Eremothecium_sinecaudum@Seq_1	tr|A0A120K2Q2|A0A120K2Q2_9SACH	100.000	100	499	499	499	1027	0.0
Eremothecium_sinecaudum@Seq_1	tr|A0A0X8HUM9|A0A0X8HUM9_9SACH	24.519	40	499	470	208	49.3	6.68e-07
Eremothecium_sinecaudum@Seq_1	tr|A0A0X8HUA0|A0A0X8HUA0_9SACH	42.857	6	499	3260	28	29.3	1.6
Eremothecium_sinecaudum@Seq_2	tr|A0A0X8HR77|A0A0X8HR77_9SACH	99.403	66	1011	667	670	1338	0.0
Eremothecium_sinecaudum@Seq_2	tr|A0A0X8HR66|A0A0X8HR66_9SACH	100.000	34	1011	364	347	752	0.0
Eremothecium_sinecaudum@Seq_2	tr|A0A109V004|A0A109V004_9SACH	29.787	23	1011	433	235	118	5.99e-29
Eremothecium_sinecaudum@Seq_3	tr|A0A125RDZ6|A0A125RDZ6_9SACH	100.000	100	785	785	785	1632	0.0
Eremothecium_sinecaudum@Seq_3	tr|A0A0X8HV10|A0A0X8HV10_9SACH	29.213	10	785	331	89	29.3	1.8
Eremothecium_sinecaudum@Seq_3	tr|A0A109UW23|A0A109UW23_9SACH	32.759	7	785	1141	58	27.7	5.9
Eremothecium_sinecaudum@Seq_4	tr|A0A0X8HUT1|A0A0X8HUT1_9SACH	100.000	100	849	849	849	1761	0.0
Eremothecium_sinecaudum@Seq_4	tr|A0A0X8HTK2|A0A0X8HTK2_9SACH	33.784	9	849	214	74	31.6	0.24
Eremothecium_sinecaudum@Seq_4	tr|A0A109UWM0|A0A109UWM0_9SACH	24.771	13	849	341	109	32.0	0.30
Eremothecium_sinecaudum@Seq_5	tr|A0A0X8HSL3|A0A0X8HSL3_9SACH	100.000	100	219	219	219	457	3.37e-167
Eremothecium_sinecaudum@Seq_5	tr|A0A120K1X3|A0A120K1X3_9SACH	38.462	12	219	659	26	31.6	0.067
Eremothecium_sinecaudum@Seq_5	tr|A0A0X8HVY9|A0A0X8HVY9_9SACH	29.231	30	219	182	65	26.6	1.7
Eremothecium_sinecaudum@Seq_6	tr|A0A109UZI0|A0A109UZI0_9SACH	100.000	100	473	473	473	970	0.0
