sp|O42933|PMT4_SCHPO	Schizosaccharomyces_pombe@Seq_4478	100.000	100	778	778	778	1611	0.0
sp|O42933|PMT4_SCHPO	Schizosaccharomyces_pombe@Seq_4917	27.827	99	778	739	787	299	4.80e-91
sp|O42933|PMT4_SCHPO	Schizosaccharomyces_pombe@Seq_4288	25.037	85	778	893	675	179	2.46e-47
sp|Q9URV1|PLG7_SCHPO	Schizosaccharomyces_pombe@Seq_1261	100.000	100	438	438	438	912	0.0
sp|Q9URV1|PLG7_SCHPO	Schizosaccharomyces_pombe@Seq_4463	25.397	14	438	753	63	28.9	1.4
sp|Q9URV1|PLG7_SCHPO	Schizosaccharomyces_pombe@Seq_1448	25.397	14	438	753	63	28.9	1.5
sp|O36020|MU126_SCHPO	Schizosaccharomyces_pombe@Seq_1236	100.000	100	398	398	398	825	0.0
sp|O36020|MU126_SCHPO	Schizosaccharomyces_pombe@Seq_1270	19.149	35	398	1611	141	29.6	0.78
sp|O36020|MU126_SCHPO	Schizosaccharomyces_pombe@Seq_4462	32.000	13	398	235	50	27.7	2.1
sp|O74848|MU146_SCHPO	Schizosaccharomyces_pombe@Seq_4459	100.000	100	311	311	311	636	0.0
sp|O74848|MU146_SCHPO	Schizosaccharomyces_pombe@Seq_2618	24.699	48	311	811	166	30.4	0.30
sp|O74848|MU146_SCHPO	Schizosaccharomyces_pombe@Seq_3260	36.000	15	311	677	50	26.2	5.8
sp|Q9HDV1|MU180_SCHPO	Schizosaccharomyces_pombe@Seq_4043	100.000	100	381	381	381	775	0.0
sp|Q9HDV1|MU180_SCHPO	Schizosaccharomyces_pombe@Seq_282	28.916	43	381	578	166	52.8	4.18e-08
sp|Q9HDV1|MU180_SCHPO	Schizosaccharomyces_pombe@Seq_2336	37.037	7	381	484	27	27.7	2.3
sp|O13894|MU103_SCHPO	Schizosaccharomyces_pombe@Seq_1789	100.000	100	124	124	124	255	2.11e-90
sp|O13894|MU103_SCHPO	Schizosaccharomyces_pombe@Seq_945	22.826	67	124	2670	92	26.2	1.5
sp|O13894|MU103_SCHPO	Schizosaccharomyces_pombe@Seq_2547	33.333	32	124	356	45	24.6	4.6
sp|Q09688|MU121_SCHPO	Schizosaccharomyces_pombe@Seq_2216	100.000	100	177	177	177	369	7.94e-134
sp|Q09688|MU121_SCHPO	Schizosaccharomyces_pombe@Seq_2593	33.333	31	177	507	54	28.5	0.47
sp|Q09688|MU121_SCHPO	Schizosaccharomyces_pombe@Seq_2950	26.866	37	177	249	67	28.1	0.57
sp|O14213|MU185_SCHPO	Schizosaccharomyces_pombe@Seq_2333	100.000	100	380	380	380	786	0.0
sp|O14213|MU185_SCHPO	Schizosaccharomyces_pombe@Seq_855	44.444	17	380	398	63	58.9	2.61e-10
sp|O14213|MU185_SCHPO	Schizosaccharomyces_pombe@Seq_1695	41.176	18	380	407	68	57.0	1.37e-09
sp|O94664|MU166_SCHPO	Schizosaccharomyces_pombe@Seq_1536	100.000	100	234	234	234	479	2.03e-175
sp|O94664|MU166_SCHPO	Schizosaccharomyces_pombe@Seq_3405	45.238	18	234	361	42	28.9	0.47
sp|O94664|MU166_SCHPO	Schizosaccharomyces_pombe@Seq_1708	40.625	12	234	136	32	28.1	0.49
sp|O94428|MU168_SCHPO	Schizosaccharomyces_pombe@Seq_592	100.000	100	115	115	115	234	2.44e-82
sp|O94428|MU168_SCHPO	Schizosaccharomyces_pombe@Seq_1948	24.638	52	115	613	69	27.3	0.44
sp|O94428|MU168_SCHPO	Schizosaccharomyces_pombe@Seq_1806	37.500	28	115	832	32	25.4	1.9
sp|O13896|RPC10_SCHPO	Schizosaccharomyces_pombe@Seq_1095	100.000	100	109	109	109	231	2.96e-81
sp|O13896|RPC10_SCHPO	Schizosaccharomyces_pombe@Seq_1212	27.778	98	109	113	108	44.3	1.04e-07
sp|O13896|RPC10_SCHPO	Schizosaccharomyces_pombe@Seq_1835	48.571	32	109	293	35	44.7	2.72e-07
sp|O94553|RPC6_SCHPO	Schizosaccharomyces_pombe@Seq_2822	100.000	100	301	301	301	618	0.0
sp|O94553|RPC6_SCHPO	Schizosaccharomyces_pombe@Seq_49	36.957	15	301	567	46	28.1	1.6
sp|O94553|RPC6_SCHPO	Schizosaccharomyces_pombe@Seq_2340	38.095	14	301	969	42	27.7	2.0
sp|Q9P7H4|PTPA2_SCHPO	Schizosaccharomyces_pombe@Seq_3475	100.000	100	352	352	352	733	0.0
sp|Q9P7H4|PTPA2_SCHPO	Schizosaccharomyces_pombe@Seq_593	36.452	86	352	325	310	184	3.15e-56
sp|Q9P7H4|PTPA2_SCHPO	Schizosaccharomyces_pombe@Seq_2495	33.784	18	352	684	74	34.7	0.019
