	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	yHMPu5000035045_Barnettozyma_hawaiiensis@Seq_1	269_0	OG4595	Saccharomyces_cerevisiae@YPR095C	snap_masked-flattened_line_22-processed-gene-1.75-mRNA-1_1 gene=snap_masked-flattened_line_22-processed-gene-1.75 CDS=1-2793	gene=snap_masked-flattened_line_22-processed-gene-1.75 CDS=1-2793	yHMPu5000035045_Barnettozyma_hawaiiensis
1	yHMPu5000035045_Barnettozyma_hawaiiensis@Seq_2	269_1	OG7702	yHMPu5000035044_Barnettozyma_californica@Seq_3930	snap_masked-flattened_line_42-processed-gene-0.222-mRNA-1_1 gene=snap_masked-flattened_line_42-processed-gene-0.222 CDS=1-1212	gene=snap_masked-flattened_line_42-processed-gene-0.222 CDS=1-1212	yHMPu5000035045_Barnettozyma_hawaiiensis
2	yHMPu5000035045_Barnettozyma_hawaiiensis@Seq_3	269_2	OG21383	yHMPu5000035047_Barnettozyma_pratensis@Seq_2129	snap_masked-flattened_line_62-processed-gene-0.175-mRNA-1_1 gene=snap_masked-flattened_line_62-processed-gene-0.175 CDS=1-1965	gene=snap_masked-flattened_line_62-processed-gene-0.175 CDS=1-1965	yHMPu5000035045_Barnettozyma_hawaiiensis
3	yHMPu5000035045_Barnettozyma_hawaiiensis@Seq_4	269_3	OG2210	Saccharomyces_cerevisiae@YLR216C	maker-flattened_line_68-snap-gene-0.105-mRNA-1_1 gene=maker-flattened_line_68-snap-gene-0.105 CDS=1-1338	gene=maker-flattened_line_68-snap-gene-0.105 CDS=1-1338	yHMPu5000035045_Barnettozyma_hawaiiensis
4	yHMPu5000035045_Barnettozyma_hawaiiensis@Seq_5	269_4	OG4574	Brettanomyces_anomalus@Seq_2793	snap_masked-flattened_line_18-processed-gene-1.175-mRNA-1_1 gene=snap_masked-flattened_line_18-processed-gene-1.175 CDS=1-834	gene=snap_masked-flattened_line_18-processed-gene-1.175 CDS=1-834	yHMPu5000035045_Barnettozyma_hawaiiensis
5	yHMPu5000035045_Barnettozyma_hawaiiensis@Seq_6	269_5	OG1382	Saccharomyces_cerevisiae@YHR005C-A	snap_masked-flattened_line_88-processed-gene-0.82-mRNA-1_1 gene=snap_masked-flattened_line_88-processed-gene-0.82 CDS=1-276	gene=snap_masked-flattened_line_88-processed-gene-0.82 CDS=1-276	yHMPu5000035045_Barnettozyma_hawaiiensis
6	yHMPu5000035045_Barnettozyma_hawaiiensis@Seq_7	269_6	OG2763	Saccharomyces_cerevisiae@YOR301W	maker-flattened_line_16-snap-gene-1.214-mRNA-1_1 gene=maker-flattened_line_16-snap-gene-1.214 CDS=1-1395	gene=maker-flattened_line_16-snap-gene-1.214 CDS=1-1395	yHMPu5000035045_Barnettozyma_hawaiiensis
7	yHMPu5000035045_Barnettozyma_hawaiiensis@Seq_8	269_7	OG2718	Saccharomyces_cerevisiae@YMR034C	snap_masked-flattened_line_16-processed-gene-1.299-mRNA-1_1 gene=snap_masked-flattened_line_16-processed-gene-1.299 CDS=1-1323	gene=snap_masked-flattened_line_16-processed-gene-1.299 CDS=1-1323	yHMPu5000035045_Barnettozyma_hawaiiensis
8	yHMPu5000035045_Barnettozyma_hawaiiensis@Seq_9	269_8	OG8619	yHMPu5000034597_Candida_stellimalicola@Seq_3041	snap_masked-flattened_line_48-processed-gene-0.161-mRNA-1_1 gene=snap_masked-flattened_line_48-processed-gene-0.161 CDS=1-771	gene=snap_masked-flattened_line_48-processed-gene-0.161 CDS=1-771	yHMPu5000035045_Barnettozyma_hawaiiensis
9	yHMPu5000035045_Barnettozyma_hawaiiensis@Seq_10	269_9	OG3341	Saccharomyces_cerevisiae@YPR025C	snap_masked-flattened_line_58-processed-gene-0.107-mRNA-1_1 gene=snap_masked-flattened_line_58-processed-gene-0.107 CDS=1-1116	gene=snap_masked-flattened_line_58-processed-gene-0.107 CDS=1-1116	yHMPu5000035045_Barnettozyma_hawaiiensis
10	yHMPu5000035045_Barnettozyma_hawaiiensis@Seq_11	269_10	OG2339	Saccharomyces_cerevisiae@YIR004W	snap_masked-flattened_line_0-processed-gene-0.127-mRNA-1_1 gene=snap_masked-flattened_line_0-processed-gene-0.127 CDS=1-1287	gene=snap_masked-flattened_line_0-processed-gene-0.127 CDS=1-1287	yHMPu5000035045_Barnettozyma_hawaiiensis
