	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	yHMPu5000035654_Tortispora_ganteri@Seq_1	301_0	OG45511	yHMPu5000035654_Tortispora_ganteri@Seq_1	augustus_masked-flattened_line_20-processed-gene-1.216-mRNA-1_1 gene=augustus_masked-flattened_line_20-processed-gene-1.216 CDS=1-924	gene=augustus_masked-flattened_line_20-processed-gene-1.216 CDS=1-924	yHMPu5000035654_Tortispora_ganteri
1	yHMPu5000035654_Tortispora_ganteri@Seq_2	301_1	OG4014	Saccharomyces_cerevisiae@YDR459C	maker-flattened_line_0-snap-gene-5.110-mRNA-1_1 gene=maker-flattened_line_0-snap-gene-5.110 CDS=1-987	gene=maker-flattened_line_0-snap-gene-5.110 CDS=1-987	yHMPu5000035654_Tortispora_ganteri
2	yHMPu5000035654_Tortispora_ganteri@Seq_3	301_2	OG33161	yHMPu5000035654_Tortispora_ganteri@Seq_3	maker-flattened_line_0-snap-gene-6.246-mRNA-1_1 gene=maker-flattened_line_0-snap-gene-6.246 CDS=1-3531	gene=maker-flattened_line_0-snap-gene-6.246 CDS=1-3531	yHMPu5000035654_Tortispora_ganteri
3	yHMPu5000035654_Tortispora_ganteri@Seq_4	301_3	OG6963	Arthrobotrys_oligospora@Seq_236	augustus_masked-flattened_line_2-processed-gene-3.100-mRNA-1_1 gene=augustus_masked-flattened_line_2-processed-gene-3.100 CDS=1-615	gene=augustus_masked-flattened_line_2-processed-gene-3.100 CDS=1-615	yHMPu5000035654_Tortispora_ganteri
4	yHMPu5000035654_Tortispora_ganteri@Seq_5	301_4	OG3831	Saccharomyces_cerevisiae@YBL019W	augustus_masked-flattened_line_134-processed-gene-0.7-mRNA-1_1 gene=augustus_masked-flattened_line_134-processed-gene-0.7 CDS=1-1446	gene=augustus_masked-flattened_line_134-processed-gene-0.7 CDS=1-1446	yHMPu5000035654_Tortispora_ganteri
5	yHMPu5000035654_Tortispora_ganteri@Seq_6	301_5	OG2139	Saccharomyces_cerevisiae@YLR220W	snap_masked-flattened_line_70-processed-gene-0.39-mRNA-1_1 gene=snap_masked-flattened_line_70-processed-gene-0.39 CDS=1-864	gene=snap_masked-flattened_line_70-processed-gene-0.39 CDS=1-864	yHMPu5000035654_Tortispora_ganteri
6	yHMPu5000035654_Tortispora_ganteri@Seq_7	301_6	OG15533	yHMPu5000035654_Tortispora_ganteri@Seq_85	augustus_masked-flattened_line_722-processed-gene-0.2-mRNA-1_1 gene=augustus_masked-flattened_line_722-processed-gene-0.2 CDS=1-354	gene=augustus_masked-flattened_line_722-processed-gene-0.2 CDS=1-354	yHMPu5000035654_Tortispora_ganteri
7	yHMPu5000035654_Tortispora_ganteri@Seq_8	301_7	OG4662	yHMPu5000034757_Lipomyces_doorenjongii@Seq_4488	augustus_masked-flattened_line_28-processed-gene-0.6-mRNA-1_1 gene=augustus_masked-flattened_line_28-processed-gene-0.6 CDS=1-387	gene=augustus_masked-flattened_line_28-processed-gene-0.6 CDS=1-387	yHMPu5000035654_Tortispora_ganteri
8	yHMPu5000035654_Tortispora_ganteri@Seq_9	301_8	OG45427	Tortispora_caseinolytica@Seq_2117	augustus_masked-flattened_line_4-processed-gene-1.139-mRNA-1_1 gene=augustus_masked-flattened_line_4-processed-gene-1.139 CDS=1-1149	gene=augustus_masked-flattened_line_4-processed-gene-1.139 CDS=1-1149	yHMPu5000035654_Tortispora_ganteri
9	yHMPu5000035654_Tortispora_ganteri@Seq_10	301_9	OG3657	Saccharomyces_cerevisiae@YGR096W	augustus_masked-flattened_line_8-processed-gene-1.71-mRNA-1_1 gene=augustus_masked-flattened_line_8-processed-gene-1.71 CDS=1-906	gene=augustus_masked-flattened_line_8-processed-gene-1.71 CDS=1-906	yHMPu5000035654_Tortispora_ganteri
