	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	yHMPu5000034615_Saturnispora_zaruensis@Seq_1	179_0	OG2215	Saccharomyces_cerevisiae@YER061C	augustus_masked-NODE_14_length_194165_cov_42.4575_ID_27-processed-gene-0.174-mRNA-1_1 gene=augustus_masked-NODE_14_length_194165_cov_42.4575_ID_27-processed-gene-0.174 CDS=1-1308	gene=augustus_masked-NODE_14_length_194165_cov_42.4575_ID_27-processed-gene-0.174 CDS=1-1308	yHMPu5000034615_Saturnispora_zaruensis
1	yHMPu5000034615_Saturnispora_zaruensis@Seq_2	179_1	OG20517	yHMPu5000034613_Saturnispora_serradocipensis@Seq_4875	augustus_masked-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-10.152-mRNA-1_1 gene=augustus_masked-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-10.152 CDS=1-1296	gene=augustus_masked-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-10.152 CDS=1-1296	yHMPu5000034615_Saturnispora_zaruensis
2	yHMPu5000034615_Saturnispora_zaruensis@Seq_3	179_2	OG2692	Saccharomyces_cerevisiae@YKL021C	snap_masked-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-6.30-mRNA-1_1 gene=snap_masked-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-6.30 CDS=1-1257	gene=snap_masked-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-6.30 CDS=1-1257	yHMPu5000034615_Saturnispora_zaruensis
3	yHMPu5000034615_Saturnispora_zaruensis@Seq_4	179_3	OG1054	Saccharomyces_cerevisiae@YGR240C	maker-NODE_14_length_194165_cov_42.4575_ID_27-snap-gene-0.91-mRNA-1_1 gene=maker-NODE_14_length_194165_cov_42.4575_ID_27-snap-gene-0.91 CDS=1-5556	gene=maker-NODE_14_length_194165_cov_42.4575_ID_27-snap-gene-0.91 CDS=1-5556	yHMPu5000034615_Saturnispora_zaruensis
4	yHMPu5000034615_Saturnispora_zaruensis@Seq_5	179_4	OG5144	Metschnikowia_ipomoeae@Seq_5092	snap_masked-NODE_6_length_515559_cov_44.7286_ID_11-processed-gene-2.33-mRNA-1_1 gene=snap_masked-NODE_6_length_515559_cov_44.7286_ID_11-processed-gene-2.33 CDS=1-1299	gene=snap_masked-NODE_6_length_515559_cov_44.7286_ID_11-processed-gene-2.33 CDS=1-1299	yHMPu5000034615_Saturnispora_zaruensis
5	yHMPu5000034615_Saturnispora_zaruensis@Seq_6	179_5	OG1384	Saccharomyces_cerevisiae@YIL123W	snap_masked-NODE_5_length_949864_cov_43.0886_ID_9-processed-gene-2.51-mRNA-1_1 gene=snap_masked-NODE_5_length_949864_cov_43.0886_ID_9-processed-gene-2.51 CDS=1-1233	gene=snap_masked-NODE_5_length_949864_cov_43.0886_ID_9-processed-gene-2.51 CDS=1-1233	yHMPu5000034615_Saturnispora_zaruensis
6	yHMPu5000034615_Saturnispora_zaruensis@Seq_7	179_6	OG1000	Saccharomyces_cerevisiae@YLL048C	snap_masked-NODE_16_length_136973_cov_53.0823_ID_31-processed-gene-0.163-mRNA-1_1 gene=snap_masked-NODE_16_length_136973_cov_53.0823_ID_31-processed-gene-0.163 CDS=1-4233	gene=snap_masked-NODE_16_length_136973_cov_53.0823_ID_31-processed-gene-0.163 CDS=1-4233	yHMPu5000034615_Saturnispora_zaruensis
7	yHMPu5000034615_Saturnispora_zaruensis@Seq_8	179_7	OG2812	Saccharomyces_cerevisiae@YNL292W	snap_masked-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-8.109-mRNA-1_1 gene=snap_masked-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-8.109 CDS=1-1191	gene=snap_masked-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-8.109 CDS=1-1191	yHMPu5000034615_Saturnispora_zaruensis
8	yHMPu5000034615_Saturnispora_zaruensis@Seq_9	179_8	OG2757	Saccharomyces_cerevisiae@YGL225W	snap_masked-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-9.134-mRNA-1_1 gene=snap_masked-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-9.134 CDS=1-1044	gene=snap_masked-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-9.134 CDS=1-1044	yHMPu5000034615_Saturnispora_zaruensis
9	yHMPu5000034615_Saturnispora_zaruensis@Seq_10	179_9	OG1255	Saccharomyces_cerevisiae@YLR138W	snap_masked-NODE_2_length_1328254_cov_42.4867_ID_3-processed-gene-0.101-mRNA-1_1 gene=snap_masked-NODE_2_length_1328254_cov_42.4867_ID_3-processed-gene-0.101 CDS=1-3126	gene=snap_masked-NODE_2_length_1328254_cov_42.4867_ID_3-processed-gene-0.101 CDS=1-3126	yHMPu5000034615_Saturnispora_zaruensis
10	yHMPu5000034615_Saturnispora_zaruensis@Seq_11	179_10	OG7249	yHMPu5000035040_Ambrosiozyma_maleeae@Seq_2320	augustus_masked-NODE_17_length_126295_cov_42.083_ID_33-processed-gene-0.165-mRNA-1_1 gene=augustus_masked-NODE_17_length_126295_cov_42.083_ID_33-processed-gene-0.165 CDS=1-3255	gene=augustus_masked-NODE_17_length_126295_cov_42.083_ID_33-processed-gene-0.165 CDS=1-3255	yHMPu5000034615_Saturnispora_zaruensis
