	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	Nakaseomyces_bacillisporus@Seq_1	94_0	OG6710	Saccharomyces_cerevisiae@YMR204C	augustus_masked-NABA0S34-processed-gene-1.20-mRNA-1_1 gene=augustus_masked-NABA0S34-processed-gene-1.20 CDS=1-1185	gene=augustus_masked-NABA0S34-processed-gene-1.20 CDS=1-1185	Nakaseomyces_bacillisporus
1	Nakaseomyces_bacillisporus@Seq_2	94_1	OG216808	Nakaseomyces_bacillisporus@Seq_2	snap_masked-NABA0S23-processed-gene-3.108-mRNA-1_1 gene=snap_masked-NABA0S23-processed-gene-3.108 CDS=1-234	gene=snap_masked-NABA0S23-processed-gene-3.108 CDS=1-234	Nakaseomyces_bacillisporus
2	Nakaseomyces_bacillisporus@Seq_3	94_2	OG6588	Saccharomyces_cerevisiae@YBL010C	augustus_masked-NABA0S15-processed-gene-3.18-mRNA-1_1 gene=augustus_masked-NABA0S15-processed-gene-3.18 CDS=1-894	gene=augustus_masked-NABA0S15-processed-gene-3.18 CDS=1-894	Nakaseomyces_bacillisporus
3	Nakaseomyces_bacillisporus@Seq_4	94_3	OG220952	Nakaseomyces_bacillisporus@Seq_4	snap_masked-NABA0S26-processed-gene-2.113-mRNA-1_1 gene=snap_masked-NABA0S26-processed-gene-2.113 CDS=1-651	gene=snap_masked-NABA0S26-processed-gene-2.113 CDS=1-651	Nakaseomyces_bacillisporus
4	Nakaseomyces_bacillisporus@Seq_5	94_4	OG1081	Saccharomyces_cerevisiae@YBL011W	augustus_masked-NABA0S26-processed-gene-1.151-mRNA-1_1 gene=augustus_masked-NABA0S26-processed-gene-1.151 CDS=1-2199	gene=augustus_masked-NABA0S26-processed-gene-1.151 CDS=1-2199	Nakaseomyces_bacillisporus
5	Nakaseomyces_bacillisporus@Seq_6	94_5	OG155619	Nakaseomyces_bacillisporus@Seq_6	snap_masked-NABA0S25-processed-gene-5.79-mRNA-1_1 gene=snap_masked-NABA0S25-processed-gene-5.79 CDS=1-210	gene=snap_masked-NABA0S25-processed-gene-5.79 CDS=1-210	Nakaseomyces_bacillisporus
6	Nakaseomyces_bacillisporus@Seq_7	94_6	OG1230	Saccharomyces_cerevisiae@YBR023C	augustus_masked-NABA0S29-processed-gene-3.15-mRNA-1_1 gene=augustus_masked-NABA0S29-processed-gene-3.15 CDS=1-3219	gene=augustus_masked-NABA0S29-processed-gene-3.15 CDS=1-3219	Nakaseomyces_bacillisporus
7	Nakaseomyces_bacillisporus@Seq_8	94_7	OG7570	Saccharomyces_cerevisiae@YHL026C	augustus_masked-NABA0S15-processed-gene-9.28-mRNA-1_1 gene=augustus_masked-NABA0S15-processed-gene-9.28 CDS=1-816	gene=augustus_masked-NABA0S15-processed-gene-9.28 CDS=1-816	Nakaseomyces_bacillisporus
8	Nakaseomyces_bacillisporus@Seq_9	94_8	OG1214	Saccharomyces_cerevisiae@YNL274C	augustus_masked-NABA0S09-processed-gene-0.90-mRNA-1_1 gene=augustus_masked-NABA0S09-processed-gene-0.90 CDS=1-1035	gene=augustus_masked-NABA0S09-processed-gene-0.90 CDS=1-1035	Nakaseomyces_bacillisporus
9	Nakaseomyces_bacillisporus@Seq_10	94_9	OG3129	Saccharomyces_cerevisiae@YDR189W	augustus_masked-NABA0S34-processed-gene-4.30-mRNA-1_1 gene=augustus_masked-NABA0S34-processed-gene-4.30 CDS=1-2016	gene=augustus_masked-NABA0S34-processed-gene-4.30 CDS=1-2016	Nakaseomyces_bacillisporus
10	Nakaseomyces_bacillisporus@Seq_11	94_10	OG3991	Saccharomyces_cerevisiae@YGR248W	augustus_masked-NABA0S25-processed-gene-10.23-mRNA-1_1 gene=augustus_masked-NABA0S25-processed-gene-10.23 CDS=1-756	gene=augustus_masked-NABA0S25-processed-gene-10.23 CDS=1-756	Nakaseomyces_bacillisporus
11	Nakaseomyces_bacillisporus@Seq_12	94_11	OG3243	Saccharomyces_cerevisiae@YJR100C	augustus_masked-NABA0S08-processed-gene-6.35-mRNA-1_1 gene=augustus_masked-NABA0S08-processed-gene-6.35 CDS=1-900	gene=augustus_masked-NABA0S08-processed-gene-6.35 CDS=1-900	Nakaseomyces_bacillisporus
12	Nakaseomyces_bacillisporus@Seq_13	94_12	OG4071	Saccharomyces_cerevisiae@YPR082C	augustus_masked-NABA0S03-processed-gene-3.112-mRNA-1_1 gene=augustus_masked-NABA0S03-processed-gene-3.112 CDS=1-447	gene=augustus_masked-NABA0S03-processed-gene-3.112 CDS=1-447	Nakaseomyces_bacillisporus
13	Nakaseomyces_bacillisporus@Seq_14	94_13	OG3211	Saccharomyces_cerevisiae@YLR262C	augustus_masked-NABA0S09-processed-gene-0.94-mRNA-1_1 gene=augustus_masked-NABA0S09-processed-gene-0.94 CDS=1-843	gene=augustus_masked-NABA0S09-processed-gene-0.94 CDS=1-843	Nakaseomyces_bacillisporus
14	Nakaseomyces_bacillisporus@Seq_15	94_14	OG1891	Saccharomyces_cerevisiae@YKL010C	augustus_masked-NABA0S25-processed-gene-9.97-mRNA-1_1 gene=augustus_masked-NABA0S25-processed-gene-9.97 CDS=1-4419	gene=augustus_masked-NABA0S25-processed-gene-9.97 CDS=1-4419	Nakaseomyces_bacillisporus
15	Nakaseomyces_bacillisporus@Seq_16	94_15	OG218948	Nakaseomyces_bacillisporus@Seq_16	augustus_masked-NABA0S29-processed-gene-7.129-mRNA-1_1 gene=augustus_masked-NABA0S29-processed-gene-7.129 CDS=1-555	gene=augustus_masked-NABA0S29-processed-gene-7.129 CDS=1-555	Nakaseomyces_bacillisporus
16	Nakaseomyces_bacillisporus@Seq_17	94_16	OG2244	Saccharomyces_cerevisiae@YHR062C	augustus_masked-NABA0S27-processed-gene-0.40-mRNA-1_1 gene=augustus_masked-NABA0S27-processed-gene-0.40 CDS=1-870	gene=augustus_masked-NABA0S27-processed-gene-0.40 CDS=1-870	Nakaseomyces_bacillisporus
17	Nakaseomyces_bacillisporus@Seq_18	94_17	OG219517	Nakaseomyces_bacillisporus@Seq_18	snap_masked-NABA0S15-processed-gene-1.94-mRNA-1_1 gene=snap_masked-NABA0S15-processed-gene-1.94 CDS=1-237	gene=snap_masked-NABA0S15-processed-gene-1.94 CDS=1-237	Nakaseomyces_bacillisporus
18	Nakaseomyces_bacillisporus@Seq_19	94_18	OG1457	Saccharomyces_cerevisiae@YPL204W	augustus_masked-NABA0S34-processed-gene-2.18-mRNA-1_1 gene=augustus_masked-NABA0S34-processed-gene-2.18 CDS=1-1221	gene=augustus_masked-NABA0S34-processed-gene-2.18 CDS=1-1221	Nakaseomyces_bacillisporus
19	Nakaseomyces_bacillisporus@Seq_20	94_19	OG1536	Saccharomyces_cerevisiae@YBL079W	augustus_masked-NABA0S34-processed-gene-4.25-mRNA-1_1 gene=augustus_masked-NABA0S34-processed-gene-4.25 CDS=1-4380	gene=augustus_masked-NABA0S34-processed-gene-4.25 CDS=1-4380	Nakaseomyces_bacillisporus
20	Nakaseomyces_bacillisporus@Seq_21	94_20	OG1295	Saccharomyces_cerevisiae@YNL299W	augustus_masked-NABA0S26-processed-gene-1.115-mRNA-1_1 gene=augustus_masked-NABA0S26-processed-gene-1.115 CDS=1-1890	gene=augustus_masked-NABA0S26-processed-gene-1.115 CDS=1-1890	Nakaseomyces_bacillisporus
21	Nakaseomyces_bacillisporus@Seq_22	94_21	OG4938	Saccharomyces_cerevisiae@YDR171W	augustus_masked-NABA0S01-processed-gene-0.92-mRNA-1_1 gene=augustus_masked-NABA0S01-processed-gene-0.92 CDS=1-1122	gene=augustus_masked-NABA0S01-processed-gene-0.92 CDS=1-1122	Nakaseomyces_bacillisporus
22	Nakaseomyces_bacillisporus@Seq_23	94_22	OG7718	Saccharomyces_cerevisiae@YDR219C	snap_masked-NABA0S02-processed-gene-3.49-mRNA-1_1 gene=snap_masked-NABA0S02-processed-gene-3.49 CDS=1-1329	gene=snap_masked-NABA0S02-processed-gene-3.49 CDS=1-1329	Nakaseomyces_bacillisporus
23	Nakaseomyces_bacillisporus@Seq_24	94_23	OG3915	Saccharomyces_cerevisiae@YGR057C	augustus_masked-NABA0S27-processed-gene-2.120-mRNA-1_1 gene=augustus_masked-NABA0S27-processed-gene-2.120 CDS=1-840	gene=augustus_masked-NABA0S27-processed-gene-2.120 CDS=1-840	Nakaseomyces_bacillisporus
24	Nakaseomyces_bacillisporus@Seq_25	94_24	OG2432	Saccharomyces_cerevisiae@YDL119C	augustus_masked-NABA0S25-processed-gene-6.139-mRNA-1_1 gene=augustus_masked-NABA0S25-processed-gene-6.139 CDS=1-1215	gene=augustus_masked-NABA0S25-processed-gene-6.139 CDS=1-1215	Nakaseomyces_bacillisporus
25	Nakaseomyces_bacillisporus@Seq_26	94_25	OG3567	Saccharomyces_cerevisiae@YKR042W	augustus_masked-NABA0S26-processed-gene-2.30-mRNA-1_1 gene=augustus_masked-NABA0S26-processed-gene-2.30 CDS=1-1092	gene=augustus_masked-NABA0S26-processed-gene-2.30 CDS=1-1092	Nakaseomyces_bacillisporus
26	Nakaseomyces_bacillisporus@Seq_27	94_26	OG2944	Saccharomyces_cerevisiae@YDR166C	augustus_masked-NABA0S01-processed-gene-0.77-mRNA-1_1 gene=augustus_masked-NABA0S01-processed-gene-0.77 CDS=1-2940	gene=augustus_masked-NABA0S01-processed-gene-0.77 CDS=1-2940	Nakaseomyces_bacillisporus
27	Nakaseomyces_bacillisporus@Seq_28	94_27	OG3640	Saccharomyces_cerevisiae@YMR238W	snap_masked-NABA0S08-processed-gene-5.101-mRNA-1_1 gene=snap_masked-NABA0S08-processed-gene-5.101 CDS=1-1371	gene=snap_masked-NABA0S08-processed-gene-5.101 CDS=1-1371	Nakaseomyces_bacillisporus
28	Nakaseomyces_bacillisporus@Seq_29	94_28	OG7275	Saccharomyces_cerevisiae@YHR167W	augustus_masked-NABA0S25-processed-gene-11.128-mRNA-1_1 gene=augustus_masked-NABA0S25-processed-gene-11.128 CDS=1-774	gene=augustus_masked-NABA0S25-processed-gene-11.128 CDS=1-774	Nakaseomyces_bacillisporus
29	Nakaseomyces_bacillisporus@Seq_30	94_29	OG3751	Saccharomyces_cerevisiae@YMR063W	augustus_masked-NABA0S23-processed-gene-3.267-mRNA-1_1 gene=augustus_masked-NABA0S23-processed-gene-3.267 CDS=1-804	gene=augustus_masked-NABA0S23-processed-gene-3.267 CDS=1-804	Nakaseomyces_bacillisporus
30	Nakaseomyces_bacillisporus@Seq_31	94_30	OG3228	Saccharomyces_cerevisiae@YBL051C	genemark-NABA0S34-processed-gene-5.82-mRNA-1_1 gene=genemark-NABA0S34-processed-gene-5.82 CDS=1-2064	gene=genemark-NABA0S34-processed-gene-5.82 CDS=1-2064	Nakaseomyces_bacillisporus
31	Nakaseomyces_bacillisporus@Seq_32	94_31	OG2440	Saccharomyces_cerevisiae@YLR008C	augustus_masked-NABA0S34-processed-gene-5.137-mRNA-1_1 gene=augustus_masked-NABA0S34-processed-gene-5.137 CDS=1-489	gene=augustus_masked-NABA0S34-processed-gene-5.137 CDS=1-489	Nakaseomyces_bacillisporus
32	Nakaseomyces_bacillisporus@Seq_33	94_32	OG3458	Saccharomyces_cerevisiae@YGL067W	augustus_masked-NABA0S09-processed-gene-1.127-mRNA-1_1 gene=augustus_masked-NABA0S09-processed-gene-1.127 CDS=1-636	gene=augustus_masked-NABA0S09-processed-gene-1.127 CDS=1-636	Nakaseomyces_bacillisporus
33	Nakaseomyces_bacillisporus@Seq_34	94_33	OG2869	Saccharomyces_cerevisiae@YBR002C	augustus_masked-NABA0S08-processed-gene-2.21-mRNA-1_1 gene=augustus_masked-NABA0S08-processed-gene-2.21 CDS=1-840	gene=augustus_masked-NABA0S08-processed-gene-2.21 CDS=1-840	Nakaseomyces_bacillisporus
34	Nakaseomyces_bacillisporus@Seq_35	94_34	OG2521	Saccharomyces_cerevisiae@YOR113W	snap_masked-NABA0S03-processed-gene-1.134-mRNA-1_1 gene=snap_masked-NABA0S03-processed-gene-1.134 CDS=1-2949	gene=snap_masked-NABA0S03-processed-gene-1.134 CDS=1-2949	Nakaseomyces_bacillisporus
35	Nakaseomyces_bacillisporus@Seq_36	94_35	OG3356	Saccharomyces_cerevisiae@YOR006C	augustus_masked-NABA0S09-processed-gene-0.125-mRNA-1_1 gene=augustus_masked-NABA0S09-processed-gene-0.125 CDS=1-939	gene=augustus_masked-NABA0S09-processed-gene-0.125 CDS=1-939	Nakaseomyces_bacillisporus
36	Nakaseomyces_bacillisporus@Seq_37	94_36	OG8334	Vanderwaltozyma_polyspora@Seq_3668	augustus_masked-NABA0S25-processed-gene-3.22-mRNA-1_1 gene=augustus_masked-NABA0S25-processed-gene-3.22 CDS=1-1170	gene=augustus_masked-NABA0S25-processed-gene-3.22 CDS=1-1170	Nakaseomyces_bacillisporus
37	Nakaseomyces_bacillisporus@Seq_38	94_37	OG1464	Saccharomyces_cerevisiae@YPL129W	augustus_masked-NABA0S08-processed-gene-4.30-mRNA-1_1 gene=augustus_masked-NABA0S08-processed-gene-4.30 CDS=1-717	gene=augustus_masked-NABA0S08-processed-gene-4.30 CDS=1-717	Nakaseomyces_bacillisporus
38	Nakaseomyces_bacillisporus@Seq_39	94_38	OG1861	Saccharomyces_cerevisiae@YNL287W	augustus_masked-NABA0S26-processed-gene-1.122-mRNA-1_1 gene=augustus_masked-NABA0S26-processed-gene-1.122 CDS=1-2814	gene=augustus_masked-NABA0S26-processed-gene-1.122 CDS=1-2814	Nakaseomyces_bacillisporus
39	Nakaseomyces_bacillisporus@Seq_40	94_39	OG29119	Nakaseomyces_bacillisporus@Seq_40	snap_masked-NABA0S26-processed-gene-1.88-mRNA-1_1 gene=snap_masked-NABA0S26-processed-gene-1.88 CDS=1-294	gene=snap_masked-NABA0S26-processed-gene-1.88 CDS=1-294	Nakaseomyces_bacillisporus
40	Nakaseomyces_bacillisporus@Seq_41	94_40	OG3839	Saccharomyces_cerevisiae@YKR066C	augustus_masked-NABA0S26-processed-gene-1.134-mRNA-1_1 gene=augustus_masked-NABA0S26-processed-gene-1.134 CDS=1-1068	gene=augustus_masked-NABA0S26-processed-gene-1.134 CDS=1-1068	Nakaseomyces_bacillisporus
