	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	Saccharomyces_arboricola@Seq_1	109_0	OG2889	Saccharomyces_cerevisiae@YGL116W	genemark-NC_026177.1-processed-gene-3.13-mRNA-1_1 gene=genemark-NC_026177.1-processed-gene-3.13 CDS=1-1833	gene=genemark-NC_026177.1-processed-gene-3.13 CDS=1-1833	Saccharomyces_arboricola
1	Saccharomyces_arboricola@Seq_2	109_1	OG1071	Saccharomyces_cerevisiae@YPL110C	genemark-NC_026186.1-processed-gene-3.84-mRNA-1_1 gene=genemark-NC_026186.1-processed-gene-3.84 CDS=1-3651	gene=genemark-NC_026186.1-processed-gene-3.84 CDS=1-3651	Saccharomyces_arboricola
2	Saccharomyces_arboricola@Seq_3	109_2	OG2392	Saccharomyces_cerevisiae@YPL146C	genemark-NC_026186.1-processed-gene-2.50-mRNA-1_1 gene=genemark-NC_026186.1-processed-gene-2.50 CDS=1-1350	gene=genemark-NC_026186.1-processed-gene-2.50 CDS=1-1350	Saccharomyces_arboricola
3	Saccharomyces_arboricola@Seq_4	109_3	OG1732	Saccharomyces_cerevisiae@YFR048W	genemark-NC_026176.1-processed-gene-1.132-mRNA-1_1 gene=genemark-NC_026176.1-processed-gene-1.132 CDS=1-2346	gene=genemark-NC_026176.1-processed-gene-1.132 CDS=1-2346	Saccharomyces_arboricola
4	Saccharomyces_arboricola@Seq_5	109_4	OG186403	Saccharomyces_arboricola@Seq_5	snap_masked-NC_026176.1-processed-gene-1.61-mRNA-1_1 gene=snap_masked-NC_026176.1-processed-gene-1.61 CDS=1-339	gene=snap_masked-NC_026176.1-processed-gene-1.61 CDS=1-339	Saccharomyces_arboricola
5	Saccharomyces_arboricola@Seq_6	109_5	OG1889	Saccharomyces_cerevisiae@YDR080W	genemark-NC_026174.1-processed-gene-6.25-mRNA-1_1 gene=genemark-NC_026174.1-processed-gene-6.25 CDS=1-2967	gene=genemark-NC_026174.1-processed-gene-6.25 CDS=1-2967	Saccharomyces_arboricola
6	Saccharomyces_arboricola@Seq_7	109_6	OG1041	Saccharomyces_cerevisiae@YKL157W	maker-NC_026181.1-augustus-gene-1.104-mRNA-1_1 gene=maker-NC_026181.1-augustus-gene-1.104 CDS=1-2895	gene=maker-NC_026181.1-augustus-gene-1.104 CDS=1-2895	Saccharomyces_arboricola
7	Saccharomyces_arboricola@Seq_8	109_7	OG2190	Saccharomyces_cerevisiae@YDR531W	genemark-NC_026183.1-processed-gene-11.47-mRNA-1_1 gene=genemark-NC_026183.1-processed-gene-11.47 CDS=1-1089	gene=genemark-NC_026183.1-processed-gene-11.47 CDS=1-1089	Saccharomyces_arboricola
8	Saccharomyces_arboricola@Seq_9	109_8	OG2917	Saccharomyces_cerevisiae@YOR298C-A	genemark-NC_026185.1-processed-gene-8.78-mRNA-1_1 gene=genemark-NC_026185.1-processed-gene-8.78 CDS=1-453	gene=genemark-NC_026185.1-processed-gene-8.78 CDS=1-453	Saccharomyces_arboricola
9	Saccharomyces_arboricola@Seq_10	109_9	OG3463	Saccharomyces_cerevisiae@YLR149C	genemark-NC_026182.1-processed-gene-4.71-mRNA-1_1 gene=genemark-NC_026182.1-processed-gene-4.71 CDS=1-2202	gene=genemark-NC_026182.1-processed-gene-4.71 CDS=1-2202	Saccharomyces_arboricola
10	Saccharomyces_arboricola@Seq_11	109_10	OG6626	Saccharomyces_cerevisiae@YBR275C	genemark-NC_026172.1-processed-gene-6.274-mRNA-1_1 gene=genemark-NC_026172.1-processed-gene-6.274 CDS=1-5751	gene=genemark-NC_026172.1-processed-gene-6.274 CDS=1-5751	Saccharomyces_arboricola
11	Saccharomyces_arboricola@Seq_12	109_11	OG6544	Saccharomyces_cerevisiae@YPR164W	genemark-NC_026186.1-processed-gene-7.139-mRNA-1_1 gene=genemark-NC_026186.1-processed-gene-7.139 CDS=1-4224	gene=genemark-NC_026186.1-processed-gene-7.139 CDS=1-4224	Saccharomyces_arboricola
12	Saccharomyces_arboricola@Seq_13	109_12	OG2893	Saccharomyces_cerevisiae@YBR056W	genemark-NC_026172.1-processed-gene-3.40-mRNA-1_1 gene=genemark-NC_026172.1-processed-gene-3.40 CDS=1-1503	gene=genemark-NC_026172.1-processed-gene-3.40 CDS=1-1503	Saccharomyces_arboricola
13	Saccharomyces_arboricola@Seq_14	109_13	OG1222	Saccharomyces_cerevisiae@YIL052C	snap_masked-NC_026175.1-processed-gene-2.148-mRNA-1_1 gene=snap_masked-NC_026175.1-processed-gene-2.148 CDS=1-336	gene=snap_masked-NC_026175.1-processed-gene-2.148 CDS=1-336	Saccharomyces_arboricola
14	Saccharomyces_arboricola@Seq_15	109_14	OG1311	Saccharomyces_cerevisiae@YBR199W	genemark-NC_026172.1-processed-gene-6.191-mRNA-1_1 gene=genemark-NC_026172.1-processed-gene-6.191 CDS=1-1392	gene=genemark-NC_026172.1-processed-gene-6.191 CDS=1-1392	Saccharomyces_arboricola
15	Saccharomyces_arboricola@Seq_16	109_15	OG2436	Saccharomyces_cerevisiae@YJR095W	genemark-NC_026180.1-processed-gene-5.77-mRNA-1_1 gene=genemark-NC_026180.1-processed-gene-5.77 CDS=1-966	gene=genemark-NC_026180.1-processed-gene-5.77 CDS=1-966	Saccharomyces_arboricola
16	Saccharomyces_arboricola@Seq_17	109_16	OG2030	Saccharomyces_cerevisiae@YNL248C	genemark-NC_026184.1-processed-gene-1.76-mRNA-1_1 gene=genemark-NC_026184.1-processed-gene-1.76 CDS=1-1245	gene=genemark-NC_026184.1-processed-gene-1.76 CDS=1-1245	Saccharomyces_arboricola
17	Saccharomyces_arboricola@Seq_18	109_17	OG5740	Saccharomyces_cerevisiae@YAL051W	maker-NC_026185.1-augustus-gene-9.111-mRNA-1_1 gene=maker-NC_026185.1-augustus-gene-9.111 CDS=1-4710	gene=maker-NC_026185.1-augustus-gene-9.111 CDS=1-4710	Saccharomyces_arboricola
18	Saccharomyces_arboricola@Seq_19	109_18	OG31201	Saccharomyces_cerevisiae@YHL006C	snap_masked-NC_026178.1-processed-gene-1.122-mRNA-1_1 gene=snap_masked-NC_026178.1-processed-gene-1.122 CDS=1-447	gene=snap_masked-NC_026178.1-processed-gene-1.122 CDS=1-447	Saccharomyces_arboricola
19	Saccharomyces_arboricola@Seq_20	109_19	OG4395	Saccharomyces_cerevisiae@YJL122W	genemark-NC_026180.1-processed-gene-1.28-mRNA-1_1 gene=genemark-NC_026180.1-processed-gene-1.28 CDS=1-525	gene=genemark-NC_026180.1-processed-gene-1.28 CDS=1-525	Saccharomyces_arboricola
20	Saccharomyces_arboricola@Seq_21	109_20	OG6897	Saccharomyces_cerevisiae@YDR113C	genemark-NC_026174.1-processed-gene-7.3-mRNA-1_1 gene=genemark-NC_026174.1-processed-gene-7.3 CDS=1-1125	gene=genemark-NC_026174.1-processed-gene-7.3 CDS=1-1125	Saccharomyces_arboricola
21	Saccharomyces_arboricola@Seq_22	109_21	OG1267	Saccharomyces_cerevisiae@YDL188C	genemark-NC_026174.1-processed-gene-1.81-mRNA-1_1 gene=genemark-NC_026174.1-processed-gene-1.81 CDS=1-1131	gene=genemark-NC_026174.1-processed-gene-1.81 CDS=1-1131	Saccharomyces_arboricola
22	Saccharomyces_arboricola@Seq_23	109_22	OG2934	Saccharomyces_cerevisiae@YAL039C	genemark-NC_026171.1-processed-gene-0.49-mRNA-1_1 gene=genemark-NC_026171.1-processed-gene-0.49 CDS=1-807	gene=genemark-NC_026171.1-processed-gene-0.49 CDS=1-807	Saccharomyces_arboricola
23	Saccharomyces_arboricola@Seq_24	109_23	OG2808	Saccharomyces_cerevisiae@YIL124W	genemark-NC_026179.1-processed-gene-1.5-mRNA-1_1 gene=genemark-NC_026179.1-processed-gene-1.5 CDS=1-891	gene=genemark-NC_026179.1-processed-gene-1.5 CDS=1-891	Saccharomyces_arboricola
24	Saccharomyces_arboricola@Seq_25	109_24	OG1071	Saccharomyces_cerevisiae@YPL110C	snap_masked-NC_026186.1-processed-gene-3.129-mRNA-1_1 gene=snap_masked-NC_026186.1-processed-gene-3.129 CDS=1-1770	gene=snap_masked-NC_026186.1-processed-gene-3.129 CDS=1-1770	Saccharomyces_arboricola
25	Saccharomyces_arboricola@Seq_26	109_25	OG1026	Saccharomyces_cerevisiae@YPL226W	genemark-NC_026186.1-processed-gene-1.82-mRNA-1_1 gene=genemark-NC_026186.1-processed-gene-1.82 CDS=1-3555	gene=genemark-NC_026186.1-processed-gene-1.82 CDS=1-3555	Saccharomyces_arboricola
26	Saccharomyces_arboricola@Seq_27	109_26	OG13888	Saccharomyces_cerevisiae@YNL196C	genemark-NC_026184.1-processed-gene-2.44-mRNA-1_1 gene=genemark-NC_026184.1-processed-gene-2.44 CDS=1-894	gene=genemark-NC_026184.1-processed-gene-2.44 CDS=1-894	Saccharomyces_arboricola
