	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	yHMPu5000034881_Torulaspora_pretoriensis@Seq_1	223_0	OG2201	Saccharomyces_cerevisiae@YKL099C	genemark-flattened_line_1-processed-gene-4.37-mRNA-1_1 gene=genemark-flattened_line_1-processed-gene-4.37 CDS=1-2562	gene=genemark-flattened_line_1-processed-gene-4.37 CDS=1-2562	yHMPu5000034881_Torulaspora_pretoriensis
1	yHMPu5000034881_Torulaspora_pretoriensis@Seq_2	223_1	OG3183	Saccharomyces_cerevisiae@YJL176C	genemark-flattened_line_1-processed-gene-0.29-mRNA-1_1 gene=genemark-flattened_line_1-processed-gene-0.29 CDS=1-1809	gene=genemark-flattened_line_1-processed-gene-0.29 CDS=1-1809	yHMPu5000034881_Torulaspora_pretoriensis
2	yHMPu5000034881_Torulaspora_pretoriensis@Seq_3	223_2	OG2472	Saccharomyces_cerevisiae@YNL007C	genemark-flattened_line_9-processed-gene-5.52-mRNA-1_1 gene=genemark-flattened_line_9-processed-gene-5.52 CDS=1-1062	gene=genemark-flattened_line_9-processed-gene-5.52 CDS=1-1062	yHMPu5000034881_Torulaspora_pretoriensis
3	yHMPu5000034881_Torulaspora_pretoriensis@Seq_4	223_3	OG2034	Saccharomyces_cerevisiae@YPR019W	genemark-flattened_line_6-processed-gene-5.77-mRNA-1_1 gene=genemark-flattened_line_6-processed-gene-5.77 CDS=1-2772	gene=genemark-flattened_line_6-processed-gene-5.77 CDS=1-2772	yHMPu5000034881_Torulaspora_pretoriensis
4	yHMPu5000034881_Torulaspora_pretoriensis@Seq_5	223_4	OG3214	Saccharomyces_cerevisiae@YJL153C	genemark-flattened_line_32-processed-gene-0.115-mRNA-1_1 gene=genemark-flattened_line_32-processed-gene-0.115 CDS=1-1590	gene=genemark-flattened_line_32-processed-gene-0.115 CDS=1-1590	yHMPu5000034881_Torulaspora_pretoriensis
5	yHMPu5000034881_Torulaspora_pretoriensis@Seq_6	223_5	OG2695	Saccharomyces_cerevisiae@YNR021W	maker-flattened_line_16-augustus-gene-1.169-mRNA-1_1 gene=maker-flattened_line_16-augustus-gene-1.169 CDS=1-2019	gene=maker-flattened_line_16-augustus-gene-1.169 CDS=1-2019	yHMPu5000034881_Torulaspora_pretoriensis
6	yHMPu5000034881_Torulaspora_pretoriensis@Seq_7	223_6	OG3486	Saccharomyces_cerevisiae@YNR046W	genemark-flattened_line_16-processed-gene-0.68-mRNA-1_1 gene=genemark-flattened_line_16-processed-gene-0.68 CDS=1-402	gene=genemark-flattened_line_16-processed-gene-0.68 CDS=1-402	yHMPu5000034881_Torulaspora_pretoriensis
7	yHMPu5000034881_Torulaspora_pretoriensis@Seq_8	223_7	OG7582	Saccharomyces_cerevisiae@YHR182W	snap_masked-flattened_line_13-processed-gene-1.74-mRNA-1_1 gene=snap_masked-flattened_line_13-processed-gene-1.74 CDS=1-1986	gene=snap_masked-flattened_line_13-processed-gene-1.74 CDS=1-1986	yHMPu5000034881_Torulaspora_pretoriensis
8	yHMPu5000034881_Torulaspora_pretoriensis@Seq_9	223_8	OG2744	Saccharomyces_cerevisiae@YNL251C	genemark-flattened_line_30-processed-gene-0.87-mRNA-1_1 gene=genemark-flattened_line_30-processed-gene-0.87 CDS=1-1725	gene=genemark-flattened_line_30-processed-gene-0.87 CDS=1-1725	yHMPu5000034881_Torulaspora_pretoriensis
9	yHMPu5000034881_Torulaspora_pretoriensis@Seq_10	223_9	OG3811	Saccharomyces_cerevisiae@YPR121W	snap_masked-flattened_line_16-processed-gene-3.48-mRNA-1_1 gene=snap_masked-flattened_line_16-processed-gene-3.48 CDS=1-1656	gene=snap_masked-flattened_line_16-processed-gene-3.48 CDS=1-1656	yHMPu5000034881_Torulaspora_pretoriensis
