	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	yHAB153_Kazachstania_rosinii@Seq_1	152_0	OG3730	Saccharomyces_cerevisiae@YDR108W	snap_masked-scf7180000099618-processed-gene-0.107-mRNA-1_1 gene=snap_masked-scf7180000099618-processed-gene-0.107 CDS=1-2160	gene=snap_masked-scf7180000099618-processed-gene-0.107 CDS=1-2160	yHAB153_Kazachstania_rosinii
1	yHAB153_Kazachstania_rosinii@Seq_2	152_1	OG7040	Saccharomyces_cerevisiae@YOL105C	augustus_masked-scf7180000099430-processed-gene-0.11-mRNA-1_1 gene=augustus_masked-scf7180000099430-processed-gene-0.11 CDS=1-1683	gene=augustus_masked-scf7180000099430-processed-gene-0.11 CDS=1-1683	yHAB153_Kazachstania_rosinii
2	yHAB153_Kazachstania_rosinii@Seq_3	152_2	OG1618	Saccharomyces_cerevisiae@YPR024W	snap_masked-scf7180000099619-processed-gene-1.192-mRNA-1_1 gene=snap_masked-scf7180000099619-processed-gene-1.192 CDS=1-2304	gene=snap_masked-scf7180000099619-processed-gene-1.192 CDS=1-2304	yHAB153_Kazachstania_rosinii
3	yHAB153_Kazachstania_rosinii@Seq_4	152_3	OG3257	Saccharomyces_cerevisiae@YGR167W	snap_masked-scf7180000099580-processed-gene-0.92-mRNA-1_1 gene=snap_masked-scf7180000099580-processed-gene-0.92 CDS=1-636	gene=snap_masked-scf7180000099580-processed-gene-0.92 CDS=1-636	yHAB153_Kazachstania_rosinii
4	yHAB153_Kazachstania_rosinii@Seq_5	152_4	OG1041	Saccharomyces_cerevisiae@YKL157W	genemark-scf7180000099576-processed-gene-0.70-mRNA-1_1 gene=genemark-scf7180000099576-processed-gene-0.70 CDS=1-2757	gene=genemark-scf7180000099576-processed-gene-0.70 CDS=1-2757	yHAB153_Kazachstania_rosinii
5	yHAB153_Kazachstania_rosinii@Seq_6	152_5	OG4264	Saccharomyces_cerevisiae@YDR286C	snap_masked-scf7180000099576-processed-gene-0.19-mRNA-1_1 gene=snap_masked-scf7180000099576-processed-gene-0.19 CDS=1-345	gene=snap_masked-scf7180000099576-processed-gene-0.19 CDS=1-345	yHAB153_Kazachstania_rosinii
6	yHAB153_Kazachstania_rosinii@Seq_7	152_6	OG1200	Saccharomyces_cerevisiae@YJR049C	snap_masked-scf7180000099649-processed-gene-1.2-mRNA-1_1 gene=snap_masked-scf7180000099649-processed-gene-1.2 CDS=1-1803	gene=snap_masked-scf7180000099649-processed-gene-1.2 CDS=1-1803	yHAB153_Kazachstania_rosinii
7	yHAB153_Kazachstania_rosinii@Seq_8	152_7	OG3513	Saccharomyces_cerevisiae@YMR209C	snap_masked-scf7180000099643-processed-gene-0.17-mRNA-1_1 gene=snap_masked-scf7180000099643-processed-gene-0.17 CDS=1-1347	gene=snap_masked-scf7180000099643-processed-gene-0.17 CDS=1-1347	yHAB153_Kazachstania_rosinii
8	yHAB153_Kazachstania_rosinii@Seq_9	152_8	OG1806	Saccharomyces_cerevisiae@YJR132W	maker-scf7180000099614-augustus-gene-0.72-mRNA-1_1 gene=maker-scf7180000099614-augustus-gene-0.72 CDS=1-5031	gene=maker-scf7180000099614-augustus-gene-0.72 CDS=1-5031	yHAB153_Kazachstania_rosinii
9	yHAB153_Kazachstania_rosinii@Seq_10	152_9	OG6585	Saccharomyces_cerevisiae@YKR100C	snap_masked-scf7180000099669-processed-gene-1.122-mRNA-1_1 gene=snap_masked-scf7180000099669-processed-gene-1.122 CDS=1-954	gene=snap_masked-scf7180000099669-processed-gene-1.122 CDS=1-954	yHAB153_Kazachstania_rosinii
