	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	Wickerhamomyces_anomalus@Seq_1	139_0	OG1363	Saccharomyces_cerevisiae@YNL330C	maker-scaffold_7-snap-gene-2.61-mRNA-1_1 gene=maker-scaffold_7-snap-gene-2.61 CDS=1-1308	gene=maker-scaffold_7-snap-gene-2.61 CDS=1-1308	Wickerhamomyces_anomalus
1	Wickerhamomyces_anomalus@Seq_2	139_1	OG170295	Wickerhamomyces_anomalus@Seq_2	snap_masked-scaffold_1-processed-gene-0.92-mRNA-1_1 gene=snap_masked-scaffold_1-processed-gene-0.92 CDS=1-204	gene=snap_masked-scaffold_1-processed-gene-0.92 CDS=1-204	Wickerhamomyces_anomalus
2	Wickerhamomyces_anomalus@Seq_3	139_2	OG16498	yHMPu5000035261_Candida_ponderosae@Seq_188	augustus_masked-scaffold_4-processed-gene-14.84-mRNA-1_1 gene=augustus_masked-scaffold_4-processed-gene-14.84 CDS=1-1758	gene=augustus_masked-scaffold_4-processed-gene-14.84 CDS=1-1758	Wickerhamomyces_anomalus
3	Wickerhamomyces_anomalus@Seq_4	139_3	OG2127	Saccharomyces_cerevisiae@YLR370C	maker-scaffold_4-snap-gene-18.55-mRNA-1_1 gene=maker-scaffold_4-snap-gene-18.55 CDS=1-528	gene=maker-scaffold_4-snap-gene-18.55 CDS=1-528	Wickerhamomyces_anomalus
4	Wickerhamomyces_anomalus@Seq_5	139_4	OG10763	yHMPu5000035658_Starmera_amethionina@Seq_1123	augustus_masked-scaffold_23-processed-gene-0.3-mRNA-1_1 gene=augustus_masked-scaffold_23-processed-gene-0.3 CDS=1-3054	gene=augustus_masked-scaffold_23-processed-gene-0.3 CDS=1-3054	Wickerhamomyces_anomalus
5	Wickerhamomyces_anomalus@Seq_6	139_5	OG1778	Saccharomyces_cerevisiae@YDR375C	snap_masked-scaffold_2-processed-gene-18.88-mRNA-1_1 gene=snap_masked-scaffold_2-processed-gene-18.88 CDS=1-1422	gene=snap_masked-scaffold_2-processed-gene-18.88 CDS=1-1422	Wickerhamomyces_anomalus
6	Wickerhamomyces_anomalus@Seq_7	139_6	OG3220	Saccharomyces_cerevisiae@YLL006W	augustus_masked-scaffold_7-processed-gene-7.58-mRNA-1_1 gene=augustus_masked-scaffold_7-processed-gene-7.58 CDS=1-1080	gene=augustus_masked-scaffold_7-processed-gene-7.58 CDS=1-1080	Wickerhamomyces_anomalus
7	Wickerhamomyces_anomalus@Seq_8	139_7	OG9172	Wickerhamomyces_ciferrii@Seq_1027	augustus_masked-scaffold_2-processed-gene-18.18-mRNA-1_1 gene=augustus_masked-scaffold_2-processed-gene-18.18 CDS=1-225	gene=augustus_masked-scaffold_2-processed-gene-18.18 CDS=1-225	Wickerhamomyces_anomalus
8	Wickerhamomyces_anomalus@Seq_9	139_8	OG5076	Lodderomyces_elongisporus@Seq_3192	snap_masked-scaffold_7-processed-gene-4.77-mRNA-1_1 gene=snap_masked-scaffold_7-processed-gene-4.77 CDS=1-1581	gene=snap_masked-scaffold_7-processed-gene-4.77 CDS=1-1581	Wickerhamomyces_anomalus
9	Wickerhamomyces_anomalus@Seq_10	139_9	OG45866	Wickerhamomyces_anomalus@Seq_4614	snap_masked-scaffold_4-processed-gene-3.85-mRNA-1_1 gene=snap_masked-scaffold_4-processed-gene-3.85 CDS=1-2001	gene=snap_masked-scaffold_4-processed-gene-3.85 CDS=1-2001	Wickerhamomyces_anomalus
10	Wickerhamomyces_anomalus@Seq_11	139_10	OG2945	Saccharomyces_cerevisiae@YPR107C	snap_masked-scaffold_3-processed-gene-4.98-mRNA-1_1 gene=snap_masked-scaffold_3-processed-gene-4.98 CDS=1-666	gene=snap_masked-scaffold_3-processed-gene-4.98 CDS=1-666	Wickerhamomyces_anomalus
11	Wickerhamomyces_anomalus@Seq_12	139_11	OG1011	Saccharomyces_cerevisiae@YPR194C	snap_masked-scaffold_5-processed-gene-14.146-mRNA-1_1 gene=snap_masked-scaffold_5-processed-gene-14.146 CDS=1-2700	gene=snap_masked-scaffold_5-processed-gene-14.146 CDS=1-2700	Wickerhamomyces_anomalus
12	Wickerhamomyces_anomalus@Seq_13	139_12	OG3737	Saccharomyces_cerevisiae@YDR282C	snap_masked-scaffold_4-processed-gene-5.23-mRNA-1_1 gene=snap_masked-scaffold_4-processed-gene-5.23 CDS=1-1104	gene=snap_masked-scaffold_4-processed-gene-5.23 CDS=1-1104	Wickerhamomyces_anomalus
13	Wickerhamomyces_anomalus@Seq_14	139_13	OG79545	Wickerhamomyces_anomalus@Seq_14	snap_masked-scaffold_4-processed-gene-13.104-mRNA-1_1 gene=snap_masked-scaffold_4-processed-gene-13.104 CDS=1-192	gene=snap_masked-scaffold_4-processed-gene-13.104 CDS=1-192	Wickerhamomyces_anomalus
14	Wickerhamomyces_anomalus@Seq_15	139_14	OG1796	Saccharomyces_cerevisiae@YJL033W	snap_masked-scaffold_4-processed-gene-4.17-mRNA-1_1 gene=snap_masked-scaffold_4-processed-gene-4.17 CDS=1-2292	gene=snap_masked-scaffold_4-processed-gene-4.17 CDS=1-2292	Wickerhamomyces_anomalus
15	Wickerhamomyces_anomalus@Seq_16	139_15	OG5530	yHMPu5000034605_Spencermartinsiella_europaea@Seq_3484	snap_masked-scaffold_1-processed-gene-7.92-mRNA-1_1 gene=snap_masked-scaffold_1-processed-gene-7.92 CDS=1-774	gene=snap_masked-scaffold_1-processed-gene-7.92 CDS=1-774	Wickerhamomyces_anomalus
16	Wickerhamomyces_anomalus@Seq_17	139_16	OG1689	Saccharomyces_cerevisiae@YGR121C	snap_masked-scaffold_7-processed-gene-0.108-mRNA-1_1 gene=snap_masked-scaffold_7-processed-gene-0.108 CDS=1-1455	gene=snap_masked-scaffold_7-processed-gene-0.108 CDS=1-1455	Wickerhamomyces_anomalus
17	Wickerhamomyces_anomalus@Seq_18	139_17	OG4056	Debaryomyces_hansenii@Seq_3855	snap_masked-scaffold_2-processed-gene-13.25-mRNA-1_1 gene=snap_masked-scaffold_2-processed-gene-13.25 CDS=1-1473	gene=snap_masked-scaffold_2-processed-gene-13.25 CDS=1-1473	Wickerhamomyces_anomalus
18	Wickerhamomyces_anomalus@Seq_19	139_18	OG11711	yHMPu5000035046_Barnettozyma_populi@Seq_3980	snap_masked-scaffold_2-processed-gene-1.104-mRNA-1_1 gene=snap_masked-scaffold_2-processed-gene-1.104 CDS=1-243	gene=snap_masked-scaffold_2-processed-gene-1.104 CDS=1-243	Wickerhamomyces_anomalus
19	Wickerhamomyces_anomalus@Seq_20	139_19	OG2826	Saccharomyces_cerevisiae@YCR035C	snap_masked-scaffold_1-processed-gene-11.0-mRNA-1_1 gene=snap_masked-scaffold_1-processed-gene-11.0 CDS=1-1149	gene=snap_masked-scaffold_1-processed-gene-11.0 CDS=1-1149	Wickerhamomyces_anomalus
20	Wickerhamomyces_anomalus@Seq_21	139_20	OG1417	Saccharomyces_cerevisiae@YKL201C	snap_masked-scaffold_5-processed-gene-11.21-mRNA-1_1 gene=snap_masked-scaffold_5-processed-gene-11.21 CDS=1-2868	gene=snap_masked-scaffold_5-processed-gene-11.21 CDS=1-2868	Wickerhamomyces_anomalus
21	Wickerhamomyces_anomalus@Seq_22	139_21	OG3326	Saccharomyces_cerevisiae@YOL034W	snap_masked-scaffold_3-processed-gene-4.96-mRNA-1_1 gene=snap_masked-scaffold_3-processed-gene-4.96 CDS=1-3264	gene=snap_masked-scaffold_3-processed-gene-4.96 CDS=1-3264	Wickerhamomyces_anomalus
22	Wickerhamomyces_anomalus@Seq_23	139_22	OG4227	Metschnikowia_continentalis@Seq_5880	snap_masked-scaffold_7-processed-gene-4.74-mRNA-1_1 gene=snap_masked-scaffold_7-processed-gene-4.74 CDS=1-3726	gene=snap_masked-scaffold_7-processed-gene-4.74 CDS=1-3726	Wickerhamomyces_anomalus
23	Wickerhamomyces_anomalus@Seq_24	139_23	OG4498	Yarrowia_lipolytica@Seq_2550	snap_masked-scaffold_6-processed-gene-6.42-mRNA-1_1 gene=snap_masked-scaffold_6-processed-gene-6.42 CDS=1-1026	gene=snap_masked-scaffold_6-processed-gene-6.42 CDS=1-1026	Wickerhamomyces_anomalus
24	Wickerhamomyces_anomalus@Seq_25	139_24	OG9134	yHMPu5000035673_Candida_orba@Seq_1862	snap_masked-scaffold_1-processed-gene-28.18-mRNA-1_1 gene=snap_masked-scaffold_1-processed-gene-28.18 CDS=1-1119	gene=snap_masked-scaffold_1-processed-gene-28.18 CDS=1-1119	Wickerhamomyces_anomalus
