	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	yHMPu5000035667_Kurtzmaniella_cleridarum@Seq_1	306_0	OG2694	Saccharomyces_cerevisiae@YNR017W	augustus_masked-flattened_line_0-processed-gene-0.115-mRNA-1_1 gene=augustus_masked-flattened_line_0-processed-gene-0.115 CDS=1-636	gene=augustus_masked-flattened_line_0-processed-gene-0.115 CDS=1-636	yHMPu5000035667_Kurtzmaniella_cleridarum
1	yHMPu5000035667_Kurtzmaniella_cleridarum@Seq_2	306_1	OG58498	yHMPu5000035667_Kurtzmaniella_cleridarum@Seq_2	snap_masked-flattened_line_62-processed-gene-0.58-mRNA-1_1 gene=snap_masked-flattened_line_62-processed-gene-0.58 CDS=1-1476	gene=snap_masked-flattened_line_62-processed-gene-0.58 CDS=1-1476	yHMPu5000035667_Kurtzmaniella_cleridarum
2	yHMPu5000035667_Kurtzmaniella_cleridarum@Seq_3	306_2	OG1047	Saccharomyces_cerevisiae@YMR089C	snap_masked-flattened_line_160-processed-gene-0.46-mRNA-1_1 gene=snap_masked-flattened_line_160-processed-gene-0.46 CDS=1-2748	gene=snap_masked-flattened_line_160-processed-gene-0.46 CDS=1-2748	yHMPu5000035667_Kurtzmaniella_cleridarum
3	yHMPu5000035667_Kurtzmaniella_cleridarum@Seq_4	306_3	OG58587	yHMPu5000035667_Kurtzmaniella_cleridarum@Seq_4	snap_masked-flattened_line_12-processed-gene-0.159-mRNA-1_1 gene=snap_masked-flattened_line_12-processed-gene-0.159 CDS=1-837	gene=snap_masked-flattened_line_12-processed-gene-0.159 CDS=1-837	yHMPu5000035667_Kurtzmaniella_cleridarum
4	yHMPu5000035667_Kurtzmaniella_cleridarum@Seq_5	306_4	OG3891	Saccharomyces_cerevisiae@YGL029W	snap_masked-flattened_line_10-processed-gene-0.37-mRNA-1_1 gene=snap_masked-flattened_line_10-processed-gene-0.37 CDS=1-396	gene=snap_masked-flattened_line_10-processed-gene-0.37 CDS=1-396	yHMPu5000035667_Kurtzmaniella_cleridarum
5	yHMPu5000035667_Kurtzmaniella_cleridarum@Seq_6	306_5	OG58569	yHMPu5000035302_Candida_fragi@Seq_4241	snap_masked-flattened_line_50-processed-gene-0.72-mRNA-1_1 gene=snap_masked-flattened_line_50-processed-gene-0.72 CDS=1-759	gene=snap_masked-flattened_line_50-processed-gene-0.72 CDS=1-759	yHMPu5000035667_Kurtzmaniella_cleridarum
6	yHMPu5000035667_Kurtzmaniella_cleridarum@Seq_7	306_6	OG4942	yHMPu5000035044_Barnettozyma_californica@Seq_4654	snap_masked-flattened_line_152-processed-gene-0.78-mRNA-1_1 gene=snap_masked-flattened_line_152-processed-gene-0.78 CDS=1-2142	gene=snap_masked-flattened_line_152-processed-gene-0.78 CDS=1-2142	yHMPu5000035667_Kurtzmaniella_cleridarum
7	yHMPu5000035667_Kurtzmaniella_cleridarum@Seq_8	306_7	OG1357	Saccharomyces_cerevisiae@YKL104C	augustus_masked-flattened_line_230-processed-gene-0.44-mRNA-1_1 gene=augustus_masked-flattened_line_230-processed-gene-0.44 CDS=1-2088	gene=augustus_masked-flattened_line_230-processed-gene-0.44 CDS=1-2088	yHMPu5000035667_Kurtzmaniella_cleridarum
8	yHMPu5000035667_Kurtzmaniella_cleridarum@Seq_9	306_8	OG2371	Saccharomyces_cerevisiae@YLR055C	snap_masked-flattened_line_166-processed-gene-0.44-mRNA-1_1 gene=snap_masked-flattened_line_166-processed-gene-0.44 CDS=1-2025	gene=snap_masked-flattened_line_166-processed-gene-0.44 CDS=1-2025	yHMPu5000035667_Kurtzmaniella_cleridarum
9	yHMPu5000035667_Kurtzmaniella_cleridarum@Seq_10	306_9	OG58590	yHMPu5000035667_Kurtzmaniella_cleridarum@Seq_10	genemark-flattened_line_26-processed-gene-0.134-mRNA-1_1 gene=genemark-flattened_line_26-processed-gene-0.134 CDS=1-1509	gene=genemark-flattened_line_26-processed-gene-0.134 CDS=1-1509	yHMPu5000035667_Kurtzmaniella_cleridarum
10	yHMPu5000035667_Kurtzmaniella_cleridarum@Seq_11	306_10	OG4034	Saccharomyces_cerevisiae@YDR336W	snap_masked-flattened_line_190-processed-gene-0.56-mRNA-1_1 gene=snap_masked-flattened_line_190-processed-gene-0.56 CDS=1-861	gene=snap_masked-flattened_line_190-processed-gene-0.56 CDS=1-861	yHMPu5000035667_Kurtzmaniella_cleridarum
11	yHMPu5000035667_Kurtzmaniella_cleridarum@Seq_12	306_11	OG4235	Saccharomyces_cerevisiae@YKL172W	snap_masked-flattened_line_58-processed-gene-0.122-mRNA-1_1 gene=snap_masked-flattened_line_58-processed-gene-0.122 CDS=1-1242	gene=snap_masked-flattened_line_58-processed-gene-0.122 CDS=1-1242	yHMPu5000035667_Kurtzmaniella_cleridarum
12	yHMPu5000035667_Kurtzmaniella_cleridarum@Seq_13	306_12	OG2007	Saccharomyces_cerevisiae@YOL061W	augustus_masked-flattened_line_132-processed-gene-0.17-mRNA-1_1 gene=augustus_masked-flattened_line_132-processed-gene-0.17 CDS=1-2517	gene=augustus_masked-flattened_line_132-processed-gene-0.17 CDS=1-2517	yHMPu5000035667_Kurtzmaniella_cleridarum
13	yHMPu5000035667_Kurtzmaniella_cleridarum@Seq_14	306_13	OG1386	Saccharomyces_cerevisiae@YML026C	snap_masked-flattened_line_86-processed-gene-0.94-mRNA-1_1 gene=snap_masked-flattened_line_86-processed-gene-0.94 CDS=1-435	gene=snap_masked-flattened_line_86-processed-gene-0.94 CDS=1-435	yHMPu5000035667_Kurtzmaniella_cleridarum
14	yHMPu5000035667_Kurtzmaniella_cleridarum@Seq_15	306_14	OG3905	Saccharomyces_cerevisiae@YER132C	snap_masked-flattened_line_304-processed-gene-0.8-mRNA-1_1 gene=snap_masked-flattened_line_304-processed-gene-0.8 CDS=1-4635	gene=snap_masked-flattened_line_304-processed-gene-0.8 CDS=1-4635	yHMPu5000035667_Kurtzmaniella_cleridarum
15	yHMPu5000035667_Kurtzmaniella_cleridarum@Seq_16	306_15	OG1333	Saccharomyces_cerevisiae@YNL241C	snap_masked-flattened_line_132-processed-gene-0.68-mRNA-1_1 gene=snap_masked-flattened_line_132-processed-gene-0.68 CDS=1-1491	gene=snap_masked-flattened_line_132-processed-gene-0.68 CDS=1-1491	yHMPu5000035667_Kurtzmaniella_cleridarum
