	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	yHAB148_Kazachstania_intestinalis@Seq_1	151_0	OG5875	Saccharomyces_cerevisiae@YER088C	augustus_masked-NODE_12_length_205931_cov_14.7015_ID_23-processed-gene-0.53-mRNA-1_1 gene=augustus_masked-NODE_12_length_205931_cov_14.7015_ID_23-processed-gene-0.53 CDS=1-1365	gene=augustus_masked-NODE_12_length_205931_cov_14.7015_ID_23-processed-gene-0.53 CDS=1-1365	yHAB148_Kazachstania_intestinalis
1	yHAB148_Kazachstania_intestinalis@Seq_2	151_1	OG3315	Saccharomyces_cerevisiae@YPL210C	augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.115-mRNA-1_1 gene=augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.115 CDS=1-1959	gene=augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.115 CDS=1-1959	yHAB148_Kazachstania_intestinalis
2	yHAB148_Kazachstania_intestinalis@Seq_3	151_2	OG1298	Saccharomyces_cerevisiae@YLR300W	maker-NODE_19_length_143847_cov_14.769_ID_37-augustus-gene-0.75-mRNA-1_1 gene=maker-NODE_19_length_143847_cov_14.769_ID_37-augustus-gene-0.75 CDS=1-2316	gene=maker-NODE_19_length_143847_cov_14.769_ID_37-augustus-gene-0.75 CDS=1-2316	yHAB148_Kazachstania_intestinalis
3	yHAB148_Kazachstania_intestinalis@Seq_4	151_3	OG5150	Saccharomyces_cerevisiae@YKL018C-A	augustus_masked-NODE_85_length_29303_cov_15.6202_ID_169-processed-gene-0.24-mRNA-1_1 gene=augustus_masked-NODE_85_length_29303_cov_15.6202_ID_169-processed-gene-0.24 CDS=1-255	gene=augustus_masked-NODE_85_length_29303_cov_15.6202_ID_169-processed-gene-0.24 CDS=1-255	yHAB148_Kazachstania_intestinalis
4	yHAB148_Kazachstania_intestinalis@Seq_5	151_4	OG1728	Saccharomyces_cerevisiae@YPL220W	augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.161-mRNA-1_1 gene=augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.161 CDS=1-654	gene=augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.161 CDS=1-654	yHAB148_Kazachstania_intestinalis
5	yHAB148_Kazachstania_intestinalis@Seq_6	151_5	OG4718	Saccharomyces_cerevisiae@YLR278C	augustus_masked-NODE_19_length_143847_cov_14.769_ID_37-processed-gene-0.22-mRNA-1_1 gene=augustus_masked-NODE_19_length_143847_cov_14.769_ID_37-processed-gene-0.22 CDS=1-3468	gene=augustus_masked-NODE_19_length_143847_cov_14.769_ID_37-processed-gene-0.22 CDS=1-3468	yHAB148_Kazachstania_intestinalis
6	yHAB148_Kazachstania_intestinalis@Seq_7	151_6	OG145610	yHAB148_Kazachstania_intestinalis@Seq_7	snap_masked-NODE_82_length_31556_cov_15.4741_ID_163-processed-gene-0.38-mRNA-1_1 gene=snap_masked-NODE_82_length_31556_cov_15.4741_ID_163-processed-gene-0.38 CDS=1-294	gene=snap_masked-NODE_82_length_31556_cov_15.4741_ID_163-processed-gene-0.38 CDS=1-294	yHAB148_Kazachstania_intestinalis
7	yHAB148_Kazachstania_intestinalis@Seq_8	151_7	OG2693	Saccharomyces_cerevisiae@YPL244C	augustus_masked-NODE_2_length_418382_cov_14.9342_ID_3-processed-gene-1.113-mRNA-1_1 gene=augustus_masked-NODE_2_length_418382_cov_14.9342_ID_3-processed-gene-1.113 CDS=1-1029	gene=augustus_masked-NODE_2_length_418382_cov_14.9342_ID_3-processed-gene-1.113 CDS=1-1029	yHAB148_Kazachstania_intestinalis
8	yHAB148_Kazachstania_intestinalis@Seq_9	151_8	OG3392	Saccharomyces_cerevisiae@YJL063C	augustus_masked-NODE_18_length_150695_cov_14.9875_ID_35-processed-gene-0.92-mRNA-1_1 gene=augustus_masked-NODE_18_length_150695_cov_14.9875_ID_35-processed-gene-0.92 CDS=1-771	gene=augustus_masked-NODE_18_length_150695_cov_14.9875_ID_35-processed-gene-0.92 CDS=1-771	yHAB148_Kazachstania_intestinalis
9	yHAB148_Kazachstania_intestinalis@Seq_10	151_9	OG2270	Saccharomyces_cerevisiae@YFR041C	augustus_masked-NODE_50_length_71614_cov_15.0152_ID_99-processed-gene-0.30-mRNA-1_1 gene=augustus_masked-NODE_50_length_71614_cov_15.0152_ID_99-processed-gene-0.30 CDS=1-816	gene=augustus_masked-NODE_50_length_71614_cov_15.0152_ID_99-processed-gene-0.30 CDS=1-816	yHAB148_Kazachstania_intestinalis
10	yHAB148_Kazachstania_intestinalis@Seq_11	151_10	OG1291	Saccharomyces_cerevisiae@YFR007W	augustus_masked-NODE_2_length_418382_cov_14.9342_ID_3-processed-gene-3.29-mRNA-1_1 gene=augustus_masked-NODE_2_length_418382_cov_14.9342_ID_3-processed-gene-3.29 CDS=1-1044	gene=augustus_masked-NODE_2_length_418382_cov_14.9342_ID_3-processed-gene-3.29 CDS=1-1044	yHAB148_Kazachstania_intestinalis
11	yHAB148_Kazachstania_intestinalis@Seq_12	151_11	OG1216	Saccharomyces_cerevisiae@YGL077C	augustus_masked-NODE_26_length_131178_cov_15.2817_ID_51-processed-gene-0.0-mRNA-1_1 gene=augustus_masked-NODE_26_length_131178_cov_15.2817_ID_51-processed-gene-0.0 CDS=1-1779	gene=augustus_masked-NODE_26_length_131178_cov_15.2817_ID_51-processed-gene-0.0 CDS=1-1779	yHAB148_Kazachstania_intestinalis
12	yHAB148_Kazachstania_intestinalis@Seq_13	151_12	OG3792	Saccharomyces_cerevisiae@YOR357C	augustus_masked-NODE_45_length_83315_cov_15.1769_ID_89-processed-gene-0.119-mRNA-1_1 gene=augustus_masked-NODE_45_length_83315_cov_15.1769_ID_89-processed-gene-0.119 CDS=1-486	gene=augustus_masked-NODE_45_length_83315_cov_15.1769_ID_89-processed-gene-0.119 CDS=1-486	yHAB148_Kazachstania_intestinalis
13	yHAB148_Kazachstania_intestinalis@Seq_14	151_13	OG138717	yHAB148_Kazachstania_intestinalis@Seq_14	augustus_masked-NODE_155_length_1077_cov_30.7828_ID_309-processed-gene-0.1-mRNA-1_1 gene=augustus_masked-NODE_155_length_1077_cov_30.7828_ID_309-processed-gene-0.1 CDS=1-1062	gene=augustus_masked-NODE_155_length_1077_cov_30.7828_ID_309-processed-gene-0.1 CDS=1-1062	yHAB148_Kazachstania_intestinalis
14	yHAB148_Kazachstania_intestinalis@Seq_15	151_14	OG4180	Saccharomyces_cerevisiae@Q0065	maker-NODE_100_length_9521_cov_644.594_ID_199-snap-gene-0.5-mRNA-1_1 gene=maker-NODE_100_length_9521_cov_644.594_ID_199-snap-gene-0.5 CDS=1-855	gene=maker-NODE_100_length_9521_cov_644.594_ID_199-snap-gene-0.5 CDS=1-855	yHAB148_Kazachstania_intestinalis
15	yHAB148_Kazachstania_intestinalis@Seq_16	151_15	OG223648	yHAB148_Kazachstania_intestinalis@Seq_16	augustus_masked-NODE_75_length_36736_cov_14.5515_ID_149-processed-gene-0.48-mRNA-1_1 gene=augustus_masked-NODE_75_length_36736_cov_14.5515_ID_149-processed-gene-0.48 CDS=1-1086	gene=augustus_masked-NODE_75_length_36736_cov_14.5515_ID_149-processed-gene-0.48 CDS=1-1086	yHAB148_Kazachstania_intestinalis
16	yHAB148_Kazachstania_intestinalis@Seq_17	151_16	OG7728	Saccharomyces_cerevisiae@YOL025W	snap_masked-NODE_44_length_85070_cov_15.4255_ID_87-processed-gene-0.42-mRNA-1_1 gene=snap_masked-NODE_44_length_85070_cov_15.4255_ID_87-processed-gene-0.42 CDS=1-1764	gene=snap_masked-NODE_44_length_85070_cov_15.4255_ID_87-processed-gene-0.42 CDS=1-1764	yHAB148_Kazachstania_intestinalis
17	yHAB148_Kazachstania_intestinalis@Seq_18	151_17	OG2605	Saccharomyces_cerevisiae@YKR043C	augustus_masked-NODE_71_length_43021_cov_14.9565_ID_141-processed-gene-0.12-mRNA-1_1 gene=augustus_masked-NODE_71_length_43021_cov_14.9565_ID_141-processed-gene-0.12 CDS=1-816	gene=augustus_masked-NODE_71_length_43021_cov_14.9565_ID_141-processed-gene-0.12 CDS=1-816	yHAB148_Kazachstania_intestinalis
18	yHAB148_Kazachstania_intestinalis@Seq_19	151_18	OG7599	Saccharomyces_cerevisiae@YNR010W	augustus_masked-NODE_2_length_418382_cov_14.9342_ID_3-processed-gene-1.127-mRNA-1_1 gene=augustus_masked-NODE_2_length_418382_cov_14.9342_ID_3-processed-gene-1.127 CDS=1-513	gene=augustus_masked-NODE_2_length_418382_cov_14.9342_ID_3-processed-gene-1.127 CDS=1-513	yHAB148_Kazachstania_intestinalis
19	yHAB148_Kazachstania_intestinalis@Seq_20	151_19	OG4439	Saccharomyces_cerevisiae@YOL067C	augustus_masked-NODE_42_length_86216_cov_15.7481_ID_83-processed-gene-0.122-mRNA-1_1 gene=augustus_masked-NODE_42_length_86216_cov_15.7481_ID_83-processed-gene-0.122 CDS=1-573	gene=augustus_masked-NODE_42_length_86216_cov_15.7481_ID_83-processed-gene-0.122 CDS=1-573	yHAB148_Kazachstania_intestinalis
20	yHAB148_Kazachstania_intestinalis@Seq_21	151_20	OG1854	Saccharomyces_cerevisiae@YIL103W	augustus_masked-NODE_27_length_120258_cov_14.8531_ID_53-processed-gene-0.15-mRNA-1_1 gene=augustus_masked-NODE_27_length_120258_cov_14.8531_ID_53-processed-gene-0.15 CDS=1-1314	gene=augustus_masked-NODE_27_length_120258_cov_14.8531_ID_53-processed-gene-0.15 CDS=1-1314	yHAB148_Kazachstania_intestinalis
21	yHAB148_Kazachstania_intestinalis@Seq_22	151_21	OG1223	Saccharomyces_cerevisiae@YPL090C	augustus_masked-NODE_90_length_21966_cov_15.4532_ID_179-processed-gene-0.15-mRNA-1_1 gene=augustus_masked-NODE_90_length_21966_cov_15.4532_ID_179-processed-gene-0.15 CDS=1-246	gene=augustus_masked-NODE_90_length_21966_cov_15.4532_ID_179-processed-gene-0.15 CDS=1-246	yHAB148_Kazachstania_intestinalis
22	yHAB148_Kazachstania_intestinalis@Seq_23	151_22	OG6772	Saccharomyces_cerevisiae@YGL036W	snap_masked-NODE_34_length_102394_cov_15.2221_ID_67-processed-gene-0.52-mRNA-1_1 gene=snap_masked-NODE_34_length_102394_cov_15.2221_ID_67-processed-gene-0.52 CDS=1-2619	gene=snap_masked-NODE_34_length_102394_cov_15.2221_ID_67-processed-gene-0.52 CDS=1-2619	yHAB148_Kazachstania_intestinalis
23	yHAB148_Kazachstania_intestinalis@Seq_24	151_23	OG3429	Saccharomyces_cerevisiae@YAL044C	augustus_masked-NODE_26_length_131178_cov_15.2817_ID_51-processed-gene-0.30-mRNA-1_1 gene=augustus_masked-NODE_26_length_131178_cov_15.2817_ID_51-processed-gene-0.30 CDS=1-546	gene=augustus_masked-NODE_26_length_131178_cov_15.2817_ID_51-processed-gene-0.30 CDS=1-546	yHAB148_Kazachstania_intestinalis
24	yHAB148_Kazachstania_intestinalis@Seq_25	151_24	OG2329	Saccharomyces_cerevisiae@YNL308C	augustus_masked-NODE_38_length_90861_cov_15.0518_ID_75-processed-gene-0.104-mRNA-1_1 gene=augustus_masked-NODE_38_length_90861_cov_15.0518_ID_75-processed-gene-0.104 CDS=1-1671	gene=augustus_masked-NODE_38_length_90861_cov_15.0518_ID_75-processed-gene-0.104 CDS=1-1671	yHAB148_Kazachstania_intestinalis
25	yHAB148_Kazachstania_intestinalis@Seq_26	151_25	OG2224	Saccharomyces_cerevisiae@YHR065C	maker-NODE_8_length_244720_cov_14.7863_ID_15-augustus-gene-0.123-mRNA-1_1 gene=maker-NODE_8_length_244720_cov_14.7863_ID_15-augustus-gene-0.123 CDS=1-2232	gene=maker-NODE_8_length_244720_cov_14.7863_ID_15-augustus-gene-0.123 CDS=1-2232	yHAB148_Kazachstania_intestinalis
26	yHAB148_Kazachstania_intestinalis@Seq_27	151_26	OG1412	Saccharomyces_cerevisiae@YDR025W	augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-1.165-mRNA-1_1 gene=augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-1.165 CDS=1-468	gene=augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-1.165 CDS=1-468	yHAB148_Kazachstania_intestinalis
27	yHAB148_Kazachstania_intestinalis@Seq_28	151_27	OG7596	Lachancea_waltii@Seq_2904	snap_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-0.48-mRNA-1_1 gene=snap_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-0.48 CDS=1-885	gene=snap_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-0.48 CDS=1-885	yHAB148_Kazachstania_intestinalis
28	yHAB148_Kazachstania_intestinalis@Seq_29	151_28	OG74703	yHAB148_Kazachstania_intestinalis@Seq_29	snap_masked-NODE_8_length_244720_cov_14.7863_ID_15-processed-gene-1.217-mRNA-1_1 gene=snap_masked-NODE_8_length_244720_cov_14.7863_ID_15-processed-gene-1.217 CDS=1-2526	gene=snap_masked-NODE_8_length_244720_cov_14.7863_ID_15-processed-gene-1.217 CDS=1-2526	yHAB148_Kazachstania_intestinalis
29	yHAB148_Kazachstania_intestinalis@Seq_30	151_29	OG1683	Saccharomyces_cerevisiae@YDR062W	maker-NODE_44_length_85070_cov_15.4255_ID_87-augustus-gene-0.2-mRNA-1_1 gene=maker-NODE_44_length_85070_cov_15.4255_ID_87-augustus-gene-0.2 CDS=1-2169	gene=maker-NODE_44_length_85070_cov_15.4255_ID_87-augustus-gene-0.2 CDS=1-2169	yHAB148_Kazachstania_intestinalis
30	yHAB148_Kazachstania_intestinalis@Seq_31	151_30	OG2161	Saccharomyces_cerevisiae@YJL121C	augustus_masked-NODE_28_length_119130_cov_14.992_ID_55-processed-gene-0.144-mRNA-1_1 gene=augustus_masked-NODE_28_length_119130_cov_14.992_ID_55-processed-gene-0.144 CDS=1-711	gene=augustus_masked-NODE_28_length_119130_cov_14.992_ID_55-processed-gene-0.144 CDS=1-711	yHAB148_Kazachstania_intestinalis
31	yHAB148_Kazachstania_intestinalis@Seq_32	151_31	OG3205	Saccharomyces_cerevisiae@YER005W	augustus_masked-NODE_7_length_250949_cov_15.8555_ID_13-processed-gene-1.30-mRNA-1_1 gene=augustus_masked-NODE_7_length_250949_cov_15.8555_ID_13-processed-gene-1.30 CDS=1-1911	gene=augustus_masked-NODE_7_length_250949_cov_15.8555_ID_13-processed-gene-1.30 CDS=1-1911	yHAB148_Kazachstania_intestinalis
32	yHAB148_Kazachstania_intestinalis@Seq_33	151_32	OG4055	Saccharomyces_cerevisiae@YOL008W	augustus_masked-NODE_19_length_143847_cov_14.769_ID_37-processed-gene-0.38-mRNA-1_1 gene=augustus_masked-NODE_19_length_143847_cov_14.769_ID_37-processed-gene-0.38 CDS=1-588	gene=augustus_masked-NODE_19_length_143847_cov_14.769_ID_37-processed-gene-0.38 CDS=1-588	yHAB148_Kazachstania_intestinalis
