	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	Wickerhamia_fluorescens@Seq_1	137_0	OG1467	Saccharomyces_cerevisiae@YDR476C	-processed-gene-6.12-mRNA-1_1 gene=snap_masked-gi|1002316299|dbj|BCGE01000005.1|-processed-gene-6.12 CDS=1-672	gene=snap_masked-gi|1002316299|dbj|BCGE01000005.1|-processed-gene-6.12 CDS=1-672	Wickerhamia_fluorescens
1	Wickerhamia_fluorescens@Seq_2	137_1	OG4456	Metschnikowia_cerradonensis@Seq_1084	-processed-gene-11.7-mRNA-1_1 gene=snap_masked-gi|1002316303|dbj|BCGE01000001.1|-processed-gene-11.7 CDS=1-642	gene=snap_masked-gi|1002316303|dbj|BCGE01000001.1|-processed-gene-11.7 CDS=1-642	Wickerhamia_fluorescens
2	Wickerhamia_fluorescens@Seq_3	137_2	OG2774	Saccharomyces_cerevisiae@YGR267C	-processed-gene-5.98-mRNA-1_1 gene=snap_masked-gi|1002316301|dbj|BCGE01000003.1|-processed-gene-5.98 CDS=1-768	gene=snap_masked-gi|1002316301|dbj|BCGE01000003.1|-processed-gene-5.98 CDS=1-768	Wickerhamia_fluorescens
3	Wickerhamia_fluorescens@Seq_4	137_3	OG1114	Saccharomyces_cerevisiae@YLR454W	-processed-gene-12.62-mRNA-1_1 gene=snap_masked-gi|1002316300|dbj|BCGE01000004.1|-processed-gene-12.62 CDS=1-7767	gene=snap_masked-gi|1002316300|dbj|BCGE01000004.1|-processed-gene-12.62 CDS=1-7767	Wickerhamia_fluorescens
4	Wickerhamia_fluorescens@Seq_5	137_4	OG2795	Saccharomyces_cerevisiae@YCR059C	-snap-gene-17.41-mRNA-1_1 gene=maker-gi|1002316303|dbj|BCGE01000001.1|-snap-gene-17.41 CDS=1-888	gene=maker-gi|1002316303|dbj|BCGE01000001.1|-snap-gene-17.41 CDS=1-888	Wickerhamia_fluorescens
5	Wickerhamia_fluorescens@Seq_6	137_5	OG3506	Saccharomyces_cerevisiae@YMR250W	-processed-gene-3.18-mRNA-1_1 gene=snap_masked-gi|1002316297|dbj|BCGE01000007.1|-processed-gene-3.18 CDS=1-1710	gene=snap_masked-gi|1002316297|dbj|BCGE01000007.1|-processed-gene-3.18 CDS=1-1710	Wickerhamia_fluorescens
6	Wickerhamia_fluorescens@Seq_7	137_6	OG8031	Candida_parapsilosis@Seq_1299	-processed-gene-20.80-mRNA-1_1 gene=snap_masked-gi|1002316302|dbj|BCGE01000002.1|-processed-gene-20.80 CDS=1-372	gene=snap_masked-gi|1002316302|dbj|BCGE01000002.1|-processed-gene-20.80 CDS=1-372	Wickerhamia_fluorescens
7	Wickerhamia_fluorescens@Seq_8	137_7	OG107207	Wickerhamia_fluorescens@Seq_8	-processed-gene-22.114-mRNA-1_1 gene=snap_masked-gi|1002316302|dbj|BCGE01000002.1|-processed-gene-22.114 CDS=1-372	gene=snap_masked-gi|1002316302|dbj|BCGE01000002.1|-processed-gene-22.114 CDS=1-372	Wickerhamia_fluorescens
8	Wickerhamia_fluorescens@Seq_9	137_8	OG201622	Wickerhamia_fluorescens@Seq_9	-processed-gene-5.87-mRNA-1_1 gene=augustus_masked-gi|1002316298|dbj|BCGE01000006.1|-processed-gene-5.87 CDS=1-231	gene=augustus_masked-gi|1002316298|dbj|BCGE01000006.1|-processed-gene-5.87 CDS=1-231	Wickerhamia_fluorescens
9	Wickerhamia_fluorescens@Seq_10	137_9	OG3373	Saccharomyces_cerevisiae@YLR421C	-augustus-gene-4.1-mRNA-1_1 gene=maker-gi|1002316298|dbj|BCGE01000006.1|-augustus-gene-4.1 CDS=1-816	gene=maker-gi|1002316298|dbj|BCGE01000006.1|-augustus-gene-4.1 CDS=1-816	Wickerhamia_fluorescens
10	Wickerhamia_fluorescens@Seq_11	137_10	OG198342	Wickerhamia_fluorescens@Seq_11	-snap-gene-0.23-mRNA-1_1 gene=maker-gi|1002316303|dbj|BCGE01000001.1|-snap-gene-0.23 CDS=1-177	gene=maker-gi|1002316303|dbj|BCGE01000001.1|-snap-gene-0.23 CDS=1-177	Wickerhamia_fluorescens
