	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	yHMPu5000035032_Candida_gatunensis@Seq_1	263_0	OG2640	Saccharomyces_cerevisiae@YJL046W	snap_masked-NODE_5_length_653611_cov_35.0472_ID_9-processed-gene-2.166-mRNA-1_1 gene=snap_masked-NODE_5_length_653611_cov_35.0472_ID_9-processed-gene-2.166 CDS=1-1350	gene=snap_masked-NODE_5_length_653611_cov_35.0472_ID_9-processed-gene-2.166 CDS=1-1350	yHMPu5000035032_Candida_gatunensis
1	yHMPu5000035032_Candida_gatunensis@Seq_2	263_1	OG2534	Saccharomyces_cerevisiae@YKL003C	snap_masked-NODE_21_length_137866_cov_25.4738_ID_41-processed-gene-0.68-mRNA-1_1 gene=snap_masked-NODE_21_length_137866_cov_25.4738_ID_41-processed-gene-0.68 CDS=1-363	gene=snap_masked-NODE_21_length_137866_cov_25.4738_ID_41-processed-gene-0.68 CDS=1-363	yHMPu5000035032_Candida_gatunensis
2	yHMPu5000035032_Candida_gatunensis@Seq_3	263_2	OG3533	Saccharomyces_cerevisiae@YMR188C	snap_masked-NODE_19_length_175028_cov_43.2758_ID_37-processed-gene-0.75-mRNA-1_1 gene=snap_masked-NODE_19_length_175028_cov_43.2758_ID_37-processed-gene-0.75 CDS=1-747	gene=snap_masked-NODE_19_length_175028_cov_43.2758_ID_37-processed-gene-0.75 CDS=1-747	yHMPu5000035032_Candida_gatunensis
3	yHMPu5000035032_Candida_gatunensis@Seq_4	263_3	OG5096	Saccharomyces_cerevisiae@YNL332W	snap_masked-NODE_13_length_362616_cov_35.2913_ID_25-processed-gene-2.126-mRNA-1_1 gene=snap_masked-NODE_13_length_362616_cov_35.2913_ID_25-processed-gene-2.126 CDS=1-1020	gene=snap_masked-NODE_13_length_362616_cov_35.2913_ID_25-processed-gene-2.126 CDS=1-1020	yHMPu5000035032_Candida_gatunensis
4	yHMPu5000035032_Candida_gatunensis@Seq_5	263_4	OG1286	Saccharomyces_cerevisiae@YOL080C	augustus_masked-NODE_15_length_321391_cov_37.3759_ID_29-processed-gene-2.78-mRNA-1_1 gene=augustus_masked-NODE_15_length_321391_cov_37.3759_ID_29-processed-gene-2.78 CDS=1-3534	gene=augustus_masked-NODE_15_length_321391_cov_37.3759_ID_29-processed-gene-2.78 CDS=1-3534	yHMPu5000035032_Candida_gatunensis
5	yHMPu5000035032_Candida_gatunensis@Seq_6	263_5	OG4559	Saccharomyces_cerevisiae@YGL164C	augustus_masked-NODE_3_length_787651_cov_25.538_ID_5-processed-gene-1.0-mRNA-1_1 gene=augustus_masked-NODE_3_length_787651_cov_25.538_ID_5-processed-gene-1.0 CDS=1-1245	gene=augustus_masked-NODE_3_length_787651_cov_25.538_ID_5-processed-gene-1.0 CDS=1-1245	yHMPu5000035032_Candida_gatunensis
6	yHMPu5000035032_Candida_gatunensis@Seq_7	263_6	OG2525	Saccharomyces_cerevisiae@YML096W	snap_masked-NODE_15_length_321391_cov_37.3759_ID_29-processed-gene-2.186-mRNA-1_1 gene=snap_masked-NODE_15_length_321391_cov_37.3759_ID_29-processed-gene-2.186 CDS=1-2025	gene=snap_masked-NODE_15_length_321391_cov_37.3759_ID_29-processed-gene-2.186 CDS=1-2025	yHMPu5000035032_Candida_gatunensis
7	yHMPu5000035032_Candida_gatunensis@Seq_8	263_7	OG134392	yHMPu5000035032_Candida_gatunensis@Seq_8	snap_masked-NODE_16_length_220665_cov_46.5903_ID_31-processed-gene-0.142-mRNA-1_1 gene=snap_masked-NODE_16_length_220665_cov_46.5903_ID_31-processed-gene-0.142 CDS=1-201	gene=snap_masked-NODE_16_length_220665_cov_46.5903_ID_31-processed-gene-0.142 CDS=1-201	yHMPu5000035032_Candida_gatunensis
8	yHMPu5000035032_Candida_gatunensis@Seq_9	263_8	OG2036	Saccharomyces_cerevisiae@YCR057C	snap_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-1.61-mRNA-1_1 gene=snap_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-1.61 CDS=1-2736	gene=snap_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-1.61 CDS=1-2736	yHMPu5000035032_Candida_gatunensis
9	yHMPu5000035032_Candida_gatunensis@Seq_10	263_9	OG3108	Saccharomyces_cerevisiae@YKL211C	snap_masked-NODE_27_length_43513_cov_51.6365_ID_53-processed-gene-0.18-mRNA-1_1 gene=snap_masked-NODE_27_length_43513_cov_51.6365_ID_53-processed-gene-0.18 CDS=1-1491	gene=snap_masked-NODE_27_length_43513_cov_51.6365_ID_53-processed-gene-0.18 CDS=1-1491	yHMPu5000035032_Candida_gatunensis
