	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_1	218_0	OG8063	Eremothecium_coryli@Seq_593	augustus_masked-NODE_25_length_122347_cov_9.93001_ID_49-processed-gene-0.166-mRNA-1_1 gene=augustus_masked-NODE_25_length_122347_cov_9.93001_ID_49-processed-gene-0.166 CDS=1-2094	gene=augustus_masked-NODE_25_length_122347_cov_9.93001_ID_49-processed-gene-0.166 CDS=1-2094	yHMPu5000034865_Zygosaccharomyces_kombuchaensis
1	yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_2	218_1	OG4603	Saccharomyces_cerevisiae@YLR364W	genemark-NODE_36_length_97025_cov_10.3479_ID_71-processed-gene-0.131-mRNA-1_1 gene=genemark-NODE_36_length_97025_cov_10.3479_ID_71-processed-gene-0.131 CDS=1-324	gene=genemark-NODE_36_length_97025_cov_10.3479_ID_71-processed-gene-0.131 CDS=1-324	yHMPu5000034865_Zygosaccharomyces_kombuchaensis
2	yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_3	218_2	OG1596	Saccharomyces_cerevisiae@YMR015C	genemark-NODE_96_length_33163_cov_10.2154_ID_191-processed-gene-0.32-mRNA-1_1 gene=genemark-NODE_96_length_33163_cov_10.2154_ID_191-processed-gene-0.32 CDS=1-1611	gene=genemark-NODE_96_length_33163_cov_10.2154_ID_191-processed-gene-0.32 CDS=1-1611	yHMPu5000034865_Zygosaccharomyces_kombuchaensis
3	yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_4	218_3	OG16819	Zygosaccharomyces_rouxii@Seq_1259	snap_masked-NODE_58_length_70814_cov_10.15_ID_115-processed-gene-0.36-mRNA-1_1 gene=snap_masked-NODE_58_length_70814_cov_10.15_ID_115-processed-gene-0.36 CDS=1-1131	gene=snap_masked-NODE_58_length_70814_cov_10.15_ID_115-processed-gene-0.36 CDS=1-1131	yHMPu5000034865_Zygosaccharomyces_kombuchaensis
4	yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_5	218_4	OG4620	Babjeviella_inositovora@Seq_346	genemark-NODE_36_length_97025_cov_10.3479_ID_71-processed-gene-0.111-mRNA-1_1 gene=genemark-NODE_36_length_97025_cov_10.3479_ID_71-processed-gene-0.111 CDS=1-1020	gene=genemark-NODE_36_length_97025_cov_10.3479_ID_71-processed-gene-0.111 CDS=1-1020	yHMPu5000034865_Zygosaccharomyces_kombuchaensis
5	yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_6	218_5	OG1701	Saccharomyces_cerevisiae@YGL246C	genemark-NODE_32_length_108046_cov_9.68771_ID_63-processed-gene-0.155-mRNA-1_1 gene=genemark-NODE_32_length_108046_cov_9.68771_ID_63-processed-gene-0.155 CDS=1-1125	gene=genemark-NODE_32_length_108046_cov_9.68771_ID_63-processed-gene-0.155 CDS=1-1125	yHMPu5000034865_Zygosaccharomyces_kombuchaensis
6	yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_7	218_6	OG1258	Saccharomyces_cerevisiae@YAR002C-A	genemark-NODE_27_length_119109_cov_10.1131_ID_53-processed-gene-0.93-mRNA-1_1 gene=genemark-NODE_27_length_119109_cov_10.1131_ID_53-processed-gene-0.93 CDS=1-639	gene=genemark-NODE_27_length_119109_cov_10.1131_ID_53-processed-gene-0.93 CDS=1-639	yHMPu5000034865_Zygosaccharomyces_kombuchaensis
7	yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_8	218_7	OG1674	Saccharomyces_cerevisiae@YMR271C	genemark-NODE_18_length_133720_cov_10.4426_ID_35-processed-gene-0.79-mRNA-1_1 gene=genemark-NODE_18_length_133720_cov_10.4426_ID_35-processed-gene-0.79 CDS=1-672	gene=genemark-NODE_18_length_133720_cov_10.4426_ID_35-processed-gene-0.79 CDS=1-672	yHMPu5000034865_Zygosaccharomyces_kombuchaensis
8	yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_9	218_8	OG7168	Saccharomyces_cerevisiae@YLR376C	snap_masked-NODE_115_length_19432_cov_9.63642_ID_229-processed-gene-0.21-mRNA-1_1 gene=snap_masked-NODE_115_length_19432_cov_9.63642_ID_229-processed-gene-0.21 CDS=1-636	gene=snap_masked-NODE_115_length_19432_cov_9.63642_ID_229-processed-gene-0.21 CDS=1-636	yHMPu5000034865_Zygosaccharomyces_kombuchaensis
9	yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_10	218_9	OG2849	Saccharomyces_cerevisiae@YNL197C	genemark-NODE_24_length_123266_cov_9.9853_ID_47-processed-gene-0.61-mRNA-1_1 gene=genemark-NODE_24_length_123266_cov_9.9853_ID_47-processed-gene-0.61 CDS=1-2274	gene=genemark-NODE_24_length_123266_cov_9.9853_ID_47-processed-gene-0.61 CDS=1-2274	yHMPu5000034865_Zygosaccharomyces_kombuchaensis
10	yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_11	218_10	OG3682	Saccharomyces_cerevisiae@YOL002C	genemark-NODE_29_length_117365_cov_10.3771_ID_57-processed-gene-0.59-mRNA-1_1 gene=genemark-NODE_29_length_117365_cov_10.3771_ID_57-processed-gene-0.59 CDS=1-933	gene=genemark-NODE_29_length_117365_cov_10.3771_ID_57-processed-gene-0.59 CDS=1-933	yHMPu5000034865_Zygosaccharomyces_kombuchaensis
11	yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_12	218_11	OG1477	Saccharomyces_cerevisiae@YNL321W	genemark-NODE_20_length_132078_cov_10.6674_ID_39-processed-gene-0.160-mRNA-1_1 gene=genemark-NODE_20_length_132078_cov_10.6674_ID_39-processed-gene-0.160 CDS=1-2988	gene=genemark-NODE_20_length_132078_cov_10.6674_ID_39-processed-gene-0.160 CDS=1-2988	yHMPu5000034865_Zygosaccharomyces_kombuchaensis
12	yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_13	218_12	OG4759	Saccharomyces_cerevisiae@YAL040C	augustus_masked-NODE_44_length_86606_cov_10.0517_ID_87-processed-gene-0.92-mRNA-1_1 gene=augustus_masked-NODE_44_length_86606_cov_10.0517_ID_87-processed-gene-0.92 CDS=1-1491	gene=augustus_masked-NODE_44_length_86606_cov_10.0517_ID_87-processed-gene-0.92 CDS=1-1491	yHMPu5000034865_Zygosaccharomyces_kombuchaensis
