	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	yHMPu5000034661_Dipodascus_albidus@Seq_1	197_0	OG2738	Saccharomyces_cerevisiae@YOR067C	genemark-flattened_line_82-processed-gene-0.154-mRNA-1_1 gene=genemark-flattened_line_82-processed-gene-0.154 CDS=1-1587	gene=genemark-flattened_line_82-processed-gene-0.154 CDS=1-1587	yHMPu5000034661_Dipodascus_albidus
1	yHMPu5000034661_Dipodascus_albidus@Seq_2	197_1	OG3349	Saccharomyces_cerevisiae@YJL025W	augustus_masked-flattened_line_270-processed-gene-0.9-mRNA-1_1 gene=augustus_masked-flattened_line_270-processed-gene-0.9 CDS=1-2463	gene=augustus_masked-flattened_line_270-processed-gene-0.9 CDS=1-2463	yHMPu5000034661_Dipodascus_albidus
2	yHMPu5000034661_Dipodascus_albidus@Seq_3	197_2	OG1761	Saccharomyces_cerevisiae@YMR304W	genemark-flattened_line_76-processed-gene-0.187-mRNA-1_1 gene=genemark-flattened_line_76-processed-gene-0.187 CDS=1-3336	gene=genemark-flattened_line_76-processed-gene-0.187 CDS=1-3336	yHMPu5000034661_Dipodascus_albidus
3	yHMPu5000034661_Dipodascus_albidus@Seq_4	197_3	OG1050	Saccharomyces_cerevisiae@YJR096W	genemark-flattened_line_104-processed-gene-0.98-mRNA-1_1 gene=genemark-flattened_line_104-processed-gene-0.98 CDS=1-900	gene=genemark-flattened_line_104-processed-gene-0.98 CDS=1-900	yHMPu5000034661_Dipodascus_albidus
4	yHMPu5000034661_Dipodascus_albidus@Seq_5	197_4	OG228173	yHMPu5000034661_Dipodascus_albidus@Seq_5	snap_masked-flattened_line_38-processed-gene-0.47-mRNA-1_1 gene=snap_masked-flattened_line_38-processed-gene-0.47 CDS=1-261	gene=snap_masked-flattened_line_38-processed-gene-0.47 CDS=1-261	yHMPu5000034661_Dipodascus_albidus
5	yHMPu5000034661_Dipodascus_albidus@Seq_6	197_5	OG2285	Saccharomyces_cerevisiae@YKL117W	genemark-flattened_line_0-processed-gene-7.24-mRNA-1_1 gene=genemark-flattened_line_0-processed-gene-7.24 CDS=1-498	gene=genemark-flattened_line_0-processed-gene-7.24 CDS=1-498	yHMPu5000034661_Dipodascus_albidus
6	yHMPu5000034661_Dipodascus_albidus@Seq_7	197_6	OG62977	yHMPu5000034661_Dipodascus_albidus@Seq_7	augustus_masked-flattened_line_559-processed-gene-0.0-mRNA-1_1 gene=augustus_masked-flattened_line_559-processed-gene-0.0 CDS=1-213	gene=augustus_masked-flattened_line_559-processed-gene-0.0 CDS=1-213	yHMPu5000034661_Dipodascus_albidus
7	yHMPu5000034661_Dipodascus_albidus@Seq_8	197_7	OG35569	yHMPu5000034661_Dipodascus_albidus@Seq_8	snap_masked-flattened_line_28-processed-gene-0.123-mRNA-1_1 gene=snap_masked-flattened_line_28-processed-gene-0.123 CDS=1-2439	gene=snap_masked-flattened_line_28-processed-gene-0.123 CDS=1-2439	yHMPu5000034661_Dipodascus_albidus
8	yHMPu5000034661_Dipodascus_albidus@Seq_9	197_8	OG1591	Saccharomyces_cerevisiae@YGR086C	genemark-flattened_line_0-processed-gene-3.38-mRNA-1_1 gene=genemark-flattened_line_0-processed-gene-3.38 CDS=1-915	gene=genemark-flattened_line_0-processed-gene-3.38 CDS=1-915	yHMPu5000034661_Dipodascus_albidus
9	yHMPu5000034661_Dipodascus_albidus@Seq_10	197_9	OG8882	yHMPu5000034890_Ogataea_ramenticola@Seq_2552	genemark-flattened_line_144-processed-gene-0.20-mRNA-1_1 gene=genemark-flattened_line_144-processed-gene-0.20 CDS=1-1008	gene=genemark-flattened_line_144-processed-gene-0.20 CDS=1-1008	yHMPu5000034661_Dipodascus_albidus
