	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	yHMPu5000035296_Priceomyces_carsonii@Seq_1	284_0	OG3207	Saccharomyces_cerevisiae@YLR209C	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-13.53-mRNA-1_1 gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-13.53 CDS=1-921	gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-13.53 CDS=1-921	yHMPu5000035296_Priceomyces_carsonii
1	yHMPu5000035296_Priceomyces_carsonii@Seq_2	284_1	OG5673	Cyberlindnera_fabianii_JCM3601@Seq_4134	genemark-NODE_11_length_402718_cov_22.2702_ID_1863-processed-gene-3.47-mRNA-1_1 gene=genemark-NODE_11_length_402718_cov_22.2702_ID_1863-processed-gene-3.47 CDS=1-447	gene=genemark-NODE_11_length_402718_cov_22.2702_ID_1863-processed-gene-3.47 CDS=1-447	yHMPu5000035296_Priceomyces_carsonii
2	yHMPu5000035296_Priceomyces_carsonii@Seq_3	284_2	OG3279	Lipomyces_starkeyi@Seq_8757	genemark-NODE_16_length_317400_cov_23.6874_ID_1729-processed-gene-1.156-mRNA-1_1 gene=genemark-NODE_16_length_317400_cov_23.6874_ID_1729-processed-gene-1.156 CDS=1-1323	gene=genemark-NODE_16_length_317400_cov_23.6874_ID_1729-processed-gene-1.156 CDS=1-1323	yHMPu5000035296_Priceomyces_carsonii
3	yHMPu5000035296_Priceomyces_carsonii@Seq_4	284_3	OG1616	Saccharomyces_cerevisiae@YBR136W	genemark-NODE_21_length_177165_cov_25.6692_ID_2879-processed-gene-0.127-mRNA-1_1 gene=genemark-NODE_21_length_177165_cov_25.6692_ID_2879-processed-gene-0.127 CDS=1-6978	gene=genemark-NODE_21_length_177165_cov_25.6692_ID_2879-processed-gene-0.127 CDS=1-6978	yHMPu5000035296_Priceomyces_carsonii
4	yHMPu5000035296_Priceomyces_carsonii@Seq_5	284_4	OG5421	Meyerozyma_guilliermondii@Seq_2597	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-5.12-mRNA-1_1 gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-5.12 CDS=1-1656	gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-5.12 CDS=1-1656	yHMPu5000035296_Priceomyces_carsonii
5	yHMPu5000035296_Priceomyces_carsonii@Seq_6	284_5	OG3768	Saccharomyces_cerevisiae@YDL002C	genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-2.127-mRNA-1_1 gene=genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-2.127 CDS=1-915	gene=genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-2.127 CDS=1-915	yHMPu5000035296_Priceomyces_carsonii
6	yHMPu5000035296_Priceomyces_carsonii@Seq_7	284_6	OG7709	yHMPu5000041824_Debaryomyces_subglobosus@Seq_1439	genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-6.114-mRNA-1_1 gene=genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-6.114 CDS=1-984	gene=genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-6.114 CDS=1-984	yHMPu5000035296_Priceomyces_carsonii
7	yHMPu5000035296_Priceomyces_carsonii@Seq_8	284_7	OG5013	Lipomyces_starkeyi@Seq_6044	augustus_masked-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-3.145-mRNA-1_1 gene=augustus_masked-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-3.145 CDS=1-453	gene=augustus_masked-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-3.145 CDS=1-453	yHMPu5000035296_Priceomyces_carsonii
8	yHMPu5000035296_Priceomyces_carsonii@Seq_9	284_8	OG3429	Saccharomyces_cerevisiae@YAL044C	genemark-NODE_9_length_413561_cov_20.5268_ID_1951-processed-gene-0.42-mRNA-1_1 gene=genemark-NODE_9_length_413561_cov_20.5268_ID_1951-processed-gene-0.42 CDS=1-537	gene=genemark-NODE_9_length_413561_cov_20.5268_ID_1951-processed-gene-0.42 CDS=1-537	yHMPu5000035296_Priceomyces_carsonii
9	yHMPu5000035296_Priceomyces_carsonii@Seq_10	284_9	OG4250	Saccharomyces_cerevisiae@YKL055C	genemark-NODE_17_length_305363_cov_27.5072_ID_2741-processed-gene-1.49-mRNA-1_1 gene=genemark-NODE_17_length_305363_cov_27.5072_ID_2741-processed-gene-1.49 CDS=1-771	gene=genemark-NODE_17_length_305363_cov_27.5072_ID_2741-processed-gene-1.49 CDS=1-771	yHMPu5000035296_Priceomyces_carsonii
10	yHMPu5000035296_Priceomyces_carsonii@Seq_11	284_10	OG3125	Saccharomyces_cerevisiae@YDR517W	augustus_masked-NODE_9_length_413561_cov_20.5268_ID_1951-processed-gene-1.167-mRNA-1_1 gene=augustus_masked-NODE_9_length_413561_cov_20.5268_ID_1951-processed-gene-1.167 CDS=1-1533	gene=augustus_masked-NODE_9_length_413561_cov_20.5268_ID_1951-processed-gene-1.167 CDS=1-1533	yHMPu5000035296_Priceomyces_carsonii
11	yHMPu5000035296_Priceomyces_carsonii@Seq_12	284_11	OG3616	Saccharomyces_cerevisiae@YPR192W	genemark-NODE_8_length_443067_cov_22.9177_ID_3374-processed-gene-1.75-mRNA-1_1 gene=genemark-NODE_8_length_443067_cov_22.9177_ID_3374-processed-gene-1.75 CDS=1-825	gene=genemark-NODE_8_length_443067_cov_22.9177_ID_3374-processed-gene-1.75 CDS=1-825	yHMPu5000035296_Priceomyces_carsonii
12	yHMPu5000035296_Priceomyces_carsonii@Seq_13	284_12	OG6076	yHMPu5000041863_Candida_gorgasii@Seq_4256	augustus_masked-NODE_7_length_610485_cov_21.9312_ID_4191-processed-gene-2.36-mRNA-1_1 gene=augustus_masked-NODE_7_length_610485_cov_21.9312_ID_4191-processed-gene-2.36 CDS=1-1176	gene=augustus_masked-NODE_7_length_610485_cov_21.9312_ID_4191-processed-gene-2.36 CDS=1-1176	yHMPu5000035296_Priceomyces_carsonii
13	yHMPu5000035296_Priceomyces_carsonii@Seq_14	284_13	OG2251	Saccharomyces_cerevisiae@YHR187W	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-3.62-mRNA-1_1 gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-3.62 CDS=1-876	gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-3.62 CDS=1-876	yHMPu5000035296_Priceomyces_carsonii
