	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	Zygosaccharomyces_bailii@Seq_1	341_0	OG6487	Saccharomyces_cerevisiae@YCL044C	genemark-ZYBA0S14-processed-gene-1.169-mRNA-1_1 gene=genemark-ZYBA0S14-processed-gene-1.169 CDS=1-1197	gene=genemark-ZYBA0S14-processed-gene-1.169 CDS=1-1197	Zygosaccharomyces_bailii
1	Zygosaccharomyces_bailii@Seq_2	341_1	OG3516	Saccharomyces_cerevisiae@YER118C	genemark-ZYBA0S08-processed-gene-2.80-mRNA-1_1 gene=genemark-ZYBA0S08-processed-gene-2.80 CDS=1-1077	gene=genemark-ZYBA0S08-processed-gene-2.80 CDS=1-1077	Zygosaccharomyces_bailii
2	Zygosaccharomyces_bailii@Seq_3	341_2	OG4452	Saccharomyces_cerevisiae@YPL034W	snap_masked-ZYBA0S02-processed-gene-10.86-mRNA-1_1 gene=snap_masked-ZYBA0S02-processed-gene-10.86 CDS=1-438	gene=snap_masked-ZYBA0S02-processed-gene-10.86 CDS=1-438	Zygosaccharomyces_bailii
3	Zygosaccharomyces_bailii@Seq_4	341_3	OG1110	Saccharomyces_cerevisiae@YEL065W	genemark-ZYBA0S04-processed-gene-4.18-mRNA-1_1 gene=genemark-ZYBA0S04-processed-gene-4.18 CDS=1-2142	gene=genemark-ZYBA0S04-processed-gene-4.18 CDS=1-2142	Zygosaccharomyces_bailii
4	Zygosaccharomyces_bailii@Seq_5	341_4	OG1513	Saccharomyces_cerevisiae@YLR203C	genemark-ZYBA0S10-processed-gene-2.89-mRNA-1_1 gene=genemark-ZYBA0S10-processed-gene-2.89 CDS=1-1263	gene=genemark-ZYBA0S10-processed-gene-2.89 CDS=1-1263	Zygosaccharomyces_bailii
5	Zygosaccharomyces_bailii@Seq_6	341_5	OG1238	Saccharomyces_cerevisiae@YOR326W	genemark-ZYBA0S07-processed-gene-4.51-mRNA-1_1 gene=genemark-ZYBA0S07-processed-gene-4.51 CDS=1-4770	gene=genemark-ZYBA0S07-processed-gene-4.51 CDS=1-4770	Zygosaccharomyces_bailii
6	Zygosaccharomyces_bailii@Seq_7	341_6	OG1296	Saccharomyces_cerevisiae@YBL056W	genemark-ZYBA0S10-processed-gene-2.49-mRNA-1_1 gene=genemark-ZYBA0S10-processed-gene-2.49 CDS=1-1377	gene=genemark-ZYBA0S10-processed-gene-2.49 CDS=1-1377	Zygosaccharomyces_bailii
7	Zygosaccharomyces_bailii@Seq_8	341_7	OG2482	Saccharomyces_cerevisiae@YOR119C	genemark-ZYBA0S08-processed-gene-1.60-mRNA-1_1 gene=genemark-ZYBA0S08-processed-gene-1.60 CDS=1-1389	gene=genemark-ZYBA0S08-processed-gene-1.60 CDS=1-1389	Zygosaccharomyces_bailii
8	Zygosaccharomyces_bailii@Seq_9	341_8	OG5594	Saccharomyces_cerevisiae@YNL165W	genemark-ZYBA0S02-processed-gene-13.186-mRNA-1_1 gene=genemark-ZYBA0S02-processed-gene-13.186 CDS=1-1104	gene=genemark-ZYBA0S02-processed-gene-13.186 CDS=1-1104	Zygosaccharomyces_bailii
9	Zygosaccharomyces_bailii@Seq_10	341_9	OG21740	yHMPu5000034866_Zygosaccharomyces_bisporus@Seq_3280	snap_masked-ZYBA0S01-processed-gene-12.72-mRNA-1_1 gene=snap_masked-ZYBA0S01-processed-gene-12.72 CDS=1-4038	gene=snap_masked-ZYBA0S01-processed-gene-12.72 CDS=1-4038	Zygosaccharomyces_bailii
10	Zygosaccharomyces_bailii@Seq_11	341_10	OG2489	Saccharomyces_cerevisiae@YMR253C	augustus_masked-ZYBA0S04-processed-gene-5.156-mRNA-1_1 gene=augustus_masked-ZYBA0S04-processed-gene-5.156 CDS=1-3471	gene=augustus_masked-ZYBA0S04-processed-gene-5.156 CDS=1-3471	Zygosaccharomyces_bailii
11	Zygosaccharomyces_bailii@Seq_12	341_11	OG10089	Saccharomyces_cerevisiae@YGL176C	snap_masked-ZYBA0S06-processed-gene-5.17-mRNA-1_1 gene=snap_masked-ZYBA0S06-processed-gene-5.17 CDS=1-1554	gene=snap_masked-ZYBA0S06-processed-gene-5.17 CDS=1-1554	Zygosaccharomyces_bailii
12	Zygosaccharomyces_bailii@Seq_13	341_12	OG190178	Zygosaccharomyces_bailii@Seq_13	maker-ZYBA0S02-snap-gene-13.3-mRNA-1_1 gene=maker-ZYBA0S02-snap-gene-13.3 CDS=1-561	gene=maker-ZYBA0S02-snap-gene-13.3 CDS=1-561	Zygosaccharomyces_bailii
13	Zygosaccharomyces_bailii@Seq_14	341_13	OG6389	Saccharomyces_cerevisiae@YJL073W	snap_masked-ZYBA0S03-processed-gene-5.63-mRNA-1_1 gene=snap_masked-ZYBA0S03-processed-gene-5.63 CDS=1-1725	gene=snap_masked-ZYBA0S03-processed-gene-5.63 CDS=1-1725	Zygosaccharomyces_bailii
14	Zygosaccharomyces_bailii@Seq_15	341_14	OG3967	Saccharomyces_cerevisiae@YOR292C	genemark-ZYBA0S03-processed-gene-0.42-mRNA-1_1 gene=genemark-ZYBA0S03-processed-gene-0.42 CDS=1-909	gene=genemark-ZYBA0S03-processed-gene-0.42 CDS=1-909	Zygosaccharomyces_bailii
15	Zygosaccharomyces_bailii@Seq_16	341_15	OG9485	Lachancea_fermentati@Seq_4508	snap_masked-ZYBA0S02-processed-gene-9.20-mRNA-1_1 gene=snap_masked-ZYBA0S02-processed-gene-9.20 CDS=1-1440	gene=snap_masked-ZYBA0S02-processed-gene-9.20 CDS=1-1440	Zygosaccharomyces_bailii
16	Zygosaccharomyces_bailii@Seq_17	341_16	OG5298	Saccharomyces_cerevisiae@YDR077W	genemark-ZYBA0S05-processed-gene-0.39-mRNA-1_1 gene=genemark-ZYBA0S05-processed-gene-0.39 CDS=1-1851	gene=genemark-ZYBA0S05-processed-gene-0.39 CDS=1-1851	Zygosaccharomyces_bailii
17	Zygosaccharomyces_bailii@Seq_18	341_17	OG2000	Saccharomyces_cerevisiae@YGL194C	genemark-ZYBA0S06-processed-gene-5.103-mRNA-1_1 gene=genemark-ZYBA0S06-processed-gene-5.103 CDS=1-1344	gene=genemark-ZYBA0S06-processed-gene-5.103 CDS=1-1344	Zygosaccharomyces_bailii
18	Zygosaccharomyces_bailii@Seq_19	341_18	OG1093	Saccharomyces_cerevisiae@YDR224C	genemark-ZYBA0S03-processed-gene-7.132-mRNA-1_1 gene=genemark-ZYBA0S03-processed-gene-7.132 CDS=1-393	gene=genemark-ZYBA0S03-processed-gene-7.132 CDS=1-393	Zygosaccharomyces_bailii
19	Zygosaccharomyces_bailii@Seq_20	341_19	OG4194	Saccharomyces_cerevisiae@YOL018C	genemark-ZYBA0S13-processed-gene-1.106-mRNA-1_1 gene=genemark-ZYBA0S13-processed-gene-1.106 CDS=1-1101	gene=genemark-ZYBA0S13-processed-gene-1.106 CDS=1-1101	Zygosaccharomyces_bailii
20	Zygosaccharomyces_bailii@Seq_21	341_20	OG9614	yHMPu5000034957_Hanseniaspora_osmophila@Seq_3600	snap_masked-ZYBA0S09-processed-gene-0.8-mRNA-1_1 gene=snap_masked-ZYBA0S09-processed-gene-0.8 CDS=1-453	gene=snap_masked-ZYBA0S09-processed-gene-0.8 CDS=1-453	Zygosaccharomyces_bailii
21	Zygosaccharomyces_bailii@Seq_22	341_21	OG130281	Zygosaccharomyces_bailii@Seq_22	snap_masked-ZYBA0S21-processed-gene-0.17-mRNA-1_1 gene=snap_masked-ZYBA0S21-processed-gene-0.17 CDS=1-207	gene=snap_masked-ZYBA0S21-processed-gene-0.17 CDS=1-207	Zygosaccharomyces_bailii
22	Zygosaccharomyces_bailii@Seq_23	341_22	OG7029	Saccharomyces_cerevisiae@YDR356W	genemark-ZYBA0S08-processed-gene-0.99-mRNA-1_1 gene=genemark-ZYBA0S08-processed-gene-0.99 CDS=1-2463	gene=genemark-ZYBA0S08-processed-gene-0.99 CDS=1-2463	Zygosaccharomyces_bailii
23	Zygosaccharomyces_bailii@Seq_24	341_23	OG3932	Saccharomyces_cerevisiae@YMR155W	genemark-ZYBA0S01-processed-gene-4.126-mRNA-1_1 gene=genemark-ZYBA0S01-processed-gene-4.126 CDS=1-1899	gene=genemark-ZYBA0S01-processed-gene-4.126 CDS=1-1899	Zygosaccharomyces_bailii
24	Zygosaccharomyces_bailii@Seq_25	341_24	OG4239	Saccharomyces_cerevisiae@YHR207C	genemark-ZYBA0S13-processed-gene-0.41-mRNA-1_1 gene=genemark-ZYBA0S13-processed-gene-0.41 CDS=1-1461	gene=genemark-ZYBA0S13-processed-gene-0.41 CDS=1-1461	Zygosaccharomyces_bailii
25	Zygosaccharomyces_bailii@Seq_26	341_25	OG1506	Saccharomyces_cerevisiae@YLR406C	maker-ZYBA0S11-augustus-gene-1.1-mRNA-1_1 gene=maker-ZYBA0S11-augustus-gene-1.1 CDS=1-354	gene=maker-ZYBA0S11-augustus-gene-1.1 CDS=1-354	Zygosaccharomyces_bailii
26	Zygosaccharomyces_bailii@Seq_27	341_26	OG3298	Saccharomyces_cerevisiae@YBR111C	snap_masked-ZYBA0S04-processed-gene-7.106-mRNA-1_1 gene=snap_masked-ZYBA0S04-processed-gene-7.106 CDS=1-633	gene=snap_masked-ZYBA0S04-processed-gene-7.106 CDS=1-633	Zygosaccharomyces_bailii
27	Zygosaccharomyces_bailii@Seq_28	341_27	OG6572	Saccharomyces_cerevisiae@YMR184W	snap_masked-ZYBA0S02-processed-gene-4.32-mRNA-1_1 gene=snap_masked-ZYBA0S02-processed-gene-4.32 CDS=1-597	gene=snap_masked-ZYBA0S02-processed-gene-4.32 CDS=1-597	Zygosaccharomyces_bailii
28	Zygosaccharomyces_bailii@Seq_29	341_28	OG9983	Saccharomyces_cerevisiae@YFR055W	genemark-ZYBA0S13-processed-gene-0.37-mRNA-1_1 gene=genemark-ZYBA0S13-processed-gene-0.37 CDS=1-1239	gene=genemark-ZYBA0S13-processed-gene-0.37 CDS=1-1239	Zygosaccharomyces_bailii
