	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	yHAB132_Kazachstania_martiniae@Seq_1	145_0	OG2804	Saccharomyces_cerevisiae@YNL240C	genemark-scf7180000030494-processed-gene-0.123-mRNA-1_1 gene=genemark-scf7180000030494-processed-gene-0.123 CDS=1-1440	gene=genemark-scf7180000030494-processed-gene-0.123 CDS=1-1440	yHAB132_Kazachstania_martiniae
1	yHAB132_Kazachstania_martiniae@Seq_2	145_1	OG4184	Saccharomyces_cerevisiae@YHL018W	genemark-scf7180000030454-processed-gene-0.63-mRNA-1_1 gene=genemark-scf7180000030454-processed-gene-0.63 CDS=1-354	gene=genemark-scf7180000030454-processed-gene-0.63 CDS=1-354	yHAB132_Kazachstania_martiniae
2	yHAB132_Kazachstania_martiniae@Seq_3	145_2	OG2300	Saccharomyces_cerevisiae@YEL056W	snap_masked-scf7180000030455-processed-gene-1.129-mRNA-1_1 gene=snap_masked-scf7180000030455-processed-gene-1.129 CDS=1-1233	gene=snap_masked-scf7180000030455-processed-gene-1.129 CDS=1-1233	yHAB132_Kazachstania_martiniae
3	yHAB132_Kazachstania_martiniae@Seq_4	145_3	OG4625	Saccharomyces_cerevisiae@YBL074C	snap_masked-scf7180000030481-processed-gene-1.152-mRNA-1_1 gene=snap_masked-scf7180000030481-processed-gene-1.152 CDS=1-1092	gene=snap_masked-scf7180000030481-processed-gene-1.152 CDS=1-1092	yHAB132_Kazachstania_martiniae
4	yHAB132_Kazachstania_martiniae@Seq_5	145_4	OG1889	Saccharomyces_cerevisiae@YDR080W	snap_masked-scf7180000030524-processed-gene-0.70-mRNA-1_1 gene=snap_masked-scf7180000030524-processed-gene-0.70 CDS=1-1959	gene=snap_masked-scf7180000030524-processed-gene-0.70 CDS=1-1959	yHAB132_Kazachstania_martiniae
5	yHAB132_Kazachstania_martiniae@Seq_6	145_5	OG3850	Saccharomyces_cerevisiae@YIL112W	snap_masked-scf7180000030512-processed-gene-0.39-mRNA-1_1 gene=snap_masked-scf7180000030512-processed-gene-0.39 CDS=1-3282	gene=snap_masked-scf7180000030512-processed-gene-0.39 CDS=1-3282	yHAB132_Kazachstania_martiniae
6	yHAB132_Kazachstania_martiniae@Seq_7	145_6	OG1562	Saccharomyces_cerevisiae@YOR322C	augustus_masked-scf7180000030456-processed-gene-1.171-mRNA-1_1 gene=augustus_masked-scf7180000030456-processed-gene-1.171 CDS=1-894	gene=augustus_masked-scf7180000030456-processed-gene-1.171 CDS=1-894	yHAB132_Kazachstania_martiniae
7	yHAB132_Kazachstania_martiniae@Seq_8	145_7	OG4887	Saccharomyces_cerevisiae@YDR261C	genemark-scf7180000030507-processed-gene-0.30-mRNA-1_1 gene=genemark-scf7180000030507-processed-gene-0.30 CDS=1-1626	gene=genemark-scf7180000030507-processed-gene-0.30 CDS=1-1626	yHAB132_Kazachstania_martiniae
8	yHAB132_Kazachstania_martiniae@Seq_9	145_8	OG172942	yHAB132_Kazachstania_martiniae@Seq_9	augustus_masked-scf7180000030523-processed-gene-0.29-mRNA-1_1 gene=augustus_masked-scf7180000030523-processed-gene-0.29 CDS=1-135	gene=augustus_masked-scf7180000030523-processed-gene-0.29 CDS=1-135	yHAB132_Kazachstania_martiniae
9	yHAB132_Kazachstania_martiniae@Seq_10	145_9	OG1230	Saccharomyces_cerevisiae@YBR023C	snap_masked-scf7180000030474-processed-gene-0.120-mRNA-1_1 gene=snap_masked-scf7180000030474-processed-gene-0.120 CDS=1-3498	gene=snap_masked-scf7180000030474-processed-gene-0.120 CDS=1-3498	yHAB132_Kazachstania_martiniae
