	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	Eremothecium_sinecaudum@Seq_1	41_0	OG1671	Saccharomyces_cerevisiae@YKL035W	augustus_masked-CP014247.1-processed-gene-5.14-mRNA-1_1 gene=augustus_masked-CP014247.1-processed-gene-5.14 CDS=1-1497	gene=augustus_masked-CP014247.1-processed-gene-5.14 CDS=1-1497	Eremothecium_sinecaudum
1	Eremothecium_sinecaudum@Seq_2	41_1	OG2846	Saccharomyces_cerevisiae@YLR405W	augustus_masked-CP014243.1-processed-gene-9.107-mRNA-1_1 gene=augustus_masked-CP014243.1-processed-gene-9.107 CDS=1-3033	gene=augustus_masked-CP014243.1-processed-gene-9.107 CDS=1-3033	Eremothecium_sinecaudum
2	Eremothecium_sinecaudum@Seq_3	41_2	OG1042	Saccharomyces_cerevisiae@YNR067C	genemark-CP014242.1-processed-gene-9.36-mRNA-1_1 gene=genemark-CP014242.1-processed-gene-9.36 CDS=1-2355	gene=genemark-CP014242.1-processed-gene-9.36 CDS=1-2355	Eremothecium_sinecaudum
3	Eremothecium_sinecaudum@Seq_4	41_3	OG3877	Saccharomyces_cerevisiae@YGR157W	augustus_masked-CP014246.1-processed-gene-6.146-mRNA-1_1 gene=augustus_masked-CP014246.1-processed-gene-6.146 CDS=1-2547	gene=augustus_masked-CP014246.1-processed-gene-6.146 CDS=1-2547	Eremothecium_sinecaudum
4	Eremothecium_sinecaudum@Seq_5	41_4	OG3854	yHMPu5000041822_Dipodascus_geniculatus@Seq_2868	augustus_masked-CP014244.1-processed-gene-9.164-mRNA-1_1 gene=augustus_masked-CP014244.1-processed-gene-9.164 CDS=1-657	gene=augustus_masked-CP014244.1-processed-gene-9.164 CDS=1-657	Eremothecium_sinecaudum
5	Eremothecium_sinecaudum@Seq_6	41_5	OG4355	Saccharomyces_cerevisiae@YPL228W	augustus_masked-CP014245.1-processed-gene-9.76-mRNA-1_1 gene=augustus_masked-CP014245.1-processed-gene-9.76 CDS=1-1419	gene=augustus_masked-CP014245.1-processed-gene-9.76 CDS=1-1419	Eremothecium_sinecaudum
6	Eremothecium_sinecaudum@Seq_7	41_6	OG7379	Saccharomyces_cerevisiae@YNL176C	snap_masked-CP014242.1-processed-gene-19.28-mRNA-1_1 gene=snap_masked-CP014242.1-processed-gene-19.28 CDS=1-1665	gene=snap_masked-CP014242.1-processed-gene-19.28 CDS=1-1665	Eremothecium_sinecaudum
7	Eremothecium_sinecaudum@Seq_8	41_7	OG3900	Saccharomyces_cerevisiae@YGL142C	augustus_masked-CP014243.1-processed-gene-11.18-mRNA-1_1 gene=augustus_masked-CP014243.1-processed-gene-11.18 CDS=1-1776	gene=augustus_masked-CP014243.1-processed-gene-11.18 CDS=1-1776	Eremothecium_sinecaudum
8	Eremothecium_sinecaudum@Seq_9	41_8	OG153471	Eremothecium_sinecaudum@Seq_9	snap_masked-CP014244.1-processed-gene-9.57-mRNA-1_1 gene=snap_masked-CP014244.1-processed-gene-9.57 CDS=1-285	gene=snap_masked-CP014244.1-processed-gene-9.57 CDS=1-285	Eremothecium_sinecaudum
9	Eremothecium_sinecaudum@Seq_10	41_9	OG32480	Metschnikowia_continentalis@Seq_3956	snap_masked-CP014242.1-processed-gene-19.51-mRNA-1_1 gene=snap_masked-CP014242.1-processed-gene-19.51 CDS=1-303	gene=snap_masked-CP014242.1-processed-gene-19.51 CDS=1-303	Eremothecium_sinecaudum
10	Eremothecium_sinecaudum@Seq_11	41_10	OG1095	Saccharomyces_cerevisiae@YPL270W	genemark-CP014243.1-processed-gene-1.105-mRNA-1_1 gene=genemark-CP014243.1-processed-gene-1.105 CDS=1-1974	gene=genemark-CP014243.1-processed-gene-1.105 CDS=1-1974	Eremothecium_sinecaudum
11	Eremothecium_sinecaudum@Seq_12	41_11	OG1707	Saccharomyces_cerevisiae@YAL042W	augustus_masked-CP014244.1-processed-gene-7.32-mRNA-1_1 gene=augustus_masked-CP014244.1-processed-gene-7.32 CDS=1-1203	gene=augustus_masked-CP014244.1-processed-gene-7.32 CDS=1-1203	Eremothecium_sinecaudum
12	Eremothecium_sinecaudum@Seq_13	41_12	OG6661	Saccharomyces_cerevisiae@YKR020W	snap_masked-CP014242.1-processed-gene-18.94-mRNA-1_1 gene=snap_masked-CP014242.1-processed-gene-18.94 CDS=1-417	gene=snap_masked-CP014242.1-processed-gene-18.94 CDS=1-417	Eremothecium_sinecaudum
13	Eremothecium_sinecaudum@Seq_14	41_13	OG4156	Saccharomyces_cerevisiae@YDR315C	snap_masked-CP014242.1-processed-gene-16.96-mRNA-1_1 gene=snap_masked-CP014242.1-processed-gene-16.96 CDS=1-849	gene=snap_masked-CP014242.1-processed-gene-16.96 CDS=1-849	Eremothecium_sinecaudum
14	Eremothecium_sinecaudum@Seq_15	41_14	OG1460	Saccharomyces_cerevisiae@YNL244C	augustus_masked-CP014244.1-processed-gene-0.73-mRNA-1_1 gene=augustus_masked-CP014244.1-processed-gene-0.73 CDS=1-324	gene=augustus_masked-CP014244.1-processed-gene-0.73 CDS=1-324	Eremothecium_sinecaudum
15	Eremothecium_sinecaudum@Seq_16	41_15	OG1562	Saccharomyces_cerevisiae@YOR322C	augustus_masked-CP014242.1-processed-gene-3.74-mRNA-1_1 gene=augustus_masked-CP014242.1-processed-gene-3.74 CDS=1-2256	gene=augustus_masked-CP014242.1-processed-gene-3.74 CDS=1-2256	Eremothecium_sinecaudum
16	Eremothecium_sinecaudum@Seq_17	41_16	OG26510	Eremothecium_cymbalariae@Seq_1569	snap_masked-CP014242.1-processed-gene-8.18-mRNA-1_1 gene=snap_masked-CP014242.1-processed-gene-8.18 CDS=1-810	gene=snap_masked-CP014242.1-processed-gene-8.18 CDS=1-810	Eremothecium_sinecaudum
17	Eremothecium_sinecaudum@Seq_18	41_17	OG1953	Saccharomyces_cerevisiae@YOR160W	augustus_masked-CP014248.1-processed-gene-1.68-mRNA-1_1 gene=augustus_masked-CP014248.1-processed-gene-1.68 CDS=1-2892	gene=augustus_masked-CP014248.1-processed-gene-1.68 CDS=1-2892	Eremothecium_sinecaudum
18	Eremothecium_sinecaudum@Seq_19	41_18	OG1400	Saccharomyces_cerevisiae@YIR033W	augustus_masked-CP014244.1-processed-gene-13.172-mRNA-1_1 gene=augustus_masked-CP014244.1-processed-gene-13.172 CDS=1-3384	gene=augustus_masked-CP014244.1-processed-gene-13.172 CDS=1-3384	Eremothecium_sinecaudum
19	Eremothecium_sinecaudum@Seq_20	41_19	OG2022	Saccharomyces_cerevisiae@YPR102C	augustus_masked-CP014242.1-processed-gene-5.116-mRNA-1_1 gene=augustus_masked-CP014242.1-processed-gene-5.116 CDS=1-522	gene=augustus_masked-CP014242.1-processed-gene-5.116 CDS=1-522	Eremothecium_sinecaudum
20	Eremothecium_sinecaudum@Seq_21	41_20	OG1773	Saccharomyces_cerevisiae@YHR164C	snap_masked-CP014247.1-processed-gene-8.59-mRNA-1_1 gene=snap_masked-CP014247.1-processed-gene-8.59 CDS=1-4443	gene=snap_masked-CP014247.1-processed-gene-8.59 CDS=1-4443	Eremothecium_sinecaudum
21	Eremothecium_sinecaudum@Seq_22	41_21	OG3106	Saccharomyces_cerevisiae@YHL023C	augustus_masked-CP014247.1-processed-gene-6.53-mRNA-1_1 gene=augustus_masked-CP014247.1-processed-gene-6.53 CDS=1-2799	gene=augustus_masked-CP014247.1-processed-gene-6.53 CDS=1-2799	Eremothecium_sinecaudum
22	Eremothecium_sinecaudum@Seq_23	41_22	OG2309	Saccharomyces_cerevisiae@YOR271C	augustus_masked-CP014242.1-processed-gene-1.78-mRNA-1_1 gene=augustus_masked-CP014242.1-processed-gene-1.78 CDS=1-981	gene=augustus_masked-CP014242.1-processed-gene-1.78 CDS=1-981	Eremothecium_sinecaudum
23	Eremothecium_sinecaudum@Seq_24	41_23	OG4477	Saccharomyces_cerevisiae@YLL043W	augustus_masked-CP014245.1-processed-gene-1.116-mRNA-1_1 gene=augustus_masked-CP014245.1-processed-gene-1.116 CDS=1-1419	gene=augustus_masked-CP014245.1-processed-gene-1.116 CDS=1-1419	Eremothecium_sinecaudum
24	Eremothecium_sinecaudum@Seq_25	41_24	OG3117	Saccharomyces_cerevisiae@YGR158C	augustus_masked-CP014246.1-processed-gene-6.126-mRNA-1_1 gene=augustus_masked-CP014246.1-processed-gene-6.126 CDS=1-711	gene=augustus_masked-CP014246.1-processed-gene-6.126 CDS=1-711	Eremothecium_sinecaudum
25	Eremothecium_sinecaudum@Seq_26	41_25	OG3767	Saccharomyces_cerevisiae@YOR209C	augustus_masked-CP014248.1-processed-gene-5.65-mRNA-1_1 gene=augustus_masked-CP014248.1-processed-gene-5.65 CDS=1-1281	gene=augustus_masked-CP014248.1-processed-gene-5.65 CDS=1-1281	Eremothecium_sinecaudum
26	Eremothecium_sinecaudum@Seq_27	41_26	OG2771	Saccharomyces_cerevisiae@YFR002W	augustus_masked-CP014247.1-processed-gene-7.117-mRNA-1_1 gene=augustus_masked-CP014247.1-processed-gene-7.117 CDS=1-2553	gene=augustus_masked-CP014247.1-processed-gene-7.117 CDS=1-2553	Eremothecium_sinecaudum
27	Eremothecium_sinecaudum@Seq_28	41_27	OG1957	Saccharomyces_cerevisiae@YDR060W	genemark-CP014242.1-processed-gene-4.118-mRNA-1_1 gene=genemark-CP014242.1-processed-gene-4.118 CDS=1-3069	gene=genemark-CP014242.1-processed-gene-4.118 CDS=1-3069	Eremothecium_sinecaudum
28	Eremothecium_sinecaudum@Seq_29	41_28	OG2905	Saccharomyces_cerevisiae@YGR074W	augustus_masked-CP014242.1-processed-gene-13.71-mRNA-1_1 gene=augustus_masked-CP014242.1-processed-gene-13.71 CDS=1-432	gene=augustus_masked-CP014242.1-processed-gene-13.71 CDS=1-432	Eremothecium_sinecaudum
29	Eremothecium_sinecaudum@Seq_30	41_29	OG24383	Eremothecium_sinecaudum@Seq_30	snap_masked-CP014246.1-processed-gene-6.57-mRNA-1_1 gene=snap_masked-CP014246.1-processed-gene-6.57 CDS=1-1860	gene=snap_masked-CP014246.1-processed-gene-6.57 CDS=1-1860	Eremothecium_sinecaudum
30	Eremothecium_sinecaudum@Seq_31	41_30	OG3711	Saccharomyces_cerevisiae@YDR323C	augustus_masked-CP014243.1-processed-gene-5.143-mRNA-1_1 gene=augustus_masked-CP014243.1-processed-gene-5.143 CDS=1-1578	gene=augustus_masked-CP014243.1-processed-gene-5.143 CDS=1-1578	Eremothecium_sinecaudum
31	Eremothecium_sinecaudum@Seq_32	41_31	OG2123	Saccharomyces_cerevisiae@YNR041C	augustus_masked-CP014248.1-processed-gene-2.59-mRNA-1_1 gene=augustus_masked-CP014248.1-processed-gene-2.59 CDS=1-1080	gene=augustus_masked-CP014248.1-processed-gene-2.59 CDS=1-1080	Eremothecium_sinecaudum
32	Eremothecium_sinecaudum@Seq_33	41_32	OG3316	Saccharomyces_cerevisiae@YOR007C	augustus_masked-CP014243.1-processed-gene-12.41-mRNA-1_1 gene=augustus_masked-CP014243.1-processed-gene-12.41 CDS=1-957	gene=augustus_masked-CP014243.1-processed-gene-12.41 CDS=1-957	Eremothecium_sinecaudum
33	Eremothecium_sinecaudum@Seq_34	41_33	OG3659	Saccharomyces_cerevisiae@YLR068W	augustus_masked-CP014244.1-processed-gene-0.82-mRNA-1_1 gene=augustus_masked-CP014244.1-processed-gene-0.82 CDS=1-420	gene=augustus_masked-CP014244.1-processed-gene-0.82 CDS=1-420	Eremothecium_sinecaudum
34	Eremothecium_sinecaudum@Seq_35	41_34	OG3607	Saccharomyces_cerevisiae@YDL065C	augustus_masked-CP014243.1-processed-gene-9.100-mRNA-1_1 gene=augustus_masked-CP014243.1-processed-gene-9.100 CDS=1-909	gene=augustus_masked-CP014243.1-processed-gene-9.100 CDS=1-909	Eremothecium_sinecaudum
35	Eremothecium_sinecaudum@Seq_36	41_35	OG1796	Saccharomyces_cerevisiae@YJL033W	augustus_masked-CP014248.1-processed-gene-5.98-mRNA-1_1 gene=augustus_masked-CP014248.1-processed-gene-5.98 CDS=1-2283	gene=augustus_masked-CP014248.1-processed-gene-5.98 CDS=1-2283	Eremothecium_sinecaudum
36	Eremothecium_sinecaudum@Seq_37	41_36	OG3171	Saccharomyces_cerevisiae@YJL178C	augustus_masked-CP014244.1-processed-gene-3.31-mRNA-1_1 gene=augustus_masked-CP014244.1-processed-gene-3.31 CDS=1-753	gene=augustus_masked-CP014244.1-processed-gene-3.31 CDS=1-753	Eremothecium_sinecaudum
37	Eremothecium_sinecaudum@Seq_38	41_37	OG1436	Saccharomyces_cerevisiae@YAL017W	augustus_masked-CP014242.1-processed-gene-6.89-mRNA-1_1 gene=augustus_masked-CP014242.1-processed-gene-6.89 CDS=1-3771	gene=augustus_masked-CP014242.1-processed-gene-6.89 CDS=1-3771	Eremothecium_sinecaudum
38	Eremothecium_sinecaudum@Seq_39	41_38	OG3681	Saccharomyces_cerevisiae@YDL142C	augustus_masked-CP014244.1-processed-gene-6.91-mRNA-1_1 gene=augustus_masked-CP014244.1-processed-gene-6.91 CDS=1-813	gene=augustus_masked-CP014244.1-processed-gene-6.91 CDS=1-813	Eremothecium_sinecaudum
39	Eremothecium_sinecaudum@Seq_40	41_39	OG1100	Saccharomyces_cerevisiae@YPR048W	augustus_masked-CP014242.1-processed-gene-4.76-mRNA-1_1 gene=augustus_masked-CP014242.1-processed-gene-4.76 CDS=1-1365	gene=augustus_masked-CP014242.1-processed-gene-4.76 CDS=1-1365	Eremothecium_sinecaudum
