	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	Candida_dubliniensis@Seq_1	18_0	OG8101	Candida_tenuis@Seq_1893	genemark-NC_012865.1-processed-gene-4.135-mRNA-1_1 gene=genemark-NC_012865.1-processed-gene-4.135 CDS=1-393	gene=genemark-NC_012865.1-processed-gene-4.135 CDS=1-393	Candida_dubliniensis
1	Candida_dubliniensis@Seq_2	18_1	OG1068	Saccharomyces_cerevisiae@YIL166C	maker-NC_012866.1-snap-gene-4.67-mRNA-1_1 gene=maker-NC_012866.1-snap-gene-4.67 CDS=1-3462	gene=maker-NC_012866.1-snap-gene-4.67 CDS=1-3462	Candida_dubliniensis
2	Candida_dubliniensis@Seq_3	18_2	OG2040	Saccharomyces_cerevisiae@YKL196C	genemark-NC_012860.1-processed-gene-6.74-mRNA-1_1 gene=genemark-NC_012860.1-processed-gene-6.74 CDS=1-600	gene=genemark-NC_012860.1-processed-gene-6.74 CDS=1-600	Candida_dubliniensis
3	Candida_dubliniensis@Seq_4	18_3	OG3132	Saccharomyces_cerevisiae@YKL092C	genemark-NC_012864.1-processed-gene-1.51-mRNA-1_1 gene=genemark-NC_012864.1-processed-gene-1.51 CDS=1-3678	gene=genemark-NC_012864.1-processed-gene-1.51 CDS=1-3678	Candida_dubliniensis
4	Candida_dubliniensis@Seq_5	18_4	OG2503	Saccharomyces_cerevisiae@YHL009C	genemark-NC_012864.1-processed-gene-3.48-mRNA-1_1 gene=genemark-NC_012864.1-processed-gene-3.48 CDS=1-1224	gene=genemark-NC_012864.1-processed-gene-3.48 CDS=1-1224	Candida_dubliniensis
5	Candida_dubliniensis@Seq_6	18_5	OG4313	Saccharomyces_cerevisiae@YLL021W	genemark-NC_012860.1-processed-gene-28.39-mRNA-1_1 gene=genemark-NC_012860.1-processed-gene-28.39 CDS=1-4353	gene=genemark-NC_012860.1-processed-gene-28.39 CDS=1-4353	Candida_dubliniensis
6	Candida_dubliniensis@Seq_7	18_6	OG2215	Saccharomyces_cerevisiae@YER061C	augustus_masked-NC_012862.1-processed-gene-11.16-mRNA-1_1 gene=augustus_masked-NC_012862.1-processed-gene-11.16 CDS=1-1320	gene=augustus_masked-NC_012862.1-processed-gene-11.16 CDS=1-1320	Candida_dubliniensis
7	Candida_dubliniensis@Seq_8	18_7	OG1785	Saccharomyces_cerevisiae@YCL004W	genemark-NC_012866.1-processed-gene-0.84-mRNA-1_1 gene=genemark-NC_012866.1-processed-gene-0.84 CDS=1-1503	gene=genemark-NC_012866.1-processed-gene-0.84 CDS=1-1503	Candida_dubliniensis
8	Candida_dubliniensis@Seq_9	18_8	OG1491	Saccharomyces_cerevisiae@YIL083C	genemark-NC_012862.1-processed-gene-13.59-mRNA-1_1 gene=genemark-NC_012862.1-processed-gene-13.59 CDS=1-1038	gene=genemark-NC_012862.1-processed-gene-13.59 CDS=1-1038	Candida_dubliniensis
9	Candida_dubliniensis@Seq_10	18_9	OG2693	Saccharomyces_cerevisiae@YPL244C	maker-NC_012862.1-snap-gene-16.115-mRNA-1_1 gene=maker-NC_012862.1-snap-gene-16.115 CDS=1-2871	gene=maker-NC_012862.1-snap-gene-16.115 CDS=1-2871	Candida_dubliniensis
