	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	Stagonospora_nodorum@Seq_1	129_0	OG2536	Saccharomyces_cerevisiae@YOR164C	jgi|Stano2|9860|SNOG_16452.3	jgi|Stano2|SNOG_16452.3	Stagonospora_nodorum
1	Stagonospora_nodorum@Seq_2	129_1	OG6784	Fusarium_graminearum@Seq_3406	jgi|Stano2|740|SNOG_00926.3	jgi|Stano2|SNOG_00926.3	Stagonospora_nodorum
2	Stagonospora_nodorum@Seq_3	129_2	OG4309	yHMPu5000035033_Candida_cretensis@Seq_1944	jgi|Stano2|3643|SNOG_10271.3	jgi|Stano2|SNOG_10271.3	Stagonospora_nodorum
3	Stagonospora_nodorum@Seq_4	129_3	OG107247	Stagonospora_nodorum@Seq_4	jgi|Stano2|8772|SNOG_15695.3	jgi|Stano2|SNOG_15695.3	Stagonospora_nodorum
4	Stagonospora_nodorum@Seq_5	129_4	OG1384	Saccharomyces_cerevisiae@YIL123W	jgi|Stano2|3891|SNOG_10592.3	jgi|Stano2|SNOG_10592.3	Stagonospora_nodorum
5	Stagonospora_nodorum@Seq_6	129_5	OG2918	Saccharomyces_cerevisiae@YCR077C	jgi|Stano2|2453|SNOG_08695.3	jgi|Stano2|SNOG_08695.3	Stagonospora_nodorum
6	Stagonospora_nodorum@Seq_7	129_6	OG19849	Stagonospora_nodorum@Seq_9936	jgi|Stano2|2282|SNOG_08474.3	jgi|Stano2|SNOG_08474.3	Stagonospora_nodorum
7	Stagonospora_nodorum@Seq_8	129_7	OG4487	Lodderomyces_elongisporus@Seq_5442	jgi|Stano2|4802|SNOG_01289.3	jgi|Stano2|SNOG_01289.3	Stagonospora_nodorum
8	Stagonospora_nodorum@Seq_9	129_8	OG22472	Botrytis_cinerea@Seq_10221	jgi|Stano2|11322|SNOG_05298.3	jgi|Stano2|SNOG_05298.3	Stagonospora_nodorum
9	Stagonospora_nodorum@Seq_10	129_9	OG27007	Coccidioides_immitis@Seq_2210	jgi|Stano2|9843|SNOG_16435.3	jgi|Stano2|SNOG_16435.3	Stagonospora_nodorum
10	Stagonospora_nodorum@Seq_11	129_10	OG185396	Stagonospora_nodorum@Seq_11	jgi|Stano2|10338|SNOG_03915.3	jgi|Stano2|SNOG_03915.3	Stagonospora_nodorum
11	Stagonospora_nodorum@Seq_12	129_11	OG3306	Saccharomyces_cerevisiae@YBL057C	jgi|Stano2|1618|SNOG_07618.3	jgi|Stano2|SNOG_07618.3	Stagonospora_nodorum
12	Stagonospora_nodorum@Seq_13	129_12	OG16082	Xylona_heveae@Seq_4169	jgi|Stano2|6218|SNOG_12986.3	jgi|Stano2|SNOG_12986.3	Stagonospora_nodorum
13	Stagonospora_nodorum@Seq_14	129_13	OG32588	Arthrobotrys_oligospora@Seq_7477	jgi|Stano2|3809|SNOG_10474.3	jgi|Stano2|SNOG_10474.3	Stagonospora_nodorum
14	Stagonospora_nodorum@Seq_15	129_14	OG89932	Stagonospora_nodorum@Seq_15	jgi|Stano2|6605|SNOG_13504.3	jgi|Stano2|SNOG_13504.3	Stagonospora_nodorum
15	Stagonospora_nodorum@Seq_16	129_15	OG151928	Stagonospora_nodorum@Seq_16	jgi|Stano2|10611|SNOG_04353.3	jgi|Stano2|SNOG_04353.3	Stagonospora_nodorum
16	Stagonospora_nodorum@Seq_17	129_16	OG70091	Stagonospora_nodorum@Seq_17	jgi|Stano2|5028|SNOG_01590.3	jgi|Stano2|SNOG_01590.3	Stagonospora_nodorum
17	Stagonospora_nodorum@Seq_18	129_17	OG44559	Coccidioides_immitis@Seq_2655	jgi|Stano2|5163|SNOG_01767.3	jgi|Stano2|SNOG_01767.3	Stagonospora_nodorum
18	Stagonospora_nodorum@Seq_19	129_18	OG117467	Stagonospora_nodorum@Seq_19	jgi|Stano2|11145|SNOG_05050.3	jgi|Stano2|SNOG_05050.3	Stagonospora_nodorum
19	Stagonospora_nodorum@Seq_20	129_19	OG86013	Stagonospora_nodorum@Seq_20	jgi|Stano2|1356|SNOG_07270.3	jgi|Stano2|SNOG_07270.3	Stagonospora_nodorum
20	Stagonospora_nodorum@Seq_21	129_20	OG3700	Saccharomyces_cerevisiae@YGR207C	jgi|Stano2|6846|SNOG_13820.3	jgi|Stano2|SNOG_13820.3	Stagonospora_nodorum
