	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	Candida_parapsilosis@Seq_1	24_0	OG3637	Saccharomyces_cerevisiae@YKL206C	augustus_masked-Contig006372-processed-gene-14.35-mRNA-1_1 gene=augustus_masked-Contig006372-processed-gene-14.35 CDS=1-804	gene=augustus_masked-Contig006372-processed-gene-14.35 CDS=1-804	Candida_parapsilosis
1	Candida_parapsilosis@Seq_2	24_1	OG1089	Saccharomyces_cerevisiae@YGR065C	snap_masked-Contig005809-processed-gene-6.84-mRNA-1_1 gene=snap_masked-Contig005809-processed-gene-6.84 CDS=1-1731	gene=snap_masked-Contig005809-processed-gene-6.84 CDS=1-1731	Candida_parapsilosis
2	Candida_parapsilosis@Seq_3	24_2	OG7063	Lodderomyces_elongisporus@Seq_5854	snap_masked-Contig005809-processed-gene-8.56-mRNA-1_1 gene=snap_masked-Contig005809-processed-gene-8.56 CDS=1-1959	gene=snap_masked-Contig005809-processed-gene-8.56 CDS=1-1959	Candida_parapsilosis
3	Candida_parapsilosis@Seq_4	24_3	OG155074	Candida_parapsilosis@Seq_4	snap_masked-Contig006372-processed-gene-12.67-mRNA-1_1 gene=snap_masked-Contig006372-processed-gene-12.67 CDS=1-246	gene=snap_masked-Contig006372-processed-gene-12.67 CDS=1-246	Candida_parapsilosis
4	Candida_parapsilosis@Seq_5	24_4	OG2606	Saccharomyces_cerevisiae@YNL177C	augustus_masked-Contig006372-processed-gene-7.111-mRNA-1_1 gene=augustus_masked-Contig006372-processed-gene-7.111 CDS=1-1113	gene=augustus_masked-Contig006372-processed-gene-7.111 CDS=1-1113	Candida_parapsilosis
5	Candida_parapsilosis@Seq_6	24_5	OG86299	Candida_parapsilosis@Seq_6	augustus_masked-Contig006110-processed-gene-4.31-mRNA-1_1 gene=augustus_masked-Contig006110-processed-gene-4.31 CDS=1-492	gene=augustus_masked-Contig006110-processed-gene-4.31 CDS=1-492	Candida_parapsilosis
6	Candida_parapsilosis@Seq_7	24_6	OG3339	Saccharomyces_cerevisiae@YDR462W	augustus_masked-Contig005809-processed-gene-15.13-mRNA-1_1 gene=augustus_masked-Contig005809-processed-gene-15.13 CDS=1-444	gene=augustus_masked-Contig005809-processed-gene-15.13 CDS=1-444	Candida_parapsilosis
7	Candida_parapsilosis@Seq_8	24_7	OG6737	yHMPu5000041833_Candida_tammaniensis@Seq_1093	augustus_masked-Contig005569-processed-gene-7.75-mRNA-1_1 gene=augustus_masked-Contig005569-processed-gene-7.75 CDS=1-345	gene=augustus_masked-Contig005569-processed-gene-7.75 CDS=1-345	Candida_parapsilosis
8	Candida_parapsilosis@Seq_9	24_8	OG5545	Saccharomyces_cerevisiae@YDR314C	augustus_masked-Contig006372-processed-gene-8.109-mRNA-1_1 gene=augustus_masked-Contig006372-processed-gene-8.109 CDS=1-2160	gene=augustus_masked-Contig006372-processed-gene-8.109 CDS=1-2160	Candida_parapsilosis
9	Candida_parapsilosis@Seq_10	24_9	OG1515	Saccharomyces_cerevisiae@YHR112C	snap_masked-Contig006110-processed-gene-3.91-mRNA-1_1 gene=snap_masked-Contig006110-processed-gene-3.91 CDS=1-1161	gene=snap_masked-Contig006110-processed-gene-3.91 CDS=1-1161	Candida_parapsilosis
10	Candida_parapsilosis@Seq_11	24_10	OG1375	Saccharomyces_cerevisiae@YCL064C	snap_masked-Contig005809-processed-gene-29.75-mRNA-1_1 gene=snap_masked-Contig005809-processed-gene-29.75 CDS=1-1065	gene=snap_masked-Contig005809-processed-gene-29.75 CDS=1-1065	Candida_parapsilosis
11	Candida_parapsilosis@Seq_12	24_11	OG210304	Candida_parapsilosis@Seq_12	snap_masked-Contig006110-processed-gene-4.86-mRNA-1_1 gene=snap_masked-Contig006110-processed-gene-4.86 CDS=1-303	gene=snap_masked-Contig006110-processed-gene-4.86 CDS=1-303	Candida_parapsilosis
12	Candida_parapsilosis@Seq_13	24_12	OG3514	Saccharomyces_cerevisiae@YDR161W	snap_masked-Contig005809-processed-gene-5.91-mRNA-1_1 gene=snap_masked-Contig005809-processed-gene-5.91 CDS=1-1185	gene=snap_masked-Contig005809-processed-gene-5.91 CDS=1-1185	Candida_parapsilosis
13	Candida_parapsilosis@Seq_14	24_13	OG4362	Saccharomyces_cerevisiae@YOR320C	snap_masked-Contig005809-processed-gene-21.57-mRNA-1_1 gene=snap_masked-Contig005809-processed-gene-21.57 CDS=1-1410	gene=snap_masked-Contig005809-processed-gene-21.57 CDS=1-1410	Candida_parapsilosis
14	Candida_parapsilosis@Seq_15	24_14	OG3044	Saccharomyces_cerevisiae@YDR167W	snap_masked-Contig005807-processed-gene-3.72-mRNA-1_1 gene=snap_masked-Contig005807-processed-gene-3.72 CDS=1-690	gene=snap_masked-Contig005807-processed-gene-3.72 CDS=1-690	Candida_parapsilosis
15	Candida_parapsilosis@Seq_16	24_15	OG1535	Saccharomyces_cerevisiae@YAL016W	snap_masked-Contig005807-processed-gene-19.237-mRNA-1_1 gene=snap_masked-Contig005807-processed-gene-19.237 CDS=1-1944	gene=snap_masked-Contig005807-processed-gene-19.237 CDS=1-1944	Candida_parapsilosis
16	Candida_parapsilosis@Seq_17	24_16	OG2906	Saccharomyces_cerevisiae@YPR060C	snap_masked-Contig005809-processed-gene-17.38-mRNA-1_1 gene=snap_masked-Contig005809-processed-gene-17.38 CDS=1-801	gene=snap_masked-Contig005809-processed-gene-17.38 CDS=1-801	Candida_parapsilosis
17	Candida_parapsilosis@Seq_18	24_17	OG4095	Saccharomyces_cerevisiae@YDR004W	snap_masked-Contig005807-processed-gene-14.89-mRNA-1_1 gene=snap_masked-Contig005807-processed-gene-14.89 CDS=1-1737	gene=snap_masked-Contig005807-processed-gene-14.89 CDS=1-1737	Candida_parapsilosis
18	Candida_parapsilosis@Seq_19	24_18	OG4081	Saccharomyces_cerevisiae@YOR275C	snap_masked-Contig005809-processed-gene-16.10-mRNA-1_1 gene=snap_masked-Contig005809-processed-gene-16.10 CDS=1-2319	gene=snap_masked-Contig005809-processed-gene-16.10 CDS=1-2319	Candida_parapsilosis
19	Candida_parapsilosis@Seq_20	24_19	OG4020	Metschnikowia_hamakuensis@Seq_3149	snap_masked-Contig005569-processed-gene-0.124-mRNA-1_1 gene=snap_masked-Contig005569-processed-gene-0.124 CDS=1-1086	gene=snap_masked-Contig005569-processed-gene-0.124 CDS=1-1086	Candida_parapsilosis
20	Candida_parapsilosis@Seq_21	24_20	OG4611	Metschnikowia_hibisci@Seq_2958	snap_masked-Contig005809-processed-gene-24.70-mRNA-1_1 gene=snap_masked-Contig005809-processed-gene-24.70 CDS=1-1050	gene=snap_masked-Contig005809-processed-gene-24.70 CDS=1-1050	Candida_parapsilosis
21	Candida_parapsilosis@Seq_22	24_21	OG5922	Metschnikowia_continentalis@Seq_2282	snap_masked-Contig006372-processed-gene-10.2-mRNA-1_1 gene=snap_masked-Contig006372-processed-gene-10.2 CDS=1-414	gene=snap_masked-Contig006372-processed-gene-10.2 CDS=1-414	Candida_parapsilosis
22	Candida_parapsilosis@Seq_23	24_22	OG143258	Candida_parapsilosis@Seq_23	snap_masked-Contig006139-processed-gene-0.110-mRNA-1_1 gene=snap_masked-Contig006139-processed-gene-0.110 CDS=1-189	gene=snap_masked-Contig006139-processed-gene-0.110 CDS=1-189	Candida_parapsilosis
23	Candida_parapsilosis@Seq_24	24_23	OG4924	Saprochaete_clavata@Seq_2607	snap_masked-Contig005569-processed-gene-10.37-mRNA-1_1 gene=snap_masked-Contig005569-processed-gene-10.37 CDS=1-465	gene=snap_masked-Contig005569-processed-gene-10.37 CDS=1-465	Candida_parapsilosis
