	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	Metschnikowia_borealis@Seq_1	71_0	OG4509	yHMPu5000035279_Tortispora_starmeri@Seq_213	augustus_masked-bor_s571-processed-gene-0.15-mRNA-1_1 gene=augustus_masked-bor_s571-processed-gene-0.15 CDS=1-1785	gene=augustus_masked-bor_s571-processed-gene-0.15 CDS=1-1785	Metschnikowia_borealis
1	Metschnikowia_borealis@Seq_2	71_1	OG6188	Metschnikowia_shivogae@Seq_4713	snap_masked-bor_s402-processed-gene-0.8-mRNA-1_1 gene=snap_masked-bor_s402-processed-gene-0.8 CDS=1-1167	gene=snap_masked-bor_s402-processed-gene-0.8 CDS=1-1167	Metschnikowia_borealis
2	Metschnikowia_borealis@Seq_3	71_2	OG5134	Spathaspora_girioi@Seq_963	augustus_masked-bor_s947-processed-gene-0.35-mRNA-1_1 gene=augustus_masked-bor_s947-processed-gene-0.35 CDS=1-1737	gene=augustus_masked-bor_s947-processed-gene-0.35 CDS=1-1737	Metschnikowia_borealis
3	Metschnikowia_borealis@Seq_4	71_3	OG1289	Saccharomyces_cerevisiae@YGR162W	augustus_masked-bor_C50206-processed-gene-0.0-mRNA-1_1 gene=augustus_masked-bor_C50206-processed-gene-0.0 CDS=1-1086	gene=augustus_masked-bor_C50206-processed-gene-0.0 CDS=1-1086	Metschnikowia_borealis
4	Metschnikowia_borealis@Seq_5	71_4	OG3405	Ascoidea_asiatica@Seq_6967	genemark-bor_s338-processed-gene-0.5-mRNA-1_1 gene=genemark-bor_s338-processed-gene-0.5 CDS=1-1353	gene=genemark-bor_s338-processed-gene-0.5 CDS=1-1353	Metschnikowia_borealis
5	Metschnikowia_borealis@Seq_6	71_5	OG11499	Metschnikowia_hawaiiensis@Seq_847	augustus_masked-bor_s784-processed-gene-0.29-mRNA-1_1 gene=augustus_masked-bor_s784-processed-gene-0.29 CDS=1-393	gene=augustus_masked-bor_s784-processed-gene-0.29 CDS=1-393	Metschnikowia_borealis
6	Metschnikowia_borealis@Seq_7	71_6	OG1130	Saccharomyces_cerevisiae@YLL028W	augustus_masked-bor_s399-processed-gene-0.12-mRNA-1_1 gene=augustus_masked-bor_s399-processed-gene-0.12 CDS=1-1737	gene=augustus_masked-bor_s399-processed-gene-0.12 CDS=1-1737	Metschnikowia_borealis
7	Metschnikowia_borealis@Seq_8	71_7	OG177453	Metschnikowia_borealis@Seq_8	genemark-bor_s251-processed-gene-0.34-mRNA-1_1 gene=genemark-bor_s251-processed-gene-0.34 CDS=1-570	gene=genemark-bor_s251-processed-gene-0.34 CDS=1-570	Metschnikowia_borealis
8	Metschnikowia_borealis@Seq_9	71_8	OG1625	Saccharomyces_cerevisiae@YKR031C	augustus_masked-bor_s647-processed-gene-0.28-mRNA-1_1 gene=augustus_masked-bor_s647-processed-gene-0.28 CDS=1-5472	gene=augustus_masked-bor_s647-processed-gene-0.28 CDS=1-5472	Metschnikowia_borealis
9	Metschnikowia_borealis@Seq_10	71_9	OG111475	Metschnikowia_borealis@Seq_10	augustus_masked-bor_s35-processed-gene-0.18-mRNA-1_1 gene=augustus_masked-bor_s35-processed-gene-0.18 CDS=1-288	gene=augustus_masked-bor_s35-processed-gene-0.18 CDS=1-288	Metschnikowia_borealis
10	Metschnikowia_borealis@Seq_11	71_10	OG3184	Saccharomyces_cerevisiae@YMR286W	snap_masked-bor_s416-processed-gene-0.39-mRNA-1_1 gene=snap_masked-bor_s416-processed-gene-0.39 CDS=1-252	gene=snap_masked-bor_s416-processed-gene-0.39 CDS=1-252	Metschnikowia_borealis
11	Metschnikowia_borealis@Seq_12	71_11	OG1616	Saccharomyces_cerevisiae@YBR136W	augustus_masked-bor_s16-processed-gene-0.38-mRNA-1_1 gene=augustus_masked-bor_s16-processed-gene-0.38 CDS=1-7050	gene=augustus_masked-bor_s16-processed-gene-0.38 CDS=1-7050	Metschnikowia_borealis
12	Metschnikowia_borealis@Seq_13	71_12	OG144971	Metschnikowia_borealis@Seq_13	snap_masked-bor_s102-processed-gene-0.64-mRNA-1_1 gene=snap_masked-bor_s102-processed-gene-0.64 CDS=1-489	gene=snap_masked-bor_s102-processed-gene-0.64 CDS=1-489	Metschnikowia_borealis
13	Metschnikowia_borealis@Seq_14	71_13	OG4083	Saccharomyces_cerevisiae@YBR167C	augustus_masked-bor_s97-processed-gene-0.126-mRNA-1_1 gene=augustus_masked-bor_s97-processed-gene-0.126 CDS=1-426	gene=augustus_masked-bor_s97-processed-gene-0.126 CDS=1-426	Metschnikowia_borealis
14	Metschnikowia_borealis@Seq_15	71_14	OG1116	Saccharomyces_cerevisiae@YDL024C	augustus_masked-bor_s486-processed-gene-0.26-mRNA-1_1 gene=augustus_masked-bor_s486-processed-gene-0.26 CDS=1-1389	gene=augustus_masked-bor_s486-processed-gene-0.26 CDS=1-1389	Metschnikowia_borealis
15	Metschnikowia_borealis@Seq_16	71_15	OG2354	Saccharomyces_cerevisiae@YPR032W	augustus_masked-bor_s663-processed-gene-0.0-mRNA-1_1 gene=augustus_masked-bor_s663-processed-gene-0.0 CDS=1-1890	gene=augustus_masked-bor_s663-processed-gene-0.0 CDS=1-1890	Metschnikowia_borealis
16	Metschnikowia_borealis@Seq_17	71_16	OG9073	Candida_auris@Seq_4735	augustus_masked-bor_s965-processed-gene-0.34-mRNA-1_1 gene=augustus_masked-bor_s965-processed-gene-0.34 CDS=1-2544	gene=augustus_masked-bor_s965-processed-gene-0.34 CDS=1-2544	Metschnikowia_borealis
17	Metschnikowia_borealis@Seq_18	71_17	OG2919	Saccharomyces_cerevisiae@YBR046C	augustus_masked-bor_s28-processed-gene-0.7-mRNA-1_1 gene=augustus_masked-bor_s28-processed-gene-0.7 CDS=1-1011	gene=augustus_masked-bor_s28-processed-gene-0.7 CDS=1-1011	Metschnikowia_borealis
18	Metschnikowia_borealis@Seq_19	71_18	OG3433	Saccharomyces_cerevisiae@YOR035C	augustus_masked-bor_s648-processed-gene-0.2-mRNA-1_1 gene=augustus_masked-bor_s648-processed-gene-0.2 CDS=1-2103	gene=augustus_masked-bor_s648-processed-gene-0.2 CDS=1-2103	Metschnikowia_borealis
19	Metschnikowia_borealis@Seq_20	71_19	OG193017	Metschnikowia_borealis@Seq_20	augustus_masked-bor_s22-processed-gene-0.20-mRNA-1_1 gene=augustus_masked-bor_s22-processed-gene-0.20 CDS=1-315	gene=augustus_masked-bor_s22-processed-gene-0.20 CDS=1-315	Metschnikowia_borealis
20	Metschnikowia_borealis@Seq_21	71_20	OG179008	Metschnikowia_borealis@Seq_21	snap_masked-bor_s905-processed-gene-0.10-mRNA-1_1 gene=snap_masked-bor_s905-processed-gene-0.10 CDS=1-396	gene=snap_masked-bor_s905-processed-gene-0.10 CDS=1-396	Metschnikowia_borealis
