	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	Scheffersomyces_stipitis@Seq_1	120_0	OG3929	Saccharomyces_cerevisiae@YKL190W	augustus_masked-chr_2.1-processed-gene-26.164-mRNA-1_1 gene=augustus_masked-chr_2.1-processed-gene-26.164 CDS=1-522	gene=augustus_masked-chr_2.1-processed-gene-26.164 CDS=1-522	Scheffersomyces_stipitis
1	Scheffersomyces_stipitis@Seq_2	120_1	OG4048	Metschnikowia_hibisci@Seq_3792	augustus_masked-chr_6.1-processed-gene-0.38-mRNA-1_1 gene=augustus_masked-chr_6.1-processed-gene-0.38 CDS=1-1833	gene=augustus_masked-chr_6.1-processed-gene-0.38 CDS=1-1833	Scheffersomyces_stipitis
2	Scheffersomyces_stipitis@Seq_3	120_2	OG7953	Scheffersomyces_stipitis@Seq_4895	snap_masked-chr_3.1-processed-gene-14.26-mRNA-1_1 gene=snap_masked-chr_3.1-processed-gene-14.26 CDS=1-903	gene=snap_masked-chr_3.1-processed-gene-14.26 CDS=1-903	Scheffersomyces_stipitis
3	Scheffersomyces_stipitis@Seq_4	120_3	OG6271	Millerozyma_acaciae@Seq_3716	snap_masked-chr_3.1-processed-gene-11.113-mRNA-1_1 gene=snap_masked-chr_3.1-processed-gene-11.113 CDS=1-1269	gene=snap_masked-chr_3.1-processed-gene-11.113 CDS=1-1269	Scheffersomyces_stipitis
4	Scheffersomyces_stipitis@Seq_5	120_4	OG5475	Debaryomyces_hansenii@Seq_558	snap_masked-chr_8.1-processed-gene-8.39-mRNA-1_1 gene=snap_masked-chr_8.1-processed-gene-8.39 CDS=1-3459	gene=snap_masked-chr_8.1-processed-gene-8.39 CDS=1-3459	Scheffersomyces_stipitis
5	Scheffersomyces_stipitis@Seq_6	120_5	OG2656	Saccharomyces_cerevisiae@YKR014C	snap_masked-chr_1.1-processed-gene-19.16-mRNA-1_1 gene=snap_masked-chr_1.1-processed-gene-19.16 CDS=1-714	gene=snap_masked-chr_1.1-processed-gene-19.16 CDS=1-714	Scheffersomyces_stipitis
6	Scheffersomyces_stipitis@Seq_7	120_6	OG5751	Metschnikowia_bowlesiae@Seq_4957	snap_masked-chr_2.1-processed-gene-18.113-mRNA-1_1 gene=snap_masked-chr_2.1-processed-gene-18.113 CDS=1-987	gene=snap_masked-chr_2.1-processed-gene-18.113 CDS=1-987	Scheffersomyces_stipitis
7	Scheffersomyces_stipitis@Seq_8	120_7	OG7203	Debaryomyces_hansenii@Seq_4285	snap_masked-chr_3.1-processed-gene-3.91-mRNA-1_1 gene=snap_masked-chr_3.1-processed-gene-3.91 CDS=1-984	gene=snap_masked-chr_3.1-processed-gene-3.91 CDS=1-984	Scheffersomyces_stipitis
8	Scheffersomyces_stipitis@Seq_9	120_8	OG4759	Saccharomyces_cerevisiae@YAL040C	snap_masked-chr_7.1-processed-gene-7.38-mRNA-1_1 gene=snap_masked-chr_7.1-processed-gene-7.38 CDS=1-1431	gene=snap_masked-chr_7.1-processed-gene-7.38 CDS=1-1431	Scheffersomyces_stipitis
9	Scheffersomyces_stipitis@Seq_10	120_9	OG1375	Saccharomyces_cerevisiae@YCL064C	snap_masked-chr_2.1-processed-gene-2.95-mRNA-1_1 gene=snap_masked-chr_2.1-processed-gene-2.95 CDS=1-1065	gene=snap_masked-chr_2.1-processed-gene-2.95 CDS=1-1065	Scheffersomyces_stipitis
10	Scheffersomyces_stipitis@Seq_11	120_10	OG1257	Saccharomyces_cerevisiae@YCL036W	snap_masked-chr_8.1-processed-gene-8.30-mRNA-1_1 gene=snap_masked-chr_8.1-processed-gene-8.30 CDS=1-849	gene=snap_masked-chr_8.1-processed-gene-8.30 CDS=1-849	Scheffersomyces_stipitis
11	Scheffersomyces_stipitis@Seq_12	120_11	OG4980	Metschnikowia_cerradonensis@Seq_1630	snap_masked-chr_5.1-processed-gene-0.75-mRNA-1_1 gene=snap_masked-chr_5.1-processed-gene-0.75 CDS=1-591	gene=snap_masked-chr_5.1-processed-gene-0.75 CDS=1-591	Scheffersomyces_stipitis
12	Scheffersomyces_stipitis@Seq_13	120_12	OG1745	Saccharomyces_cerevisiae@YGR047C	snap_masked-chr_4.1-processed-gene-15.77-mRNA-1_1 gene=snap_masked-chr_4.1-processed-gene-15.77 CDS=1-2940	gene=snap_masked-chr_4.1-processed-gene-15.77 CDS=1-2940	Scheffersomyces_stipitis
13	Scheffersomyces_stipitis@Seq_14	120_13	OG1633	Saccharomyces_cerevisiae@YDR012W	augustus_masked-chr_1.1-processed-gene-19.52-mRNA-1_1 gene=augustus_masked-chr_1.1-processed-gene-19.52 CDS=1-1089	gene=augustus_masked-chr_1.1-processed-gene-19.52 CDS=1-1089	Scheffersomyces_stipitis
14	Scheffersomyces_stipitis@Seq_15	120_14	OG2801	Saccharomyces_cerevisiae@YKL101W	snap_masked-chr_5.1-processed-gene-8.47-mRNA-1_1 gene=snap_masked-chr_5.1-processed-gene-8.47 CDS=1-4395	gene=snap_masked-chr_5.1-processed-gene-8.47 CDS=1-4395	Scheffersomyces_stipitis
15	Scheffersomyces_stipitis@Seq_16	120_15	OG6038	Metschnikowia_matae_maris@Seq_1911	snap_masked-chr_1.1-processed-gene-1.88-mRNA-1_1 gene=snap_masked-chr_1.1-processed-gene-1.88 CDS=1-3099	gene=snap_masked-chr_1.1-processed-gene-1.88 CDS=1-3099	Scheffersomyces_stipitis
16	Scheffersomyces_stipitis@Seq_17	120_16	OG5028	yHMPu5000034988_Candida_fructus@Seq_4612	snap_masked-chr_8.1-processed-gene-6.101-mRNA-1_1 gene=snap_masked-chr_8.1-processed-gene-6.101 CDS=1-930	gene=snap_masked-chr_8.1-processed-gene-6.101 CDS=1-930	Scheffersomyces_stipitis
17	Scheffersomyces_stipitis@Seq_18	120_17	OG7194	yHMPu5000035640_Yamadazyma_philogaea@Seq_4159	snap_masked-chr_4.1-processed-gene-13.115-mRNA-1_1 gene=snap_masked-chr_4.1-processed-gene-13.115 CDS=1-2493	gene=snap_masked-chr_4.1-processed-gene-13.115 CDS=1-2493	Scheffersomyces_stipitis
18	Scheffersomyces_stipitis@Seq_19	120_18	OG5025	yHMPu5000035325_Cyberlindnera_petersonii@Seq_5702	maker-chr_5.1-snap-gene-14.113-mRNA-1_1 gene=maker-chr_5.1-snap-gene-14.113 CDS=1-1905	gene=maker-chr_5.1-snap-gene-14.113 CDS=1-1905	Scheffersomyces_stipitis
19	Scheffersomyces_stipitis@Seq_20	120_19	OG5432	yHMPu5000035040_Ambrosiozyma_maleeae@Seq_1786	snap_masked-chr_8.1-processed-gene-6.99-mRNA-1_1 gene=snap_masked-chr_8.1-processed-gene-6.99 CDS=1-402	gene=snap_masked-chr_8.1-processed-gene-6.99 CDS=1-402	Scheffersomyces_stipitis
20	Scheffersomyces_stipitis@Seq_21	120_20	OG2842	Saccharomyces_cerevisiae@YDR084C	augustus_masked-chr_3.1-processed-gene-9.60-mRNA-1_1 gene=augustus_masked-chr_3.1-processed-gene-9.60 CDS=1-714	gene=augustus_masked-chr_3.1-processed-gene-9.60 CDS=1-714	Scheffersomyces_stipitis
21	Scheffersomyces_stipitis@Seq_22	120_21	OG3530	Saccharomyces_cerevisiae@YER142C	snap_masked-chr_4.1-processed-gene-9.19-mRNA-1_1 gene=snap_masked-chr_4.1-processed-gene-9.19 CDS=1-1026	gene=snap_masked-chr_4.1-processed-gene-9.19 CDS=1-1026	Scheffersomyces_stipitis
