	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	Vanderwaltozyma_polyspora@Seq_1	136_0	OG4036	Saccharomyces_cerevisiae@YML055W	augustus_masked-NW_001834642.1-processed-gene-0.43-mRNA-1_1 gene=augustus_masked-NW_001834642.1-processed-gene-0.43 CDS=1-507	gene=augustus_masked-NW_001834642.1-processed-gene-0.43 CDS=1-507	Vanderwaltozyma_polyspora
1	Vanderwaltozyma_polyspora@Seq_2	136_1	OG3901	Saccharomyces_cerevisiae@YHR031C	augustus_masked-NW_001834673.1-processed-gene-0.89-mRNA-1_1 gene=augustus_masked-NW_001834673.1-processed-gene-0.89 CDS=1-2196	gene=augustus_masked-NW_001834673.1-processed-gene-0.89 CDS=1-2196	Vanderwaltozyma_polyspora
2	Vanderwaltozyma_polyspora@Seq_3	136_2	OG1233	Saccharomyces_cerevisiae@YOR197W	augustus_masked-NW_001834616.1-processed-gene-0.35-mRNA-1_1 gene=augustus_masked-NW_001834616.1-processed-gene-0.35 CDS=1-1842	gene=augustus_masked-NW_001834616.1-processed-gene-0.35 CDS=1-1842	Vanderwaltozyma_polyspora
3	Vanderwaltozyma_polyspora@Seq_4	136_3	OG4323	Saccharomyces_cerevisiae@YDR265W	augustus_masked-NW_001834655.1-processed-gene-0.15-mRNA-1_1 gene=augustus_masked-NW_001834655.1-processed-gene-0.15 CDS=1-984	gene=augustus_masked-NW_001834655.1-processed-gene-0.15 CDS=1-984	Vanderwaltozyma_polyspora
4	Vanderwaltozyma_polyspora@Seq_5	136_4	OG2034	Saccharomyces_cerevisiae@YPR019W	augustus_masked-NW_001834522.1-processed-gene-0.18-mRNA-1_1 gene=augustus_masked-NW_001834522.1-processed-gene-0.18 CDS=1-2802	gene=augustus_masked-NW_001834522.1-processed-gene-0.18 CDS=1-2802	Vanderwaltozyma_polyspora
5	Vanderwaltozyma_polyspora@Seq_6	136_5	OG3948	Saccharomyces_cerevisiae@YDL127W	augustus_masked-NW_001834690.1-processed-gene-0.9-mRNA-1_1 gene=augustus_masked-NW_001834690.1-processed-gene-0.9 CDS=1-930	gene=augustus_masked-NW_001834690.1-processed-gene-0.9 CDS=1-930	Vanderwaltozyma_polyspora
6	Vanderwaltozyma_polyspora@Seq_7	136_6	OG3710	Saccharomyces_cerevisiae@YAL044W-A	augustus_masked-NW_001834626.1-processed-gene-0.10-mRNA-1_1 gene=augustus_masked-NW_001834626.1-processed-gene-0.10 CDS=1-372	gene=augustus_masked-NW_001834626.1-processed-gene-0.10 CDS=1-372	Vanderwaltozyma_polyspora
7	Vanderwaltozyma_polyspora@Seq_8	136_7	OG1085	Saccharomyces_cerevisiae@YKR013W	augustus_masked-NW_001834638.1-processed-gene-0.26-mRNA-1_1 gene=augustus_masked-NW_001834638.1-processed-gene-0.26 CDS=1-888	gene=augustus_masked-NW_001834638.1-processed-gene-0.26 CDS=1-888	Vanderwaltozyma_polyspora
8	Vanderwaltozyma_polyspora@Seq_9	136_8	OG1147	Saccharomyces_cerevisiae@YBR008C	snap_masked-NW_001834665.1-processed-gene-0.32-mRNA-1_1 gene=snap_masked-NW_001834665.1-processed-gene-0.32 CDS=1-1488	gene=snap_masked-NW_001834665.1-processed-gene-0.32 CDS=1-1488	Vanderwaltozyma_polyspora
9	Vanderwaltozyma_polyspora@Seq_10	136_9	OG3117	Saccharomyces_cerevisiae@YGR158C	genemark-NW_001834641.1-processed-gene-0.21-mRNA-1_1 gene=genemark-NW_001834641.1-processed-gene-0.21 CDS=1-372	gene=genemark-NW_001834641.1-processed-gene-0.21 CDS=1-372	Vanderwaltozyma_polyspora
10	Vanderwaltozyma_polyspora@Seq_11	136_10	OG1267	Saccharomyces_cerevisiae@YDL188C	snap_masked-NW_001834690.1-processed-gene-0.67-mRNA-1_1 gene=snap_masked-NW_001834690.1-processed-gene-0.67 CDS=1-1140	gene=snap_masked-NW_001834690.1-processed-gene-0.67 CDS=1-1140	Vanderwaltozyma_polyspora
11	Vanderwaltozyma_polyspora@Seq_12	136_11	OG4272	Saccharomyces_cerevisiae@YGR059W	genemark-NW_001834617.1-processed-gene-0.14-mRNA-1_1 gene=genemark-NW_001834617.1-processed-gene-0.14 CDS=1-1587	gene=genemark-NW_001834617.1-processed-gene-0.14 CDS=1-1587	Vanderwaltozyma_polyspora
12	Vanderwaltozyma_polyspora@Seq_13	136_12	OG5159	Saccharomyces_cerevisiae@YCL026C-B	augustus_masked-NW_001834690.1-processed-gene-1.21-mRNA-1_1 gene=augustus_masked-NW_001834690.1-processed-gene-1.21 CDS=1-579	gene=augustus_masked-NW_001834690.1-processed-gene-1.21 CDS=1-579	Vanderwaltozyma_polyspora
