	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	Spathaspora_hagerdaliae@Seq_1	126_0	OG227964	Spathaspora_hagerdaliae@Seq_1	augustus_masked-LQHL01001669.1-processed-gene-0.24-mRNA-1_1 gene=augustus_masked-LQHL01001669.1-processed-gene-0.24 CDS=1-576	gene=augustus_masked-LQHL01001669.1-processed-gene-0.24 CDS=1-576	Spathaspora_hagerdaliae
1	Spathaspora_hagerdaliae@Seq_2	126_1	OG1852	Saccharomyces_cerevisiae@YMR301C	genemark-LQHL01001652.1-processed-gene-0.19-mRNA-1_1 gene=genemark-LQHL01001652.1-processed-gene-0.19 CDS=1-2190	gene=genemark-LQHL01001652.1-processed-gene-0.19 CDS=1-2190	Spathaspora_hagerdaliae
2	Spathaspora_hagerdaliae@Seq_3	126_2	OG2949	Saccharomyces_cerevisiae@YJL081C	genemark-LQHL01001696.1-processed-gene-0.5-mRNA-1_1 gene=genemark-LQHL01001696.1-processed-gene-0.5 CDS=1-1467	gene=genemark-LQHL01001696.1-processed-gene-0.5 CDS=1-1467	Spathaspora_hagerdaliae
3	Spathaspora_hagerdaliae@Seq_4	126_3	OG109446	Spathaspora_hagerdaliae@Seq_4	augustus_masked-LQHL01000238.1-processed-gene-0.1-mRNA-1_1 gene=augustus_masked-LQHL01000238.1-processed-gene-0.1 CDS=1-435	gene=augustus_masked-LQHL01000238.1-processed-gene-0.1 CDS=1-435	Spathaspora_hagerdaliae
4	Spathaspora_hagerdaliae@Seq_5	126_4	OG3759	Saccharomyces_cerevisiae@YOR059C	genemark-LQHL01001837.1-processed-gene-0.44-mRNA-1_1 gene=genemark-LQHL01001837.1-processed-gene-0.44 CDS=1-1671	gene=genemark-LQHL01001837.1-processed-gene-0.44 CDS=1-1671	Spathaspora_hagerdaliae
5	Spathaspora_hagerdaliae@Seq_6	126_5	OG13220	Spathaspora_passalidarum@Seq_3429	genemark-LQHL01001806.1-processed-gene-0.28-mRNA-1_1 gene=genemark-LQHL01001806.1-processed-gene-0.28 CDS=1-1236	gene=genemark-LQHL01001806.1-processed-gene-0.28 CDS=1-1236	Spathaspora_hagerdaliae
6	Spathaspora_hagerdaliae@Seq_7	126_6	OG1166	Saccharomyces_cerevisiae@YDL095W	genemark-LQHL01001798.1-processed-gene-0.7-mRNA-1_1 gene=genemark-LQHL01001798.1-processed-gene-0.7 CDS=1-2205	gene=genemark-LQHL01001798.1-processed-gene-0.7 CDS=1-2205	Spathaspora_hagerdaliae
7	Spathaspora_hagerdaliae@Seq_8	126_7	OG1070	Saccharomyces_cerevisiae@YER070W	genemark-LQHL01001334.1-processed-gene-0.1-mRNA-1_1 gene=genemark-LQHL01001334.1-processed-gene-0.1 CDS=1-2562	gene=genemark-LQHL01001334.1-processed-gene-0.1 CDS=1-2562	Spathaspora_hagerdaliae
8	Spathaspora_hagerdaliae@Seq_9	126_8	OG162871	Spathaspora_hagerdaliae@Seq_9	augustus_masked-LQHL01001631.1-processed-gene-0.12-mRNA-1_1 gene=augustus_masked-LQHL01001631.1-processed-gene-0.12 CDS=1-627	gene=augustus_masked-LQHL01001631.1-processed-gene-0.12 CDS=1-627	Spathaspora_hagerdaliae
9	Spathaspora_hagerdaliae@Seq_10	126_9	OG1420	Saccharomyces_cerevisiae@YIL105C	genemark-LQHL01001768.1-processed-gene-0.21-mRNA-1_1 gene=genemark-LQHL01001768.1-processed-gene-0.21 CDS=1-2394	gene=genemark-LQHL01001768.1-processed-gene-0.21 CDS=1-2394	Spathaspora_hagerdaliae
10	Spathaspora_hagerdaliae@Seq_11	126_10	OG6217	Metschnikowia_proteae@Seq_549	genemark-LQHL01001726.1-processed-gene-0.13-mRNA-1_1 gene=genemark-LQHL01001726.1-processed-gene-0.13 CDS=1-675	gene=genemark-LQHL01001726.1-processed-gene-0.13 CDS=1-675	Spathaspora_hagerdaliae
11	Spathaspora_hagerdaliae@Seq_12	126_11	OG32437	Spathaspora_gorwiae@Seq_146	snap_masked-LQHL01001741.1-processed-gene-0.8-mRNA-1_1 gene=snap_masked-LQHL01001741.1-processed-gene-0.8 CDS=1-2100	gene=snap_masked-LQHL01001741.1-processed-gene-0.8 CDS=1-2100	Spathaspora_hagerdaliae
