	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	Spathaspora_gorwiae@Seq_1	125_0	OG43581	Spathaspora_hagerdaliae@Seq_6808	augustus_masked-LQMZ01001704.1-processed-gene-0.43-mRNA-1_1 gene=augustus_masked-LQMZ01001704.1-processed-gene-0.43 CDS=1-678	gene=augustus_masked-LQMZ01001704.1-processed-gene-0.43 CDS=1-678	Spathaspora_gorwiae
1	Spathaspora_gorwiae@Seq_2	125_1	OG32432	Spathaspora_gorwiae@Seq_4362	snap_masked-LQMZ01000527.1-processed-gene-0.0-mRNA-1_1 gene=snap_masked-LQMZ01000527.1-processed-gene-0.0 CDS=1-117	gene=snap_masked-LQMZ01000527.1-processed-gene-0.0 CDS=1-117	Spathaspora_gorwiae
2	Spathaspora_gorwiae@Seq_3	125_2	OG2155	Saccharomyces_cerevisiae@YNL175C	augustus_masked-LQMZ01002193.1-processed-gene-0.15-mRNA-1_1 gene=augustus_masked-LQMZ01002193.1-processed-gene-0.15 CDS=1-1185	gene=augustus_masked-LQMZ01002193.1-processed-gene-0.15 CDS=1-1185	Spathaspora_gorwiae
3	Spathaspora_gorwiae@Seq_4	125_3	OG6248	Candida_orthopsilosis@Seq_1024	augustus_masked-LQMZ01001704.1-processed-gene-0.44-mRNA-1_1 gene=augustus_masked-LQMZ01001704.1-processed-gene-0.44 CDS=1-837	gene=augustus_masked-LQMZ01001704.1-processed-gene-0.44 CDS=1-837	Spathaspora_gorwiae
4	Spathaspora_gorwiae@Seq_5	125_4	OG12728	Spathaspora_hagerdaliae@Seq_3251	snap_masked-LQMZ01000412.1-processed-gene-0.1-mRNA-1_1 gene=snap_masked-LQMZ01000412.1-processed-gene-0.1 CDS=1-375	gene=snap_masked-LQMZ01000412.1-processed-gene-0.1 CDS=1-375	Spathaspora_gorwiae
5	Spathaspora_gorwiae@Seq_6	125_5	OG2574	Saccharomyces_cerevisiae@YOR042W	augustus_masked-LQMZ01001823.1-processed-gene-0.1-mRNA-1_1 gene=augustus_masked-LQMZ01001823.1-processed-gene-0.1 CDS=1-1116	gene=augustus_masked-LQMZ01001823.1-processed-gene-0.1 CDS=1-1116	Spathaspora_gorwiae
6	Spathaspora_gorwiae@Seq_7	125_6	OG1109	Saccharomyces_cerevisiae@YLL057C	augustus_masked-LQMZ01002220.1-processed-gene-0.25-mRNA-1_1 gene=augustus_masked-LQMZ01002220.1-processed-gene-0.25 CDS=1-1173	gene=augustus_masked-LQMZ01002220.1-processed-gene-0.25 CDS=1-1173	Spathaspora_gorwiae
7	Spathaspora_gorwiae@Seq_8	125_7	OG5068	yHMPu5000035707_Candida_heveicola@Seq_2495	augustus_masked-LQMZ01001440.1-processed-gene-0.0-mRNA-1_1 gene=augustus_masked-LQMZ01001440.1-processed-gene-0.0 CDS=1-1962	gene=augustus_masked-LQMZ01001440.1-processed-gene-0.0 CDS=1-1962	Spathaspora_gorwiae
8	Spathaspora_gorwiae@Seq_9	125_8	OG68964	Spathaspora_gorwiae@Seq_9	snap_masked-LQMZ01001103.1-processed-gene-0.1-mRNA-1_1 gene=snap_masked-LQMZ01001103.1-processed-gene-0.1 CDS=1-534	gene=snap_masked-LQMZ01001103.1-processed-gene-0.1 CDS=1-534	Spathaspora_gorwiae
9	Spathaspora_gorwiae@Seq_10	125_9	OG3616	Saccharomyces_cerevisiae@YPR192W	augustus_masked-LQMZ01002248.1-processed-gene-0.41-mRNA-1_1 gene=augustus_masked-LQMZ01002248.1-processed-gene-0.41 CDS=1-852	gene=augustus_masked-LQMZ01002248.1-processed-gene-0.41 CDS=1-852	Spathaspora_gorwiae
