	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	Candida_arabinofermentans@Seq_1	14_0	OG1648	Saccharomyces_cerevisiae@YJR090C	augustus_masked-scaffold_7-processed-gene-2.2-mRNA-1_1 gene=augustus_masked-scaffold_7-processed-gene-2.2 CDS=1-2244	gene=augustus_masked-scaffold_7-processed-gene-2.2 CDS=1-2244	Candida_arabinofermentans
1	Candida_arabinofermentans@Seq_2	14_1	OG2630	Saccharomyces_cerevisiae@YGL233W	augustus_masked-scaffold_2-processed-gene-0.103-mRNA-1_1 gene=augustus_masked-scaffold_2-processed-gene-0.103 CDS=1-2547	gene=augustus_masked-scaffold_2-processed-gene-0.103 CDS=1-2547	Candida_arabinofermentans
2	Candida_arabinofermentans@Seq_3	14_2	OG12670	Kuraishia_capsulata@Seq_2497	augustus_masked-scaffold_6-processed-gene-4.26-mRNA-1_1 gene=augustus_masked-scaffold_6-processed-gene-4.26 CDS=1-591	gene=augustus_masked-scaffold_6-processed-gene-4.26 CDS=1-591	Candida_arabinofermentans
3	Candida_arabinofermentans@Seq_4	14_3	OG6947	Ambrosiozyma_monospora@Seq_1334	augustus_masked-scaffold_4-processed-gene-4.1-mRNA-1_1 gene=augustus_masked-scaffold_4-processed-gene-4.1 CDS=1-1338	gene=augustus_masked-scaffold_4-processed-gene-4.1 CDS=1-1338	Candida_arabinofermentans
4	Candida_arabinofermentans@Seq_5	14_4	OG10375	Candida_arabinofermentans@Seq_2090	maker-scaffold_15-snap-gene-0.79-mRNA-1_1 gene=maker-scaffold_15-snap-gene-0.79 CDS=1-1182	gene=maker-scaffold_15-snap-gene-0.79 CDS=1-1182	Candida_arabinofermentans
5	Candida_arabinofermentans@Seq_6	14_5	OG2585	yHMPu5000034990_Candida_corydali@Seq_3601	augustus_masked-scaffold_1-processed-gene-7.125-mRNA-1_1 gene=augustus_masked-scaffold_1-processed-gene-7.125 CDS=1-927	gene=augustus_masked-scaffold_1-processed-gene-7.125 CDS=1-927	Candida_arabinofermentans
6	Candida_arabinofermentans@Seq_7	14_6	OG1209	Saccharomyces_cerevisiae@YIL130W	augustus_masked-scaffold_5-processed-gene-6.91-mRNA-1_1 gene=augustus_masked-scaffold_5-processed-gene-6.91 CDS=1-3396	gene=augustus_masked-scaffold_5-processed-gene-6.91 CDS=1-3396	Candida_arabinofermentans
7	Candida_arabinofermentans@Seq_8	14_7	OG7838	Ambrosiozyma_monospora@Seq_7599	maker-scaffold_5-snap-gene-3.89-mRNA-1_1 gene=maker-scaffold_5-snap-gene-3.89 CDS=1-1566	gene=maker-scaffold_5-snap-gene-3.89 CDS=1-1566	Candida_arabinofermentans
8	Candida_arabinofermentans@Seq_9	14_8	OG5048	yHMPu5000034950_Citeromyces_hawaiiensis@Seq_2327	augustus_masked-scaffold_33-processed-gene-0.102-mRNA-1_1 gene=augustus_masked-scaffold_33-processed-gene-0.102 CDS=1-618	gene=augustus_masked-scaffold_33-processed-gene-0.102 CDS=1-618	Candida_arabinofermentans
9	Candida_arabinofermentans@Seq_10	14_9	OG4563	Geotrichum_candidum@Seq_5109	genemark-scaffold_13-processed-gene-1.115-mRNA-1_1 gene=genemark-scaffold_13-processed-gene-1.115 CDS=1-4248	gene=genemark-scaffold_13-processed-gene-1.115 CDS=1-4248	Candida_arabinofermentans
10	Candida_arabinofermentans@Seq_11	14_10	OG1054	Saccharomyces_cerevisiae@YGR240C	genemark-scaffold_3-processed-gene-1.86-mRNA-1_1 gene=genemark-scaffold_3-processed-gene-1.86 CDS=1-2874	gene=genemark-scaffold_3-processed-gene-1.86 CDS=1-2874	Candida_arabinofermentans
11	Candida_arabinofermentans@Seq_12	14_11	OG4494	Aspergillus_nidulans@Seq_3142	augustus_masked-scaffold_4-processed-gene-1.86-mRNA-1_1 gene=augustus_masked-scaffold_4-processed-gene-1.86 CDS=1-969	gene=augustus_masked-scaffold_4-processed-gene-1.86 CDS=1-969	Candida_arabinofermentans
12	Candida_arabinofermentans@Seq_13	14_12	OG1906	Saccharomyces_cerevisiae@YER162C	augustus_masked-scaffold_19-processed-gene-1.127-mRNA-1_1 gene=augustus_masked-scaffold_19-processed-gene-1.127 CDS=1-4068	gene=augustus_masked-scaffold_19-processed-gene-1.127 CDS=1-4068	Candida_arabinofermentans
13	Candida_arabinofermentans@Seq_14	14_13	OG1230	Saccharomyces_cerevisiae@YBR023C	augustus_masked-scaffold_17-processed-gene-1.132-mRNA-1_1 gene=augustus_masked-scaffold_17-processed-gene-1.132 CDS=1-3501	gene=augustus_masked-scaffold_17-processed-gene-1.132 CDS=1-3501	Candida_arabinofermentans
14	Candida_arabinofermentans@Seq_15	14_14	OG9647	Nakazawaea_peltata@Seq_3239	augustus_masked-scaffold_1-processed-gene-7.139-mRNA-1_1 gene=augustus_masked-scaffold_1-processed-gene-7.139 CDS=1-885	gene=augustus_masked-scaffold_1-processed-gene-7.139 CDS=1-885	Candida_arabinofermentans
15	Candida_arabinofermentans@Seq_16	14_15	OG25777	yHMPu5000034636_Ogataea_nitratoaversa@Seq_1003	augustus_masked-scaffold_7-processed-gene-4.38-mRNA-1_1 gene=augustus_masked-scaffold_7-processed-gene-4.38 CDS=1-1419	gene=augustus_masked-scaffold_7-processed-gene-4.38 CDS=1-1419	Candida_arabinofermentans
16	Candida_arabinofermentans@Seq_17	14_16	OG2097	Saccharomyces_cerevisiae@YDL114W	augustus_masked-scaffold_3-processed-gene-4.10-mRNA-1_1 gene=augustus_masked-scaffold_3-processed-gene-4.10 CDS=1-1023	gene=augustus_masked-scaffold_3-processed-gene-4.10 CDS=1-1023	Candida_arabinofermentans
17	Candida_arabinofermentans@Seq_18	14_17	OG2766	Saccharomyces_cerevisiae@YMR131C	augustus_masked-scaffold_8-processed-gene-2.83-mRNA-1_1 gene=augustus_masked-scaffold_8-processed-gene-2.83 CDS=1-1551	gene=augustus_masked-scaffold_8-processed-gene-2.83 CDS=1-1551	Candida_arabinofermentans
18	Candida_arabinofermentans@Seq_19	14_18	OG4723	yHMPu5000026124_Ogataea_henricii@Seq_624	genemark-scaffold_1-processed-gene-10.78-mRNA-1_1 gene=genemark-scaffold_1-processed-gene-10.78 CDS=1-1560	gene=genemark-scaffold_1-processed-gene-10.78 CDS=1-1560	Candida_arabinofermentans
19	Candida_arabinofermentans@Seq_20	14_19	OG130519	Candida_arabinofermentans@Seq_20	snap_masked-scaffold_1-processed-gene-7.89-mRNA-1_1 gene=snap_masked-scaffold_1-processed-gene-7.89 CDS=1-531	gene=snap_masked-scaffold_1-processed-gene-7.89 CDS=1-531	Candida_arabinofermentans
20	Candida_arabinofermentans@Seq_21	14_20	OG3558	Saccharomyces_cerevisiae@YKL156W	snap_masked-scaffold_9-processed-gene-0.49-mRNA-1_1 gene=snap_masked-scaffold_9-processed-gene-0.49 CDS=1-246	gene=snap_masked-scaffold_9-processed-gene-0.49 CDS=1-246	Candida_arabinofermentans
21	Candida_arabinofermentans@Seq_22	14_21	OG7564	yHMPu5000035040_Ambrosiozyma_maleeae@Seq_3430	augustus_masked-scaffold_6-processed-gene-3.28-mRNA-1_1 gene=augustus_masked-scaffold_6-processed-gene-3.28 CDS=1-2658	gene=augustus_masked-scaffold_6-processed-gene-3.28 CDS=1-2658	Candida_arabinofermentans
22	Candida_arabinofermentans@Seq_23	14_22	OG3765	Saccharomyces_cerevisiae@YNL051W	augustus_masked-scaffold_22-processed-gene-0.68-mRNA-1_1 gene=augustus_masked-scaffold_22-processed-gene-0.68 CDS=1-1206	gene=augustus_masked-scaffold_22-processed-gene-0.68 CDS=1-1206	Candida_arabinofermentans
23	Candida_arabinofermentans@Seq_24	14_23	OG1057	Saccharomyces_cerevisiae@YML072C	augustus_masked-scaffold_20-processed-gene-0.39-mRNA-1_1 gene=augustus_masked-scaffold_20-processed-gene-0.39 CDS=1-3489	gene=augustus_masked-scaffold_20-processed-gene-0.39 CDS=1-3489	Candida_arabinofermentans
24	Candida_arabinofermentans@Seq_25	14_24	OG6222	Candida_boidinii_JCM9604@Seq_4389	snap_masked-scaffold_2-processed-gene-11.127-mRNA-1_1 gene=snap_masked-scaffold_2-processed-gene-11.127 CDS=1-2427	gene=snap_masked-scaffold_2-processed-gene-11.127 CDS=1-2427	Candida_arabinofermentans
25	Candida_arabinofermentans@Seq_26	14_25	OG1014	Saccharomyces_cerevisiae@YGR032W	augustus_masked-scaffold_10-processed-gene-3.44-mRNA-1_1 gene=augustus_masked-scaffold_10-processed-gene-3.44 CDS=1-5664	gene=augustus_masked-scaffold_10-processed-gene-3.44 CDS=1-5664	Candida_arabinofermentans
26	Candida_arabinofermentans@Seq_27	14_26	OG2476	Saccharomyces_cerevisiae@YKL034W	augustus_masked-scaffold_5-processed-gene-5.127-mRNA-1_1 gene=augustus_masked-scaffold_5-processed-gene-5.127 CDS=1-3102	gene=augustus_masked-scaffold_5-processed-gene-5.127 CDS=1-3102	Candida_arabinofermentans
27	Candida_arabinofermentans@Seq_28	14_27	OG1139	Saccharomyces_cerevisiae@YCR087C-A	maker-scaffold_3-snap-gene-5.82-mRNA-1_1 gene=maker-scaffold_3-snap-gene-5.82 CDS=1-837	gene=maker-scaffold_3-snap-gene-5.82 CDS=1-837	Candida_arabinofermentans
