	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	yHMPu5000035629_Yueomyces_sinensis@Seq_1	291_0	OG3084	Saccharomyces_cerevisiae@YFL013C	augustus_masked-NODE_40_length_109054_cov_35.5454_ID_79-processed-gene-0.117-mRNA-1_1 gene=augustus_masked-NODE_40_length_109054_cov_35.5454_ID_79-processed-gene-0.117 CDS=1-1881	gene=augustus_masked-NODE_40_length_109054_cov_35.5454_ID_79-processed-gene-0.117 CDS=1-1881	yHMPu5000035629_Yueomyces_sinensis
1	yHMPu5000035629_Yueomyces_sinensis@Seq_2	291_1	OG2244	Saccharomyces_cerevisiae@YHR062C	genemark-NODE_7_length_328208_cov_29.0134_ID_13-processed-gene-1.123-mRNA-1_1 gene=genemark-NODE_7_length_328208_cov_29.0134_ID_13-processed-gene-1.123 CDS=1-831	gene=genemark-NODE_7_length_328208_cov_29.0134_ID_13-processed-gene-1.123 CDS=1-831	yHMPu5000035629_Yueomyces_sinensis
2	yHMPu5000035629_Yueomyces_sinensis@Seq_3	291_2	OG9775	yHMPu5000035629_Yueomyces_sinensis@Seq_2370	augustus_masked-NODE_707_length_263_cov_485.451_ID_1413-processed-gene-0.1-mRNA-1_1 gene=augustus_masked-NODE_707_length_263_cov_485.451_ID_1413-processed-gene-0.1 CDS=1-261	gene=augustus_masked-NODE_707_length_263_cov_485.451_ID_1413-processed-gene-0.1 CDS=1-261	yHMPu5000035629_Yueomyces_sinensis
3	yHMPu5000035629_Yueomyces_sinensis@Seq_4	291_3	OG3708	Saccharomyces_cerevisiae@YLR321C	genemark-NODE_77_length_36075_cov_31.6806_ID_153-processed-gene-0.28-mRNA-1_1 gene=genemark-NODE_77_length_36075_cov_31.6806_ID_153-processed-gene-0.28 CDS=1-1233	gene=genemark-NODE_77_length_36075_cov_31.6806_ID_153-processed-gene-0.28 CDS=1-1233	yHMPu5000035629_Yueomyces_sinensis
4	yHMPu5000035629_Yueomyces_sinensis@Seq_5	291_4	OG3469	Saccharomyces_cerevisiae@YDR026C	genemark-NODE_40_length_109054_cov_35.5454_ID_79-processed-gene-0.86-mRNA-1_1 gene=genemark-NODE_40_length_109054_cov_35.5454_ID_79-processed-gene-0.86 CDS=1-1989	gene=genemark-NODE_40_length_109054_cov_35.5454_ID_79-processed-gene-0.86 CDS=1-1989	yHMPu5000035629_Yueomyces_sinensis
5	yHMPu5000035629_Yueomyces_sinensis@Seq_6	291_5	OG4341	Saccharomyces_cerevisiae@YLR326W	genemark-NODE_48_length_88224_cov_33.9456_ID_95-processed-gene-0.49-mRNA-1_1 gene=genemark-NODE_48_length_88224_cov_33.9456_ID_95-processed-gene-0.49 CDS=1-993	gene=genemark-NODE_48_length_88224_cov_33.9456_ID_95-processed-gene-0.49 CDS=1-993	yHMPu5000035629_Yueomyces_sinensis
6	yHMPu5000035629_Yueomyces_sinensis@Seq_7	291_6	OG174571	yHMPu5000035629_Yueomyces_sinensis@Seq_7	snap_masked-NODE_37_length_114221_cov_29.9171_ID_73-processed-gene-0.62-mRNA-1_1 gene=snap_masked-NODE_37_length_114221_cov_29.9171_ID_73-processed-gene-0.62 CDS=1-189	gene=snap_masked-NODE_37_length_114221_cov_29.9171_ID_73-processed-gene-0.62 CDS=1-189	yHMPu5000035629_Yueomyces_sinensis
7	yHMPu5000035629_Yueomyces_sinensis@Seq_8	291_7	OG21444	yHMPu5000035629_Yueomyces_sinensis@Seq_8	augustus_masked-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-0.48-mRNA-1_1 gene=augustus_masked-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-0.48 CDS=1-1572	gene=augustus_masked-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-0.48 CDS=1-1572	yHMPu5000035629_Yueomyces_sinensis
8	yHMPu5000035629_Yueomyces_sinensis@Seq_9	291_8	OG1908	Saccharomyces_cerevisiae@YOL137W	genemark-NODE_31_length_130711_cov_34.7438_ID_61-processed-gene-0.5-mRNA-1_1 gene=genemark-NODE_31_length_130711_cov_34.7438_ID_61-processed-gene-0.5 CDS=1-1605	gene=genemark-NODE_31_length_130711_cov_34.7438_ID_61-processed-gene-0.5 CDS=1-1605	yHMPu5000035629_Yueomyces_sinensis
9	yHMPu5000035629_Yueomyces_sinensis@Seq_10	291_9	OG4118	Saccharomyces_cerevisiae@YDL067C	snap_masked-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-2.22-mRNA-1_1 gene=snap_masked-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-2.22 CDS=1-189	gene=snap_masked-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-2.22 CDS=1-189	yHMPu5000035629_Yueomyces_sinensis
10	yHMPu5000035629_Yueomyces_sinensis@Seq_11	291_10	OG2886	Saccharomyces_cerevisiae@YDL111C	genemark-NODE_50_length_80908_cov_32.8116_ID_99-processed-gene-0.37-mRNA-1_1 gene=genemark-NODE_50_length_80908_cov_32.8116_ID_99-processed-gene-0.37 CDS=1-789	gene=genemark-NODE_50_length_80908_cov_32.8116_ID_99-processed-gene-0.37 CDS=1-789	yHMPu5000035629_Yueomyces_sinensis
11	yHMPu5000035629_Yueomyces_sinensis@Seq_12	291_11	OG4167	yHMPu5000035045_Barnettozyma_hawaiiensis@Seq_3229	genemark-NODE_5_length_362465_cov_30.2791_ID_9-processed-gene-0.25-mRNA-1_1 gene=genemark-NODE_5_length_362465_cov_30.2791_ID_9-processed-gene-0.25 CDS=1-1536	gene=genemark-NODE_5_length_362465_cov_30.2791_ID_9-processed-gene-0.25 CDS=1-1536	yHMPu5000035629_Yueomyces_sinensis
12	yHMPu5000035629_Yueomyces_sinensis@Seq_13	291_12	OG2459	Saccharomyces_cerevisiae@YOR362C	genemark-NODE_4_length_371285_cov_29.1512_ID_7-processed-gene-1.5-mRNA-1_1 gene=genemark-NODE_4_length_371285_cov_29.1512_ID_7-processed-gene-1.5 CDS=1-840	gene=genemark-NODE_4_length_371285_cov_29.1512_ID_7-processed-gene-1.5 CDS=1-840	yHMPu5000035629_Yueomyces_sinensis
13	yHMPu5000035629_Yueomyces_sinensis@Seq_14	291_13	OG4899	Saccharomyces_cerevisiae@YKL126W	genemark-NODE_8_length_308350_cov_29.7871_ID_15-processed-gene-1.56-mRNA-1_1 gene=genemark-NODE_8_length_308350_cov_29.7871_ID_15-processed-gene-1.56 CDS=1-2166	gene=genemark-NODE_8_length_308350_cov_29.7871_ID_15-processed-gene-1.56 CDS=1-2166	yHMPu5000035629_Yueomyces_sinensis
14	yHMPu5000035629_Yueomyces_sinensis@Seq_15	291_14	OG1100	Saccharomyces_cerevisiae@YPR048W	genemark-NODE_30_length_131265_cov_30.0277_ID_59-processed-gene-0.61-mRNA-1_1 gene=genemark-NODE_30_length_131265_cov_30.0277_ID_59-processed-gene-0.61 CDS=1-1854	gene=genemark-NODE_30_length_131265_cov_30.0277_ID_59-processed-gene-0.61 CDS=1-1854	yHMPu5000035629_Yueomyces_sinensis
15	yHMPu5000035629_Yueomyces_sinensis@Seq_16	291_15	OG29655	yHMPu5000035629_Yueomyces_sinensis@Seq_2826	snap_masked-NODE_15_length_267474_cov_32.1813_ID_29-processed-gene-0.84-mRNA-1_1 gene=snap_masked-NODE_15_length_267474_cov_32.1813_ID_29-processed-gene-0.84 CDS=1-210	gene=snap_masked-NODE_15_length_267474_cov_32.1813_ID_29-processed-gene-0.84 CDS=1-210	yHMPu5000035629_Yueomyces_sinensis
16	yHMPu5000035629_Yueomyces_sinensis@Seq_17	291_16	OG96557	yHMPu5000035629_Yueomyces_sinensis@Seq_17	augustus_masked-NODE_35_length_118196_cov_32.9689_ID_69-processed-gene-0.138-mRNA-1_1 gene=augustus_masked-NODE_35_length_118196_cov_32.9689_ID_69-processed-gene-0.138 CDS=1-1695	gene=augustus_masked-NODE_35_length_118196_cov_32.9689_ID_69-processed-gene-0.138 CDS=1-1695	yHMPu5000035629_Yueomyces_sinensis
17	yHMPu5000035629_Yueomyces_sinensis@Seq_18	291_17	OG3474	Saccharomyces_cerevisiae@YGR150C	genemark-NODE_7_length_328208_cov_29.0134_ID_13-processed-gene-1.111-mRNA-1_1 gene=genemark-NODE_7_length_328208_cov_29.0134_ID_13-processed-gene-1.111 CDS=1-2583	gene=genemark-NODE_7_length_328208_cov_29.0134_ID_13-processed-gene-1.111 CDS=1-2583	yHMPu5000035629_Yueomyces_sinensis
18	yHMPu5000035629_Yueomyces_sinensis@Seq_19	291_18	OG3552	Saccharomyces_cerevisiae@YLR104W	snap_masked-NODE_53_length_75463_cov_33.7334_ID_105-processed-gene-0.78-mRNA-1_1 gene=snap_masked-NODE_53_length_75463_cov_33.7334_ID_105-processed-gene-0.78 CDS=1-222	gene=snap_masked-NODE_53_length_75463_cov_33.7334_ID_105-processed-gene-0.78 CDS=1-222	yHMPu5000035629_Yueomyces_sinensis
19	yHMPu5000035629_Yueomyces_sinensis@Seq_20	291_19	OG124795	yHMPu5000035629_Yueomyces_sinensis@Seq_20	snap_masked-NODE_373_length_920_cov_65.4307_ID_745-processed-gene-0.1-mRNA-1_1 gene=snap_masked-NODE_373_length_920_cov_65.4307_ID_745-processed-gene-0.1 CDS=1-195	gene=snap_masked-NODE_373_length_920_cov_65.4307_ID_745-processed-gene-0.1 CDS=1-195	yHMPu5000035629_Yueomyces_sinensis
20	yHMPu5000035629_Yueomyces_sinensis@Seq_21	291_20	OG3121	Saccharomyces_cerevisiae@YNL200C	genemark-NODE_6_length_349846_cov_31.3347_ID_11-processed-gene-0.105-mRNA-1_1 gene=genemark-NODE_6_length_349846_cov_31.3347_ID_11-processed-gene-0.105 CDS=1-732	gene=genemark-NODE_6_length_349846_cov_31.3347_ID_11-processed-gene-0.105 CDS=1-732	yHMPu5000035629_Yueomyces_sinensis
21	yHMPu5000035629_Yueomyces_sinensis@Seq_22	291_21	OG1433	Saccharomyces_cerevisiae@YIL074C	genemark-NODE_27_length_142789_cov_29.7098_ID_53-processed-gene-0.83-mRNA-1_1 gene=genemark-NODE_27_length_142789_cov_29.7098_ID_53-processed-gene-0.83 CDS=1-1374	gene=genemark-NODE_27_length_142789_cov_29.7098_ID_53-processed-gene-0.83 CDS=1-1374	yHMPu5000035629_Yueomyces_sinensis
22	yHMPu5000035629_Yueomyces_sinensis@Seq_23	291_22	OG1237	Saccharomyces_cerevisiae@YJL133W	genemark-NODE_17_length_229698_cov_30.9751_ID_33-processed-gene-0.24-mRNA-1_1 gene=genemark-NODE_17_length_229698_cov_30.9751_ID_33-processed-gene-0.24 CDS=1-984	gene=genemark-NODE_17_length_229698_cov_30.9751_ID_33-processed-gene-0.24 CDS=1-984	yHMPu5000035629_Yueomyces_sinensis
23	yHMPu5000035629_Yueomyces_sinensis@Seq_24	291_23	OG2859	Saccharomyces_cerevisiae@YGR282C	genemark-NODE_82_length_28027_cov_36.4041_ID_163-processed-gene-0.36-mRNA-1_1 gene=genemark-NODE_82_length_28027_cov_36.4041_ID_163-processed-gene-0.36 CDS=1-927	gene=genemark-NODE_82_length_28027_cov_36.4041_ID_163-processed-gene-0.36 CDS=1-927	yHMPu5000035629_Yueomyces_sinensis
24	yHMPu5000035629_Yueomyces_sinensis@Seq_25	291_24	OG6168	yHAB166_Kazachstania_yakushimaensis@Seq_3789	snap_masked-NODE_43_length_101809_cov_35.2577_ID_85-processed-gene-0.0-mRNA-1_1 gene=snap_masked-NODE_43_length_101809_cov_35.2577_ID_85-processed-gene-0.0 CDS=1-681	gene=snap_masked-NODE_43_length_101809_cov_35.2577_ID_85-processed-gene-0.0 CDS=1-681	yHMPu5000035629_Yueomyces_sinensis
25	yHMPu5000035629_Yueomyces_sinensis@Seq_26	291_25	OG1275	Saccharomyces_cerevisiae@YKL148C	genemark-NODE_38_length_113570_cov_32.1419_ID_75-processed-gene-0.81-mRNA-1_1 gene=genemark-NODE_38_length_113570_cov_32.1419_ID_75-processed-gene-0.81 CDS=1-1890	gene=genemark-NODE_38_length_113570_cov_32.1419_ID_75-processed-gene-0.81 CDS=1-1890	yHMPu5000035629_Yueomyces_sinensis
26	yHMPu5000035629_Yueomyces_sinensis@Seq_27	291_26	OG137034	yHMPu5000035629_Yueomyces_sinensis@Seq_27	augustus_masked-NODE_17_length_229698_cov_30.9751_ID_33-processed-gene-0.57-mRNA-1_1 gene=augustus_masked-NODE_17_length_229698_cov_30.9751_ID_33-processed-gene-0.57 CDS=1-690	gene=augustus_masked-NODE_17_length_229698_cov_30.9751_ID_33-processed-gene-0.57 CDS=1-690	yHMPu5000035629_Yueomyces_sinensis
27	yHMPu5000035629_Yueomyces_sinensis@Seq_28	291_27	OG8903	yHMPu5000035629_Yueomyces_sinensis@Seq_5470	augustus_masked-NODE_550_length_421_cov_777.656_ID_1099-processed-gene-0.0-mRNA-1_1 gene=augustus_masked-NODE_550_length_421_cov_777.656_ID_1099-processed-gene-0.0 CDS=1-420	gene=augustus_masked-NODE_550_length_421_cov_777.656_ID_1099-processed-gene-0.0 CDS=1-420	yHMPu5000035629_Yueomyces_sinensis
