tr|I2H5S1|I2H5S1_TETBL	Tetrapisispora_blattae@Seq_228	100.000	100	587	587	587	1199	0.0
tr|I2H5S1|I2H5S1_TETBL	Tetrapisispora_blattae@Seq_924	39.578	73	587	559	427	305	2.47e-97
tr|I2H5S1|I2H5S1_TETBL	Tetrapisispora_blattae@Seq_2639	46.429	5	587	722	28	29.3	2.2
tr|I2H215|I2H215_TETBL	Tetrapisispora_blattae@Seq_4984	39.286	3	823	938	28	28.1	7.0
tr|I2H215|I2H215_TETBL	Tetrapisispora_blattae@Seq_4827	29.091	6	823	1999	55	27.7	8.7
tr|I2H9F3|I2H9F3_TETBL	Tetrapisispora_blattae@Seq_5225	100.000	100	595	595	595	1229	0.0
tr|I2H9F3|I2H9F3_TETBL	Tetrapisispora_blattae@Seq_4053	50.000	4	595	631	26	30.0	1.1
tr|I2H9F3|I2H9F3_TETBL	Tetrapisispora_blattae@Seq_829	38.095	7	595	2212	42	29.3	2.1
tr|I2H4Z8|I2H4Z8_TETBL	Tetrapisispora_blattae@Seq_4805	100.000	100	643	643	643	1280	0.0
tr|I2H4Z8|I2H4Z8_TETBL	Tetrapisispora_blattae@Seq_3273	34.091	20	643	993	132	33.9	0.093
tr|I2H4Z8|I2H4Z8_TETBL	Tetrapisispora_blattae@Seq_4701	46.875	9	643	603	64	31.6	0.40
tr|I2H2L9|I2H2L9_TETBL	Tetrapisispora_blattae@Seq_910	100.000	100	662	662	662	1343	0.0
tr|I2H2L9|I2H2L9_TETBL	Tetrapisispora_blattae@Seq_5032	23.318	61	662	901	446	42.4	2.27e-04
tr|I2H2L9|I2H2L9_TETBL	Tetrapisispora_blattae@Seq_4830	24.786	34	662	930	234	32.0	0.30
tr|I2H2T0|I2H2T0_TETBL	Tetrapisispora_blattae@Seq_2304	100.000	100	207	207	207	419	1.12e-152
tr|I2H2T0|I2H2T0_TETBL	Tetrapisispora_blattae@Seq_1434	32.857	32	207	364	70	28.9	0.55
tr|I2H2T0|I2H2T0_TETBL	Tetrapisispora_blattae@Seq_831	27.500	18	207	395	40	25.8	5.4
tr|I2H6F3|I2H6F3_TETBL	Tetrapisispora_blattae@Seq_1126	100.000	100	1434	1434	1434	2913	0.0
tr|I2H6F3|I2H6F3_TETBL	Tetrapisispora_blattae@Seq_2379	40.741	2	1434	583	27	34.3	0.13
tr|I2H6F3|I2H6F3_TETBL	Tetrapisispora_blattae@Seq_5150	33.962	3	1434	77	53	28.9	1.00
tr|I2H2Q5|I2H2Q5_TETBL	Tetrapisispora_blattae@Seq_4836	100.000	37	441	165	165	345	4.05e-120
tr|I2H2Q5|I2H2Q5_TETBL	Tetrapisispora_blattae@Seq_2424	90.909	12	441	62	55	105	6.09e-29
tr|I2H2Q5|I2H2Q5_TETBL	Tetrapisispora_blattae@Seq_3425	30.328	28	441	368	122	65.9	2.79e-12
tr|I2GXQ5|I2GXQ5_TETBL	Tetrapisispora_blattae@Seq_3469	98.859	97	1171	1603	1139	2328	0.0
tr|I2GXQ5|I2GXQ5_TETBL	Tetrapisispora_blattae@Seq_3270	38.462	65	1171	982	780	542	4.74e-176
tr|I2GXQ5|I2GXQ5_TETBL	Tetrapisispora_blattae@Seq_619	26.070	21	1171	1159	257	62.4	3.72e-10
tr|I2H722|I2H722_TETBL	Tetrapisispora_blattae@Seq_383	100.000	100	499	499	499	1022	0.0
tr|I2H722|I2H722_TETBL	Tetrapisispora_blattae@Seq_2404	79.093	100	499	508	507	837	0.0
tr|I2H722|I2H722_TETBL	Tetrapisispora_blattae@Seq_132	35.484	11	499	603	62	30.4	0.61
tr|I2H0Y4|I2H0Y4_TETBL	Tetrapisispora_blattae@Seq_3862	100.000	100	426	426	426	853	0.0
tr|I2H0Y4|I2H0Y4_TETBL	Tetrapisispora_blattae@Seq_1993	43.902	10	426	689	41	30.0	0.80
tr|I2H0Y4|I2H0Y4_TETBL	Tetrapisispora_blattae@Seq_2120	28.462	27	426	774	130	28.5	2.2
tr|I2H5U5|I2H5U5_TETBL	Tetrapisispora_blattae@Seq_5272	100.000	100	384	384	384	786	0.0
tr|I2H5U5|I2H5U5_TETBL	Tetrapisispora_blattae@Seq_3332	50.000	7	384	1330	26	29.6	0.98
tr|I2H5U5|I2H5U5_TETBL	Tetrapisispora_blattae@Seq_2727	27.143	17	384	517	70	28.9	1.3
tr|I2H8N6|I2H8N6_TETBL	Tetrapisispora_blattae@Seq_3970	100.000	100	718	718	718	1486	0.0
tr|I2H8N6|I2H8N6_TETBL	Tetrapisispora_blattae@Seq_2568	87.845	100	718	723	724	1324	0.0
tr|I2H8N6|I2H8N6_TETBL	Tetrapisispora_blattae@Seq_767	48.201	97	718	481	695	544	0.0
tr|I2H518|I2H518_TETBL	Tetrapisispora_blattae@Seq_1294	100.000	96	943	987	909	1803	0.0
tr|I2H518|I2H518_TETBL	Tetrapisispora_blattae@Seq_4515	23.171	17	943	865	164	34.7	0.085
tr|I2H518|I2H518_TETBL	Tetrapisispora_blattae@Seq_5016	41.176	12	943	729	34	31.2	0.96
tr|I2H518|I2H518_TETBL	Tetrapisispora_blattae@Seq_5016	29.114	12	943	729	79	28.9	4.5
tr|I2GUP5|I2GUP5_TETBL	Tetrapisispora_blattae@Seq_3880	100.000	99	529	904	390	836	0.0
tr|I2GUP5|I2GUP5_TETBL	Tetrapisispora_blattae@Seq_3880	51.887	99	529	904	530	573	0.0
tr|I2GUP5|I2GUP5_TETBL	Tetrapisispora_blattae@Seq_2096	53.211	62	529	412	327	397	1.26e-135
tr|I2GUP5|I2GUP5_TETBL	Tetrapisispora_blattae@Seq_3408	50.621	61	529	414	322	383	6.03e-130
tr|I2H232|I2H232_TETBL	Tetrapisispora_blattae@Seq_2970	100.000	100	251	251	251	512	0.0
tr|I2H232|I2H232_TETBL	Tetrapisispora_blattae@Seq_2787	27.354	84	251	577	223	51.6	3.07e-08
tr|I2H232|I2H232_TETBL	Tetrapisispora_blattae@Seq_1971	26.761	28	251	1315	71	28.1	1.4
tr|I2H8M1|I2H8M1_TETBL	Tetrapisispora_blattae@Seq_3557	100.000	100	297	297	297	602	0.0
tr|I2H8M1|I2H8M1_TETBL	Tetrapisispora_blattae@Seq_2193	30.838	97	297	339	334	141	2.72e-40
tr|I2H8M1|I2H8M1_TETBL	Tetrapisispora_blattae@Seq_2193	23.043	97	297	339	230	50.4	9.03e-08
tr|I2H8M1|I2H8M1_TETBL	Tetrapisispora_blattae@Seq_2709	28.788	94	297	331	330	102	7.38e-26
tr|I2H8M1|I2H8M1_TETBL	Tetrapisispora_blattae@Seq_2709	25.373	94	297	331	134	29.6	0.49
tr|I2H806|I2H806_TETBL	Tetrapisispora_blattae@Seq_1045	100.000	100	307	307	307	624	0.0
tr|I2H806|I2H806_TETBL	Tetrapisispora_blattae@Seq_1441	56.379	79	307	533	243	288	6.88e-95
tr|I2H806|I2H806_TETBL	Tetrapisispora_blattae@Seq_3536	20.325	36	307	367	123	26.9	3.8
tr|I2H334|I2H334_TETBL	Tetrapisispora_blattae@Seq_4374	100.000	99	881	872	869	1797	0.0
tr|I2H334|I2H334_TETBL	Tetrapisispora_blattae@Seq_1978	70.695	68	881	770	604	907	0.0
tr|I2H334|I2H334_TETBL	Tetrapisispora_blattae@Seq_461	40.000	4	881	1070	35	36.2	0.023
tr|I2H5C8|I2H5C8_TETBL	Tetrapisispora_blattae@Seq_2844	100.000	100	131	145	131	272	1.48e-96
tr|I2H5C8|I2H5C8_TETBL	Tetrapisispora_blattae@Seq_3526	45.378	91	131	123	119	117	9.52e-36
tr|I2H5C8|I2H5C8_TETBL	Tetrapisispora_blattae@Seq_3460	29.630	58	131	438	81	27.3	0.83
tr|I2H3D8|I2H3D8_TETBL	Tetrapisispora_blattae@Seq_2280	100.000	38	357	136	136	261	6.96e-89
tr|I2H3D8|I2H3D8_TETBL	Tetrapisispora_blattae@Seq_1119	45.833	36	357	213	72	55.5	1.48e-09
tr|I2H3D8|I2H3D8_TETBL	Tetrapisispora_blattae@Seq_1119	37.705	36	357	213	61	26.2	7.0
tr|I2H3D8|I2H3D8_TETBL	Tetrapisispora_blattae@Seq_3338	58.824	36	357	654	34	34.3	0.025
tr|I2H3D8|I2H3D8_TETBL	Tetrapisispora_blattae@Seq_3338	28.889	36	357	654	135	29.6	0.78
tr|I2H3D8|I2H3D8_TETBL	Tetrapisispora_blattae@Seq_3338	52.778	36	357	654	36	28.1	2.6
tr|I2H3D8|I2H3D8_TETBL	Tetrapisispora_blattae@Seq_3338	41.667	36	357	654	48	26.9	5.0
tr|I2H4J8|I2H4J8_TETBL	Tetrapisispora_blattae@Seq_2285	100.000	100	378	378	378	776	0.0
tr|I2H4J8|I2H4J8_TETBL	Tetrapisispora_blattae@Seq_332	52.316	96	378	343	367	352	3.90e-121
tr|I2H4J8|I2H4J8_TETBL	Tetrapisispora_blattae@Seq_4200	32.178	51	378	369	202	115	9.30e-30
tr|I2H687|I2H687_TETBL	Tetrapisispora_blattae@Seq_599	100.000	100	87	87	87	180	5.88e-62
tr|I2H687|I2H687_TETBL	Tetrapisispora_blattae@Seq_1727	47.826	26	87	221	23	27.7	0.18
tr|I2H687|I2H687_TETBL	Tetrapisispora_blattae@Seq_2377	43.478	26	87	361	23	25.0	1.7
tr|I2H2R6|I2H2R6_TETBL	Tetrapisispora_blattae@Seq_1141	100.000	100	397	397	397	806	0.0
tr|I2H2R6|I2H2R6_TETBL	Tetrapisispora_blattae@Seq_1440	34.615	13	397	519	52	28.1	2.4
tr|I2H2R6|I2H2R6_TETBL	Tetrapisispora_blattae@Seq_4068	38.462	7	397	220	26	26.6	5.9
tr|I2GYJ1|I2GYJ1_TETBL	Tetrapisispora_blattae@Seq_4408	100.000	100	815	815	815	1607	0.0
tr|I2GYJ1|I2GYJ1_TETBL	Tetrapisispora_blattae@Seq_4511	30.508	7	815	546	59	29.3	2.4
tr|I2GYJ1|I2GYJ1_TETBL	Tetrapisispora_blattae@Seq_3009	35.556	5	815	417	45	29.3	2.9
tr|I2H7F7|I2H7F7_TETBL	Tetrapisispora_blattae@Seq_2048	100.000	100	240	240	240	490	1.28e-179
tr|I2H7F7|I2H7F7_TETBL	Tetrapisispora_blattae@Seq_163	24.667	56	240	380	150	39.3	3.23e-04
tr|I2H7F7|I2H7F7_TETBL	Tetrapisispora_blattae@Seq_365	27.160	34	240	458	81	29.6	0.44
tr|I2H3G3|I2H3G3_TETBL	Tetrapisispora_blattae@Seq_2743	100.000	100	522	522	522	1077	0.0
tr|I2H3G3|I2H3G3_TETBL	Tetrapisispora_blattae@Seq_2977	25.287	31	522	522	174	36.2	0.010
tr|I2H3G3|I2H3G3_TETBL	Tetrapisispora_blattae@Seq_3692	37.500	8	522	425	40	29.3	1.4
tr|I2GY53|I2GY53_TETBL	Tetrapisispora_blattae@Seq_3132	100.000	100	398	398	398	832	0.0
tr|I2GY53|I2GY53_TETBL	Tetrapisispora_blattae@Seq_3984	63.476	99	398	401	397	539	0.0
tr|I2GY53|I2GY53_TETBL	Tetrapisispora_blattae@Seq_3242	62.720	99	398	400	397	537	0.0
tr|I2H8F3|I2H8F3_TETBL	Tetrapisispora_blattae@Seq_2725	100.000	100	281	281	281	575	0.0
tr|I2H8F3|I2H8F3_TETBL	Tetrapisispora_blattae@Seq_225	38.298	17	281	489	47	27.3	3.1
tr|I2H8F3|I2H8F3_TETBL	Tetrapisispora_blattae@Seq_4800	41.935	11	281	936	31	27.3	3.3
tr|I2H3V7|I2H3V7_TETBL	Tetrapisispora_blattae@Seq_2044	100.000	100	328	328	328	687	0.0
tr|I2H3V7|I2H3V7_TETBL	Tetrapisispora_blattae@Seq_3490	62.500	93	328	320	304	405	2.41e-143
tr|I2H3V7|I2H3V7_TETBL	Tetrapisispora_blattae@Seq_3490	25.792	93	328	320	221	53.1	1.40e-08
tr|I2H3V7|I2H3V7_TETBL	Tetrapisispora_blattae@Seq_2467	27.744	90	328	321	328	108	1.20e-27
tr|I2H496|I2H496_TETBL	Tetrapisispora_blattae@Seq_3363	100.000	100	164	164	164	333	5.83e-120
tr|I2H496|I2H496_TETBL	Tetrapisispora_blattae@Seq_4407	29.630	16	164	663	27	25.8	3.7
tr|I2H496|I2H496_TETBL	Tetrapisispora_blattae@Seq_2094	36.364	20	164	332	33	25.4	4.3
tr|I2H9H4|I2H9H4_TETBL	Tetrapisispora_blattae@Seq_3257	100.000	100	707	707	707	1450	0.0
tr|I2H9H4|I2H9H4_TETBL	Tetrapisispora_blattae@Seq_856	37.931	4	707	348	29	30.0	1.1
tr|I2H9H4|I2H9H4_TETBL	Tetrapisispora_blattae@Seq_5143	27.083	12	707	1343	96	30.4	1.1
tr|I2GY51|I2GY51_TETBL	Tetrapisispora_blattae@Seq_1327	100.000	99	513	663	508	1033	0.0
tr|I2GY51|I2GY51_TETBL	Tetrapisispora_blattae@Seq_929	54.140	91	513	472	471	523	0.0
tr|I2GY51|I2GY51_TETBL	Tetrapisispora_blattae@Seq_4570	23.026	83	513	629	456	83.2	1.91e-17
tr|I2H262|I2H262_TETBL	Tetrapisispora_blattae@Seq_1004	100.000	100	673	673	673	1393	0.0
tr|I2H262|I2H262_TETBL	Tetrapisispora_blattae@Seq_2016	27.885	14	673	585	104	31.6	0.47
tr|I2H262|I2H262_TETBL	Tetrapisispora_blattae@Seq_2674	27.692	10	673	324	65	31.2	0.48
tr|I2GX63|I2GX63_TETBL	Tetrapisispora_blattae@Seq_2402	100.000	100	331	331	331	681	0.0
tr|I2GX63|I2GX63_TETBL	Tetrapisispora_blattae@Seq_464	27.879	92	331	967	330	71.6	2.81e-14
tr|I2GX63|I2GX63_TETBL	Tetrapisispora_blattae@Seq_4621	26.523	82	331	955	279	67.8	4.91e-13
tr|I2H3U9|I2H3U9_TETBL	Tetrapisispora_blattae@Seq_2886	100.000	100	367	367	367	728	0.0
tr|I2H3U9|I2H3U9_TETBL	Tetrapisispora_blattae@Seq_1401	36.000	18	367	868	75	28.9	1.6
tr|I2H3U9|I2H3U9_TETBL	Tetrapisispora_blattae@Seq_2475	26.042	22	367	530	96	28.1	2.3
tr|I2H6U4|I2H6U4_TETBL	Tetrapisispora_blattae@Seq_1397	100.000	100	629	629	629	1302	0.0
tr|I2H6U4|I2H6U4_TETBL	Tetrapisispora_blattae@Seq_3776	43.590	6	629	484	39	31.2	0.51
tr|I2H6U4|I2H6U4_TETBL	Tetrapisispora_blattae@Seq_1785	22.764	18	629	749	123	28.9	3.2
tr|I2H9A0|I2H9A0_TETBL	Tetrapisispora_blattae@Seq_1421	100.000	100	157	157	157	327	1.18e-117
tr|I2H9A0|I2H9A0_TETBL	Tetrapisispora_blattae@Seq_869	35.135	94	157	174	148	100	5.34e-28
tr|I2H9A0|I2H9A0_TETBL	Tetrapisispora_blattae@Seq_4057	32.692	99	157	148	156	88.2	1.60e-23
tr|I2GZR1|I2GZR1_TETBL	Tetrapisispora_blattae@Seq_1534	99.709	100	687	3120	687	1434	0.0
tr|I2GZR1|I2GZR1_TETBL	Tetrapisispora_blattae@Seq_1955	28.926	35	687	835	242	100	1.88e-22
tr|I2GZR1|I2GZR1_TETBL	Tetrapisispora_blattae@Seq_2432	23.358	25	687	689	137	51.6	2.99e-07
tr|I2GZR1|I2GZR1_TETBL	Tetrapisispora_blattae@Seq_2432	25.000	25	687	689	152	50.4	7.29e-07
tr|I2GZR1|I2GZR1_TETBL	Tetrapisispora_blattae@Seq_2432	26.316	25	687	689	114	46.6	1.13e-05
tr|I2GZR1|I2GZR1_TETBL	Tetrapisispora_blattae@Seq_2432	26.923	25	687	689	78	46.2	1.52e-05
tr|I2GZR1|I2GZR1_TETBL	Tetrapisispora_blattae@Seq_2432	25.862	25	687	689	116	43.9	6.17e-05
tr|I2GZR1|I2GZR1_TETBL	Tetrapisispora_blattae@Seq_2432	26.866	25	687	689	67	27.3	9.0
tr|I2H942|I2H942_TETBL	Tetrapisispora_blattae@Seq_1694	100.000	100	644	644	644	1298	0.0
tr|I2H942|I2H942_TETBL	Tetrapisispora_blattae@Seq_2570	35.443	12	644	478	79	51.2	2.75e-07
tr|I2H942|I2H942_TETBL	Tetrapisispora_blattae@Seq_2502	36.538	8	644	1452	52	46.2	1.56e-05
tr|I2H2K5|I2H2K5_TETBL	Tetrapisispora_blattae@Seq_1372	99.923	96	1897	1812	1298	2599	0.0
tr|I2H2K5|I2H2K5_TETBL	Tetrapisispora_blattae@Seq_1372	98.470	96	1897	1812	523	762	0.0
tr|I2H2K5|I2H2K5_TETBL	Tetrapisispora_blattae@Seq_4366	47.925	25	1897	1058	482	463	1.39e-140
tr|I2H2K5|I2H2K5_TETBL	Tetrapisispora_blattae@Seq_718	46.526	25	1897	1069	475	439	9.82e-132
tr|I2GZU1|I2GZU1_TETBL	Tetrapisispora_blattae@Seq_1735	100.000	100	260	260	260	520	0.0
