	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	Zygosaccharomyces_rouxii@Seq_1	342_0	OG2842	Saccharomyces_cerevisiae@YDR084C	augustus_masked-Zyro0B-processed-gene-9.53-mRNA-1_1 gene=augustus_masked-Zyro0B-processed-gene-9.53 CDS=1-597	gene=augustus_masked-Zyro0B-processed-gene-9.53 CDS=1-597	Zygosaccharomyces_rouxii
1	Zygosaccharomyces_rouxii@Seq_2	342_1	OG1964	Saccharomyces_cerevisiae@YPL167C	genemark-Zyro0F-processed-gene-6.75-mRNA-1_1 gene=genemark-Zyro0F-processed-gene-6.75 CDS=1-4902	gene=genemark-Zyro0F-processed-gene-6.75 CDS=1-4902	Zygosaccharomyces_rouxii
2	Zygosaccharomyces_rouxii@Seq_3	342_2	OG1032	Saccharomyces_cerevisiae@YJL130C	augustus_masked-Zyro0G-processed-gene-15.48-mRNA-1_1 gene=augustus_masked-Zyro0G-processed-gene-15.48 CDS=1-3345	gene=augustus_masked-Zyro0G-processed-gene-15.48 CDS=1-3345	Zygosaccharomyces_rouxii
3	Zygosaccharomyces_rouxii@Seq_4	342_3	OG5177	Saccharomyces_cerevisiae@YGL140C	maker-Zyro0F-augustus-gene-13.81-mRNA-1_1 gene=maker-Zyro0F-augustus-gene-13.81 CDS=1-4611	gene=maker-Zyro0F-augustus-gene-13.81 CDS=1-4611	Zygosaccharomyces_rouxii
4	Zygosaccharomyces_rouxii@Seq_5	342_4	OG4047	Saccharomyces_cerevisiae@YKL012W	augustus_masked-Zyro0E-processed-gene-0.47-mRNA-1_1 gene=augustus_masked-Zyro0E-processed-gene-0.47 CDS=1-1710	gene=augustus_masked-Zyro0E-processed-gene-0.47 CDS=1-1710	Zygosaccharomyces_rouxii
5	Zygosaccharomyces_rouxii@Seq_6	342_5	OG2414	Saccharomyces_cerevisiae@YPL101W	augustus_masked-Zyro0F-processed-gene-12.38-mRNA-1_1 gene=augustus_masked-Zyro0F-processed-gene-12.38 CDS=1-1344	gene=augustus_masked-Zyro0F-processed-gene-12.38 CDS=1-1344	Zygosaccharomyces_rouxii
6	Zygosaccharomyces_rouxii@Seq_7	342_6	OG4289	Saccharomyces_cerevisiae@YAL041W	augustus_masked-Zyro0D-processed-gene-4.126-mRNA-1_1 gene=augustus_masked-Zyro0D-processed-gene-4.126 CDS=1-3438	gene=augustus_masked-Zyro0D-processed-gene-4.126 CDS=1-3438	Zygosaccharomyces_rouxii
7	Zygosaccharomyces_rouxii@Seq_8	342_7	OG2482	Saccharomyces_cerevisiae@YOR119C	augustus_masked-Zyro0F-processed-gene-8.30-mRNA-1_1 gene=augustus_masked-Zyro0F-processed-gene-8.30 CDS=1-1380	gene=augustus_masked-Zyro0F-processed-gene-8.30 CDS=1-1380	Zygosaccharomyces_rouxii
8	Zygosaccharomyces_rouxii@Seq_9	342_8	OG4109	Saccharomyces_cerevisiae@YOL065C	maker-Zyro0B-snap-gene-4.1-mRNA-1_1 gene=maker-Zyro0B-snap-gene-4.1 CDS=1-1068	gene=maker-Zyro0B-snap-gene-4.1 CDS=1-1068	Zygosaccharomyces_rouxii
9	Zygosaccharomyces_rouxii@Seq_10	342_9	OG1286	Saccharomyces_cerevisiae@YOL080C	augustus_masked-Zyro0B-processed-gene-4.83-mRNA-1_1 gene=augustus_masked-Zyro0B-processed-gene-4.83 CDS=1-804	gene=augustus_masked-Zyro0B-processed-gene-4.83 CDS=1-804	Zygosaccharomyces_rouxii
10	Zygosaccharomyces_rouxii@Seq_11	342_10	OG7659	Saccharomyces_cerevisiae@YPL018W	snap_masked-Zyro0F-processed-gene-3.10-mRNA-1_1 gene=snap_masked-Zyro0F-processed-gene-3.10 CDS=1-879	gene=snap_masked-Zyro0F-processed-gene-3.10 CDS=1-879	Zygosaccharomyces_rouxii
11	Zygosaccharomyces_rouxii@Seq_12	342_11	OG4196	Saccharomyces_cerevisiae@YLL055W	augustus_masked-Zyro0E-processed-gene-7.207-mRNA-1_1 gene=augustus_masked-Zyro0E-processed-gene-7.207 CDS=1-1605	gene=augustus_masked-Zyro0E-processed-gene-7.207 CDS=1-1605	Zygosaccharomyces_rouxii
12	Zygosaccharomyces_rouxii@Seq_13	342_12	OG6486	Saccharomyces_cerevisiae@YKR064W	augustus_masked-Zyro0D-processed-gene-1.41-mRNA-1_1 gene=augustus_masked-Zyro0D-processed-gene-1.41 CDS=1-2526	gene=augustus_masked-Zyro0D-processed-gene-1.41 CDS=1-2526	Zygosaccharomyces_rouxii
13	Zygosaccharomyces_rouxii@Seq_14	342_13	OG2650	Saccharomyces_cerevisiae@YDR416W	augustus_masked-Zyro0D-processed-gene-10.110-mRNA-1_1 gene=augustus_masked-Zyro0D-processed-gene-10.110 CDS=1-2427	gene=augustus_masked-Zyro0D-processed-gene-10.110 CDS=1-2427	Zygosaccharomyces_rouxii
14	Zygosaccharomyces_rouxii@Seq_15	342_14	OG4742	Metschnikowia_matae_maris@Seq_7087	augustus_masked-Zyro0A-processed-gene-0.67-mRNA-1_1 gene=augustus_masked-Zyro0A-processed-gene-0.67 CDS=1-537	gene=augustus_masked-Zyro0A-processed-gene-0.67 CDS=1-537	Zygosaccharomyces_rouxii
15	Zygosaccharomyces_rouxii@Seq_16	342_15	OG2669	Saccharomyces_cerevisiae@YGR261C	augustus_masked-Zyro0D-processed-gene-6.123-mRNA-1_1 gene=augustus_masked-Zyro0D-processed-gene-6.123 CDS=1-2466	gene=augustus_masked-Zyro0D-processed-gene-6.123 CDS=1-2466	Zygosaccharomyces_rouxii
16	Zygosaccharomyces_rouxii@Seq_17	342_16	OG7001	Saccharomyces_cerevisiae@YIR018W	snap_masked-Zyro0G-processed-gene-3.109-mRNA-1_1 gene=snap_masked-Zyro0G-processed-gene-3.109 CDS=1-1299	gene=snap_masked-Zyro0G-processed-gene-3.109 CDS=1-1299	Zygosaccharomyces_rouxii
17	Zygosaccharomyces_rouxii@Seq_18	342_17	OG2410	Saccharomyces_cerevisiae@YHR193C	augustus_masked-Zyro0B-processed-gene-6.43-mRNA-1_1 gene=augustus_masked-Zyro0B-processed-gene-6.43 CDS=1-516	gene=augustus_masked-Zyro0B-processed-gene-6.43 CDS=1-516	Zygosaccharomyces_rouxii
18	Zygosaccharomyces_rouxii@Seq_19	342_18	OG3052	Saccharomyces_cerevisiae@YBR289W	maker-Zyro0B-snap-gene-1.169-mRNA-1_1 gene=maker-Zyro0B-snap-gene-1.169 CDS=1-2370	gene=maker-Zyro0B-snap-gene-1.169 CDS=1-2370	Zygosaccharomyces_rouxii
