	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	yHMPu5000034884_Peterozyma_toletana@Seq_1	225_0	OG1363	Saccharomyces_cerevisiae@YNL330C	genemark-flattened_line_6-processed-gene-5.111-mRNA-1_1 gene=genemark-flattened_line_6-processed-gene-5.111 CDS=1-1452	gene=genemark-flattened_line_6-processed-gene-5.111 CDS=1-1452	yHMPu5000034884_Peterozyma_toletana
1	yHMPu5000034884_Peterozyma_toletana@Seq_2	225_1	OG4434	Saccharomyces_cerevisiae@YCR004C	genemark-flattened_line_6-processed-gene-2.89-mRNA-1_1 gene=genemark-flattened_line_6-processed-gene-2.89 CDS=1-732	gene=genemark-flattened_line_6-processed-gene-2.89 CDS=1-732	yHMPu5000034884_Peterozyma_toletana
2	yHMPu5000034884_Peterozyma_toletana@Seq_3	225_2	OG14856	yHMPu5000034932_Kuraishia_ogatae@Seq_1743	genemark-flattened_line_16-processed-gene-1.57-mRNA-1_1 gene=genemark-flattened_line_16-processed-gene-1.57 CDS=1-393	gene=genemark-flattened_line_16-processed-gene-1.57 CDS=1-393	yHMPu5000034884_Peterozyma_toletana
3	yHMPu5000034884_Peterozyma_toletana@Seq_4	225_3	OG54546	yHMPu5000034884_Peterozyma_toletana@Seq_4	snap_masked-flattened_line_22-processed-gene-1.33-mRNA-1_1 gene=snap_masked-flattened_line_22-processed-gene-1.33 CDS=1-879	gene=snap_masked-flattened_line_22-processed-gene-1.33 CDS=1-879	yHMPu5000034884_Peterozyma_toletana
4	yHMPu5000034884_Peterozyma_toletana@Seq_5	225_4	OG4322	Saccharomyces_cerevisiae@YPL120W	genemark-flattened_line_28-processed-gene-1.176-mRNA-1_1 gene=genemark-flattened_line_28-processed-gene-1.176 CDS=1-1362	gene=genemark-flattened_line_28-processed-gene-1.176 CDS=1-1362	yHMPu5000034884_Peterozyma_toletana
5	yHMPu5000034884_Peterozyma_toletana@Seq_6	225_5	OG5185	Metschnikowia_similis@Seq_2591	genemark-flattened_line_55-processed-gene-0.40-mRNA-1_1 gene=genemark-flattened_line_55-processed-gene-0.40 CDS=1-1284	gene=genemark-flattened_line_55-processed-gene-0.40 CDS=1-1284	yHMPu5000034884_Peterozyma_toletana
6	yHMPu5000034884_Peterozyma_toletana@Seq_7	225_6	OG7360	yHMPu5000035301_Pichia_terricola@Seq_1575	snap_masked-flattened_line_18-processed-gene-1.130-mRNA-1_1 gene=snap_masked-flattened_line_18-processed-gene-1.130 CDS=1-207	gene=snap_masked-flattened_line_18-processed-gene-1.130 CDS=1-207	yHMPu5000034884_Peterozyma_toletana
7	yHMPu5000034884_Peterozyma_toletana@Seq_8	225_7	OG80474	yHMPu5000034884_Peterozyma_toletana@Seq_8	genemark-flattened_line_126-processed-gene-0.0-mRNA-1_1 gene=genemark-flattened_line_126-processed-gene-0.0 CDS=1-1506	gene=genemark-flattened_line_126-processed-gene-0.0 CDS=1-1506	yHMPu5000034884_Peterozyma_toletana
8	yHMPu5000034884_Peterozyma_toletana@Seq_9	225_8	OG54687	yHMPu5000034883_Peterozyma_xylosa@Seq_4315	augustus_masked-flattened_line_12-processed-gene-4.256-mRNA-1_1 gene=augustus_masked-flattened_line_12-processed-gene-4.256 CDS=1-1200	gene=augustus_masked-flattened_line_12-processed-gene-4.256 CDS=1-1200	yHMPu5000034884_Peterozyma_toletana
9	yHMPu5000034884_Peterozyma_toletana@Seq_10	225_9	OG4121	Saccharomyces_cerevisiae@YMR033W	genemark-flattened_line_55-processed-gene-0.63-mRNA-1_1 gene=genemark-flattened_line_55-processed-gene-0.63 CDS=1-1410	gene=genemark-flattened_line_55-processed-gene-0.63 CDS=1-1410	yHMPu5000034884_Peterozyma_toletana
10	yHMPu5000034884_Peterozyma_toletana@Seq_11	225_10	OG2285	Saccharomyces_cerevisiae@YKL117W	genemark-flattened_line_20-processed-gene-0.65-mRNA-1_1 gene=genemark-flattened_line_20-processed-gene-0.65 CDS=1-579	gene=genemark-flattened_line_20-processed-gene-0.65 CDS=1-579	yHMPu5000034884_Peterozyma_toletana
11	yHMPu5000034884_Peterozyma_toletana@Seq_12	225_11	OG26003	Pachysolen_tannophilus@Seq_800	snap_masked-flattened_line_10-processed-gene-1.104-mRNA-1_1 gene=snap_masked-flattened_line_10-processed-gene-1.104 CDS=1-3048	gene=snap_masked-flattened_line_10-processed-gene-1.104 CDS=1-3048	yHMPu5000034884_Peterozyma_toletana
12	yHMPu5000034884_Peterozyma_toletana@Seq_13	225_12	OG1041	Saccharomyces_cerevisiae@YKL157W	genemark-flattened_line_32-processed-gene-1.162-mRNA-1_1 gene=genemark-flattened_line_32-processed-gene-1.162 CDS=1-2595	gene=genemark-flattened_line_32-processed-gene-1.162 CDS=1-2595	yHMPu5000034884_Peterozyma_toletana
13	yHMPu5000034884_Peterozyma_toletana@Seq_14	225_13	OG2767	Saccharomyces_cerevisiae@YGL212W	genemark-flattened_line_51-processed-gene-0.37-mRNA-1_1 gene=genemark-flattened_line_51-processed-gene-0.37 CDS=1-1011	gene=genemark-flattened_line_51-processed-gene-0.37 CDS=1-1011	yHMPu5000034884_Peterozyma_toletana
14	yHMPu5000034884_Peterozyma_toletana@Seq_15	225_14	OG54535	yHMPu5000034883_Peterozyma_xylosa@Seq_1831	snap_masked-flattened_line_75-processed-gene-0.27-mRNA-1_1 gene=snap_masked-flattened_line_75-processed-gene-0.27 CDS=1-633	gene=snap_masked-flattened_line_75-processed-gene-0.27 CDS=1-633	yHMPu5000034884_Peterozyma_toletana
15	yHMPu5000034884_Peterozyma_toletana@Seq_16	225_15	OG2624	Saccharomyces_cerevisiae@YDL159W	genemark-flattened_line_55-processed-gene-0.60-mRNA-1_1 gene=genemark-flattened_line_55-processed-gene-0.60 CDS=1-1398	gene=genemark-flattened_line_55-processed-gene-0.60 CDS=1-1398	yHMPu5000034884_Peterozyma_toletana
16	yHMPu5000034884_Peterozyma_toletana@Seq_17	225_16	OG3050	Saccharomyces_cerevisiae@YLR193C	genemark-flattened_line_10-processed-gene-3.67-mRNA-1_1 gene=genemark-flattened_line_10-processed-gene-3.67 CDS=1-534	gene=genemark-flattened_line_10-processed-gene-3.67 CDS=1-534	yHMPu5000034884_Peterozyma_toletana
17	yHMPu5000034884_Peterozyma_toletana@Seq_18	225_17	OG3786	Saccharomyces_cerevisiae@YPL273W	genemark-flattened_line_4-processed-gene-1.61-mRNA-1_1 gene=genemark-flattened_line_4-processed-gene-1.61 CDS=1-1047	gene=genemark-flattened_line_4-processed-gene-1.61 CDS=1-1047	yHMPu5000034884_Peterozyma_toletana
18	yHMPu5000034884_Peterozyma_toletana@Seq_19	225_18	OG3806	Metschnikowia_hibisci@Seq_1572	genemark-flattened_line_28-processed-gene-1.119-mRNA-1_1 gene=genemark-flattened_line_28-processed-gene-1.119 CDS=1-1554	gene=genemark-flattened_line_28-processed-gene-1.119 CDS=1-1554	yHMPu5000034884_Peterozyma_toletana
19	yHMPu5000034884_Peterozyma_toletana@Seq_20	225_19	OG1896	Saccharomyces_cerevisiae@YFL039C	genemark-flattened_line_45-processed-gene-0.110-mRNA-1_1 gene=genemark-flattened_line_45-processed-gene-0.110 CDS=1-1128	gene=genemark-flattened_line_45-processed-gene-0.110 CDS=1-1128	yHMPu5000034884_Peterozyma_toletana
20	yHMPu5000034884_Peterozyma_toletana@Seq_21	225_20	OG1331	Saccharomyces_cerevisiae@YDL178W	genemark-flattened_line_10-processed-gene-1.6-mRNA-1_1 gene=genemark-flattened_line_10-processed-gene-1.6 CDS=1-1611	gene=genemark-flattened_line_10-processed-gene-1.6 CDS=1-1611	yHMPu5000034884_Peterozyma_toletana
21	yHMPu5000034884_Peterozyma_toletana@Seq_22	225_21	OG3815	Saccharomyces_cerevisiae@YER008C	genemark-flattened_line_30-processed-gene-1.213-mRNA-1_1 gene=genemark-flattened_line_30-processed-gene-1.213 CDS=1-1896	gene=genemark-flattened_line_30-processed-gene-1.213 CDS=1-1896	yHMPu5000034884_Peterozyma_toletana
22	yHMPu5000034884_Peterozyma_toletana@Seq_23	225_22	OG54522	yHMPu5000034884_Peterozyma_toletana@Seq_23	augustus_masked-flattened_line_69-processed-gene-0.32-mRNA-1_1 gene=augustus_masked-flattened_line_69-processed-gene-0.32 CDS=1-2082	gene=augustus_masked-flattened_line_69-processed-gene-0.32 CDS=1-2082	yHMPu5000034884_Peterozyma_toletana
23	yHMPu5000034884_Peterozyma_toletana@Seq_24	225_23	OG2246	Saccharomyces_cerevisiae@YPL023C	genemark-flattened_line_18-processed-gene-2.216-mRNA-1_1 gene=genemark-flattened_line_18-processed-gene-2.216 CDS=1-1803	gene=genemark-flattened_line_18-processed-gene-2.216 CDS=1-1803	yHMPu5000034884_Peterozyma_toletana
24	yHMPu5000034884_Peterozyma_toletana@Seq_25	225_24	OG3044	Saccharomyces_cerevisiae@YDR167W	genemark-flattened_line_0-processed-gene-5.17-mRNA-1_1 gene=genemark-flattened_line_0-processed-gene-5.17 CDS=1-642	gene=genemark-flattened_line_0-processed-gene-5.17 CDS=1-642	yHMPu5000034884_Peterozyma_toletana
25	yHMPu5000034884_Peterozyma_toletana@Seq_26	225_25	OG3162	Saccharomyces_cerevisiae@YNL079C	genemark-flattened_line_2-processed-gene-8.51-mRNA-1_1 gene=genemark-flattened_line_2-processed-gene-8.51 CDS=1-483	gene=genemark-flattened_line_2-processed-gene-8.51 CDS=1-483	yHMPu5000034884_Peterozyma_toletana
26	yHMPu5000034884_Peterozyma_toletana@Seq_27	225_26	OG4724	Kuraishia_capsulata@Seq_3931	genemark-flattened_line_32-processed-gene-0.54-mRNA-1_1 gene=genemark-flattened_line_32-processed-gene-0.54 CDS=1-1998	gene=genemark-flattened_line_32-processed-gene-0.54 CDS=1-1998	yHMPu5000034884_Peterozyma_toletana
