	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	Candida_apicola@Seq_1	13_0	OG2119	Saccharomyces_cerevisiae@YPL022W	augustus_masked-LBNK01000001.1-processed-gene-10.82-mRNA-1_1 gene=augustus_masked-LBNK01000001.1-processed-gene-10.82 CDS=1-2802	gene=augustus_masked-LBNK01000001.1-processed-gene-10.82 CDS=1-2802	Candida_apicola
1	Candida_apicola@Seq_2	13_1	OG1989	Saccharomyces_cerevisiae@YER095W	augustus_masked-LBNK01000005.1-processed-gene-3.109-mRNA-1_1 gene=augustus_masked-LBNK01000005.1-processed-gene-3.109 CDS=1-1068	gene=augustus_masked-LBNK01000005.1-processed-gene-3.109 CDS=1-1068	Candida_apicola
2	Candida_apicola@Seq_3	13_2	OG2527	Saccharomyces_cerevisiae@YDL148C	augustus_masked-LBNK01000002.1-processed-gene-1.88-mRNA-1_1 gene=augustus_masked-LBNK01000002.1-processed-gene-1.88 CDS=1-2376	gene=augustus_masked-LBNK01000002.1-processed-gene-1.88 CDS=1-2376	Candida_apicola
3	Candida_apicola@Seq_4	13_3	OG2711	Saccharomyces_cerevisiae@YPL040C	snap_masked-LBNK01000001.1-processed-gene-2.133-mRNA-1_1 gene=snap_masked-LBNK01000001.1-processed-gene-2.133 CDS=1-4602	gene=snap_masked-LBNK01000001.1-processed-gene-2.133 CDS=1-4602	Candida_apicola
4	Candida_apicola@Seq_5	13_4	OG2892	Saccharomyces_cerevisiae@YIL030C	snap_masked-LBNK01000012.1-processed-gene-0.29-mRNA-1_1 gene=snap_masked-LBNK01000012.1-processed-gene-0.29 CDS=1-5913	gene=snap_masked-LBNK01000012.1-processed-gene-0.29 CDS=1-5913	Candida_apicola
5	Candida_apicola@Seq_6	13_5	OG3331	Saccharomyces_cerevisiae@YLR001C	augustus_masked-LBNK01000007.1-processed-gene-6.4-mRNA-1_1 gene=augustus_masked-LBNK01000007.1-processed-gene-6.4 CDS=1-2661	gene=augustus_masked-LBNK01000007.1-processed-gene-6.4 CDS=1-2661	Candida_apicola
6	Candida_apicola@Seq_7	13_6	OG1912	Saccharomyces_cerevisiae@YPL043W	augustus_masked-LBNK01000001.1-processed-gene-3.148-mRNA-1_1 gene=augustus_masked-LBNK01000001.1-processed-gene-3.148 CDS=1-1965	gene=augustus_masked-LBNK01000001.1-processed-gene-3.148 CDS=1-1965	Candida_apicola
7	Candida_apicola@Seq_8	13_7	OG4917	Saccharomyces_cerevisiae@YLR426W	genemark-LBNK01000001.1-processed-gene-7.36-mRNA-1_1 gene=genemark-LBNK01000001.1-processed-gene-7.36 CDS=1-1041	gene=genemark-LBNK01000001.1-processed-gene-7.36 CDS=1-1041	Candida_apicola
8	Candida_apicola@Seq_9	13_8	OG2926	Saccharomyces_cerevisiae@YOR212W	augustus_masked-LBNK01000005.1-processed-gene-1.70-mRNA-1_1 gene=augustus_masked-LBNK01000005.1-processed-gene-1.70 CDS=1-1287	gene=augustus_masked-LBNK01000005.1-processed-gene-1.70 CDS=1-1287	Candida_apicola
9	Candida_apicola@Seq_10	13_9	OG2400	Saccharomyces_cerevisiae@YLR084C	snap_masked-LBNK01000009.1-processed-gene-1.125-mRNA-1_1 gene=snap_masked-LBNK01000009.1-processed-gene-1.125 CDS=1-3852	gene=snap_masked-LBNK01000009.1-processed-gene-1.125 CDS=1-3852	Candida_apicola
