	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	Nakaseomyces_delphensis@Seq_1	97_0	OG3301	Saccharomyces_cerevisiae@YJR140C	snap_masked-NADE0S01-processed-gene-1.91-mRNA-1_1 gene=snap_masked-NADE0S01-processed-gene-1.91 CDS=1-4881	gene=snap_masked-NADE0S01-processed-gene-1.91 CDS=1-4881	Nakaseomyces_delphensis
1	Nakaseomyces_delphensis@Seq_2	97_1	OG1678	Saccharomyces_cerevisiae@YGL131C	snap_masked-NADE0S13-processed-gene-2.119-mRNA-1_1 gene=snap_masked-NADE0S13-processed-gene-2.119 CDS=1-2703	gene=snap_masked-NADE0S13-processed-gene-2.119 CDS=1-2703	Nakaseomyces_delphensis
2	Nakaseomyces_delphensis@Seq_3	97_2	OG7599	Saccharomyces_cerevisiae@YNR010W	snap_masked-NADE0S09-processed-gene-3.32-mRNA-1_1 gene=snap_masked-NADE0S09-processed-gene-3.32 CDS=1-423	gene=snap_masked-NADE0S09-processed-gene-3.32 CDS=1-423	Nakaseomyces_delphensis
3	Nakaseomyces_delphensis@Seq_4	97_3	OG2957	Saccharomyces_cerevisiae@YFR021W	snap_masked-NADE0S03-processed-gene-2.3-mRNA-1_1 gene=snap_masked-NADE0S03-processed-gene-2.3 CDS=1-1422	gene=snap_masked-NADE0S03-processed-gene-2.3 CDS=1-1422	Nakaseomyces_delphensis
4	Nakaseomyces_delphensis@Seq_5	97_4	OG4553	Saccharomyces_cerevisiae@YBR290W	snap_masked-NADE0S05-processed-gene-1.89-mRNA-1_1 gene=snap_masked-NADE0S05-processed-gene-1.89 CDS=1-906	gene=snap_masked-NADE0S05-processed-gene-1.89 CDS=1-906	Nakaseomyces_delphensis
5	Nakaseomyces_delphensis@Seq_6	97_5	OG5240	Saccharomyces_cerevisiae@YHR121W	snap_masked-NADE0S09-processed-gene-2.127-mRNA-1_1 gene=snap_masked-NADE0S09-processed-gene-2.127 CDS=1-555	gene=snap_masked-NADE0S09-processed-gene-2.127 CDS=1-555	Nakaseomyces_delphensis
6	Nakaseomyces_delphensis@Seq_7	97_6	OG7275	Saccharomyces_cerevisiae@YHR167W	augustus_masked-NADE0S17-processed-gene-1.59-mRNA-1_1 gene=augustus_masked-NADE0S17-processed-gene-1.59 CDS=1-786	gene=augustus_masked-NADE0S17-processed-gene-1.59 CDS=1-786	Nakaseomyces_delphensis
7	Nakaseomyces_delphensis@Seq_8	97_7	OG4489	Saccharomyces_cerevisiae@YBR040W	augustus_masked-NADE0S03-processed-gene-3.120-mRNA-1_1 gene=augustus_masked-NADE0S03-processed-gene-3.120 CDS=1-774	gene=augustus_masked-NADE0S03-processed-gene-3.120 CDS=1-774	Nakaseomyces_delphensis
8	Nakaseomyces_delphensis@Seq_9	97_8	OG2898	Saccharomyces_cerevisiae@YLR071C	snap_masked-NADE0S24-processed-gene-0.58-mRNA-1_1 gene=snap_masked-NADE0S24-processed-gene-0.58 CDS=1-3069	gene=snap_masked-NADE0S24-processed-gene-0.58 CDS=1-3069	Nakaseomyces_delphensis
9	Nakaseomyces_delphensis@Seq_10	97_9	OG89214	Nakaseomyces_delphensis@Seq_10	snap_masked-NADE0S20-processed-gene-0.3-mRNA-1_1 gene=snap_masked-NADE0S20-processed-gene-0.3 CDS=1-198	gene=snap_masked-NADE0S20-processed-gene-0.3 CDS=1-198	Nakaseomyces_delphensis
10	Nakaseomyces_delphensis@Seq_11	97_10	OG3392	Saccharomyces_cerevisiae@YJL063C	snap_masked-NADE0S27-processed-gene-0.90-mRNA-1_1 gene=snap_masked-NADE0S27-processed-gene-0.90 CDS=1-732	gene=snap_masked-NADE0S27-processed-gene-0.90 CDS=1-732	Nakaseomyces_delphensis
11	Nakaseomyces_delphensis@Seq_12	97_11	OG28653	Candida_glabrata@Seq_2295	snap_masked-NADE0S12-processed-gene-8.96-mRNA-1_1 gene=snap_masked-NADE0S12-processed-gene-8.96 CDS=1-894	gene=snap_masked-NADE0S12-processed-gene-8.96 CDS=1-894	Nakaseomyces_delphensis
12	Nakaseomyces_delphensis@Seq_13	97_12	OG4281	Saccharomyces_cerevisiae@YOR020C	snap_masked-NADE0S15-processed-gene-3.25-mRNA-1_1 gene=snap_masked-NADE0S15-processed-gene-3.25 CDS=1-318	gene=snap_masked-NADE0S15-processed-gene-3.25 CDS=1-318	Nakaseomyces_delphensis
13	Nakaseomyces_delphensis@Seq_14	97_13	OG2000	Saccharomyces_cerevisiae@YGL194C	snap_masked-NADE0S27-processed-gene-1.109-mRNA-1_1 gene=snap_masked-NADE0S27-processed-gene-1.109 CDS=1-1350	gene=snap_masked-NADE0S27-processed-gene-1.109 CDS=1-1350	Nakaseomyces_delphensis
