	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	yHMPu5000026256_Zygotorulaspora_mrakii@Seq_1	166_0	OG6447	Saccharomyces_cerevisiae@YDR285W	augustus_masked-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-5.6-mRNA-1_1 gene=augustus_masked-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-5.6 CDS=1-2460	gene=augustus_masked-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-5.6 CDS=1-2460	yHMPu5000026256_Zygotorulaspora_mrakii
1	yHMPu5000026256_Zygotorulaspora_mrakii@Seq_2	166_1	OG1046	Saccharomyces_cerevisiae@YMR054W	genemark-NODE_20_length_176722_cov_18.3094_ID_4060-processed-gene-0.6-mRNA-1_1 gene=genemark-NODE_20_length_176722_cov_18.3094_ID_4060-processed-gene-0.6 CDS=1-2568	gene=genemark-NODE_20_length_176722_cov_18.3094_ID_4060-processed-gene-0.6 CDS=1-2568	yHMPu5000026256_Zygotorulaspora_mrakii
2	yHMPu5000026256_Zygotorulaspora_mrakii@Seq_3	166_2	OG1064	Saccharomyces_cerevisiae@YNL172W	genemark-NODE_30_length_72909_cov_19.772_ID_8197-processed-gene-0.89-mRNA-1_1 gene=genemark-NODE_30_length_72909_cov_19.772_ID_8197-processed-gene-0.89 CDS=1-5364	gene=genemark-NODE_30_length_72909_cov_19.772_ID_8197-processed-gene-0.89 CDS=1-5364	yHMPu5000026256_Zygotorulaspora_mrakii
3	yHMPu5000026256_Zygotorulaspora_mrakii@Seq_4	166_3	OG2795	Saccharomyces_cerevisiae@YCR059C	augustus_masked-NODE_44_length_28173_cov_19.5008_ID_7849-processed-gene-0.18-mRNA-1_1 gene=augustus_masked-NODE_44_length_28173_cov_19.5008_ID_7849-processed-gene-0.18 CDS=1-804	gene=augustus_masked-NODE_44_length_28173_cov_19.5008_ID_7849-processed-gene-0.18 CDS=1-804	yHMPu5000026256_Zygotorulaspora_mrakii
4	yHMPu5000026256_Zygotorulaspora_mrakii@Seq_5	166_4	OG2675	Saccharomyces_cerevisiae@YPL050C	genemark-NODE_34_length_54318_cov_17.7253_ID_6616-processed-gene-0.28-mRNA-1_1 gene=genemark-NODE_34_length_54318_cov_17.7253_ID_6616-processed-gene-0.28 CDS=1-978	gene=genemark-NODE_34_length_54318_cov_17.7253_ID_6616-processed-gene-0.28 CDS=1-978	yHMPu5000026256_Zygotorulaspora_mrakii
5	yHMPu5000026256_Zygotorulaspora_mrakii@Seq_6	166_5	OG5673	Cyberlindnera_fabianii_JCM3601@Seq_4134	genemark-NODE_51_length_14997_cov_18.7121_ID_8508-processed-gene-0.5-mRNA-1_1 gene=genemark-NODE_51_length_14997_cov_18.7121_ID_8508-processed-gene-0.5 CDS=1-480	gene=genemark-NODE_51_length_14997_cov_18.7121_ID_8508-processed-gene-0.5 CDS=1-480	yHMPu5000026256_Zygotorulaspora_mrakii
6	yHMPu5000026256_Zygotorulaspora_mrakii@Seq_7	166_6	OG1330	Saccharomyces_cerevisiae@YJR091C	augustus_masked-NODE_10_length_344192_cov_17.9972_ID_4796-processed-gene-2.127-mRNA-1_1 gene=augustus_masked-NODE_10_length_344192_cov_17.9972_ID_4796-processed-gene-2.127 CDS=1-3339	gene=augustus_masked-NODE_10_length_344192_cov_17.9972_ID_4796-processed-gene-2.127 CDS=1-3339	yHMPu5000026256_Zygotorulaspora_mrakii
7	yHMPu5000026256_Zygotorulaspora_mrakii@Seq_8	166_7	OG3536	Saccharomyces_cerevisiae@YDR484W	genemark-NODE_4_length_587279_cov_18.5498_ID_5513-processed-gene-2.139-mRNA-1_1 gene=genemark-NODE_4_length_587279_cov_18.5498_ID_5513-processed-gene-2.139 CDS=1-1773	gene=genemark-NODE_4_length_587279_cov_18.5498_ID_5513-processed-gene-2.139 CDS=1-1773	yHMPu5000026256_Zygotorulaspora_mrakii
8	yHMPu5000026256_Zygotorulaspora_mrakii@Seq_9	166_8	OG3829	Metschnikowia_hawaiiensis@Seq_586	augustus_masked-NODE_17_length_215592_cov_17.9152_ID_3339-processed-gene-0.50-mRNA-1_1 gene=augustus_masked-NODE_17_length_215592_cov_17.9152_ID_3339-processed-gene-0.50 CDS=1-4182	gene=augustus_masked-NODE_17_length_215592_cov_17.9152_ID_3339-processed-gene-0.50 CDS=1-4182	yHMPu5000026256_Zygotorulaspora_mrakii
9	yHMPu5000026256_Zygotorulaspora_mrakii@Seq_10	166_9	OG4190	Saccharomyces_cerevisiae@YGL127C	genemark-NODE_3_length_705464_cov_18.5159_ID_3568-processed-gene-2.22-mRNA-1_1 gene=genemark-NODE_3_length_705464_cov_18.5159_ID_3568-processed-gene-2.22 CDS=1-351	gene=genemark-NODE_3_length_705464_cov_18.5159_ID_3568-processed-gene-2.22 CDS=1-351	yHMPu5000026256_Zygotorulaspora_mrakii
