	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	yHMPu5000034660_Diddensiella_caesifluorescens@Seq_1	196_0	OG1617	Saccharomyces_cerevisiae@YJL088W	snap_masked-NODE_6_length_641012_cov_38.5042_ID_11-processed-gene-4.8-mRNA-1_1 gene=snap_masked-NODE_6_length_641012_cov_38.5042_ID_11-processed-gene-4.8 CDS=1-948	gene=snap_masked-NODE_6_length_641012_cov_38.5042_ID_11-processed-gene-4.8 CDS=1-948	yHMPu5000034660_Diddensiella_caesifluorescens
1	yHMPu5000034660_Diddensiella_caesifluorescens@Seq_2	196_1	OG6163	Sporopachydermia_quercuum@Seq_5395	snap_masked-NODE_6_length_641012_cov_38.5042_ID_11-processed-gene-1.60-mRNA-1_1 gene=snap_masked-NODE_6_length_641012_cov_38.5042_ID_11-processed-gene-1.60 CDS=1-1674	gene=snap_masked-NODE_6_length_641012_cov_38.5042_ID_11-processed-gene-1.60 CDS=1-1674	yHMPu5000034660_Diddensiella_caesifluorescens
2	yHMPu5000034660_Diddensiella_caesifluorescens@Seq_3	196_2	OG4256	Saccharomyces_cerevisiae@YGR006W	snap_masked-NODE_7_length_627228_cov_38.3844_ID_13-processed-gene-4.88-mRNA-1_1 gene=snap_masked-NODE_7_length_627228_cov_38.3844_ID_13-processed-gene-4.88 CDS=1-921	gene=snap_masked-NODE_7_length_627228_cov_38.3844_ID_13-processed-gene-4.88 CDS=1-921	yHMPu5000034660_Diddensiella_caesifluorescens
3	yHMPu5000034660_Diddensiella_caesifluorescens@Seq_4	196_3	OG3740	Saccharomyces_cerevisiae@YLR231C	snap_masked-NODE_3_length_1094262_cov_38.3339_ID_5-processed-gene-1.55-mRNA-1_1 gene=snap_masked-NODE_3_length_1094262_cov_38.3339_ID_5-processed-gene-1.55 CDS=1-1353	gene=snap_masked-NODE_3_length_1094262_cov_38.3339_ID_5-processed-gene-1.55 CDS=1-1353	yHMPu5000034660_Diddensiella_caesifluorescens
4	yHMPu5000034660_Diddensiella_caesifluorescens@Seq_5	196_4	OG1340	Saccharomyces_cerevisiae@YOL075C	snap_masked-NODE_5_length_663820_cov_38.3927_ID_9-processed-gene-3.80-mRNA-1_1 gene=snap_masked-NODE_5_length_663820_cov_38.3927_ID_9-processed-gene-3.80 CDS=1-3816	gene=snap_masked-NODE_5_length_663820_cov_38.3927_ID_9-processed-gene-3.80 CDS=1-3816	yHMPu5000034660_Diddensiella_caesifluorescens
5	yHMPu5000034660_Diddensiella_caesifluorescens@Seq_6	196_5	OG3454	Saccharomyces_cerevisiae@YLR147C	maker-NODE_2_length_1415131_cov_38.5823_ID_3-snap-gene-8.105-mRNA-1_1 gene=maker-NODE_2_length_1415131_cov_38.5823_ID_3-snap-gene-8.105 CDS=1-342	gene=maker-NODE_2_length_1415131_cov_38.5823_ID_3-snap-gene-8.105 CDS=1-342	yHMPu5000034660_Diddensiella_caesifluorescens
6	yHMPu5000034660_Diddensiella_caesifluorescens@Seq_7	196_6	OG51975	yHMPu5000034660_Diddensiella_caesifluorescens@Seq_1113	augustus_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-4.132-mRNA-1_1 gene=augustus_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-4.132 CDS=1-1593	gene=augustus_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-4.132 CDS=1-1593	yHMPu5000034660_Diddensiella_caesifluorescens
7	yHMPu5000034660_Diddensiella_caesifluorescens@Seq_8	196_7	OG6979	yHMPu5000034939_Komagataella_pseudopastoris@Seq_3400	genemark-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-7.86-mRNA-1_1 gene=genemark-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-7.86 CDS=1-1317	gene=genemark-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-7.86 CDS=1-1317	yHMPu5000034660_Diddensiella_caesifluorescens
8	yHMPu5000034660_Diddensiella_caesifluorescens@Seq_9	196_8	OG8194	yHMPu5000035665_Middelhovenomyces_tepae@Seq_2015	snap_masked-NODE_9_length_477053_cov_38.1667_ID_17-processed-gene-3.309-mRNA-1_1 gene=snap_masked-NODE_9_length_477053_cov_38.1667_ID_17-processed-gene-3.309 CDS=1-1815	gene=snap_masked-NODE_9_length_477053_cov_38.1667_ID_17-processed-gene-3.309 CDS=1-1815	yHMPu5000034660_Diddensiella_caesifluorescens
9	yHMPu5000034660_Diddensiella_caesifluorescens@Seq_10	196_9	OG7214	yHMPu5000041713_Debaryomyces_maramus@Seq_3738	snap_masked-NODE_8_length_576032_cov_38.907_ID_15-processed-gene-4.195-mRNA-1_1 gene=snap_masked-NODE_8_length_576032_cov_38.907_ID_15-processed-gene-4.195 CDS=1-1131	gene=snap_masked-NODE_8_length_576032_cov_38.907_ID_15-processed-gene-4.195 CDS=1-1131	yHMPu5000034660_Diddensiella_caesifluorescens
10	yHMPu5000034660_Diddensiella_caesifluorescens@Seq_11	196_10	OG2627	Saccharomyces_cerevisiae@YDR410C	maker-NODE_19_length_153970_cov_37.8582_ID_37-snap-gene-0.272-mRNA-1_1 gene=maker-NODE_19_length_153970_cov_37.8582_ID_37-snap-gene-0.272 CDS=1-696	gene=maker-NODE_19_length_153970_cov_37.8582_ID_37-snap-gene-0.272 CDS=1-696	yHMPu5000034660_Diddensiella_caesifluorescens
11	yHMPu5000034660_Diddensiella_caesifluorescens@Seq_12	196_11	OG5965	yHMPu5000035665_Middelhovenomyces_tepae@Seq_3895	snap_masked-NODE_25_length_41918_cov_43.2304_ID_49-processed-gene-0.31-mRNA-1_1 gene=snap_masked-NODE_25_length_41918_cov_43.2304_ID_49-processed-gene-0.31 CDS=1-1503	gene=snap_masked-NODE_25_length_41918_cov_43.2304_ID_49-processed-gene-0.31 CDS=1-1503	yHMPu5000034660_Diddensiella_caesifluorescens
12	yHMPu5000034660_Diddensiella_caesifluorescens@Seq_13	196_12	OG1946	Saccharomyces_cerevisiae@YMR093W	snap_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-2.94-mRNA-1_1 gene=snap_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-2.94 CDS=1-1485	gene=snap_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-2.94 CDS=1-1485	yHMPu5000034660_Diddensiella_caesifluorescens
13	yHMPu5000034660_Diddensiella_caesifluorescens@Seq_14	196_13	OG72650	yHMPu5000034660_Diddensiella_caesifluorescens@Seq_14	augustus_masked-NODE_23_length_65531_cov_41.5192_ID_45-processed-gene-0.27-mRNA-1_1 gene=augustus_masked-NODE_23_length_65531_cov_41.5192_ID_45-processed-gene-0.27 CDS=1-486	gene=augustus_masked-NODE_23_length_65531_cov_41.5192_ID_45-processed-gene-0.27 CDS=1-486	yHMPu5000034660_Diddensiella_caesifluorescens
14	yHMPu5000034660_Diddensiella_caesifluorescens@Seq_15	196_14	OG16268	Arthrobotrys_oligospora@Seq_3529	augustus_masked-NODE_23_length_65531_cov_41.5192_ID_45-processed-gene-0.9-mRNA-1_1 gene=augustus_masked-NODE_23_length_65531_cov_41.5192_ID_45-processed-gene-0.9 CDS=1-807	gene=augustus_masked-NODE_23_length_65531_cov_41.5192_ID_45-processed-gene-0.9 CDS=1-807	yHMPu5000034660_Diddensiella_caesifluorescens
15	yHMPu5000034660_Diddensiella_caesifluorescens@Seq_16	196_15	OG2225	Saccharomyces_cerevisiae@YKL110C	augustus_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-2.121-mRNA-1_1 gene=augustus_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-2.121 CDS=1-843	gene=augustus_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-2.121 CDS=1-843	yHMPu5000034660_Diddensiella_caesifluorescens
16	yHMPu5000034660_Diddensiella_caesifluorescens@Seq_17	196_16	OG11706	yHMPu5000034673_Blastobotrys_nivea@Seq_9242	augustus_masked-NODE_7_length_627228_cov_38.3844_ID_13-processed-gene-4.1-mRNA-1_1 gene=augustus_masked-NODE_7_length_627228_cov_38.3844_ID_13-processed-gene-4.1 CDS=1-3063	gene=augustus_masked-NODE_7_length_627228_cov_38.3844_ID_13-processed-gene-4.1 CDS=1-3063	yHMPu5000034660_Diddensiella_caesifluorescens
17	yHMPu5000034660_Diddensiella_caesifluorescens@Seq_18	196_17	OG15225	yHMPu5000034605_Spencermartinsiella_europaea@Seq_3355	snap_masked-NODE_23_length_65531_cov_41.5192_ID_45-processed-gene-0.44-mRNA-1_1 gene=snap_masked-NODE_23_length_65531_cov_41.5192_ID_45-processed-gene-0.44 CDS=1-1473	gene=snap_masked-NODE_23_length_65531_cov_41.5192_ID_45-processed-gene-0.44 CDS=1-1473	yHMPu5000034660_Diddensiella_caesifluorescens
