	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	yHMPu5000035302_Candida_fragi@Seq_1	287_0	OG4031	Saccharomyces_cerevisiae@YBR111W-A	snap_masked-flattened_line_22-processed-gene-0.4-mRNA-1_1 gene=snap_masked-flattened_line_22-processed-gene-0.4 CDS=1-303	gene=snap_masked-flattened_line_22-processed-gene-0.4 CDS=1-303	yHMPu5000035302_Candida_fragi
1	yHMPu5000035302_Candida_fragi@Seq_2	287_1	OG1336	Saccharomyces_cerevisiae@YNL068C	snap_masked-flattened_line_2-processed-gene-4.69-mRNA-1_1 gene=snap_masked-flattened_line_2-processed-gene-4.69 CDS=1-2031	gene=snap_masked-flattened_line_2-processed-gene-4.69 CDS=1-2031	yHMPu5000035302_Candida_fragi
2	yHMPu5000035302_Candida_fragi@Seq_3	287_2	OG3282	Saccharomyces_cerevisiae@YGL129C	augustus_masked-flattened_line_2-processed-gene-0.93-mRNA-1_1 gene=augustus_masked-flattened_line_2-processed-gene-0.93 CDS=1-1440	gene=augustus_masked-flattened_line_2-processed-gene-0.93 CDS=1-1440	yHMPu5000035302_Candida_fragi
3	yHMPu5000035302_Candida_fragi@Seq_4	287_3	OG2227	Saccharomyces_cerevisiae@YMR189W	snap_masked-flattened_line_48-processed-gene-0.72-mRNA-1_1 gene=snap_masked-flattened_line_48-processed-gene-0.72 CDS=1-3063	gene=snap_masked-flattened_line_48-processed-gene-0.72 CDS=1-3063	yHMPu5000035302_Candida_fragi
4	yHMPu5000035302_Candida_fragi@Seq_5	287_4	OG1248	Saccharomyces_cerevisiae@YDR457W	snap_masked-flattened_line_24-processed-gene-0.110-mRNA-1_1 gene=snap_masked-flattened_line_24-processed-gene-0.110 CDS=1-9303	gene=snap_masked-flattened_line_24-processed-gene-0.110 CDS=1-9303	yHMPu5000035302_Candida_fragi
5	yHMPu5000035302_Candida_fragi@Seq_6	287_5	OG2223	Saccharomyces_cerevisiae@YGR253C	snap_masked-flattened_line_30-processed-gene-0.129-mRNA-1_1 gene=snap_masked-flattened_line_30-processed-gene-0.129 CDS=1-759	gene=snap_masked-flattened_line_30-processed-gene-0.129 CDS=1-759	yHMPu5000035302_Candida_fragi
6	yHMPu5000035302_Candida_fragi@Seq_7	287_6	OG1873	Saccharomyces_cerevisiae@YOL127W	maker-flattened_line_62-snap-gene-0.68-mRNA-1_1 gene=maker-flattened_line_62-snap-gene-0.68 CDS=1-426	gene=maker-flattened_line_62-snap-gene-0.68 CDS=1-426	yHMPu5000035302_Candida_fragi
7	yHMPu5000035302_Candida_fragi@Seq_8	287_7	OG4096	Saccharomyces_cerevisiae@YJL124C	snap_masked-flattened_line_10-processed-gene-2.41-mRNA-1_1 gene=snap_masked-flattened_line_10-processed-gene-2.41 CDS=1-468	gene=snap_masked-flattened_line_10-processed-gene-2.41 CDS=1-468	yHMPu5000035302_Candida_fragi
8	yHMPu5000035302_Candida_fragi@Seq_9	287_8	OG9184	yHMPu5000035031_Candida_kruisii@Seq_1679	augustus_masked-flattened_line_42-processed-gene-0.241-mRNA-1_1 gene=augustus_masked-flattened_line_42-processed-gene-0.241 CDS=1-825	gene=augustus_masked-flattened_line_42-processed-gene-0.241 CDS=1-825	yHMPu5000035302_Candida_fragi
9	yHMPu5000035302_Candida_fragi@Seq_10	287_9	OG4630	yHMPu5000035244_Candida_incommunis@Seq_3155	snap_masked-flattened_line_98-processed-gene-0.117-mRNA-1_1 gene=snap_masked-flattened_line_98-processed-gene-0.117 CDS=1-477	gene=snap_masked-flattened_line_98-processed-gene-0.117 CDS=1-477	yHMPu5000035302_Candida_fragi
10	yHMPu5000035302_Candida_fragi@Seq_11	287_10	OG4266	Saccharomyces_cerevisiae@YOL064C	augustus_masked-flattened_line_60-processed-gene-0.69-mRNA-1_1 gene=augustus_masked-flattened_line_60-processed-gene-0.69 CDS=1-1095	gene=augustus_masked-flattened_line_60-processed-gene-0.69 CDS=1-1095	yHMPu5000035302_Candida_fragi
11	yHMPu5000035302_Candida_fragi@Seq_12	287_11	OG2120	Saccharomyces_cerevisiae@YHR070W	genemark-flattened_line_28-processed-gene-1.72-mRNA-1_1 gene=genemark-flattened_line_28-processed-gene-1.72 CDS=1-1440	gene=genemark-flattened_line_28-processed-gene-1.72 CDS=1-1440	yHMPu5000035302_Candida_fragi
12	yHMPu5000035302_Candida_fragi@Seq_13	287_12	OG6104	Metschnikowia_santaceciliae@Seq_726	genemark-flattened_line_38-processed-gene-0.33-mRNA-1_1 gene=genemark-flattened_line_38-processed-gene-0.33 CDS=1-945	gene=genemark-flattened_line_38-processed-gene-0.33 CDS=1-945	yHMPu5000035302_Candida_fragi
13	yHMPu5000035302_Candida_fragi@Seq_14	287_13	OG5570	yHMPu5000034939_Komagataella_pseudopastoris@Seq_1884	snap_masked-flattened_line_80-processed-gene-0.81-mRNA-1_1 gene=snap_masked-flattened_line_80-processed-gene-0.81 CDS=1-486	gene=snap_masked-flattened_line_80-processed-gene-0.81 CDS=1-486	yHMPu5000035302_Candida_fragi
14	yHMPu5000035302_Candida_fragi@Seq_15	287_14	OG2779	Saccharomyces_cerevisiae@YPR051W	snap_masked-flattened_line_10-processed-gene-0.127-mRNA-1_1 gene=snap_masked-flattened_line_10-processed-gene-0.127 CDS=1-510	gene=snap_masked-flattened_line_10-processed-gene-0.127 CDS=1-510	yHMPu5000035302_Candida_fragi
15	yHMPu5000035302_Candida_fragi@Seq_16	287_15	OG3098	Saccharomyces_cerevisiae@YOR175C	augustus_masked-flattened_line_12-processed-gene-2.118-mRNA-1_1 gene=augustus_masked-flattened_line_12-processed-gene-2.118 CDS=1-1800	gene=augustus_masked-flattened_line_12-processed-gene-2.118 CDS=1-1800	yHMPu5000035302_Candida_fragi
