	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	Naumovozyma_dairenensis@Seq_1	101_0	OG3372	Saccharomyces_cerevisiae@YML002W	augustus_masked-NC_016482.1-processed-gene-1.20-mRNA-1_1 gene=augustus_masked-NC_016482.1-processed-gene-1.20 CDS=1-3579	gene=augustus_masked-NC_016482.1-processed-gene-1.20 CDS=1-3579	Naumovozyma_dairenensis
1	Naumovozyma_dairenensis@Seq_2	101_1	OG2722	Saccharomyces_cerevisiae@YNL320W	augustus_masked-NC_016485.2-processed-gene-9.9-mRNA-1_1 gene=augustus_masked-NC_016485.2-processed-gene-9.9 CDS=1-879	gene=augustus_masked-NC_016485.2-processed-gene-9.9 CDS=1-879	Naumovozyma_dairenensis
2	Naumovozyma_dairenensis@Seq_3	101_2	OG218846	Naumovozyma_dairenensis@Seq_3	snap_masked-NC_016487.1-processed-gene-2.29-mRNA-1_1 gene=snap_masked-NC_016487.1-processed-gene-2.29 CDS=1-210	gene=snap_masked-NC_016487.1-processed-gene-2.29 CDS=1-210	Naumovozyma_dairenensis
3	Naumovozyma_dairenensis@Seq_4	101_3	OG1333	Saccharomyces_cerevisiae@YNL241C	augustus_masked-NC_016489.1-processed-gene-5.257-mRNA-1_1 gene=augustus_masked-NC_016489.1-processed-gene-5.257 CDS=1-1443	gene=augustus_masked-NC_016489.1-processed-gene-5.257 CDS=1-1443	Naumovozyma_dairenensis
4	Naumovozyma_dairenensis@Seq_5	101_4	OG6238	Saccharomyces_cerevisiae@YGR198W	snap_masked-NC_016482.1-processed-gene-5.11-mRNA-1_1 gene=snap_masked-NC_016482.1-processed-gene-5.11 CDS=1-2481	gene=snap_masked-NC_016482.1-processed-gene-5.11 CDS=1-2481	Naumovozyma_dairenensis
5	Naumovozyma_dairenensis@Seq_6	101_5	OG1339	Saccharomyces_cerevisiae@YDR054C	augustus_masked-NC_016479.1-processed-gene-12.107-mRNA-1_1 gene=augustus_masked-NC_016479.1-processed-gene-12.107 CDS=1-819	gene=augustus_masked-NC_016479.1-processed-gene-12.107 CDS=1-819	Naumovozyma_dairenensis
6	Naumovozyma_dairenensis@Seq_7	101_6	OG3576	Saccharomyces_cerevisiae@YNL294C	augustus_masked-NC_016479.1-processed-gene-13.57-mRNA-1_1 gene=augustus_masked-NC_016479.1-processed-gene-13.57 CDS=1-1605	gene=augustus_masked-NC_016479.1-processed-gene-13.57 CDS=1-1605	Naumovozyma_dairenensis
7	Naumovozyma_dairenensis@Seq_8	101_7	OG3622	Saccharomyces_cerevisiae@YLR319C	augustus_masked-NC_016488.1-processed-gene-4.42-mRNA-1_1 gene=augustus_masked-NC_016488.1-processed-gene-4.42 CDS=1-2295	gene=augustus_masked-NC_016488.1-processed-gene-4.42 CDS=1-2295	Naumovozyma_dairenensis
8	Naumovozyma_dairenensis@Seq_9	101_8	OG6670	Saccharomyces_cerevisiae@YBR156C	augustus_masked-NC_016481.1-processed-gene-12.78-mRNA-1_1 gene=augustus_masked-NC_016481.1-processed-gene-12.78 CDS=1-2271	gene=augustus_masked-NC_016481.1-processed-gene-12.78 CDS=1-2271	Naumovozyma_dairenensis
9	Naumovozyma_dairenensis@Seq_10	101_9	OG2587	Saccharomyces_cerevisiae@YGL082W	augustus_masked-NC_016487.1-processed-gene-3.58-mRNA-1_1 gene=augustus_masked-NC_016487.1-processed-gene-3.58 CDS=1-1281	gene=augustus_masked-NC_016487.1-processed-gene-3.58 CDS=1-1281	Naumovozyma_dairenensis
10	Naumovozyma_dairenensis@Seq_11	101_10	OG4276	Saccharomyces_cerevisiae@YHR197W	augustus_masked-NC_016482.1-processed-gene-8.37-mRNA-1_1 gene=augustus_masked-NC_016482.1-processed-gene-8.37 CDS=1-2340	gene=augustus_masked-NC_016482.1-processed-gene-8.37 CDS=1-2340	Naumovozyma_dairenensis
11	Naumovozyma_dairenensis@Seq_12	101_11	OG6393	Saccharomyces_cerevisiae@YGL025C	augustus_masked-NC_016482.1-processed-gene-8.58-mRNA-1_1 gene=augustus_masked-NC_016482.1-processed-gene-8.58 CDS=1-1155	gene=augustus_masked-NC_016482.1-processed-gene-8.58 CDS=1-1155	Naumovozyma_dairenensis
12	Naumovozyma_dairenensis@Seq_13	101_12	OG2706	Saccharomyces_cerevisiae@YER021W	augustus_masked-NC_016482.1-processed-gene-0.56-mRNA-1_1 gene=augustus_masked-NC_016482.1-processed-gene-0.56 CDS=1-1566	gene=augustus_masked-NC_016482.1-processed-gene-0.56 CDS=1-1566	Naumovozyma_dairenensis
13	Naumovozyma_dairenensis@Seq_14	101_13	OG77305	Naumovozyma_dairenensis@Seq_14	snap_masked-NC_016479.1-processed-gene-4.44-mRNA-1_1 gene=snap_masked-NC_016479.1-processed-gene-4.44 CDS=1-201	gene=snap_masked-NC_016479.1-processed-gene-4.44 CDS=1-201	Naumovozyma_dairenensis
14	Naumovozyma_dairenensis@Seq_15	101_14	OG7387	Saccharomyces_cerevisiae@YMR252C	augustus_masked-NC_016489.1-processed-gene-1.109-mRNA-1_1 gene=augustus_masked-NC_016489.1-processed-gene-1.109 CDS=1-366	gene=augustus_masked-NC_016489.1-processed-gene-1.109 CDS=1-366	Naumovozyma_dairenensis
15	Naumovozyma_dairenensis@Seq_16	101_15	OG4118	Saccharomyces_cerevisiae@YDL067C	snap_masked-NC_016482.1-processed-gene-10.24-mRNA-1_1 gene=snap_masked-NC_016482.1-processed-gene-10.24 CDS=1-180	gene=snap_masked-NC_016482.1-processed-gene-10.24 CDS=1-180	Naumovozyma_dairenensis
16	Naumovozyma_dairenensis@Seq_17	101_16	OG3591	Saccharomyces_cerevisiae@YMR312W	augustus_masked-NC_016487.1-processed-gene-6.77-mRNA-1_1 gene=augustus_masked-NC_016487.1-processed-gene-6.77 CDS=1-816	gene=augustus_masked-NC_016487.1-processed-gene-6.77 CDS=1-816	Naumovozyma_dairenensis
