	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	Metschnikowia_bowlesiae@Seq_1	72_0	OG1026	Saccharomyces_cerevisiae@YPL226W	maker-bow-b_s61-augustus-gene-1.35-mRNA-1_1 gene=maker-bow-b_s61-augustus-gene-1.35 CDS=1-4329	gene=maker-bow-b_s61-augustus-gene-1.35 CDS=1-4329	Metschnikowia_bowlesiae
1	Metschnikowia_bowlesiae@Seq_2	72_1	OG4702	Saccharomyces_cerevisiae@YPL096W	augustus_masked-bow-b_s222-processed-gene-0.22-mRNA-1_1 gene=augustus_masked-bow-b_s222-processed-gene-0.22 CDS=1-1113	gene=augustus_masked-bow-b_s222-processed-gene-0.22 CDS=1-1113	Metschnikowia_bowlesiae
2	Metschnikowia_bowlesiae@Seq_3	72_2	OG5972	Meyerozyma_guilliermondii@Seq_4883	augustus_masked-bow-b_s636-processed-gene-0.89-mRNA-1_1 gene=augustus_masked-bow-b_s636-processed-gene-0.89 CDS=1-2190	gene=augustus_masked-bow-b_s636-processed-gene-0.89 CDS=1-2190	Metschnikowia_bowlesiae
3	Metschnikowia_bowlesiae@Seq_4	72_3	OG10793	Metschnikowia_arizonensis@Seq_3645	augustus_masked-bow-b_s416-processed-gene-0.142-mRNA-1_1 gene=augustus_masked-bow-b_s416-processed-gene-0.142 CDS=1-981	gene=augustus_masked-bow-b_s416-processed-gene-0.142 CDS=1-981	Metschnikowia_bowlesiae
4	Metschnikowia_bowlesiae@Seq_5	72_4	OG4223	Saccharomyces_cerevisiae@YHR081W	augustus_masked-bow-b_s610-processed-gene-1.23-mRNA-1_1 gene=augustus_masked-bow-b_s610-processed-gene-1.23 CDS=1-555	gene=augustus_masked-bow-b_s610-processed-gene-1.23 CDS=1-555	Metschnikowia_bowlesiae
5	Metschnikowia_bowlesiae@Seq_6	72_5	OG2557	Saccharomyces_cerevisiae@YDR294C	maker-bow-b_s431-augustus-gene-0.1-mRNA-1_1 gene=maker-bow-b_s431-augustus-gene-0.1 CDS=1-3477	gene=maker-bow-b_s431-augustus-gene-0.1 CDS=1-3477	Metschnikowia_bowlesiae
6	Metschnikowia_bowlesiae@Seq_7	72_6	OG2898	Saccharomyces_cerevisiae@YLR071C	augustus_masked-bow-b_s499-processed-gene-0.144-mRNA-1_1 gene=augustus_masked-bow-b_s499-processed-gene-0.144 CDS=1-3285	gene=augustus_masked-bow-b_s499-processed-gene-0.144 CDS=1-3285	Metschnikowia_bowlesiae
7	Metschnikowia_bowlesiae@Seq_8	72_7	OG4021	Saccharomyces_cerevisiae@YBR070C	augustus_masked-bow-b_s614-processed-gene-0.79-mRNA-1_1 gene=augustus_masked-bow-b_s614-processed-gene-0.79 CDS=1-693	gene=augustus_masked-bow-b_s614-processed-gene-0.79 CDS=1-693	Metschnikowia_bowlesiae
8	Metschnikowia_bowlesiae@Seq_9	72_8	OG1013	Saccharomyces_cerevisiae@YHR096C	augustus_masked-bow-b_s464-processed-gene-0.12-mRNA-1_1 gene=augustus_masked-bow-b_s464-processed-gene-0.12 CDS=1-1719	gene=augustus_masked-bow-b_s464-processed-gene-0.12 CDS=1-1719	Metschnikowia_bowlesiae
9	Metschnikowia_bowlesiae@Seq_10	72_9	OG3831	Saccharomyces_cerevisiae@YBL019W	genemark-bow-b_s272-processed-gene-0.71-mRNA-1_1 gene=genemark-bow-b_s272-processed-gene-0.71 CDS=1-1329	gene=genemark-bow-b_s272-processed-gene-0.71 CDS=1-1329	Metschnikowia_bowlesiae
10	Metschnikowia_bowlesiae@Seq_11	72_10	OG2399	Saccharomyces_cerevisiae@YGL068W	augustus_masked-bow-b_s610-processed-gene-2.102-mRNA-1_1 gene=augustus_masked-bow-b_s610-processed-gene-2.102 CDS=1-513	gene=augustus_masked-bow-b_s610-processed-gene-2.102 CDS=1-513	Metschnikowia_bowlesiae
11	Metschnikowia_bowlesiae@Seq_12	72_11	OG3360	Saccharomyces_cerevisiae@YLL011W	augustus_masked-bow-b_s15-processed-gene-0.115-mRNA-1_1 gene=augustus_masked-bow-b_s15-processed-gene-0.115 CDS=1-1392	gene=augustus_masked-bow-b_s15-processed-gene-0.115 CDS=1-1392	Metschnikowia_bowlesiae
12	Metschnikowia_bowlesiae@Seq_13	72_12	OG96995	Metschnikowia_bowlesiae@Seq_13	snap_masked-bow-b_s127-processed-gene-0.31-mRNA-1_1 gene=snap_masked-bow-b_s127-processed-gene-0.31 CDS=1-396	gene=snap_masked-bow-b_s127-processed-gene-0.31 CDS=1-396	Metschnikowia_bowlesiae
13	Metschnikowia_bowlesiae@Seq_14	72_13	OG1850	Saccharomyces_cerevisiae@YDL028C	augustus_masked-bow-b_s499-processed-gene-0.108-mRNA-1_1 gene=augustus_masked-bow-b_s499-processed-gene-0.108 CDS=1-2352	gene=augustus_masked-bow-b_s499-processed-gene-0.108 CDS=1-2352	Metschnikowia_bowlesiae
14	Metschnikowia_bowlesiae@Seq_15	72_14	OG1896	Saccharomyces_cerevisiae@YFL039C	augustus_masked-bow-b_s92-processed-gene-0.62-mRNA-1_1 gene=augustus_masked-bow-b_s92-processed-gene-0.62 CDS=1-1128	gene=augustus_masked-bow-b_s92-processed-gene-0.62 CDS=1-1128	Metschnikowia_bowlesiae
