	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	Debaryomyces_hansenii@Seq_1	36_0	OG2273	Saccharomyces_cerevisiae@YPR187W	augustus_masked-Deha2E-processed-gene-7.103-mRNA-1_1 gene=augustus_masked-Deha2E-processed-gene-7.103 CDS=1-474	gene=augustus_masked-Deha2E-processed-gene-7.103 CDS=1-474	Debaryomyces_hansenii
1	Debaryomyces_hansenii@Seq_2	36_1	OG2099	Saccharomyces_cerevisiae@YER065C	genemark-Deha2D-processed-gene-11.0-mRNA-1_1 gene=genemark-Deha2D-processed-gene-11.0 CDS=1-1650	gene=genemark-Deha2D-processed-gene-11.0 CDS=1-1650	Debaryomyces_hansenii
2	Debaryomyces_hansenii@Seq_3	36_2	OG3516	Saccharomyces_cerevisiae@YER118C	augustus_masked-Deha2C-processed-gene-3.128-mRNA-1_1 gene=augustus_masked-Deha2C-processed-gene-3.128 CDS=1-912	gene=augustus_masked-Deha2C-processed-gene-3.128 CDS=1-912	Debaryomyces_hansenii
3	Debaryomyces_hansenii@Seq_4	36_3	OG4205	Metschnikowia_hibisci@Seq_3352	augustus_masked-Deha2G-processed-gene-8.81-mRNA-1_1 gene=augustus_masked-Deha2G-processed-gene-8.81 CDS=1-1821	gene=augustus_masked-Deha2G-processed-gene-8.81 CDS=1-1821	Debaryomyces_hansenii
4	Debaryomyces_hansenii@Seq_5	36_4	OG5096	Saccharomyces_cerevisiae@YNL332W	augustus_masked-Deha2A-processed-gene-2.8-mRNA-1_1 gene=augustus_masked-Deha2A-processed-gene-2.8 CDS=1-1017	gene=augustus_masked-Deha2A-processed-gene-2.8 CDS=1-1017	Debaryomyces_hansenii
5	Debaryomyces_hansenii@Seq_6	36_5	OG37553	Debaryomyces_hansenii@Seq_6	snap_masked-Deha2E-processed-gene-19.163-mRNA-1_1 gene=snap_masked-Deha2E-processed-gene-19.163 CDS=1-615	gene=snap_masked-Deha2E-processed-gene-19.163 CDS=1-615	Debaryomyces_hansenii
6	Debaryomyces_hansenii@Seq_7	36_6	OG3038	Saccharomyces_cerevisiae@YLR126C	augustus_masked-Deha2F-processed-gene-6.29-mRNA-1_1 gene=augustus_masked-Deha2F-processed-gene-6.29 CDS=1-885	gene=augustus_masked-Deha2F-processed-gene-6.29 CDS=1-885	Debaryomyces_hansenii
7	Debaryomyces_hansenii@Seq_8	36_7	OG2035	Saccharomyces_cerevisiae@YDR152W	augustus_masked-Deha2E-processed-gene-14.118-mRNA-1_1 gene=augustus_masked-Deha2E-processed-gene-14.118 CDS=1-708	gene=augustus_masked-Deha2E-processed-gene-14.118 CDS=1-708	Debaryomyces_hansenii
8	Debaryomyces_hansenii@Seq_9	36_8	OG1059	Saccharomyces_cerevisiae@YMR058W	augustus_masked-Deha2G-processed-gene-4.36-mRNA-1_1 gene=augustus_masked-Deha2G-processed-gene-4.36 CDS=1-1854	gene=augustus_masked-Deha2G-processed-gene-4.36 CDS=1-1854	Debaryomyces_hansenii
9	Debaryomyces_hansenii@Seq_10	36_9	OG170220	Debaryomyces_hansenii@Seq_10	snap_masked-Deha2G-processed-gene-1.54-mRNA-1_1 gene=snap_masked-Deha2G-processed-gene-1.54 CDS=1-225	gene=snap_masked-Deha2G-processed-gene-1.54 CDS=1-225	Debaryomyces_hansenii
10	Debaryomyces_hansenii@Seq_11	36_10	OG1046	Saccharomyces_cerevisiae@YMR054W	maker-Deha2C-augustus-gene-7.150-mRNA-1_1 gene=maker-Deha2C-augustus-gene-7.150 CDS=1-2421	gene=maker-Deha2C-augustus-gene-7.150 CDS=1-2421	Debaryomyces_hansenii
11	Debaryomyces_hansenii@Seq_12	36_11	OG1755	Saccharomyces_cerevisiae@YNL135C	augustus_masked-Deha2B-processed-gene-5.71-mRNA-1_1 gene=augustus_masked-Deha2B-processed-gene-5.71 CDS=1-459	gene=augustus_masked-Deha2B-processed-gene-5.71 CDS=1-459	Debaryomyces_hansenii
12	Debaryomyces_hansenii@Seq_13	36_12	OG2911	Saccharomyces_cerevisiae@YMR100W	augustus_masked-Deha2D-processed-gene-1.78-mRNA-1_1 gene=augustus_masked-Deha2D-processed-gene-1.78 CDS=1-2463	gene=augustus_masked-Deha2D-processed-gene-1.78 CDS=1-2463	Debaryomyces_hansenii
13	Debaryomyces_hansenii@Seq_14	36_13	OG4093	Saccharomyces_cerevisiae@YGR063C	augustus_masked-Deha2G-processed-gene-16.15-mRNA-1_1 gene=augustus_masked-Deha2G-processed-gene-16.15 CDS=1-333	gene=augustus_masked-Deha2G-processed-gene-16.15 CDS=1-333	Debaryomyces_hansenii
14	Debaryomyces_hansenii@Seq_15	36_14	OG1515	Saccharomyces_cerevisiae@YHR112C	augustus_masked-Deha2A-processed-gene-1.99-mRNA-1_1 gene=augustus_masked-Deha2A-processed-gene-1.99 CDS=1-1125	gene=augustus_masked-Deha2A-processed-gene-1.99 CDS=1-1125	Debaryomyces_hansenii
15	Debaryomyces_hansenii@Seq_16	36_15	OG132417	Debaryomyces_hansenii@Seq_16	snap_masked-Deha2C-processed-gene-1.143-mRNA-1_1 gene=snap_masked-Deha2C-processed-gene-1.143 CDS=1-252	gene=snap_masked-Deha2C-processed-gene-1.143 CDS=1-252	Debaryomyces_hansenii
16	Debaryomyces_hansenii@Seq_17	36_16	OG1871	Saccharomyces_cerevisiae@YDL084W	maker-Deha2F-augustus-gene-5.93-mRNA-1_1 gene=maker-Deha2F-augustus-gene-5.93 CDS=1-1305	gene=maker-Deha2F-augustus-gene-5.93 CDS=1-1305	Debaryomyces_hansenii
17	Debaryomyces_hansenii@Seq_18	36_17	OG1949	Saccharomyces_cerevisiae@YDR334W	augustus_masked-Deha2F-processed-gene-19.82-mRNA-1_1 gene=augustus_masked-Deha2F-processed-gene-19.82 CDS=1-4848	gene=augustus_masked-Deha2F-processed-gene-19.82 CDS=1-4848	Debaryomyces_hansenii
18	Debaryomyces_hansenii@Seq_19	36_18	OG6876	yHMPu5000035033_Candida_cretensis@Seq_1896	genemark-Deha2G-processed-gene-1.29-mRNA-1_1 gene=genemark-Deha2G-processed-gene-1.29 CDS=1-1290	gene=genemark-Deha2G-processed-gene-1.29 CDS=1-1290	Debaryomyces_hansenii
19	Debaryomyces_hansenii@Seq_20	36_19	OG2848	Saccharomyces_cerevisiae@YER007C-A	augustus_masked-Deha2D-processed-gene-14.128-mRNA-1_1 gene=augustus_masked-Deha2D-processed-gene-14.128 CDS=1-537	gene=augustus_masked-Deha2D-processed-gene-14.128 CDS=1-537	Debaryomyces_hansenii
20	Debaryomyces_hansenii@Seq_21	36_20	OG3847	Saccharomyces_cerevisiae@YPL248C	augustus_masked-Deha2C-processed-gene-10.51-mRNA-1_1 gene=augustus_masked-Deha2C-processed-gene-10.51 CDS=1-2877	gene=augustus_masked-Deha2C-processed-gene-10.51 CDS=1-2877	Debaryomyces_hansenii
