	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	yHMPu5000035688_Cyberlindnera_xylosilytica@Seq_1	319_0	OG6935	yHMPu5000034646_Wickerhamiella_cacticola@Seq_5358	snap_masked-flattened_line_2-processed-gene-3.61-mRNA-1_1 gene=snap_masked-flattened_line_2-processed-gene-3.61 CDS=1-1854	gene=snap_masked-flattened_line_2-processed-gene-3.61 CDS=1-1854	yHMPu5000035688_Cyberlindnera_xylosilytica
1	yHMPu5000035688_Cyberlindnera_xylosilytica@Seq_2	319_1	OG87430	yHMPu5000035688_Cyberlindnera_xylosilytica@Seq_2	snap_masked-flattened_line_0-processed-gene-4.150-mRNA-1_1 gene=snap_masked-flattened_line_0-processed-gene-4.150 CDS=1-1548	gene=snap_masked-flattened_line_0-processed-gene-4.150 CDS=1-1548	yHMPu5000035688_Cyberlindnera_xylosilytica
2	yHMPu5000035688_Cyberlindnera_xylosilytica@Seq_3	319_2	OG59621	yHMPu5000035688_Cyberlindnera_xylosilytica@Seq_3	snap_masked-flattened_line_7-processed-gene-2.205-mRNA-1_1 gene=snap_masked-flattened_line_7-processed-gene-2.205 CDS=1-621	gene=snap_masked-flattened_line_7-processed-gene-2.205 CDS=1-621	yHMPu5000035688_Cyberlindnera_xylosilytica
3	yHMPu5000035688_Cyberlindnera_xylosilytica@Seq_4	319_3	OG5515	Nakazawaea_peltata@Seq_4927	snap_masked-flattened_line_38-processed-gene-0.68-mRNA-1_1 gene=snap_masked-flattened_line_38-processed-gene-0.68 CDS=1-2013	gene=snap_masked-flattened_line_38-processed-gene-0.68 CDS=1-2013	yHMPu5000035688_Cyberlindnera_xylosilytica
4	yHMPu5000035688_Cyberlindnera_xylosilytica@Seq_5	319_4	OG1898	Saccharomyces_cerevisiae@YDR120C	snap_masked-flattened_line_14-processed-gene-1.56-mRNA-1_1 gene=snap_masked-flattened_line_14-processed-gene-1.56 CDS=1-1482	gene=snap_masked-flattened_line_14-processed-gene-1.56 CDS=1-1482	yHMPu5000035688_Cyberlindnera_xylosilytica
5	yHMPu5000035688_Cyberlindnera_xylosilytica@Seq_6	319_5	OG2315	Saccharomyces_cerevisiae@YEL052W	snap_masked-flattened_line_56-processed-gene-0.35-mRNA-1_1 gene=snap_masked-flattened_line_56-processed-gene-0.35 CDS=1-1401	gene=snap_masked-flattened_line_56-processed-gene-0.35 CDS=1-1401	yHMPu5000035688_Cyberlindnera_xylosilytica
6	yHMPu5000035688_Cyberlindnera_xylosilytica@Seq_7	319_6	OG4425	Metschnikowia_mauinuiana@Seq_352	augustus_masked-flattened_line_3-processed-gene-3.6-mRNA-1_1 gene=augustus_masked-flattened_line_3-processed-gene-3.6 CDS=1-1629	gene=augustus_masked-flattened_line_3-processed-gene-3.6 CDS=1-1629	yHMPu5000035688_Cyberlindnera_xylosilytica
7	yHMPu5000035688_Cyberlindnera_xylosilytica@Seq_8	319_7	OG3008	Saccharomyces_cerevisiae@YKL088W	snap_masked-flattened_line_110-processed-gene-0.57-mRNA-1_1 gene=snap_masked-flattened_line_110-processed-gene-0.57 CDS=1-1158	gene=snap_masked-flattened_line_110-processed-gene-0.57 CDS=1-1158	yHMPu5000035688_Cyberlindnera_xylosilytica
8	yHMPu5000035688_Cyberlindnera_xylosilytica@Seq_9	319_8	OG2900	Saccharomyces_cerevisiae@YIL063C	snap_masked-flattened_line_0-processed-gene-1.135-mRNA-1_1 gene=snap_masked-flattened_line_0-processed-gene-1.135 CDS=1-1203	gene=snap_masked-flattened_line_0-processed-gene-1.135 CDS=1-1203	yHMPu5000035688_Cyberlindnera_xylosilytica
9	yHMPu5000035688_Cyberlindnera_xylosilytica@Seq_10	319_9	OG5389	Lodderomyces_elongisporus@Seq_1100	augustus_masked-flattened_line_12-processed-gene-1.131-mRNA-1_1 gene=augustus_masked-flattened_line_12-processed-gene-1.131 CDS=1-2145	gene=augustus_masked-flattened_line_12-processed-gene-1.131 CDS=1-2145	yHMPu5000035688_Cyberlindnera_xylosilytica
