	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	yHMPu5000034902_Ogataea_minuta@Seq_1	236_0	OG1242	Saccharomyces_cerevisiae@YKL004W	snap_masked-NODE_2_length_1316370_cov_40.1168_ID_3-processed-gene-1.36-mRNA-1_1 gene=snap_masked-NODE_2_length_1316370_cov_40.1168_ID_3-processed-gene-1.36 CDS=1-1137	gene=snap_masked-NODE_2_length_1316370_cov_40.1168_ID_3-processed-gene-1.36 CDS=1-1137	yHMPu5000034902_Ogataea_minuta
1	yHMPu5000034902_Ogataea_minuta@Seq_2	236_1	OG7189	yHMPu5000034886_Ogataea_trehalophila@Seq_2073	snap_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-14.152-mRNA-1_1 gene=snap_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-14.152 CDS=1-1467	gene=snap_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-14.152 CDS=1-1467	yHMPu5000034902_Ogataea_minuta
2	yHMPu5000034902_Ogataea_minuta@Seq_3	236_2	OG4932	yHMPu5000035691_Candida_salmanticensis@Seq_2749	snap_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-6.8-mRNA-1_1 gene=snap_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-6.8 CDS=1-1092	gene=snap_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-6.8 CDS=1-1092	yHMPu5000034902_Ogataea_minuta
3	yHMPu5000034902_Ogataea_minuta@Seq_4	236_3	OG4083	Saccharomyces_cerevisiae@YBR167C	snap_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-5.108-mRNA-1_1 gene=snap_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-5.108 CDS=1-426	gene=snap_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-5.108 CDS=1-426	yHMPu5000034902_Ogataea_minuta
4	yHMPu5000034902_Ogataea_minuta@Seq_5	236_4	OG5303	Metschnikowia_dekortum@Seq_5297	snap_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-9.102-mRNA-1_1 gene=snap_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-9.102 CDS=1-462	gene=snap_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-9.102 CDS=1-462	yHMPu5000034902_Ogataea_minuta
5	yHMPu5000034902_Ogataea_minuta@Seq_6	236_5	OG2604	Saccharomyces_cerevisiae@YKL195W	augustus_masked-NODE_2_length_1316370_cov_40.1168_ID_3-processed-gene-5.151-mRNA-1_1 gene=augustus_masked-NODE_2_length_1316370_cov_40.1168_ID_3-processed-gene-5.151 CDS=1-654	gene=augustus_masked-NODE_2_length_1316370_cov_40.1168_ID_3-processed-gene-5.151 CDS=1-654	yHMPu5000034902_Ogataea_minuta
6	yHMPu5000034902_Ogataea_minuta@Seq_7	236_6	OG7486	Dekkera_bruxellensis@Seq_4923	snap_masked-NODE_2_length_1316370_cov_40.1168_ID_3-processed-gene-6.85-mRNA-1_1 gene=snap_masked-NODE_2_length_1316370_cov_40.1168_ID_3-processed-gene-6.85 CDS=1-276	gene=snap_masked-NODE_2_length_1316370_cov_40.1168_ID_3-processed-gene-6.85 CDS=1-276	yHMPu5000034902_Ogataea_minuta
7	yHMPu5000034902_Ogataea_minuta@Seq_8	236_7	OG3302	Saccharomyces_cerevisiae@YHR143W-A	snap_masked-NODE_7_length_744497_cov_40.979_ID_13-processed-gene-0.37-mRNA-1_1 gene=snap_masked-NODE_7_length_744497_cov_40.979_ID_13-processed-gene-0.37 CDS=1-216	gene=snap_masked-NODE_7_length_744497_cov_40.979_ID_13-processed-gene-0.37 CDS=1-216	yHMPu5000034902_Ogataea_minuta
8	yHMPu5000034902_Ogataea_minuta@Seq_9	236_8	OG2672	Saccharomyces_cerevisiae@YDR198C	snap_masked-NODE_6_length_997536_cov_39.9545_ID_11-processed-gene-3.154-mRNA-1_1 gene=snap_masked-NODE_6_length_997536_cov_39.9545_ID_11-processed-gene-3.154 CDS=1-1275	gene=snap_masked-NODE_6_length_997536_cov_39.9545_ID_11-processed-gene-3.154 CDS=1-1275	yHMPu5000034902_Ogataea_minuta
9	yHMPu5000034902_Ogataea_minuta@Seq_10	236_9	OG3605	yHMPu5000034903_Ogataea_naganishii@Seq_538	snap_masked-NODE_8_length_429335_cov_42.3132_ID_15-processed-gene-2.122-mRNA-1_1 gene=snap_masked-NODE_8_length_429335_cov_42.3132_ID_15-processed-gene-2.122 CDS=1-1062	gene=snap_masked-NODE_8_length_429335_cov_42.3132_ID_15-processed-gene-2.122 CDS=1-1062	yHMPu5000034902_Ogataea_minuta
10	yHMPu5000034902_Ogataea_minuta@Seq_11	236_10	OG5725	yHMPu5000035665_Middelhovenomyces_tepae@Seq_4489	maker-NODE_5_length_1023165_cov_41.5042_ID_9-augustus-gene-4.73-mRNA-1_1 gene=maker-NODE_5_length_1023165_cov_41.5042_ID_9-augustus-gene-4.73 CDS=1-3414	gene=maker-NODE_5_length_1023165_cov_41.5042_ID_9-augustus-gene-4.73 CDS=1-3414	yHMPu5000034902_Ogataea_minuta
11	yHMPu5000034902_Ogataea_minuta@Seq_12	236_11	OG4565	Metschnikowia_lockheadii@Seq_2967	snap_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-6.22-mRNA-1_1 gene=snap_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-6.22 CDS=1-414	gene=snap_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-6.22 CDS=1-414	yHMPu5000034902_Ogataea_minuta
12	yHMPu5000034902_Ogataea_minuta@Seq_13	236_12	OG2534	Saccharomyces_cerevisiae@YKL003C	maker-NODE_3_length_1291677_cov_39.2896_ID_5-snap-gene-9.58-mRNA-1_1 gene=maker-NODE_3_length_1291677_cov_39.2896_ID_5-snap-gene-9.58 CDS=1-387	gene=maker-NODE_3_length_1291677_cov_39.2896_ID_5-snap-gene-9.58 CDS=1-387	yHMPu5000034902_Ogataea_minuta
13	yHMPu5000034902_Ogataea_minuta@Seq_14	236_13	OG165058	yHMPu5000034902_Ogataea_minuta@Seq_14	maker-NODE_3_length_1291677_cov_39.2896_ID_5-snap-gene-11.359-mRNA-1_1 gene=maker-NODE_3_length_1291677_cov_39.2896_ID_5-snap-gene-11.359 CDS=1-411	gene=maker-NODE_3_length_1291677_cov_39.2896_ID_5-snap-gene-11.359 CDS=1-411	yHMPu5000034902_Ogataea_minuta
14	yHMPu5000034902_Ogataea_minuta@Seq_15	236_14	OG8090	yHMPu5000035674_Kregervanrija_delftensis@Seq_3152	snap_masked-NODE_6_length_997536_cov_39.9545_ID_11-processed-gene-2.144-mRNA-1_1 gene=snap_masked-NODE_6_length_997536_cov_39.9545_ID_11-processed-gene-2.144 CDS=1-714	gene=snap_masked-NODE_6_length_997536_cov_39.9545_ID_11-processed-gene-2.144 CDS=1-714	yHMPu5000034902_Ogataea_minuta
15	yHMPu5000034902_Ogataea_minuta@Seq_16	236_15	OG156050	yHMPu5000034902_Ogataea_minuta@Seq_16	snap_masked-NODE_6_length_997536_cov_39.9545_ID_11-processed-gene-4.60-mRNA-1_1 gene=snap_masked-NODE_6_length_997536_cov_39.9545_ID_11-processed-gene-4.60 CDS=1-177	gene=snap_masked-NODE_6_length_997536_cov_39.9545_ID_11-processed-gene-4.60 CDS=1-177	yHMPu5000034902_Ogataea_minuta
16	yHMPu5000034902_Ogataea_minuta@Seq_17	236_16	OG5585	yHMPu5000035699_Cyberlindnera_maclurae@Seq_1462	snap_masked-NODE_8_length_429335_cov_42.3132_ID_15-processed-gene-3.75-mRNA-1_1 gene=snap_masked-NODE_8_length_429335_cov_42.3132_ID_15-processed-gene-3.75 CDS=1-303	gene=snap_masked-NODE_8_length_429335_cov_42.3132_ID_15-processed-gene-3.75 CDS=1-303	yHMPu5000034902_Ogataea_minuta
17	yHMPu5000034902_Ogataea_minuta@Seq_18	236_17	OG2467	Saccharomyces_cerevisiae@YDR221W	maker-NODE_3_length_1291677_cov_39.2896_ID_5-snap-gene-3.10-mRNA-1_1 gene=maker-NODE_3_length_1291677_cov_39.2896_ID_5-snap-gene-3.10 CDS=1-2292	gene=maker-NODE_3_length_1291677_cov_39.2896_ID_5-snap-gene-3.10 CDS=1-2292	yHMPu5000034902_Ogataea_minuta
18	yHMPu5000034902_Ogataea_minuta@Seq_19	236_18	OG2182	Saccharomyces_cerevisiae@YLR133W	snap_masked-NODE_6_length_997536_cov_39.9545_ID_11-processed-gene-8.263-mRNA-1_1 gene=snap_masked-NODE_6_length_997536_cov_39.9545_ID_11-processed-gene-8.263 CDS=1-1701	gene=snap_masked-NODE_6_length_997536_cov_39.9545_ID_11-processed-gene-8.263 CDS=1-1701	yHMPu5000034902_Ogataea_minuta
19	yHMPu5000034902_Ogataea_minuta@Seq_20	236_19	OG2946	Saccharomyces_cerevisiae@YNL010W	snap_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-5.57-mRNA-1_1 gene=snap_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-5.57 CDS=1-720	gene=snap_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-5.57 CDS=1-720	yHMPu5000034902_Ogataea_minuta
