	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	Metschnikowia_ipomoeae@Seq_1	80_0	OG3103	Saccharomyces_cerevisiae@YFR006W	snap_masked-ipo_s162-processed-gene-0.114-mRNA-1_1 gene=snap_masked-ipo_s162-processed-gene-0.114 CDS=1-1419	gene=snap_masked-ipo_s162-processed-gene-0.114 CDS=1-1419	Metschnikowia_ipomoeae
1	Metschnikowia_ipomoeae@Seq_2	80_1	OG7028	Metschnikowia_mauinuiana@Seq_1167	snap_masked-ipo_s43-processed-gene-0.75-mRNA-1_1 gene=snap_masked-ipo_s43-processed-gene-0.75 CDS=1-387	gene=snap_masked-ipo_s43-processed-gene-0.75 CDS=1-387	Metschnikowia_ipomoeae
2	Metschnikowia_ipomoeae@Seq_3	80_2	OG9728	Metschnikowia_arizonensis@Seq_787	snap_masked-ipo_s331-processed-gene-0.31-mRNA-1_1 gene=snap_masked-ipo_s331-processed-gene-0.31 CDS=1-2781	gene=snap_masked-ipo_s331-processed-gene-0.31 CDS=1-2781	Metschnikowia_ipomoeae
3	Metschnikowia_ipomoeae@Seq_4	80_3	OG2415	Saccharomyces_cerevisiae@YLR148W	snap_masked-ipo_s311-processed-gene-0.35-mRNA-1_1 gene=snap_masked-ipo_s311-processed-gene-0.35 CDS=1-1722	gene=snap_masked-ipo_s311-processed-gene-0.35 CDS=1-1722	Metschnikowia_ipomoeae
4	Metschnikowia_ipomoeae@Seq_5	80_4	OG2703	Saccharomyces_cerevisiae@YMR079W	snap_masked-ipo_s25-processed-gene-0.19-mRNA-1_1 gene=snap_masked-ipo_s25-processed-gene-0.19 CDS=1-897	gene=snap_masked-ipo_s25-processed-gene-0.19 CDS=1-897	Metschnikowia_ipomoeae
5	Metschnikowia_ipomoeae@Seq_6	80_5	OG30070	Metschnikowia_santaceciliae@Seq_5271	snap_masked-ipo_s107-processed-gene-0.11-mRNA-1_1 gene=snap_masked-ipo_s107-processed-gene-0.11 CDS=1-195	gene=snap_masked-ipo_s107-processed-gene-0.11 CDS=1-195	Metschnikowia_ipomoeae
6	Metschnikowia_ipomoeae@Seq_7	80_6	OG5540	Saccharomyces_cerevisiae@YBR180W	snap_masked-ipo_s450-processed-gene-0.14-mRNA-1_1 gene=snap_masked-ipo_s450-processed-gene-0.14 CDS=1-1431	gene=snap_masked-ipo_s450-processed-gene-0.14 CDS=1-1431	Metschnikowia_ipomoeae
7	Metschnikowia_ipomoeae@Seq_8	80_7	OG2577	Saccharomyces_cerevisiae@YCL009C	snap_masked-ipo_s125-processed-gene-2.53-mRNA-1_1 gene=snap_masked-ipo_s125-processed-gene-2.53 CDS=1-891	gene=snap_masked-ipo_s125-processed-gene-2.53 CDS=1-891	Metschnikowia_ipomoeae
8	Metschnikowia_ipomoeae@Seq_9	80_8	OG2624	Saccharomyces_cerevisiae@YDL159W	snap_masked-ipo_s156-processed-gene-0.14-mRNA-1_1 gene=snap_masked-ipo_s156-processed-gene-0.14 CDS=1-1908	gene=snap_masked-ipo_s156-processed-gene-0.14 CDS=1-1908	Metschnikowia_ipomoeae
9	Metschnikowia_ipomoeae@Seq_10	80_9	OG5076	Lodderomyces_elongisporus@Seq_3192	augustus_masked-ipo_s287-processed-gene-0.8-mRNA-1_1 gene=augustus_masked-ipo_s287-processed-gene-0.8 CDS=1-1614	gene=augustus_masked-ipo_s287-processed-gene-0.8 CDS=1-1614	Metschnikowia_ipomoeae
10	Metschnikowia_ipomoeae@Seq_11	80_10	OG234316	Metschnikowia_ipomoeae@Seq_11	snap_masked-ipo_s369-processed-gene-0.10-mRNA-1_1 gene=snap_masked-ipo_s369-processed-gene-0.10 CDS=1-249	gene=snap_masked-ipo_s369-processed-gene-0.10 CDS=1-249	Metschnikowia_ipomoeae
11	Metschnikowia_ipomoeae@Seq_12	80_11	OG5911	Metschnikowia_matae_maris@Seq_2115	snap_masked-ipo_s86-processed-gene-4.72-mRNA-1_1 gene=snap_masked-ipo_s86-processed-gene-4.72 CDS=1-2358	gene=snap_masked-ipo_s86-processed-gene-4.72 CDS=1-2358	Metschnikowia_ipomoeae
12	Metschnikowia_ipomoeae@Seq_13	80_12	OG1926	Saccharomyces_cerevisiae@YDL031W	snap_masked-ipo_s367-processed-gene-0.154-mRNA-1_1 gene=snap_masked-ipo_s367-processed-gene-0.154 CDS=1-2868	gene=snap_masked-ipo_s367-processed-gene-0.154 CDS=1-2868	Metschnikowia_ipomoeae
13	Metschnikowia_ipomoeae@Seq_14	80_13	OG2878	Saccharomyces_cerevisiae@YGR246C	maker-ipo_s231-snap-gene-0.0-mRNA-1_1 gene=maker-ipo_s231-snap-gene-0.0 CDS=1-1722	gene=maker-ipo_s231-snap-gene-0.0 CDS=1-1722	Metschnikowia_ipomoeae
14	Metschnikowia_ipomoeae@Seq_15	80_14	OG16307	Metschnikowia_matae_maris@Seq_1181	snap_masked-ipo_s331-processed-gene-0.41-mRNA-1_1 gene=snap_masked-ipo_s331-processed-gene-0.41 CDS=1-858	gene=snap_masked-ipo_s331-processed-gene-0.41 CDS=1-858	Metschnikowia_ipomoeae
15	Metschnikowia_ipomoeae@Seq_16	80_15	OG11796	Metschnikowia_bowlesiae@Seq_4638	snap_masked-ipo_s122-processed-gene-1.113-mRNA-1_1 gene=snap_masked-ipo_s122-processed-gene-1.113 CDS=1-828	gene=snap_masked-ipo_s122-processed-gene-1.113 CDS=1-828	Metschnikowia_ipomoeae
16	Metschnikowia_ipomoeae@Seq_17	80_16	OG2593	Saccharomyces_cerevisiae@YJL168C	snap_masked-ipo_s73-processed-gene-2.24-mRNA-1_1 gene=snap_masked-ipo_s73-processed-gene-2.24 CDS=1-2202	gene=snap_masked-ipo_s73-processed-gene-2.24 CDS=1-2202	Metschnikowia_ipomoeae
17	Metschnikowia_ipomoeae@Seq_18	80_17	OG4465	Saccharomyces_cerevisiae@YER048W-A	snap_masked-ipo_s462-processed-gene-0.55-mRNA-1_1 gene=snap_masked-ipo_s462-processed-gene-0.55 CDS=1-267	gene=snap_masked-ipo_s462-processed-gene-0.55 CDS=1-267	Metschnikowia_ipomoeae
18	Metschnikowia_ipomoeae@Seq_19	80_18	OG4615	yHMPu5000034623_Pichia_norvegensis@Seq_2284	snap_masked-ipo_s122-processed-gene-0.99-mRNA-1_1 gene=snap_masked-ipo_s122-processed-gene-0.99 CDS=1-1416	gene=snap_masked-ipo_s122-processed-gene-0.99 CDS=1-1416	Metschnikowia_ipomoeae
19	Metschnikowia_ipomoeae@Seq_20	80_19	OG1039	Saccharomyces_cerevisiae@YJL200C	snap_masked-ipo_s164-processed-gene-3.57-mRNA-1_1 gene=snap_masked-ipo_s164-processed-gene-3.57 CDS=1-2337	gene=snap_masked-ipo_s164-processed-gene-3.57 CDS=1-2337	Metschnikowia_ipomoeae
20	Metschnikowia_ipomoeae@Seq_21	80_20	OG4466	Saccharomyces_cerevisiae@YDR393W	snap_masked-ipo_s80-processed-gene-0.64-mRNA-1_1 gene=snap_masked-ipo_s80-processed-gene-0.64 CDS=1-1329	gene=snap_masked-ipo_s80-processed-gene-0.64 CDS=1-1329	Metschnikowia_ipomoeae
