	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	yHMPu5000035662_Meyerozyma_caribbica@Seq_1	304_0	OG2041	Saccharomyces_cerevisiae@YGL171W	snap_masked-NODE_13_length_195850_cov_25.4824_ID_1570-processed-gene-0.41-mRNA-1_1 gene=snap_masked-NODE_13_length_195850_cov_25.4824_ID_1570-processed-gene-0.41 CDS=1-1614	gene=snap_masked-NODE_13_length_195850_cov_25.4824_ID_1570-processed-gene-0.41 CDS=1-1614	yHMPu5000035662_Meyerozyma_caribbica
1	yHMPu5000035662_Meyerozyma_caribbica@Seq_2	304_1	OG2663	Saccharomyces_cerevisiae@YOL135C	snap_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-9.49-mRNA-1_1 gene=snap_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-9.49 CDS=1-693	gene=snap_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-9.49 CDS=1-693	yHMPu5000035662_Meyerozyma_caribbica
2	yHMPu5000035662_Meyerozyma_caribbica@Seq_3	304_2	OG1396	Saccharomyces_cerevisiae@YMR190C	maker-NODE_10_length_506719_cov_18.9381_ID_1110-augustus-gene-2.150-mRNA-1_1 gene=maker-NODE_10_length_506719_cov_18.9381_ID_1110-augustus-gene-2.150 CDS=1-3609	gene=maker-NODE_10_length_506719_cov_18.9381_ID_1110-augustus-gene-2.150 CDS=1-3609	yHMPu5000035662_Meyerozyma_caribbica
3	yHMPu5000035662_Meyerozyma_caribbica@Seq_4	304_3	OG1505	Saccharomyces_cerevisiae@YDL126C	snap_masked-NODE_4_length_887185_cov_24.1062_ID_1360-processed-gene-5.121-mRNA-1_1 gene=snap_masked-NODE_4_length_887185_cov_24.1062_ID_1360-processed-gene-5.121 CDS=1-2469	gene=snap_masked-NODE_4_length_887185_cov_24.1062_ID_1360-processed-gene-5.121 CDS=1-2469	yHMPu5000035662_Meyerozyma_caribbica
4	yHMPu5000035662_Meyerozyma_caribbica@Seq_5	304_4	OG3165	Saccharomyces_cerevisiae@YBR053C	snap_masked-NODE_12_length_294675_cov_21.9903_ID_1250-processed-gene-0.125-mRNA-1_1 gene=snap_masked-NODE_12_length_294675_cov_21.9903_ID_1250-processed-gene-0.125 CDS=1-948	gene=snap_masked-NODE_12_length_294675_cov_21.9903_ID_1250-processed-gene-0.125 CDS=1-948	yHMPu5000035662_Meyerozyma_caribbica
5	yHMPu5000035662_Meyerozyma_caribbica@Seq_6	304_5	OG3855	Saccharomyces_cerevisiae@YDR486C	snap_masked-NODE_9_length_596901_cov_18.4558_ID_1197-processed-gene-4.91-mRNA-1_1 gene=snap_masked-NODE_9_length_596901_cov_18.4558_ID_1197-processed-gene-4.91 CDS=1-639	gene=snap_masked-NODE_9_length_596901_cov_18.4558_ID_1197-processed-gene-4.91 CDS=1-639	yHMPu5000035662_Meyerozyma_caribbica
6	yHMPu5000035662_Meyerozyma_caribbica@Seq_7	304_6	OG3534	Saccharomyces_cerevisiae@YNR037C	snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-5.99-mRNA-1_1 gene=snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-5.99 CDS=1-273	gene=snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-5.99 CDS=1-273	yHMPu5000035662_Meyerozyma_caribbica
7	yHMPu5000035662_Meyerozyma_caribbica@Seq_8	304_7	OG6384	yHMPu5000034973_Danielozyma_ontarioensis@Seq_2840	snap_masked-NODE_4_length_887185_cov_24.1062_ID_1360-processed-gene-7.70-mRNA-1_1 gene=snap_masked-NODE_4_length_887185_cov_24.1062_ID_1360-processed-gene-7.70 CDS=1-288	gene=snap_masked-NODE_4_length_887185_cov_24.1062_ID_1360-processed-gene-7.70 CDS=1-288	yHMPu5000035662_Meyerozyma_caribbica
8	yHMPu5000035662_Meyerozyma_caribbica@Seq_9	304_8	OG1181	Saccharomyces_cerevisiae@YMR307W	snap_masked-NODE_8_length_605226_cov_19.2795_ID_1056-processed-gene-0.129-mRNA-1_1 gene=snap_masked-NODE_8_length_605226_cov_19.2795_ID_1056-processed-gene-0.129 CDS=1-1626	gene=snap_masked-NODE_8_length_605226_cov_19.2795_ID_1056-processed-gene-0.129 CDS=1-1626	yHMPu5000035662_Meyerozyma_caribbica
9	yHMPu5000035662_Meyerozyma_caribbica@Seq_10	304_9	OG4049	Saccharomyces_cerevisiae@YMR176W	snap_masked-NODE_18_length_61333_cov_30.325_ID_1861-processed-gene-0.36-mRNA-1_1 gene=snap_masked-NODE_18_length_61333_cov_30.325_ID_1861-processed-gene-0.36 CDS=1-4827	gene=snap_masked-NODE_18_length_61333_cov_30.325_ID_1861-processed-gene-0.36 CDS=1-4827	yHMPu5000035662_Meyerozyma_caribbica
