	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	Xylona_heveae@Seq_1	141_0	OG46043	Xylona_heveae@Seq_1	jgi|Xylhe1|243538|fgenesh1_kg.1_#_1317_#_Locus6487v1rpkm8.51	jgi|Xylhe1|fgenesh1_kg.1_#_1317_#_Locus6487v1rpkm8.51	Xylona_heveae
1	Xylona_heveae@Seq_2	141_1	OG161056	Xylona_heveae@Seq_2	jgi|Xylhe1|165277|CE165276_880	jgi|Xylhe1|CE165276_880	Xylona_heveae
2	Xylona_heveae@Seq_3	141_2	OG221784	Xylona_heveae@Seq_3	jgi|Xylhe1|240169|fgenesh1_pg.8_#_299	jgi|Xylhe1|fgenesh1_pg.8_#_299	Xylona_heveae
3	Xylona_heveae@Seq_4	141_3	OG2500	Saccharomyces_cerevisiae@YDR460W	jgi|Xylhe1|279392|estExt_Genemark1.C_1_t10283	jgi|Xylhe1|estExt_Genemark1.C_1_t10283	Xylona_heveae
4	Xylona_heveae@Seq_5	141_4	OG13618	Neurospora_crassa@Seq_10204	jgi|Xylhe1|195609|gw1.8.3.1	jgi|Xylhe1|gw1.8.3.1	Xylona_heveae
5	Xylona_heveae@Seq_6	141_5	OG1975	Saccharomyces_cerevisiae@YDR454C	jgi|Xylhe1|218048|estExt_Genewise1.C_2_t20386	jgi|Xylhe1|estExt_Genewise1.C_2_t20386	Xylona_heveae
6	Xylona_heveae@Seq_7	141_6	OG16070	Sclerotinia_sclerotiorum@Seq_8498	jgi|Xylhe1|249767|fgenesh1_kg.9_#_492_#_Locus1839v2rpkm6.64_PRE	jgi|Xylhe1|fgenesh1_kg.9_#_492_#_Locus1839v2rpkm6.64_PRE	Xylona_heveae
7	Xylona_heveae@Seq_8	141_7	OG27472	Xylona_heveae@Seq_8	jgi|Xylhe1|247589|fgenesh1_kg.6_#_32_#_Locus7943v1rpkm5.30	jgi|Xylhe1|fgenesh1_kg.6_#_32_#_Locus7943v1rpkm5.30	Xylona_heveae
8	Xylona_heveae@Seq_9	141_8	OG3945	Saccharomyces_cerevisiae@YGL023C	jgi|Xylhe1|266367|gm1.2073_g	jgi|Xylhe1|gm1.2073_g	Xylona_heveae
9	Xylona_heveae@Seq_10	141_9	OG1039	Saccharomyces_cerevisiae@YJL200C	jgi|Xylhe1|252446|fgenesh1_pm.2_#_237	jgi|Xylhe1|fgenesh1_pm.2_#_237	Xylona_heveae
10	Xylona_heveae@Seq_11	141_10	OG129222	Xylona_heveae@Seq_11	jgi|Xylhe1|269959|gm1.5665_g	jgi|Xylhe1|gm1.5665_g	Xylona_heveae
11	Xylona_heveae@Seq_12	141_11	OG1708	Saccharomyces_cerevisiae@YOR360C	jgi|Xylhe1|62319|CE62318_7087	jgi|Xylhe1|CE62318_7087	Xylona_heveae
12	Xylona_heveae@Seq_13	141_12	OG4262	Saccharomyces_cerevisiae@YGL240W	jgi|Xylhe1|244938|fgenesh1_kg.3_#_159_#_Locus4438v2rpkm2.23	jgi|Xylhe1|fgenesh1_kg.3_#_159_#_Locus4438v2rpkm2.23	Xylona_heveae
13	Xylona_heveae@Seq_14	141_13	OG3868	Saccharomyces_cerevisiae@YML071C	jgi|Xylhe1|244113|fgenesh1_kg.2_#_571_#_Locus2534v1rpkm49.47	jgi|Xylhe1|fgenesh1_kg.2_#_571_#_Locus2534v1rpkm49.47	Xylona_heveae
14	Xylona_heveae@Seq_15	141_14	OG4081	Saccharomyces_cerevisiae@YOR275C	jgi|Xylhe1|281003|estExt_Genemark1.C_2_t20412	jgi|Xylhe1|estExt_Genemark1.C_2_t20412	Xylona_heveae
