	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	yHMPu5000035274_Wickerhamomyces_alni@Seq_1	280_0	OG6683	yHMPu5000035296_Priceomyces_carsonii@Seq_314	genemark-NODE_9_length_289240_cov_11.2825_ID_8777-processed-gene-1.57-mRNA-1_1 gene=genemark-NODE_9_length_289240_cov_11.2825_ID_8777-processed-gene-1.57 CDS=1-1737	gene=genemark-NODE_9_length_289240_cov_11.2825_ID_8777-processed-gene-1.57 CDS=1-1737	yHMPu5000035274_Wickerhamomyces_alni
1	yHMPu5000035274_Wickerhamomyces_alni@Seq_2	280_1	OG3747	Saccharomyces_cerevisiae@YKL016C	genemark-NODE_8_length_333546_cov_11.6749_ID_5273-processed-gene-1.0-mRNA-1_1 gene=genemark-NODE_8_length_333546_cov_11.6749_ID_5273-processed-gene-1.0 CDS=1-528	gene=genemark-NODE_8_length_333546_cov_11.6749_ID_5273-processed-gene-1.0 CDS=1-528	yHMPu5000035274_Wickerhamomyces_alni
2	yHMPu5000035274_Wickerhamomyces_alni@Seq_3	280_2	OG1022	Saccharomyces_cerevisiae@YHR104W	genemark-NODE_15_length_209627_cov_11.6964_ID_18026-processed-gene-1.125-mRNA-1_1 gene=genemark-NODE_15_length_209627_cov_11.6964_ID_18026-processed-gene-1.125 CDS=1-957	gene=genemark-NODE_15_length_209627_cov_11.6964_ID_18026-processed-gene-1.125 CDS=1-957	yHMPu5000035274_Wickerhamomyces_alni
3	yHMPu5000035274_Wickerhamomyces_alni@Seq_4	280_3	OG5090	yHMPu5000035673_Candida_orba@Seq_1886	genemark-NODE_4_length_618645_cov_11.4762_ID_4643-processed-gene-1.14-mRNA-1_1 gene=genemark-NODE_4_length_618645_cov_11.4762_ID_4643-processed-gene-1.14 CDS=1-1428	gene=genemark-NODE_4_length_618645_cov_11.4762_ID_4643-processed-gene-1.14 CDS=1-1428	yHMPu5000035274_Wickerhamomyces_alni
4	yHMPu5000035274_Wickerhamomyces_alni@Seq_5	280_4	OG110930	yHMPu5000035274_Wickerhamomyces_alni@Seq_5	augustus_masked-NODE_156_length_1206_cov_25.3346_ID_20073-processed-gene-0.2-mRNA-1_1 gene=augustus_masked-NODE_156_length_1206_cov_25.3346_ID_20073-processed-gene-0.2 CDS=1-1044	gene=augustus_masked-NODE_156_length_1206_cov_25.3346_ID_20073-processed-gene-0.2 CDS=1-1044	yHMPu5000035274_Wickerhamomyces_alni
5	yHMPu5000035274_Wickerhamomyces_alni@Seq_6	280_5	OG3012	Saccharomyces_cerevisiae@YHL029C	genemark-NODE_36_length_108922_cov_11.1402_ID_7707-processed-gene-0.95-mRNA-1_1 gene=genemark-NODE_36_length_108922_cov_11.1402_ID_7707-processed-gene-0.95 CDS=1-1566	gene=genemark-NODE_36_length_108922_cov_11.1402_ID_7707-processed-gene-0.95 CDS=1-1566	yHMPu5000035274_Wickerhamomyces_alni
6	yHMPu5000035274_Wickerhamomyces_alni@Seq_7	280_6	OG1061	Saccharomyces_cerevisiae@YHR019C	augustus_masked-NODE_31_length_119511_cov_10.6209_ID_5953-processed-gene-0.44-mRNA-1_1 gene=augustus_masked-NODE_31_length_119511_cov_10.6209_ID_5953-processed-gene-0.44 CDS=1-1656	gene=augustus_masked-NODE_31_length_119511_cov_10.6209_ID_5953-processed-gene-0.44 CDS=1-1656	yHMPu5000035274_Wickerhamomyces_alni
7	yHMPu5000035274_Wickerhamomyces_alni@Seq_8	280_7	OG8687	yHMPu5000035699_Cyberlindnera_maclurae@Seq_4483	genemark-NODE_5_length_396261_cov_11.9408_ID_5026-processed-gene-2.121-mRNA-1_1 gene=genemark-NODE_5_length_396261_cov_11.9408_ID_5026-processed-gene-2.121 CDS=1-2298	gene=genemark-NODE_5_length_396261_cov_11.9408_ID_5026-processed-gene-2.121 CDS=1-2298	yHMPu5000035274_Wickerhamomyces_alni
8	yHMPu5000035274_Wickerhamomyces_alni@Seq_9	280_8	OG2446	Saccharomyces_cerevisiae@YNL127W	genemark-NODE_46_length_71650_cov_11.7922_ID_7958-processed-gene-0.49-mRNA-1_1 gene=genemark-NODE_46_length_71650_cov_11.7922_ID_7958-processed-gene-0.49 CDS=1-2262	gene=genemark-NODE_46_length_71650_cov_11.7922_ID_7958-processed-gene-0.49 CDS=1-2262	yHMPu5000035274_Wickerhamomyces_alni
9	yHMPu5000035274_Wickerhamomyces_alni@Seq_10	280_9	OG4306	Saccharomyces_cerevisiae@YOL095C	genemark-NODE_14_length_216528_cov_11.0368_ID_5637-processed-gene-1.108-mRNA-1_1 gene=genemark-NODE_14_length_216528_cov_11.0368_ID_5637-processed-gene-1.108 CDS=1-2001	gene=genemark-NODE_14_length_216528_cov_11.0368_ID_5637-processed-gene-1.108 CDS=1-2001	yHMPu5000035274_Wickerhamomyces_alni
10	yHMPu5000035274_Wickerhamomyces_alni@Seq_11	280_10	OG2397	Saccharomyces_cerevisiae@YML042W	genemark-NODE_3_length_702318_cov_12.2707_ID_4671-processed-gene-3.8-mRNA-1_1 gene=genemark-NODE_3_length_702318_cov_12.2707_ID_4671-processed-gene-3.8 CDS=1-1848	gene=genemark-NODE_3_length_702318_cov_12.2707_ID_4671-processed-gene-3.8 CDS=1-1848	yHMPu5000035274_Wickerhamomyces_alni
11	yHMPu5000035274_Wickerhamomyces_alni@Seq_12	280_11	OG1007	Saccharomyces_cerevisiae@YGL039W	genemark-NODE_10_length_274997_cov_10.7885_ID_5235-processed-gene-1.139-mRNA-1_1 gene=genemark-NODE_10_length_274997_cov_10.7885_ID_5235-processed-gene-1.139 CDS=1-1053	gene=genemark-NODE_10_length_274997_cov_10.7885_ID_5235-processed-gene-1.139 CDS=1-1053	yHMPu5000035274_Wickerhamomyces_alni
12	yHMPu5000035274_Wickerhamomyces_alni@Seq_13	280_12	OG109291	yHMPu5000035274_Wickerhamomyces_alni@Seq_13	augustus_masked-NODE_3_length_702318_cov_12.2707_ID_4671-processed-gene-1.10-mRNA-1_1 gene=augustus_masked-NODE_3_length_702318_cov_12.2707_ID_4671-processed-gene-1.10 CDS=1-1455	gene=augustus_masked-NODE_3_length_702318_cov_12.2707_ID_4671-processed-gene-1.10 CDS=1-1455	yHMPu5000035274_Wickerhamomyces_alni
13	yHMPu5000035274_Wickerhamomyces_alni@Seq_14	280_13	OG10562	yHMPu5000035703_Cyberlindnera_americana@Seq_4207	augustus_masked-NODE_76_length_20612_cov_11.4564_ID_9191-processed-gene-0.3-mRNA-1_1 gene=augustus_masked-NODE_76_length_20612_cov_11.4564_ID_9191-processed-gene-0.3 CDS=1-483	gene=augustus_masked-NODE_76_length_20612_cov_11.4564_ID_9191-processed-gene-0.3 CDS=1-483	yHMPu5000035274_Wickerhamomyces_alni
14	yHMPu5000035274_Wickerhamomyces_alni@Seq_15	280_14	OG3362	Saccharomyces_cerevisiae@YPL042C	augustus_masked-NODE_3_length_702318_cov_12.2707_ID_4671-processed-gene-5.160-mRNA-1_1 gene=augustus_masked-NODE_3_length_702318_cov_12.2707_ID_4671-processed-gene-5.160 CDS=1-1428	gene=augustus_masked-NODE_3_length_702318_cov_12.2707_ID_4671-processed-gene-5.160 CDS=1-1428	yHMPu5000035274_Wickerhamomyces_alni
15	yHMPu5000035274_Wickerhamomyces_alni@Seq_16	280_15	OG4195	Saccharomyces_cerevisiae@YDR067C	genemark-NODE_55_length_51937_cov_14.6728_ID_7486-processed-gene-0.41-mRNA-1_1 gene=genemark-NODE_55_length_51937_cov_14.6728_ID_7486-processed-gene-0.41 CDS=1-612	gene=genemark-NODE_55_length_51937_cov_14.6728_ID_7486-processed-gene-0.41 CDS=1-612	yHMPu5000035274_Wickerhamomyces_alni
16	yHMPu5000035274_Wickerhamomyces_alni@Seq_17	280_16	OG2856	Saccharomyces_cerevisiae@YKL144C	genemark-NODE_28_length_138905_cov_11.8726_ID_20475-processed-gene-0.203-mRNA-1_1 gene=genemark-NODE_28_length_138905_cov_11.8726_ID_20475-processed-gene-0.203 CDS=1-597	gene=genemark-NODE_28_length_138905_cov_11.8726_ID_20475-processed-gene-0.203 CDS=1-597	yHMPu5000035274_Wickerhamomyces_alni
17	yHMPu5000035274_Wickerhamomyces_alni@Seq_18	280_17	OG4579	Saccharomyces_cerevisiae@YNL265C	genemark-NODE_2_length_785837_cov_11.428_ID_4746-processed-gene-4.68-mRNA-1_1 gene=genemark-NODE_2_length_785837_cov_11.428_ID_4746-processed-gene-4.68 CDS=1-888	gene=genemark-NODE_2_length_785837_cov_11.428_ID_4746-processed-gene-4.68 CDS=1-888	yHMPu5000035274_Wickerhamomyces_alni
18	yHMPu5000035274_Wickerhamomyces_alni@Seq_19	280_18	OG2385	Saccharomyces_cerevisiae@YDL063C	genemark-NODE_17_length_184246_cov_13.1104_ID_6460-processed-gene-0.172-mRNA-1_1 gene=genemark-NODE_17_length_184246_cov_13.1104_ID_6460-processed-gene-0.172 CDS=1-1785	gene=genemark-NODE_17_length_184246_cov_13.1104_ID_6460-processed-gene-0.172 CDS=1-1785	yHMPu5000035274_Wickerhamomyces_alni
19	yHMPu5000035274_Wickerhamomyces_alni@Seq_20	280_19	OG4905	Saccharomyces_cerevisiae@YLR256W	maker-NODE_16_length_205259_cov_12.8162_ID_5189-snap-gene-1.66-mRNA-1_1 gene=maker-NODE_16_length_205259_cov_12.8162_ID_5189-snap-gene-1.66 CDS=1-5457	gene=maker-NODE_16_length_205259_cov_12.8162_ID_5189-snap-gene-1.66 CDS=1-5457	yHMPu5000035274_Wickerhamomyces_alni
20	yHMPu5000035274_Wickerhamomyces_alni@Seq_21	280_20	OG9218	yHMPu5000035689_Candida_mycetangii@Seq_222	snap_masked-NODE_5_length_396261_cov_11.9408_ID_5026-processed-gene-0.51-mRNA-1_1 gene=snap_masked-NODE_5_length_396261_cov_11.9408_ID_5026-processed-gene-0.51 CDS=1-1725	gene=snap_masked-NODE_5_length_396261_cov_11.9408_ID_5026-processed-gene-0.51 CDS=1-1725	yHMPu5000035274_Wickerhamomyces_alni
21	yHMPu5000035274_Wickerhamomyces_alni@Seq_22	280_21	OG3059	Saccharomyces_cerevisiae@YNL242W	genemark-NODE_1_length_1016687_cov_11.3563_ID_17831-processed-gene-4.140-mRNA-1_1 gene=genemark-NODE_1_length_1016687_cov_11.3563_ID_17831-processed-gene-4.140 CDS=1-5121	gene=genemark-NODE_1_length_1016687_cov_11.3563_ID_17831-processed-gene-4.140 CDS=1-5121	yHMPu5000035274_Wickerhamomyces_alni
22	yHMPu5000035274_Wickerhamomyces_alni@Seq_23	280_22	OG3509	Saccharomyces_cerevisiae@YFR047C	genemark-NODE_47_length_71546_cov_14.1678_ID_8848-processed-gene-0.92-mRNA-1_1 gene=genemark-NODE_47_length_71546_cov_14.1678_ID_8848-processed-gene-0.92 CDS=1-873	gene=genemark-NODE_47_length_71546_cov_14.1678_ID_8848-processed-gene-0.92 CDS=1-873	yHMPu5000035274_Wickerhamomyces_alni
23	yHMPu5000035274_Wickerhamomyces_alni@Seq_24	280_23	OG1104	Saccharomyces_cerevisiae@YLR286C	genemark-NODE_1_length_1016687_cov_11.3563_ID_17831-processed-gene-6.59-mRNA-1_1 gene=genemark-NODE_1_length_1016687_cov_11.3563_ID_17831-processed-gene-6.59 CDS=1-1806	gene=genemark-NODE_1_length_1016687_cov_11.3563_ID_17831-processed-gene-6.59 CDS=1-1806	yHMPu5000035274_Wickerhamomyces_alni
24	yHMPu5000035274_Wickerhamomyces_alni@Seq_25	280_24	OG9454	yHMPu5000035286_Candida_azyma@Seq_3723	snap_masked-NODE_2_length_785837_cov_11.428_ID_4746-processed-gene-0.51-mRNA-1_1 gene=snap_masked-NODE_2_length_785837_cov_11.428_ID_4746-processed-gene-0.51 CDS=1-960	gene=snap_masked-NODE_2_length_785837_cov_11.428_ID_4746-processed-gene-0.51 CDS=1-960	yHMPu5000035274_Wickerhamomyces_alni
25	yHMPu5000035274_Wickerhamomyces_alni@Seq_26	280_25	OG9789	yHMPu5000035274_Wickerhamomyces_alni@Seq_26	genemark-NODE_8_length_333546_cov_11.6749_ID_5273-processed-gene-2.119-mRNA-1_1 gene=genemark-NODE_8_length_333546_cov_11.6749_ID_5273-processed-gene-2.119 CDS=1-396	gene=genemark-NODE_8_length_333546_cov_11.6749_ID_5273-processed-gene-2.119 CDS=1-396	yHMPu5000035274_Wickerhamomyces_alni
26	yHMPu5000035274_Wickerhamomyces_alni@Seq_27	280_26	OG2210	Saccharomyces_cerevisiae@YLR216C	maker-NODE_1_length_1016687_cov_11.3563_ID_17831-snap-gene-3.107-mRNA-1_1 gene=maker-NODE_1_length_1016687_cov_11.3563_ID_17831-snap-gene-3.107 CDS=1-1347	gene=maker-NODE_1_length_1016687_cov_11.3563_ID_17831-snap-gene-3.107 CDS=1-1347	yHMPu5000035274_Wickerhamomyces_alni
27	yHMPu5000035274_Wickerhamomyces_alni@Seq_28	280_27	OG3236	Saccharomyces_cerevisiae@YJR142W	genemark-NODE_31_length_119511_cov_10.6209_ID_5953-processed-gene-0.107-mRNA-1_1 gene=genemark-NODE_31_length_119511_cov_10.6209_ID_5953-processed-gene-0.107 CDS=1-936	gene=genemark-NODE_31_length_119511_cov_10.6209_ID_5953-processed-gene-0.107 CDS=1-936	yHMPu5000035274_Wickerhamomyces_alni
28	yHMPu5000035274_Wickerhamomyces_alni@Seq_29	280_28	OG5973	Saccharomyces_cerevisiae@YPL024W	genemark-NODE_25_length_154784_cov_11.6473_ID_6672-processed-gene-0.157-mRNA-1_1 gene=genemark-NODE_25_length_154784_cov_11.6473_ID_6672-processed-gene-0.157 CDS=1-660	gene=genemark-NODE_25_length_154784_cov_11.6473_ID_6672-processed-gene-0.157 CDS=1-660	yHMPu5000035274_Wickerhamomyces_alni
29	yHMPu5000035274_Wickerhamomyces_alni@Seq_30	280_29	OG5560	Saccharomyces_cerevisiae@YLR394W	genemark-NODE_8_length_333546_cov_11.6749_ID_5273-processed-gene-2.66-mRNA-1_1 gene=genemark-NODE_8_length_333546_cov_11.6749_ID_5273-processed-gene-2.66 CDS=1-723	gene=genemark-NODE_8_length_333546_cov_11.6749_ID_5273-processed-gene-2.66 CDS=1-723	yHMPu5000035274_Wickerhamomyces_alni
30	yHMPu5000035274_Wickerhamomyces_alni@Seq_31	280_30	OG1530	Saccharomyces_cerevisiae@YLR456W	genemark-NODE_3_length_702318_cov_12.2707_ID_4671-processed-gene-6.77-mRNA-1_1 gene=genemark-NODE_3_length_702318_cov_12.2707_ID_4671-processed-gene-6.77 CDS=1-396	gene=genemark-NODE_3_length_702318_cov_12.2707_ID_4671-processed-gene-6.77 CDS=1-396	yHMPu5000035274_Wickerhamomyces_alni
31	yHMPu5000035274_Wickerhamomyces_alni@Seq_32	280_31	OG3902	Saccharomyces_cerevisiae@YPR183W	genemark-NODE_3_length_702318_cov_12.2707_ID_4671-processed-gene-5.18-mRNA-1_1 gene=genemark-NODE_3_length_702318_cov_12.2707_ID_4671-processed-gene-5.18 CDS=1-777	gene=genemark-NODE_3_length_702318_cov_12.2707_ID_4671-processed-gene-5.18 CDS=1-777	yHMPu5000035274_Wickerhamomyces_alni
32	yHMPu5000035274_Wickerhamomyces_alni@Seq_33	280_32	OG2307	Saccharomyces_cerevisiae@YHR111W	genemark-NODE_16_length_205259_cov_12.8162_ID_5189-processed-gene-1.122-mRNA-1_1 gene=genemark-NODE_16_length_205259_cov_12.8162_ID_5189-processed-gene-1.122 CDS=1-1302	gene=genemark-NODE_16_length_205259_cov_12.8162_ID_5189-processed-gene-1.122 CDS=1-1302	yHMPu5000035274_Wickerhamomyces_alni
33	yHMPu5000035274_Wickerhamomyces_alni@Seq_34	280_33	OG2171	Saccharomyces_cerevisiae@YIL035C	genemark-NODE_3_length_702318_cov_12.2707_ID_4671-processed-gene-0.131-mRNA-1_1 gene=genemark-NODE_3_length_702318_cov_12.2707_ID_4671-processed-gene-0.131 CDS=1-1002	gene=genemark-NODE_3_length_702318_cov_12.2707_ID_4671-processed-gene-0.131 CDS=1-1002	yHMPu5000035274_Wickerhamomyces_alni
34	yHMPu5000035274_Wickerhamomyces_alni@Seq_35	280_34	OG29481	yHMPu5000035274_Wickerhamomyces_alni@Seq_35	snap_masked-NODE_9_length_289240_cov_11.2825_ID_8777-processed-gene-0.59-mRNA-1_1 gene=snap_masked-NODE_9_length_289240_cov_11.2825_ID_8777-processed-gene-0.59 CDS=1-1089	gene=snap_masked-NODE_9_length_289240_cov_11.2825_ID_8777-processed-gene-0.59 CDS=1-1089	yHMPu5000035274_Wickerhamomyces_alni
35	yHMPu5000035274_Wickerhamomyces_alni@Seq_36	280_35	OG12029	yHMPu5000035271_Wickerhamomyces_bovis@Seq_5620	augustus_masked-NODE_47_length_71546_cov_14.1678_ID_8848-processed-gene-0.16-mRNA-1_1 gene=augustus_masked-NODE_47_length_71546_cov_14.1678_ID_8848-processed-gene-0.16 CDS=1-3393	gene=augustus_masked-NODE_47_length_71546_cov_14.1678_ID_8848-processed-gene-0.16 CDS=1-3393	yHMPu5000035274_Wickerhamomyces_alni
36	yHMPu5000035274_Wickerhamomyces_alni@Seq_37	280_36	OG3131	Saccharomyces_cerevisiae@YIL022W	genemark-NODE_3_length_702318_cov_12.2707_ID_4671-processed-gene-4.60-mRNA-1_1 gene=genemark-NODE_3_length_702318_cov_12.2707_ID_4671-processed-gene-4.60 CDS=1-1248	gene=genemark-NODE_3_length_702318_cov_12.2707_ID_4671-processed-gene-4.60 CDS=1-1248	yHMPu5000035274_Wickerhamomyces_alni
37	yHMPu5000035274_Wickerhamomyces_alni@Seq_38	280_37	OG1023	Saccharomyces_cerevisiae@YDL194W	genemark-NODE_4_length_618645_cov_11.4762_ID_4643-processed-gene-4.65-mRNA-1_1 gene=genemark-NODE_4_length_618645_cov_11.4762_ID_4643-processed-gene-4.65 CDS=1-2205	gene=genemark-NODE_4_length_618645_cov_11.4762_ID_4643-processed-gene-4.65 CDS=1-2205	yHMPu5000035274_Wickerhamomyces_alni
38	yHMPu5000035274_Wickerhamomyces_alni@Seq_39	280_38	OG4440	yHMPu5000041863_Candida_gorgasii@Seq_1586	genemark-NODE_12_length_247088_cov_12.6365_ID_9252-processed-gene-1.55-mRNA-1_1 gene=genemark-NODE_12_length_247088_cov_12.6365_ID_9252-processed-gene-1.55 CDS=1-879	gene=genemark-NODE_12_length_247088_cov_12.6365_ID_9252-processed-gene-1.55 CDS=1-879	yHMPu5000035274_Wickerhamomyces_alni
39	yHMPu5000035274_Wickerhamomyces_alni@Seq_40	280_39	OG2124	Saccharomyces_cerevisiae@YAL003W	genemark-NODE_56_length_47098_cov_10.9423_ID_7532-processed-gene-0.60-mRNA-1_1 gene=genemark-NODE_56_length_47098_cov_10.9423_ID_7532-processed-gene-0.60 CDS=1-627	gene=genemark-NODE_56_length_47098_cov_10.9423_ID_7532-processed-gene-0.60 CDS=1-627	yHMPu5000035274_Wickerhamomyces_alni
