	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	Yarrowia_lipolytica@Seq_1	144_0	OG4453	Saccharomyces_cerevisiae@YIL084C	genemark-YALI0F-processed-gene-33.42-mRNA-1_1 gene=genemark-YALI0F-processed-gene-33.42 CDS=1-855	gene=genemark-YALI0F-processed-gene-33.42 CDS=1-855	Yarrowia_lipolytica
1	Yarrowia_lipolytica@Seq_2	144_1	OG23643	yHMPu5000035645_Yarrowia_divulgata@Seq_4484	snap_masked-YALI0A-processed-gene-16.18-mRNA-1_1 gene=snap_masked-YALI0A-processed-gene-16.18 CDS=1-369	gene=snap_masked-YALI0A-processed-gene-16.18 CDS=1-369	Yarrowia_lipolytica
2	Yarrowia_lipolytica@Seq_3	144_2	OG3148	Saccharomyces_cerevisiae@YKL119C	genemark-YALI0A-processed-gene-1.40-mRNA-1_1 gene=genemark-YALI0A-processed-gene-1.40 CDS=1-1080	gene=genemark-YALI0A-processed-gene-1.40 CDS=1-1080	Yarrowia_lipolytica
3	Yarrowia_lipolytica@Seq_4	144_3	OG3942	Saccharomyces_cerevisiae@YJR017C	snap_masked-YALI0B-processed-gene-19.105-mRNA-1_1 gene=snap_masked-YALI0B-processed-gene-19.105 CDS=1-588	gene=snap_masked-YALI0B-processed-gene-19.105 CDS=1-588	Yarrowia_lipolytica
4	Yarrowia_lipolytica@Seq_5	144_4	OG2055	Saccharomyces_cerevisiae@YGL094C	augustus_masked-YALI0E-processed-gene-34.83-mRNA-1_1 gene=augustus_masked-YALI0E-processed-gene-34.83 CDS=1-3000	gene=augustus_masked-YALI0E-processed-gene-34.83 CDS=1-3000	Yarrowia_lipolytica
5	Yarrowia_lipolytica@Seq_6	144_5	OG222865	Yarrowia_lipolytica@Seq_6	augustus_masked-YALI0A-processed-gene-11.56-mRNA-1_1 gene=augustus_masked-YALI0A-processed-gene-11.56 CDS=1-741	gene=augustus_masked-YALI0A-processed-gene-11.56 CDS=1-741	Yarrowia_lipolytica
6	Yarrowia_lipolytica@Seq_7	144_6	OG23581	yHMPu5000035645_Yarrowia_divulgata@Seq_2785	snap_masked-YALI0A-processed-gene-4.19-mRNA-1_1 gene=snap_masked-YALI0A-processed-gene-4.19 CDS=1-456	gene=snap_masked-YALI0A-processed-gene-4.19 CDS=1-456	Yarrowia_lipolytica
7	Yarrowia_lipolytica@Seq_8	144_7	OG2852	Saccharomyces_cerevisiae@YDL103C	genemark-YALI0E-processed-gene-3.28-mRNA-1_1 gene=genemark-YALI0E-processed-gene-3.28 CDS=1-1437	gene=genemark-YALI0E-processed-gene-3.28 CDS=1-1437	Yarrowia_lipolytica
8	Yarrowia_lipolytica@Seq_9	144_8	OG2962	Saccharomyces_cerevisiae@YOR254C	genemark-YALI0A-processed-gene-18.28-mRNA-1_1 gene=genemark-YALI0A-processed-gene-18.28 CDS=1-1947	gene=genemark-YALI0A-processed-gene-18.28 CDS=1-1947	Yarrowia_lipolytica
9	Yarrowia_lipolytica@Seq_10	144_9	OG5573	yHMPu5000035645_Yarrowia_divulgata@Seq_455	augustus_masked-YALI0E-processed-gene-14.57-mRNA-1_1 gene=augustus_masked-YALI0E-processed-gene-14.57 CDS=1-1653	gene=augustus_masked-YALI0E-processed-gene-14.57 CDS=1-1653	Yarrowia_lipolytica
10	Yarrowia_lipolytica@Seq_11	144_10	OG3342	Saccharomyces_cerevisiae@YJR042W	snap_masked-YALI0F-processed-gene-32.9-mRNA-1_1 gene=snap_masked-YALI0F-processed-gene-32.9 CDS=1-2124	gene=snap_masked-YALI0F-processed-gene-32.9 CDS=1-2124	Yarrowia_lipolytica
11	Yarrowia_lipolytica@Seq_12	144_11	OG2163	Saccharomyces_cerevisiae@YDL164C	genemark-YALI0F-processed-gene-1.84-mRNA-1_1 gene=genemark-YALI0F-processed-gene-1.84 CDS=1-2133	gene=genemark-YALI0F-processed-gene-1.84 CDS=1-2133	Yarrowia_lipolytica
12	Yarrowia_lipolytica@Seq_13	144_12	OG23352	yHMPu5000035645_Yarrowia_divulgata@Seq_6221	augustus_masked-YALI0B-processed-gene-29.5-mRNA-1_1 gene=augustus_masked-YALI0B-processed-gene-29.5 CDS=1-2286	gene=augustus_masked-YALI0B-processed-gene-29.5 CDS=1-2286	Yarrowia_lipolytica
13	Yarrowia_lipolytica@Seq_14	144_13	OG3370	Saccharomyces_cerevisiae@YCL033C	snap_masked-YALI0C-processed-gene-7.19-mRNA-1_1 gene=snap_masked-YALI0C-processed-gene-7.19 CDS=1-387	gene=snap_masked-YALI0C-processed-gene-7.19 CDS=1-387	Yarrowia_lipolytica
14	Yarrowia_lipolytica@Seq_15	144_14	OG3149	Saccharomyces_cerevisiae@YER168C	genemark-YALI0D-processed-gene-4.36-mRNA-1_1 gene=genemark-YALI0D-processed-gene-4.36 CDS=1-1485	gene=genemark-YALI0D-processed-gene-4.36 CDS=1-1485	Yarrowia_lipolytica
15	Yarrowia_lipolytica@Seq_16	144_15	OG23642	yHMPu5000035645_Yarrowia_divulgata@Seq_123	augustus_masked-YALI0E-processed-gene-0.85-mRNA-1_1 gene=augustus_masked-YALI0E-processed-gene-0.85 CDS=1-222	gene=augustus_masked-YALI0E-processed-gene-0.85 CDS=1-222	Yarrowia_lipolytica
16	Yarrowia_lipolytica@Seq_17	144_16	OG4376	yHMPu5000034611_Saturnispora_mendoncae@Seq_1844	augustus_masked-YALI0F-processed-gene-7.44-mRNA-1_1 gene=augustus_masked-YALI0F-processed-gene-7.44 CDS=1-3360	gene=augustus_masked-YALI0F-processed-gene-7.44 CDS=1-3360	Yarrowia_lipolytica
17	Yarrowia_lipolytica@Seq_18	144_17	OG23376	Yarrowia_deformans@Seq_1848	augustus_masked-YALI0D-processed-gene-17.48-mRNA-1_1 gene=augustus_masked-YALI0D-processed-gene-17.48 CDS=1-1230	gene=augustus_masked-YALI0D-processed-gene-17.48 CDS=1-1230	Yarrowia_lipolytica
18	Yarrowia_lipolytica@Seq_19	144_18	OG1632	Saccharomyces_cerevisiae@YNL132W	genemark-YALI0B-processed-gene-19.32-mRNA-1_1 gene=genemark-YALI0B-processed-gene-19.32 CDS=1-3069	gene=genemark-YALI0B-processed-gene-19.32 CDS=1-3069	Yarrowia_lipolytica
19	Yarrowia_lipolytica@Seq_20	144_19	OG33498	Yarrowia_keelungensis@Seq_5740	augustus_masked-YALI0B-processed-gene-24.71-mRNA-1_1 gene=augustus_masked-YALI0B-processed-gene-24.71 CDS=1-1809	gene=augustus_masked-YALI0B-processed-gene-24.71 CDS=1-1809	Yarrowia_lipolytica
20	Yarrowia_lipolytica@Seq_21	144_20	OG2670	Saccharomyces_cerevisiae@YDL212W	genemark-YALI0E-processed-gene-28.0-mRNA-1_1 gene=genemark-YALI0E-processed-gene-28.0 CDS=1-570	gene=genemark-YALI0E-processed-gene-28.0 CDS=1-570	Yarrowia_lipolytica
21	Yarrowia_lipolytica@Seq_22	144_21	OG19383	yHMPu5000035645_Yarrowia_divulgata@Seq_2069	snap_masked-YALI0D-processed-gene-5.14-mRNA-1_1 gene=snap_masked-YALI0D-processed-gene-5.14 CDS=1-1392	gene=snap_masked-YALI0D-processed-gene-5.14 CDS=1-1392	Yarrowia_lipolytica
22	Yarrowia_lipolytica@Seq_23	144_22	OG1600	Saccharomyces_cerevisiae@YBR260C	genemark-YALI0A-processed-gene-2.53-mRNA-1_1 gene=genemark-YALI0A-processed-gene-2.53 CDS=1-2250	gene=genemark-YALI0A-processed-gene-2.53 CDS=1-2250	Yarrowia_lipolytica
23	Yarrowia_lipolytica@Seq_24	144_23	OG4812	Saccharomyces_cerevisiae@YEL023C	genemark-YALI0A-processed-gene-3.99-mRNA-1_1 gene=genemark-YALI0A-processed-gene-3.99 CDS=1-1584	gene=genemark-YALI0A-processed-gene-3.99 CDS=1-1584	Yarrowia_lipolytica
24	Yarrowia_lipolytica@Seq_25	144_24	OG2076	Saccharomyces_cerevisiae@YML061C	snap_masked-YALI0B-processed-gene-17.60-mRNA-1_1 gene=snap_masked-YALI0B-processed-gene-17.60 CDS=1-2244	gene=snap_masked-YALI0B-processed-gene-17.60 CDS=1-2244	Yarrowia_lipolytica
25	Yarrowia_lipolytica@Seq_26	144_25	OG7102	Tortispora_caseinolytica@Seq_3328	snap_masked-YALI0F-processed-gene-27.6-mRNA-1_1 gene=snap_masked-YALI0F-processed-gene-27.6 CDS=1-1983	gene=snap_masked-YALI0F-processed-gene-27.6 CDS=1-1983	Yarrowia_lipolytica
26	Yarrowia_lipolytica@Seq_27	144_26	OG2149	Saccharomyces_cerevisiae@YFL055W	genemark-YALI0E-processed-gene-24.107-mRNA-1_1 gene=genemark-YALI0E-processed-gene-24.107 CDS=1-1677	gene=genemark-YALI0E-processed-gene-24.107 CDS=1-1677	Yarrowia_lipolytica
27	Yarrowia_lipolytica@Seq_28	144_27	OG2523	Saccharomyces_cerevisiae@YBR114W	genemark-YALI0F-processed-gene-2.11-mRNA-1_1 gene=genemark-YALI0F-processed-gene-2.11 CDS=1-2532	gene=genemark-YALI0F-processed-gene-2.11 CDS=1-2532	Yarrowia_lipolytica
28	Yarrowia_lipolytica@Seq_29	144_28	OG4365	Saccharomyces_cerevisiae@YGL014W	genemark-YALI0E-processed-gene-13.0-mRNA-1_1 gene=genemark-YALI0E-processed-gene-13.0 CDS=1-1698	gene=genemark-YALI0E-processed-gene-13.0 CDS=1-1698	Yarrowia_lipolytica
29	Yarrowia_lipolytica@Seq_30	144_29	OG3520	Saccharomyces_cerevisiae@YDR511W	genemark-YALI0C-processed-gene-13.49-mRNA-1_1 gene=genemark-YALI0C-processed-gene-13.49 CDS=1-414	gene=genemark-YALI0C-processed-gene-13.49 CDS=1-414	Yarrowia_lipolytica
30	Yarrowia_lipolytica@Seq_31	144_30	OG6656	yHMPu5000035699_Cyberlindnera_maclurae@Seq_1349	genemark-YALI0F-processed-gene-19.11-mRNA-1_1 gene=genemark-YALI0F-processed-gene-19.11 CDS=1-750	gene=genemark-YALI0F-processed-gene-19.11 CDS=1-750	Yarrowia_lipolytica
31	Yarrowia_lipolytica@Seq_32	144_31	OG5104	Saccharomyces_cerevisiae@YGL151W	genemark-YALI0D-processed-gene-26.56-mRNA-1_1 gene=genemark-YALI0D-processed-gene-26.56 CDS=1-2973	gene=genemark-YALI0D-processed-gene-26.56 CDS=1-2973	Yarrowia_lipolytica
32	Yarrowia_lipolytica@Seq_33	144_32	OG5694	yHMPu5000034636_Ogataea_nitratoaversa@Seq_3453	genemark-YALI0A-processed-gene-0.72-mRNA-1_1 gene=genemark-YALI0A-processed-gene-0.72 CDS=1-1515	gene=genemark-YALI0A-processed-gene-0.72 CDS=1-1515	Yarrowia_lipolytica
33	Yarrowia_lipolytica@Seq_34	144_33	OG2159	Saccharomyces_cerevisiae@YBR088C	genemark-YALI0D-processed-gene-13.65-mRNA-1_1 gene=genemark-YALI0D-processed-gene-13.65 CDS=1-792	gene=genemark-YALI0D-processed-gene-13.65 CDS=1-792	Yarrowia_lipolytica
34	Yarrowia_lipolytica@Seq_35	144_34	OG6523	yHMPu5000035282_Trigonopsis_vinaria@Seq_1993	maker-YALI0B-augustus-gene-14.35-mRNA-1_1 gene=maker-YALI0B-augustus-gene-14.35 CDS=1-4107	gene=maker-YALI0B-augustus-gene-14.35 CDS=1-4107	Yarrowia_lipolytica
35	Yarrowia_lipolytica@Seq_36	144_35	OG1368	Saccharomyces_cerevisiae@YML057W	genemark-YALI0E-processed-gene-22.18-mRNA-1_1 gene=genemark-YALI0E-processed-gene-22.18 CDS=1-1647	gene=genemark-YALI0E-processed-gene-22.18 CDS=1-1647	Yarrowia_lipolytica
36	Yarrowia_lipolytica@Seq_37	144_36	OG4526	Metschnikowia_drakensbergensis@Seq_2259	genemark-YALI0A-processed-gene-3.95-mRNA-1_1 gene=genemark-YALI0A-processed-gene-3.95 CDS=1-546	gene=genemark-YALI0A-processed-gene-3.95 CDS=1-546	Yarrowia_lipolytica
37	Yarrowia_lipolytica@Seq_38	144_37	OG18054	yHMPu5000035643_Yarrowia_bubula@Seq_4446	augustus_masked-YALI0C-processed-gene-11.41-mRNA-1_1 gene=augustus_masked-YALI0C-processed-gene-11.41 CDS=1-231	gene=augustus_masked-YALI0C-processed-gene-11.41 CDS=1-231	Yarrowia_lipolytica
38	Yarrowia_lipolytica@Seq_39	144_38	OG3564	Saccharomyces_cerevisiae@YDR175C	augustus_masked-YALI0D-processed-gene-10.106-mRNA-1_1 gene=augustus_masked-YALI0D-processed-gene-10.106 CDS=1-1176	gene=augustus_masked-YALI0D-processed-gene-10.106 CDS=1-1176	Yarrowia_lipolytica
39	Yarrowia_lipolytica@Seq_40	144_39	OG3096	Saccharomyces_cerevisiae@YOR252W	genemark-YALI0D-processed-gene-25.57-mRNA-1_1 gene=genemark-YALI0D-processed-gene-25.57 CDS=1-528	gene=genemark-YALI0D-processed-gene-25.57 CDS=1-528	Yarrowia_lipolytica
40	Yarrowia_lipolytica@Seq_41	144_40	OG20320	yHMPu5000035645_Yarrowia_divulgata@Seq_5920	augustus_masked-YALI0C-processed-gene-4.78-mRNA-1_1 gene=augustus_masked-YALI0C-processed-gene-4.78 CDS=1-837	gene=augustus_masked-YALI0C-processed-gene-4.78 CDS=1-837	Yarrowia_lipolytica
41	Yarrowia_lipolytica@Seq_42	144_41	OG1017	Saccharomyces_cerevisiae@YGR260W	genemark-YALI0F-processed-gene-28.81-mRNA-1_1 gene=genemark-YALI0F-processed-gene-28.81 CDS=1-1536	gene=genemark-YALI0F-processed-gene-28.81 CDS=1-1536	Yarrowia_lipolytica
42	Yarrowia_lipolytica@Seq_43	144_42	OG2405	Saccharomyces_cerevisiae@YJR064W	genemark-YALI0E-processed-gene-25.34-mRNA-1_1 gene=genemark-YALI0E-processed-gene-25.34 CDS=1-1653	gene=genemark-YALI0E-processed-gene-25.34 CDS=1-1653	Yarrowia_lipolytica
43	Yarrowia_lipolytica@Seq_44	144_43	OG23345	yHMPu5000035643_Yarrowia_bubula@Seq_2669	snap_masked-YALI0B-processed-gene-3.3-mRNA-1_1 gene=snap_masked-YALI0B-processed-gene-3.3 CDS=1-666	gene=snap_masked-YALI0B-processed-gene-3.3 CDS=1-666	Yarrowia_lipolytica
44	Yarrowia_lipolytica@Seq_45	144_44	OG9178	yHMPu5000034655_Botryozyma_nematodophila@Seq_3621	genemark-YALI0D-processed-gene-20.8-mRNA-1_1 gene=genemark-YALI0D-processed-gene-20.8 CDS=1-636	gene=genemark-YALI0D-processed-gene-20.8 CDS=1-636	Yarrowia_lipolytica
45	Yarrowia_lipolytica@Seq_46	144_45	OG1849	Saccharomyces_cerevisiae@YNL062C	genemark-YALI0B-processed-gene-14.12-mRNA-1_1 gene=genemark-YALI0B-processed-gene-14.12 CDS=1-1473	gene=genemark-YALI0B-processed-gene-14.12 CDS=1-1473	Yarrowia_lipolytica
46	Yarrowia_lipolytica@Seq_47	144_46	OG3165	Saccharomyces_cerevisiae@YBR053C	genemark-YALI0F-processed-gene-11.101-mRNA-1_1 gene=genemark-YALI0F-processed-gene-11.101 CDS=1-864	gene=genemark-YALI0F-processed-gene-11.101 CDS=1-864	Yarrowia_lipolytica
47	Yarrowia_lipolytica@Seq_48	144_47	OG8104	yHMPu5000034673_Blastobotrys_nivea@Seq_8780	genemark-YALI0E-processed-gene-22.28-mRNA-1_1 gene=genemark-YALI0E-processed-gene-22.28 CDS=1-1161	gene=genemark-YALI0E-processed-gene-22.28 CDS=1-1161	Yarrowia_lipolytica
48	Yarrowia_lipolytica@Seq_49	144_48	OG1997	Saccharomyces_cerevisiae@YCR011C	genemark-YALI0C-processed-gene-31.83-mRNA-1_1 gene=genemark-YALI0C-processed-gene-31.83 CDS=1-3108	gene=genemark-YALI0C-processed-gene-31.83 CDS=1-3108	Yarrowia_lipolytica
49	Yarrowia_lipolytica@Seq_50	144_49	OG1409	Saccharomyces_cerevisiae@YLR229C	genemark-YALI0E-processed-gene-30.53-mRNA-1_1 gene=genemark-YALI0E-processed-gene-30.53 CDS=1-576	gene=genemark-YALI0E-processed-gene-30.53 CDS=1-576	Yarrowia_lipolytica
50	Yarrowia_lipolytica@Seq_51	144_50	OG4425	Metschnikowia_mauinuiana@Seq_352	augustus_masked-YALI0D-processed-gene-12.91-mRNA-1_1 gene=augustus_masked-YALI0D-processed-gene-12.91 CDS=1-1641	gene=augustus_masked-YALI0D-processed-gene-12.91 CDS=1-1641	Yarrowia_lipolytica
51	Yarrowia_lipolytica@Seq_52	144_51	OG4790	Saccharomyces_cerevisiae@YOR131C	genemark-YALI0D-processed-gene-27.14-mRNA-1_1 gene=genemark-YALI0D-processed-gene-27.14 CDS=1-639	gene=genemark-YALI0D-processed-gene-27.14 CDS=1-639	Yarrowia_lipolytica
52	Yarrowia_lipolytica@Seq_53	144_52	OG4793	Saccharomyces_cerevisiae@YLR218C	genemark-YALI0E-processed-gene-36.3-mRNA-1_1 gene=genemark-YALI0E-processed-gene-36.3 CDS=1-219	gene=genemark-YALI0E-processed-gene-36.3 CDS=1-219	Yarrowia_lipolytica
53	Yarrowia_lipolytica@Seq_54	144_53	OG5257	Saccharomyces_cerevisiae@YBL029C-A	augustus_masked-YALI0B-processed-gene-1.3-mRNA-1_1 gene=augustus_masked-YALI0B-processed-gene-1.3 CDS=1-399	gene=augustus_masked-YALI0B-processed-gene-1.3 CDS=1-399	Yarrowia_lipolytica
54	Yarrowia_lipolytica@Seq_55	144_54	OG27639	Yarrowia_keelungensis@Seq_5760	snap_masked-YALI0A-processed-gene-4.25-mRNA-1_1 gene=snap_masked-YALI0A-processed-gene-4.25 CDS=1-1164	gene=snap_masked-YALI0A-processed-gene-4.25 CDS=1-1164	Yarrowia_lipolytica
55	Yarrowia_lipolytica@Seq_56	144_55	OG2678	Saccharomyces_cerevisiae@YMR208W	genemark-YALI0B-processed-gene-21.9-mRNA-1_1 gene=genemark-YALI0B-processed-gene-21.9 CDS=1-1347	gene=genemark-YALI0B-processed-gene-21.9 CDS=1-1347	Yarrowia_lipolytica
56	Yarrowia_lipolytica@Seq_57	144_56	OG1633	Saccharomyces_cerevisiae@YDR012W	genemark-YALI0C-processed-gene-9.6-mRNA-1_1 gene=genemark-YALI0C-processed-gene-9.6 CDS=1-1089	gene=genemark-YALI0C-processed-gene-9.6 CDS=1-1089	Yarrowia_lipolytica
57	Yarrowia_lipolytica@Seq_58	144_57	OG23351	yHMPu5000035645_Yarrowia_divulgata@Seq_2160	snap_masked-YALI0F-processed-gene-24.24-mRNA-1_1 gene=snap_masked-YALI0F-processed-gene-24.24 CDS=1-702	gene=snap_masked-YALI0F-processed-gene-24.24 CDS=1-702	Yarrowia_lipolytica
58	Yarrowia_lipolytica@Seq_59	144_58	OG4833	Babjeviella_inositovora@Seq_750	genemark-YALI0F-processed-gene-1.70-mRNA-1_1 gene=genemark-YALI0F-processed-gene-1.70 CDS=1-1143	gene=genemark-YALI0F-processed-gene-1.70 CDS=1-1143	Yarrowia_lipolytica
59	Yarrowia_lipolytica@Seq_60	144_59	OG2554	Saccharomyces_cerevisiae@YBR106W	genemark-YALI0B-processed-gene-6.1-mRNA-1_1 gene=genemark-YALI0B-processed-gene-6.1 CDS=1-576	gene=genemark-YALI0B-processed-gene-6.1 CDS=1-576	Yarrowia_lipolytica
60	Yarrowia_lipolytica@Seq_61	144_60	OG1728	Saccharomyces_cerevisiae@YPL220W	genemark-YALI0E-processed-gene-38.98-mRNA-1_1 gene=genemark-YALI0E-processed-gene-38.98 CDS=1-651	gene=genemark-YALI0E-processed-gene-38.98 CDS=1-651	Yarrowia_lipolytica
61	Yarrowia_lipolytica@Seq_62	144_61	OG1241	Saccharomyces_cerevisiae@YLR380W	genemark-YALI0C-processed-gene-24.23-mRNA-1_1 gene=genemark-YALI0C-processed-gene-24.23 CDS=1-1230	gene=genemark-YALI0C-processed-gene-24.23 CDS=1-1230	Yarrowia_lipolytica
62	Yarrowia_lipolytica@Seq_63	144_62	OG5014	Saccharomyces_cerevisiae@YMR065W	genemark-YALI0D-processed-gene-16.88-mRNA-1_1 gene=genemark-YALI0D-processed-gene-16.88 CDS=1-1221	gene=genemark-YALI0D-processed-gene-16.88 CDS=1-1221	Yarrowia_lipolytica
63	Yarrowia_lipolytica@Seq_64	144_63	OG1481	Saccharomyces_cerevisiae@YOR312C	snap_masked-YALI0F-processed-gene-31.102-mRNA-1_1 gene=snap_masked-YALI0F-processed-gene-31.102 CDS=1-525	gene=snap_masked-YALI0F-processed-gene-31.102 CDS=1-525	Yarrowia_lipolytica
64	Yarrowia_lipolytica@Seq_65	144_64	OG3515	Saccharomyces_cerevisiae@YLR268W	genemark-YALI0D-processed-gene-28.26-mRNA-1_1 gene=genemark-YALI0D-processed-gene-28.26 CDS=1-639	gene=genemark-YALI0D-processed-gene-28.26 CDS=1-639	Yarrowia_lipolytica
65	Yarrowia_lipolytica@Seq_66	144_65	OG4110	Saccharomyces_cerevisiae@YEL029C	genemark-YALI0A-processed-gene-8.42-mRNA-1_1 gene=genemark-YALI0A-processed-gene-8.42 CDS=1-930	gene=genemark-YALI0A-processed-gene-8.42 CDS=1-930	Yarrowia_lipolytica
66	Yarrowia_lipolytica@Seq_67	144_66	OG3614	Saccharomyces_cerevisiae@YFR045W	genemark-YALI0F-processed-gene-28.76-mRNA-1_1 gene=genemark-YALI0F-processed-gene-28.76 CDS=1-1059	gene=genemark-YALI0F-processed-gene-28.76 CDS=1-1059	Yarrowia_lipolytica
67	Yarrowia_lipolytica@Seq_68	144_67	OG27605	yHMPu5000035643_Yarrowia_bubula@Seq_3409	snap_masked-YALI0B-processed-gene-9.6-mRNA-1_1 gene=snap_masked-YALI0B-processed-gene-9.6 CDS=1-1200	gene=snap_masked-YALI0B-processed-gene-9.6 CDS=1-1200	Yarrowia_lipolytica
68	Yarrowia_lipolytica@Seq_69	144_68	OG5648	Geotrichum_candidum@Seq_5064	genemark-YALI0C-processed-gene-9.10-mRNA-1_1 gene=genemark-YALI0C-processed-gene-9.10 CDS=1-513	gene=genemark-YALI0C-processed-gene-9.10 CDS=1-513	Yarrowia_lipolytica
69	Yarrowia_lipolytica@Seq_70	144_69	OG1072	Saccharomyces_cerevisiae@YPL088W	genemark-YALI0C-processed-gene-17.47-mRNA-1_1 gene=genemark-YALI0C-processed-gene-17.47 CDS=1-1041	gene=genemark-YALI0C-processed-gene-17.47 CDS=1-1041	Yarrowia_lipolytica
70	Yarrowia_lipolytica@Seq_71	144_70	OG1651	Saccharomyces_cerevisiae@YLR259C	maker-YALI0F-snap-gene-4.105-mRNA-1_1 gene=maker-YALI0F-snap-gene-4.105 CDS=1-2091	gene=maker-YALI0F-snap-gene-4.105 CDS=1-2091	Yarrowia_lipolytica
