	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	yHMPu5000035677_Kodamaea_ohmeri@Seq_1	313_0	OG5014	Saccharomyces_cerevisiae@YMR065W	snap_masked-NODE_20_length_227058_cov_17.6942_ID_39-processed-gene-1.47-mRNA-1_1 gene=snap_masked-NODE_20_length_227058_cov_17.6942_ID_39-processed-gene-1.47 CDS=1-873	gene=snap_masked-NODE_20_length_227058_cov_17.6942_ID_39-processed-gene-1.47 CDS=1-873	yHMPu5000035677_Kodamaea_ohmeri
1	yHMPu5000035677_Kodamaea_ohmeri@Seq_2	313_1	OG1547	Saccharomyces_cerevisiae@YKR079C	snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-2.24-mRNA-1_1 gene=snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-2.24 CDS=1-2781	gene=snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-2.24 CDS=1-2781	yHMPu5000035677_Kodamaea_ohmeri
2	yHMPu5000035677_Kodamaea_ohmeri@Seq_3	313_2	OG3092	Saccharomyces_cerevisiae@YER072W	augustus_masked-NODE_24_length_182254_cov_14.4319_ID_47-processed-gene-0.27-mRNA-1_1 gene=augustus_masked-NODE_24_length_182254_cov_14.4319_ID_47-processed-gene-0.27 CDS=1-1671	gene=augustus_masked-NODE_24_length_182254_cov_14.4319_ID_47-processed-gene-0.27 CDS=1-1671	yHMPu5000035677_Kodamaea_ohmeri
3	yHMPu5000035677_Kodamaea_ohmeri@Seq_4	313_3	OG1715	Saccharomyces_cerevisiae@YFL008W	genemark-NODE_5_length_558232_cov_15.6684_ID_9-processed-gene-2.28-mRNA-1_1 gene=genemark-NODE_5_length_558232_cov_15.6684_ID_9-processed-gene-2.28 CDS=1-3681	gene=genemark-NODE_5_length_558232_cov_15.6684_ID_9-processed-gene-2.28 CDS=1-3681	yHMPu5000035677_Kodamaea_ohmeri
4	yHMPu5000035677_Kodamaea_ohmeri@Seq_5	313_4	OG2205	Saccharomyces_cerevisiae@YGL022W	snap_masked-NODE_20_length_227058_cov_17.6942_ID_39-processed-gene-1.51-mRNA-1_1 gene=snap_masked-NODE_20_length_227058_cov_17.6942_ID_39-processed-gene-1.51 CDS=1-2205	gene=snap_masked-NODE_20_length_227058_cov_17.6942_ID_39-processed-gene-1.51 CDS=1-2205	yHMPu5000035677_Kodamaea_ohmeri
5	yHMPu5000035677_Kodamaea_ohmeri@Seq_6	313_5	OG4599	Saccharomyces_cerevisiae@YMR225C	snap_masked-NODE_5_length_558232_cov_15.6684_ID_9-processed-gene-0.26-mRNA-1_1 gene=snap_masked-NODE_5_length_558232_cov_15.6684_ID_9-processed-gene-0.26 CDS=1-276	gene=snap_masked-NODE_5_length_558232_cov_15.6684_ID_9-processed-gene-0.26 CDS=1-276	yHMPu5000035677_Kodamaea_ohmeri
6	yHMPu5000035677_Kodamaea_ohmeri@Seq_7	313_6	OG3334	yHMPu5000034669_Blastobotrys_raffinofermentans@Seq_887	augustus_masked-NODE_29_length_158475_cov_14.1818_ID_57-processed-gene-0.79-mRNA-1_1 gene=augustus_masked-NODE_29_length_158475_cov_14.1818_ID_57-processed-gene-0.79 CDS=1-1776	gene=augustus_masked-NODE_29_length_158475_cov_14.1818_ID_57-processed-gene-0.79 CDS=1-1776	yHMPu5000035677_Kodamaea_ohmeri
7	yHMPu5000035677_Kodamaea_ohmeri@Seq_8	313_7	OG3028	Saccharomyces_cerevisiae@YIL042C	genemark-NODE_30_length_152298_cov_13.6929_ID_59-processed-gene-0.76-mRNA-1_1 gene=genemark-NODE_30_length_152298_cov_13.6929_ID_59-processed-gene-0.76 CDS=1-1203	gene=genemark-NODE_30_length_152298_cov_13.6929_ID_59-processed-gene-0.76 CDS=1-1203	yHMPu5000035677_Kodamaea_ohmeri
8	yHMPu5000035677_Kodamaea_ohmeri@Seq_9	313_8	OG4082	Saccharomyces_cerevisiae@YBR173C	augustus_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-7.19-mRNA-1_1 gene=augustus_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-7.19 CDS=1-444	gene=augustus_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-7.19 CDS=1-444	yHMPu5000035677_Kodamaea_ohmeri
9	yHMPu5000035677_Kodamaea_ohmeri@Seq_10	313_9	OG2210	Saccharomyces_cerevisiae@YLR216C	snap_masked-NODE_12_length_293403_cov_12.573_ID_23-processed-gene-1.57-mRNA-1_1 gene=snap_masked-NODE_12_length_293403_cov_12.573_ID_23-processed-gene-1.57 CDS=1-1083	gene=snap_masked-NODE_12_length_293403_cov_12.573_ID_23-processed-gene-1.57 CDS=1-1083	yHMPu5000035677_Kodamaea_ohmeri
