	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	Naumovozyma_castellii@Seq_1	100_0	OG1259	Saccharomyces_cerevisiae@YBR155W	augustus_masked-HE576753-processed-gene-4.23-mRNA-1_1 gene=augustus_masked-HE576753-processed-gene-4.23 CDS=1-1140	gene=augustus_masked-HE576753-processed-gene-4.23 CDS=1-1140	Naumovozyma_castellii
1	Naumovozyma_castellii@Seq_2	100_1	OG4082	Saccharomyces_cerevisiae@YBR173C	augustus_masked-HE576753-processed-gene-3.144-mRNA-1_1 gene=augustus_masked-HE576753-processed-gene-3.144 CDS=1-459	gene=augustus_masked-HE576753-processed-gene-3.144 CDS=1-459	Naumovozyma_castellii
2	Naumovozyma_castellii@Seq_3	100_2	OG4442	Saccharomyces_cerevisiae@YLL023C	augustus_masked-HE576752-processed-gene-12.110-mRNA-1_1 gene=augustus_masked-HE576752-processed-gene-12.110 CDS=1-840	gene=augustus_masked-HE576752-processed-gene-12.110 CDS=1-840	Naumovozyma_castellii
3	Naumovozyma_castellii@Seq_4	100_3	OG112072	Naumovozyma_castellii@Seq_4	augustus_masked-HE576752-processed-gene-29.139-mRNA-1_1 gene=augustus_masked-HE576752-processed-gene-29.139 CDS=1-237	gene=augustus_masked-HE576752-processed-gene-29.139 CDS=1-237	Naumovozyma_castellii
4	Naumovozyma_castellii@Seq_5	100_4	OG1964	Saccharomyces_cerevisiae@YPL167C	augustus_masked-HE576754-processed-gene-2.31-mRNA-1_1 gene=augustus_masked-HE576754-processed-gene-2.31 CDS=1-4419	gene=augustus_masked-HE576754-processed-gene-2.31 CDS=1-4419	Naumovozyma_castellii
5	Naumovozyma_castellii@Seq_6	100_5	OG3082	Saccharomyces_cerevisiae@YIL008W	genemark-HE576760-processed-gene-0.113-mRNA-1_1 gene=genemark-HE576760-processed-gene-0.113 CDS=1-297	gene=genemark-HE576760-processed-gene-0.113 CDS=1-297	Naumovozyma_castellii
6	Naumovozyma_castellii@Seq_7	100_6	OG4382	Saccharomyces_cerevisiae@YPL194W	augustus_masked-HE576758-processed-gene-5.124-mRNA-1_1 gene=augustus_masked-HE576758-processed-gene-5.124 CDS=1-1791	gene=augustus_masked-HE576758-processed-gene-5.124 CDS=1-1791	Naumovozyma_castellii
7	Naumovozyma_castellii@Seq_8	100_7	OG3922	Saccharomyces_cerevisiae@YPR034W	augustus_masked-HE576752-processed-gene-29.136-mRNA-1_1 gene=augustus_masked-HE576752-processed-gene-29.136 CDS=1-1455	gene=augustus_masked-HE576752-processed-gene-29.136 CDS=1-1455	Naumovozyma_castellii
8	Naumovozyma_castellii@Seq_9	100_8	OG1428	Saccharomyces_cerevisiae@YDR389W	augustus_masked-HE576752-processed-gene-23.77-mRNA-1_1 gene=augustus_masked-HE576752-processed-gene-23.77 CDS=1-1962	gene=augustus_masked-HE576752-processed-gene-23.77 CDS=1-1962	Naumovozyma_castellii
9	Naumovozyma_castellii@Seq_10	100_9	OG3000	Saccharomyces_cerevisiae@YPL227C	augustus_masked-HE576758-processed-gene-2.137-mRNA-1_1 gene=augustus_masked-HE576758-processed-gene-2.137 CDS=1-1038	gene=augustus_masked-HE576758-processed-gene-2.137 CDS=1-1038	Naumovozyma_castellii
