	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	yHMPu5000035279_Tortispora_starmeri@Seq_1	281_0	OG1962	Saccharomyces_cerevisiae@YPL104W	augustus_masked-NODE_13_length_269795_cov_9.87415_ID_4553-processed-gene-1.29-mRNA-1_1 gene=augustus_masked-NODE_13_length_269795_cov_9.87415_ID_4553-processed-gene-1.29 CDS=1-1899	gene=augustus_masked-NODE_13_length_269795_cov_9.87415_ID_4553-processed-gene-1.29 CDS=1-1899	yHMPu5000035279_Tortispora_starmeri
1	yHMPu5000035279_Tortispora_starmeri@Seq_2	281_1	OG9507	Stagonospora_nodorum@Seq_3399	augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-0.150-mRNA-1_1 gene=augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-0.150 CDS=1-1896	gene=augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-0.150 CDS=1-1896	yHMPu5000035279_Tortispora_starmeri
2	yHMPu5000035279_Tortispora_starmeri@Seq_3	281_2	OG2828	Saccharomyces_cerevisiae@YOR210W	snap_masked-NODE_5_length_385981_cov_13.3379_ID_9389-processed-gene-1.164-mRNA-1_1 gene=snap_masked-NODE_5_length_385981_cov_13.3379_ID_9389-processed-gene-1.164 CDS=1-210	gene=snap_masked-NODE_5_length_385981_cov_13.3379_ID_9389-processed-gene-1.164 CDS=1-210	yHMPu5000035279_Tortispora_starmeri
3	yHMPu5000035279_Tortispora_starmeri@Seq_4	281_3	OG3423	Saccharomyces_cerevisiae@YOR159C	augustus_masked-NODE_23_length_147609_cov_11.2375_ID_8037-processed-gene-0.220-mRNA-1_1 gene=augustus_masked-NODE_23_length_147609_cov_11.2375_ID_8037-processed-gene-0.220 CDS=1-255	gene=augustus_masked-NODE_23_length_147609_cov_11.2375_ID_8037-processed-gene-0.220 CDS=1-255	yHMPu5000035279_Tortispora_starmeri
4	yHMPu5000035279_Tortispora_starmeri@Seq_5	281_4	OG1834	Saccharomyces_cerevisiae@YPL237W	augustus_masked-NODE_11_length_292204_cov_10.5323_ID_7970-processed-gene-1.23-mRNA-1_1 gene=augustus_masked-NODE_11_length_292204_cov_10.5323_ID_7970-processed-gene-1.23 CDS=1-747	gene=augustus_masked-NODE_11_length_292204_cov_10.5323_ID_7970-processed-gene-1.23 CDS=1-747	yHMPu5000035279_Tortispora_starmeri
5	yHMPu5000035279_Tortispora_starmeri@Seq_6	281_5	OG2796	Saccharomyces_cerevisiae@YGR235C	augustus_masked-NODE_13_length_269795_cov_9.87415_ID_4553-processed-gene-1.67-mRNA-1_1 gene=augustus_masked-NODE_13_length_269795_cov_9.87415_ID_4553-processed-gene-1.67 CDS=1-633	gene=augustus_masked-NODE_13_length_269795_cov_9.87415_ID_4553-processed-gene-1.67 CDS=1-633	yHMPu5000035279_Tortispora_starmeri
6	yHMPu5000035279_Tortispora_starmeri@Seq_7	281_6	OG230016	yHMPu5000035279_Tortispora_starmeri@Seq_7	augustus_masked-NODE_13_length_269795_cov_9.87415_ID_4553-processed-gene-0.49-mRNA-1_1 gene=augustus_masked-NODE_13_length_269795_cov_9.87415_ID_4553-processed-gene-0.49 CDS=1-1365	gene=augustus_masked-NODE_13_length_269795_cov_9.87415_ID_4553-processed-gene-0.49 CDS=1-1365	yHMPu5000035279_Tortispora_starmeri
7	yHMPu5000035279_Tortispora_starmeri@Seq_8	281_7	OG29616	yHMPu5000035279_Tortispora_starmeri@Seq_3868	snap_masked-NODE_128_length_605_cov_17.7745_ID_18288-processed-gene-0.0-mRNA-1_1 gene=snap_masked-NODE_128_length_605_cov_17.7745_ID_18288-processed-gene-0.0 CDS=1-510	gene=snap_masked-NODE_128_length_605_cov_17.7745_ID_18288-processed-gene-0.0 CDS=1-510	yHMPu5000035279_Tortispora_starmeri
8	yHMPu5000035279_Tortispora_starmeri@Seq_9	281_8	OG2673	Saccharomyces_cerevisiae@YMR092C	augustus_masked-NODE_13_length_269795_cov_9.87415_ID_4553-processed-gene-1.94-mRNA-1_1 gene=augustus_masked-NODE_13_length_269795_cov_9.87415_ID_4553-processed-gene-1.94 CDS=1-1776	gene=augustus_masked-NODE_13_length_269795_cov_9.87415_ID_4553-processed-gene-1.94 CDS=1-1776	yHMPu5000035279_Tortispora_starmeri
9	yHMPu5000035279_Tortispora_starmeri@Seq_10	281_9	OG1827	Saccharomyces_cerevisiae@YIL033C	augustus_masked-NODE_62_length_20896_cov_10.2665_ID_21079-processed-gene-0.21-mRNA-1_1 gene=augustus_masked-NODE_62_length_20896_cov_10.2665_ID_21079-processed-gene-0.21 CDS=1-960	gene=augustus_masked-NODE_62_length_20896_cov_10.2665_ID_21079-processed-gene-0.21 CDS=1-960	yHMPu5000035279_Tortispora_starmeri
10	yHMPu5000035279_Tortispora_starmeri@Seq_11	281_10	OG10239	Starmerella_bombicola_JCM9596@Seq_1718	snap_masked-NODE_54_length_38395_cov_5.40587_ID_7683-processed-gene-0.14-mRNA-1_1 gene=snap_masked-NODE_54_length_38395_cov_5.40587_ID_7683-processed-gene-0.14 CDS=1-2343	gene=snap_masked-NODE_54_length_38395_cov_5.40587_ID_7683-processed-gene-0.14 CDS=1-2343	yHMPu5000035279_Tortispora_starmeri
11	yHMPu5000035279_Tortispora_starmeri@Seq_12	281_11	OG4948	Babjeviella_inositovora@Seq_4002	augustus_masked-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-2.87-mRNA-1_1 gene=augustus_masked-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-2.87 CDS=1-1617	gene=augustus_masked-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-2.87 CDS=1-1617	yHMPu5000035279_Tortispora_starmeri
12	yHMPu5000035279_Tortispora_starmeri@Seq_13	281_12	OG33112	yHMPu5000035279_Tortispora_starmeri@Seq_13	augustus_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-1.13-mRNA-1_1 gene=augustus_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-1.13 CDS=1-1137	gene=augustus_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-1.13 CDS=1-1137	yHMPu5000035279_Tortispora_starmeri
13	yHMPu5000035279_Tortispora_starmeri@Seq_14	281_13	OG3211	Saccharomyces_cerevisiae@YLR262C	augustus_masked-NODE_12_length_274470_cov_11.5893_ID_6473-processed-gene-1.155-mRNA-1_1 gene=augustus_masked-NODE_12_length_274470_cov_11.5893_ID_6473-processed-gene-1.155 CDS=1-606	gene=augustus_masked-NODE_12_length_274470_cov_11.5893_ID_6473-processed-gene-1.155 CDS=1-606	yHMPu5000035279_Tortispora_starmeri
14	yHMPu5000035279_Tortispora_starmeri@Seq_15	281_14	OG2571	Saccharomyces_cerevisiae@YMR278W	augustus_masked-NODE_10_length_297535_cov_17.7821_ID_8534-processed-gene-0.5-mRNA-1_1 gene=augustus_masked-NODE_10_length_297535_cov_17.7821_ID_8534-processed-gene-0.5 CDS=1-1728	gene=augustus_masked-NODE_10_length_297535_cov_17.7821_ID_8534-processed-gene-0.5 CDS=1-1728	yHMPu5000035279_Tortispora_starmeri
15	yHMPu5000035279_Tortispora_starmeri@Seq_16	281_15	OG14048	yHMPu5000034749_Lipomyces_mesembrius@Seq_5890	snap_masked-NODE_5_length_385981_cov_13.3379_ID_9389-processed-gene-2.0-mRNA-1_1 gene=snap_masked-NODE_5_length_385981_cov_13.3379_ID_9389-processed-gene-2.0 CDS=1-1878	gene=snap_masked-NODE_5_length_385981_cov_13.3379_ID_9389-processed-gene-2.0 CDS=1-1878	yHMPu5000035279_Tortispora_starmeri
16	yHMPu5000035279_Tortispora_starmeri@Seq_17	281_16	OG4346	Saccharomyces_cerevisiae@YMR256C	genemark-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-1.90-mRNA-1_1 gene=genemark-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-1.90 CDS=1-189	gene=genemark-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-1.90 CDS=1-189	yHMPu5000035279_Tortispora_starmeri
