	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	Priceomyces_haplophilus@Seq_1	108_0	OG2474	Saccharomyces_cerevisiae@YOR075W	-processed-gene-9.94-mRNA-1_1 gene=snap_masked-gi|1002316133|dbj|BCIF01000007.1|-processed-gene-9.94 CDS=1-1035	gene=snap_masked-gi|1002316133|dbj|BCIF01000007.1|-processed-gene-9.94 CDS=1-1035	Priceomyces_haplophilus
1	Priceomyces_haplophilus@Seq_2	108_1	OG2508	Saccharomyces_cerevisiae@YPR069C	-processed-gene-6.142-mRNA-1_1 gene=snap_masked-gi|1002316136|dbj|BCIF01000004.1|-processed-gene-6.142 CDS=1-885	gene=snap_masked-gi|1002316136|dbj|BCIF01000004.1|-processed-gene-6.142 CDS=1-885	Priceomyces_haplophilus
2	Priceomyces_haplophilus@Seq_3	108_2	OG4242	Saccharomyces_cerevisiae@YJL062W-A	-snap-gene-11.94-mRNA-1_1 gene=maker-gi|1002316139|dbj|BCIF01000001.1|-snap-gene-11.94 CDS=1-267	gene=maker-gi|1002316139|dbj|BCIF01000001.1|-snap-gene-11.94 CDS=1-267	Priceomyces_haplophilus
3	Priceomyces_haplophilus@Seq_4	108_3	OG1630	Saccharomyces_cerevisiae@YMR020W	-augustus-gene-16.117-mRNA-1_1 gene=maker-gi|1002316138|dbj|BCIF01000002.1|-augustus-gene-16.117 CDS=1-1875	gene=maker-gi|1002316138|dbj|BCIF01000002.1|-augustus-gene-16.117 CDS=1-1875	Priceomyces_haplophilus
4	Priceomyces_haplophilus@Seq_5	108_4	OG3844	Saccharomyces_cerevisiae@YAL014C	-processed-gene-9.66-mRNA-1_1 gene=snap_masked-gi|1002316138|dbj|BCIF01000002.1|-processed-gene-9.66 CDS=1-789	gene=snap_masked-gi|1002316138|dbj|BCIF01000002.1|-processed-gene-9.66 CDS=1-789	Priceomyces_haplophilus
5	Priceomyces_haplophilus@Seq_6	108_5	OG2872	Saccharomyces_cerevisiae@YLR459W	-processed-gene-4.118-mRNA-1_1 gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-4.118 CDS=1-1290	gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-4.118 CDS=1-1290	Priceomyces_haplophilus
6	Priceomyces_haplophilus@Seq_7	108_6	OG3736	Saccharomyces_cerevisiae@YER134C	-processed-gene-7.132-mRNA-1_1 gene=snap_masked-gi|1002316138|dbj|BCIF01000002.1|-processed-gene-7.132 CDS=1-534	gene=snap_masked-gi|1002316138|dbj|BCIF01000002.1|-processed-gene-7.132 CDS=1-534	Priceomyces_haplophilus
7	Priceomyces_haplophilus@Seq_8	108_7	OG3946	Saccharomyces_cerevisiae@YDR079C-A	-processed-gene-8.139-mRNA-1_1 gene=snap_masked-gi|1002316133|dbj|BCIF01000007.1|-processed-gene-8.139 CDS=1-207	gene=snap_masked-gi|1002316133|dbj|BCIF01000007.1|-processed-gene-8.139 CDS=1-207	Priceomyces_haplophilus
8	Priceomyces_haplophilus@Seq_9	108_8	OG1751	Saccharomyces_cerevisiae@YHR039C	-processed-gene-15.57-mRNA-1_1 gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-15.57 CDS=1-1854	gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-15.57 CDS=1-1854	Priceomyces_haplophilus
9	Priceomyces_haplophilus@Seq_10	108_9	OG5812	Metschnikowia_mauinuiana@Seq_146	-processed-gene-2.65-mRNA-1_1 gene=snap_masked-gi|1002316138|dbj|BCIF01000002.1|-processed-gene-2.65 CDS=1-1872	gene=snap_masked-gi|1002316138|dbj|BCIF01000002.1|-processed-gene-2.65 CDS=1-1872	Priceomyces_haplophilus
