	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	yHMPu5000034758_Lipomyces_japonicus@Seq_1	214_0	OG7104	yHMPu5000034754_Lipomyces_arxii@Seq_7801	snap_masked-flattened_line_71-processed-gene-0.142-mRNA-1_1 gene=snap_masked-flattened_line_71-processed-gene-0.142 CDS=1-1053	gene=snap_masked-flattened_line_71-processed-gene-0.142 CDS=1-1053	yHMPu5000034758_Lipomyces_japonicus
1	yHMPu5000034758_Lipomyces_japonicus@Seq_2	214_1	OG5244	yHMPu5000034978_Cyberlindnera_mrakii@Seq_3228	maker-flattened_line_41-snap-gene-0.220-mRNA-1_1 gene=maker-flattened_line_41-snap-gene-0.220 CDS=1-2151	gene=maker-flattened_line_41-snap-gene-0.220 CDS=1-2151	yHMPu5000034758_Lipomyces_japonicus
2	yHMPu5000034758_Lipomyces_japonicus@Seq_3	214_2	OG12842	yHMPu5000034758_Lipomyces_japonicus@Seq_5052	snap_masked-flattened_line_182-processed-gene-0.72-mRNA-1_1 gene=snap_masked-flattened_line_182-processed-gene-0.72 CDS=1-1209	gene=snap_masked-flattened_line_182-processed-gene-0.72 CDS=1-1209	yHMPu5000034758_Lipomyces_japonicus
3	yHMPu5000034758_Lipomyces_japonicus@Seq_4	214_3	OG54042	yHMPu5000034758_Lipomyces_japonicus@Seq_4	augustus_masked-flattened_line_137-processed-gene-0.4-mRNA-1_1 gene=augustus_masked-flattened_line_137-processed-gene-0.4 CDS=1-687	gene=augustus_masked-flattened_line_137-processed-gene-0.4 CDS=1-687	yHMPu5000034758_Lipomyces_japonicus
4	yHMPu5000034758_Lipomyces_japonicus@Seq_5	214_4	OG15406	yHMPu5000034761_Lipomyces_lipofer@Seq_1901	snap_masked-flattened_line_55-processed-gene-0.111-mRNA-1_1 gene=snap_masked-flattened_line_55-processed-gene-0.111 CDS=1-501	gene=snap_masked-flattened_line_55-processed-gene-0.111 CDS=1-501	yHMPu5000034758_Lipomyces_japonicus
5	yHMPu5000034758_Lipomyces_japonicus@Seq_6	214_5	OG1791	Saccharomyces_cerevisiae@YDR266C	snap_masked-flattened_line_25-processed-gene-0.100-mRNA-1_1 gene=snap_masked-flattened_line_25-processed-gene-0.100 CDS=1-2169	gene=snap_masked-flattened_line_25-processed-gene-0.100 CDS=1-2169	yHMPu5000034758_Lipomyces_japonicus
6	yHMPu5000034758_Lipomyces_japonicus@Seq_7	214_6	OG11555	yHMPu5000034760_Lipomyces_kononenkoae@Seq_6570	genemark-flattened_line_153-processed-gene-0.41-mRNA-1_1 gene=genemark-flattened_line_153-processed-gene-0.41 CDS=1-954	gene=genemark-flattened_line_153-processed-gene-0.41 CDS=1-954	yHMPu5000034758_Lipomyces_japonicus
7	yHMPu5000034758_Lipomyces_japonicus@Seq_8	214_7	OG4562	Metschnikowia_matae@Seq_1384	augustus_masked-flattened_line_7-processed-gene-1.150-mRNA-1_1 gene=augustus_masked-flattened_line_7-processed-gene-1.150 CDS=1-1602	gene=augustus_masked-flattened_line_7-processed-gene-1.150 CDS=1-1602	yHMPu5000034758_Lipomyces_japonicus
8	yHMPu5000034758_Lipomyces_japonicus@Seq_9	214_8	OG3871	Saccharomyces_cerevisiae@YMR039C	maker-flattened_line_186-augustus-gene-0.8-mRNA-1_1 gene=maker-flattened_line_186-augustus-gene-0.8 CDS=1-333	gene=maker-flattened_line_186-augustus-gene-0.8 CDS=1-333	yHMPu5000034758_Lipomyces_japonicus
9	yHMPu5000034758_Lipomyces_japonicus@Seq_10	214_9	OG15380	yHMPu5000034761_Lipomyces_lipofer@Seq_1418	snap_masked-flattened_line_204-processed-gene-0.0-mRNA-1_1 gene=snap_masked-flattened_line_204-processed-gene-0.0 CDS=1-3099	gene=snap_masked-flattened_line_204-processed-gene-0.0 CDS=1-3099	yHMPu5000034758_Lipomyces_japonicus
