	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	yHAB155_Kazachstania_spencerorum@Seq_1	154_0	OG133020	yHAB155_Kazachstania_spencerorum@Seq_1	snap_masked-scf7180000055673-processed-gene-1.26-mRNA-1_1 gene=snap_masked-scf7180000055673-processed-gene-1.26 CDS=1-1746	gene=snap_masked-scf7180000055673-processed-gene-1.26 CDS=1-1746	yHAB155_Kazachstania_spencerorum
1	yHAB155_Kazachstania_spencerorum@Seq_2	154_1	OG3823	Saccharomyces_cerevisiae@YNL153C	genemark-scf7180000055570-processed-gene-0.58-mRNA-1_1 gene=genemark-scf7180000055570-processed-gene-0.58 CDS=1-387	gene=genemark-scf7180000055570-processed-gene-0.58 CDS=1-387	yHAB155_Kazachstania_spencerorum
2	yHAB155_Kazachstania_spencerorum@Seq_3	154_2	OG3097	Saccharomyces_cerevisiae@YER027C	genemark-scf7180000055530-processed-gene-0.10-mRNA-1_1 gene=genemark-scf7180000055530-processed-gene-0.10 CDS=1-972	gene=genemark-scf7180000055530-processed-gene-0.10 CDS=1-972	yHAB155_Kazachstania_spencerorum
3	yHAB155_Kazachstania_spencerorum@Seq_4	154_3	OG1860	Saccharomyces_cerevisiae@YMR128W	maker-scf7180000055643-augustus-gene-0.175-mRNA-1_1 gene=maker-scf7180000055643-augustus-gene-0.175 CDS=1-5157	gene=maker-scf7180000055643-augustus-gene-0.175 CDS=1-5157	yHAB155_Kazachstania_spencerorum
4	yHAB155_Kazachstania_spencerorum@Seq_5	154_4	OG87196	yHAB155_Kazachstania_spencerorum@Seq_5	augustus_masked-scf7180000055597-processed-gene-0.143-mRNA-1_1 gene=augustus_masked-scf7180000055597-processed-gene-0.143 CDS=1-765	gene=augustus_masked-scf7180000055597-processed-gene-0.143 CDS=1-765	yHAB155_Kazachstania_spencerorum
5	yHAB155_Kazachstania_spencerorum@Seq_6	154_5	OG7887	Saccharomyces_cerevisiae@YIL132C	snap_masked-scf7180000055668-processed-gene-1.230-mRNA-1_1 gene=snap_masked-scf7180000055668-processed-gene-1.230 CDS=1-558	gene=snap_masked-scf7180000055668-processed-gene-1.230 CDS=1-558	yHAB155_Kazachstania_spencerorum
6	yHAB155_Kazachstania_spencerorum@Seq_7	154_6	OG2135	Saccharomyces_cerevisiae@YNL182C	genemark-scf7180000055650-processed-gene-1.40-mRNA-1_1 gene=genemark-scf7180000055650-processed-gene-1.40 CDS=1-1587	gene=genemark-scf7180000055650-processed-gene-1.40 CDS=1-1587	yHAB155_Kazachstania_spencerorum
7	yHAB155_Kazachstania_spencerorum@Seq_8	154_7	OG6325	Candida_succiphila@Seq_545	snap_masked-scf7180000055596-processed-gene-0.226-mRNA-1_1 gene=snap_masked-scf7180000055596-processed-gene-0.226 CDS=1-222	gene=snap_masked-scf7180000055596-processed-gene-0.226 CDS=1-222	yHAB155_Kazachstania_spencerorum
8	yHAB155_Kazachstania_spencerorum@Seq_9	154_8	OG6792	Saccharomyces_cerevisiae@YDL220C	augustus_masked-scf7180000055637-processed-gene-0.61-mRNA-1_1 gene=augustus_masked-scf7180000055637-processed-gene-0.61 CDS=1-2472	gene=augustus_masked-scf7180000055637-processed-gene-0.61 CDS=1-2472	yHAB155_Kazachstania_spencerorum
9	yHAB155_Kazachstania_spencerorum@Seq_10	154_9	OG6814	Saccharomyces_cerevisiae@YLR363C	genemark-scf7180000055621-processed-gene-0.118-mRNA-1_1 gene=genemark-scf7180000055621-processed-gene-0.118 CDS=1-669	gene=genemark-scf7180000055621-processed-gene-0.118 CDS=1-669	yHAB155_Kazachstania_spencerorum
