	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	Metschnikowia_continentalis@Seq_1	74_0	OG2263	Saccharomyces_cerevisiae@YCR088W	augustus_masked-con_s3-processed-gene-0.1-mRNA-1_1 gene=augustus_masked-con_s3-processed-gene-0.1 CDS=1-1971	gene=augustus_masked-con_s3-processed-gene-0.1 CDS=1-1971	Metschnikowia_continentalis
1	Metschnikowia_continentalis@Seq_2	74_1	OG2737	Saccharomyces_cerevisiae@YCR072C	augustus_masked-con_s80-processed-gene-0.16-mRNA-1_1 gene=augustus_masked-con_s80-processed-gene-0.16 CDS=1-1545	gene=augustus_masked-con_s80-processed-gene-0.16 CDS=1-1545	Metschnikowia_continentalis
2	Metschnikowia_continentalis@Seq_3	74_2	OG2385	Saccharomyces_cerevisiae@YDL063C	augustus_masked-con_s708-processed-gene-0.151-mRNA-1_1 gene=augustus_masked-con_s708-processed-gene-0.151 CDS=1-1917	gene=augustus_masked-con_s708-processed-gene-0.151 CDS=1-1917	Metschnikowia_continentalis
3	Metschnikowia_continentalis@Seq_4	74_3	OG3942	Saccharomyces_cerevisiae@YJR017C	augustus_masked-con_s298-processed-gene-0.17-mRNA-1_1 gene=augustus_masked-con_s298-processed-gene-0.17 CDS=1-522	gene=augustus_masked-con_s298-processed-gene-0.17 CDS=1-522	Metschnikowia_continentalis
4	Metschnikowia_continentalis@Seq_5	74_4	OG1038	Saccharomyces_cerevisiae@YBR245C	snap_masked-con_s815-processed-gene-0.136-mRNA-1_1 gene=snap_masked-con_s815-processed-gene-0.136 CDS=1-3117	gene=snap_masked-con_s815-processed-gene-0.136 CDS=1-3117	Metschnikowia_continentalis
5	Metschnikowia_continentalis@Seq_6	74_5	OG1741	Saccharomyces_cerevisiae@YHR002W	augustus_masked-con_s500-processed-gene-0.32-mRNA-1_1 gene=augustus_masked-con_s500-processed-gene-0.32 CDS=1-1164	gene=augustus_masked-con_s500-processed-gene-0.32 CDS=1-1164	Metschnikowia_continentalis
6	Metschnikowia_continentalis@Seq_7	74_6	OG25164	Metschnikowia_cerradonensis@Seq_3042	snap_masked-con_s233-processed-gene-0.1-mRNA-1_1 gene=snap_masked-con_s233-processed-gene-0.1 CDS=1-258	gene=snap_masked-con_s233-processed-gene-0.1 CDS=1-258	Metschnikowia_continentalis
7	Metschnikowia_continentalis@Seq_8	74_7	OG5817	Millerozyma_acaciae@Seq_1510	augustus_masked-con_s815-processed-gene-0.87-mRNA-1_1 gene=augustus_masked-con_s815-processed-gene-0.87 CDS=1-2607	gene=augustus_masked-con_s815-processed-gene-0.87 CDS=1-2607	Metschnikowia_continentalis
8	Metschnikowia_continentalis@Seq_9	74_8	OG2096	Saccharomyces_cerevisiae@YGL203C	genemark-con_s528-processed-gene-0.13-mRNA-1_1 gene=genemark-con_s528-processed-gene-0.13 CDS=1-1647	gene=genemark-con_s528-processed-gene-0.13 CDS=1-1647	Metschnikowia_continentalis
9	Metschnikowia_continentalis@Seq_10	74_9	OG2941	Saccharomyces_cerevisiae@YDR330W	augustus_masked-con_s412-processed-gene-0.60-mRNA-1_1 gene=augustus_masked-con_s412-processed-gene-0.60 CDS=1-1407	gene=augustus_masked-con_s412-processed-gene-0.60 CDS=1-1407	Metschnikowia_continentalis
10	Metschnikowia_continentalis@Seq_11	74_10	OG5888	Metschnikowia_kamakouana@Seq_3021	snap_masked-con_s498-processed-gene-0.29-mRNA-1_1 gene=snap_masked-con_s498-processed-gene-0.29 CDS=1-720	gene=snap_masked-con_s498-processed-gene-0.29 CDS=1-720	Metschnikowia_continentalis
11	Metschnikowia_continentalis@Seq_12	74_11	OG64682	Metschnikowia_continentalis@Seq_12	snap_masked-con_s21-processed-gene-0.16-mRNA-1_1 gene=snap_masked-con_s21-processed-gene-0.16 CDS=1-369	gene=snap_masked-con_s21-processed-gene-0.16 CDS=1-369	Metschnikowia_continentalis
12	Metschnikowia_continentalis@Seq_13	74_12	OG2170	Saccharomyces_cerevisiae@YKR081C	maker-con_s698-augustus-gene-0.223-mRNA-1_1 gene=maker-con_s698-augustus-gene-0.223 CDS=1-4380	gene=maker-con_s698-augustus-gene-0.223 CDS=1-4380	Metschnikowia_continentalis
13	Metschnikowia_continentalis@Seq_14	74_13	OG9561	Metschnikowia_lockheadii@Seq_3848	augustus_masked-con_s41-processed-gene-0.16-mRNA-1_1 gene=augustus_masked-con_s41-processed-gene-0.16 CDS=1-1548	gene=augustus_masked-con_s41-processed-gene-0.16 CDS=1-1548	Metschnikowia_continentalis
14	Metschnikowia_continentalis@Seq_15	74_14	OG4095	Saccharomyces_cerevisiae@YDR004W	snap_masked-con_s145-processed-gene-0.31-mRNA-1_1 gene=snap_masked-con_s145-processed-gene-0.31 CDS=1-1224	gene=snap_masked-con_s145-processed-gene-0.31 CDS=1-1224	Metschnikowia_continentalis
15	Metschnikowia_continentalis@Seq_16	74_15	OG164031	Metschnikowia_continentalis@Seq_16	snap_masked-con_s725-processed-gene-0.2-mRNA-1_1 gene=snap_masked-con_s725-processed-gene-0.2 CDS=1-312	gene=snap_masked-con_s725-processed-gene-0.2 CDS=1-312	Metschnikowia_continentalis
16	Metschnikowia_continentalis@Seq_17	74_16	OG5803	Metschnikowia_santaceciliae@Seq_3951	augustus_masked-con_s307-processed-gene-0.5-mRNA-1_1 gene=augustus_masked-con_s307-processed-gene-0.5 CDS=1-5175	gene=augustus_masked-con_s307-processed-gene-0.5 CDS=1-5175	Metschnikowia_continentalis
17	Metschnikowia_continentalis@Seq_18	74_17	OG4864	yHMPu5000034988_Candida_fructus@Seq_4342	genemark-con_s17-processed-gene-3.80-mRNA-1_1 gene=genemark-con_s17-processed-gene-3.80 CDS=1-2238	gene=genemark-con_s17-processed-gene-3.80 CDS=1-2238	Metschnikowia_continentalis
18	Metschnikowia_continentalis@Seq_19	74_18	OG65525	Metschnikowia_continentalis@Seq_19	snap_masked-con_s256-processed-gene-0.34-mRNA-1_1 gene=snap_masked-con_s256-processed-gene-0.34 CDS=1-543	gene=snap_masked-con_s256-processed-gene-0.34 CDS=1-543	Metschnikowia_continentalis
19	Metschnikowia_continentalis@Seq_20	74_19	OG1564	Saccharomyces_cerevisiae@YIL099W	augustus_masked-con_s548-processed-gene-0.45-mRNA-1_1 gene=augustus_masked-con_s548-processed-gene-0.45 CDS=1-5133	gene=augustus_masked-con_s548-processed-gene-0.45 CDS=1-5133	Metschnikowia_continentalis
20	Metschnikowia_continentalis@Seq_21	74_20	OG4827	Candida_intermedia@Seq_3532	snap_masked-con_s82-processed-gene-0.88-mRNA-1_1 gene=snap_masked-con_s82-processed-gene-0.88 CDS=1-1653	gene=snap_masked-con_s82-processed-gene-0.88 CDS=1-1653	Metschnikowia_continentalis
21	Metschnikowia_continentalis@Seq_22	74_21	OG1899	Saccharomyces_cerevisiae@YDR232W	augustus_masked-con_s726-processed-gene-2.133-mRNA-1_1 gene=augustus_masked-con_s726-processed-gene-2.133 CDS=1-1698	gene=augustus_masked-con_s726-processed-gene-2.133 CDS=1-1698	Metschnikowia_continentalis
22	Metschnikowia_continentalis@Seq_23	74_22	OG1218	Saccharomyces_cerevisiae@YPL262W	augustus_masked-con_s726-processed-gene-0.41-mRNA-1_1 gene=augustus_masked-con_s726-processed-gene-0.41 CDS=1-1470	gene=augustus_masked-con_s726-processed-gene-0.41 CDS=1-1470	Metschnikowia_continentalis
