	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	yHMPu5000034886_Ogataea_trehalophila@Seq_1	227_0	OG7044	yHMPu5000034933_Kuraishia_molischiana@Seq_265	genemark-NODE_14_length_283870_cov_12.4382_ID_27-processed-gene-0.74-mRNA-1_1 gene=genemark-NODE_14_length_283870_cov_12.4382_ID_27-processed-gene-0.74 CDS=1-3087	gene=genemark-NODE_14_length_283870_cov_12.4382_ID_27-processed-gene-0.74 CDS=1-3087	yHMPu5000034886_Ogataea_trehalophila
1	yHMPu5000034886_Ogataea_trehalophila@Seq_2	227_1	OG1498	Saccharomyces_cerevisiae@YLR308W	genemark-NODE_42_length_110448_cov_14.655_ID_83-processed-gene-0.53-mRNA-1_1 gene=genemark-NODE_42_length_110448_cov_14.655_ID_83-processed-gene-0.53 CDS=1-966	gene=genemark-NODE_42_length_110448_cov_14.655_ID_83-processed-gene-0.53 CDS=1-966	yHMPu5000034886_Ogataea_trehalophila
2	yHMPu5000034886_Ogataea_trehalophila@Seq_3	227_2	OG2835	Saccharomyces_cerevisiae@YPR021C	genemark-NODE_10_length_312712_cov_12.8606_ID_19-processed-gene-2.81-mRNA-1_1 gene=genemark-NODE_10_length_312712_cov_12.8606_ID_19-processed-gene-2.81 CDS=1-2241	gene=genemark-NODE_10_length_312712_cov_12.8606_ID_19-processed-gene-2.81 CDS=1-2241	yHMPu5000034886_Ogataea_trehalophila
3	yHMPu5000034886_Ogataea_trehalophila@Seq_4	227_3	OG1343	Saccharomyces_cerevisiae@YNL183C	genemark-NODE_88_length_41501_cov_14.5778_ID_175-processed-gene-0.26-mRNA-1_1 gene=genemark-NODE_88_length_41501_cov_14.5778_ID_175-processed-gene-0.26 CDS=1-2679	gene=genemark-NODE_88_length_41501_cov_14.5778_ID_175-processed-gene-0.26 CDS=1-2679	yHMPu5000034886_Ogataea_trehalophila
4	yHMPu5000034886_Ogataea_trehalophila@Seq_5	227_4	OG8312	yHMPu5000035674_Kregervanrija_delftensis@Seq_396	snap_masked-NODE_10_length_312712_cov_12.8606_ID_19-processed-gene-2.117-mRNA-1_1 gene=snap_masked-NODE_10_length_312712_cov_12.8606_ID_19-processed-gene-2.117 CDS=1-1857	gene=snap_masked-NODE_10_length_312712_cov_12.8606_ID_19-processed-gene-2.117 CDS=1-1857	yHMPu5000034886_Ogataea_trehalophila
5	yHMPu5000034886_Ogataea_trehalophila@Seq_6	227_5	OG5205	yHMPu5000035041_Ambrosiozyma_pseudovanderkliftii@Seq_160	genemark-NODE_40_length_112905_cov_13.4601_ID_79-processed-gene-0.1-mRNA-1_1 gene=genemark-NODE_40_length_112905_cov_13.4601_ID_79-processed-gene-0.1 CDS=1-1386	gene=genemark-NODE_40_length_112905_cov_13.4601_ID_79-processed-gene-0.1 CDS=1-1386	yHMPu5000034886_Ogataea_trehalophila
6	yHMPu5000034886_Ogataea_trehalophila@Seq_7	227_6	OG1944	Saccharomyces_cerevisiae@YLR303W	genemark-NODE_2_length_488514_cov_13.1886_ID_3-processed-gene-0.34-mRNA-1_1 gene=genemark-NODE_2_length_488514_cov_13.1886_ID_3-processed-gene-0.34 CDS=1-1341	gene=genemark-NODE_2_length_488514_cov_13.1886_ID_3-processed-gene-0.34 CDS=1-1341	yHMPu5000034886_Ogataea_trehalophila
7	yHMPu5000034886_Ogataea_trehalophila@Seq_8	227_7	OG1806	Saccharomyces_cerevisiae@YJR132W	genemark-NODE_6_length_344752_cov_12.4815_ID_11-processed-gene-2.171-mRNA-1_1 gene=genemark-NODE_6_length_344752_cov_12.4815_ID_11-processed-gene-2.171 CDS=1-3120	gene=genemark-NODE_6_length_344752_cov_12.4815_ID_11-processed-gene-2.171 CDS=1-3120	yHMPu5000034886_Ogataea_trehalophila
8	yHMPu5000034886_Ogataea_trehalophila@Seq_9	227_8	OG3829	Metschnikowia_hawaiiensis@Seq_586	genemark-NODE_31_length_174203_cov_12.9361_ID_61-processed-gene-0.171-mRNA-1_1 gene=genemark-NODE_31_length_174203_cov_12.9361_ID_61-processed-gene-0.171 CDS=1-1542	gene=genemark-NODE_31_length_174203_cov_12.9361_ID_61-processed-gene-0.171 CDS=1-1542	yHMPu5000034886_Ogataea_trehalophila
9	yHMPu5000034886_Ogataea_trehalophila@Seq_10	227_9	OG4763	Metschnikowia_cerradonensis@Seq_3913	genemark-NODE_56_length_78183_cov_12.81_ID_111-processed-gene-0.80-mRNA-1_1 gene=genemark-NODE_56_length_78183_cov_12.81_ID_111-processed-gene-0.80 CDS=1-1992	gene=genemark-NODE_56_length_78183_cov_12.81_ID_111-processed-gene-0.80 CDS=1-1992	yHMPu5000034886_Ogataea_trehalophila
