	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	yHMPu5000034613_Saturnispora_serradocipensis@Seq_1	177_0	OG1932	Saccharomyces_cerevisiae@YJR117W	genemark-flattened_line_36-processed-gene-0.9-mRNA-1_1 gene=genemark-flattened_line_36-processed-gene-0.9 CDS=1-1365	gene=genemark-flattened_line_36-processed-gene-0.9 CDS=1-1365	yHMPu5000034613_Saturnispora_serradocipensis
1	yHMPu5000034613_Saturnispora_serradocipensis@Seq_2	177_1	OG7396	Dekkera_bruxellensis@Seq_2543	genemark-flattened_line_28-processed-gene-0.15-mRNA-1_1 gene=genemark-flattened_line_28-processed-gene-0.15 CDS=1-753	gene=genemark-flattened_line_28-processed-gene-0.15 CDS=1-753	yHMPu5000034613_Saturnispora_serradocipensis
2	yHMPu5000034613_Saturnispora_serradocipensis@Seq_3	177_2	OG18950	yHMPu5000034613_Saturnispora_serradocipensis@Seq_3	genemark-flattened_line_30-processed-gene-0.198-mRNA-1_1 gene=genemark-flattened_line_30-processed-gene-0.198 CDS=1-3105	gene=genemark-flattened_line_30-processed-gene-0.198 CDS=1-3105	yHMPu5000034613_Saturnispora_serradocipensis
3	yHMPu5000034613_Saturnispora_serradocipensis@Seq_4	177_3	OG3859	Saccharomyces_cerevisiae@YNL053W	snap_masked-flattened_line_2-processed-gene-6.51-mRNA-1_1 gene=snap_masked-flattened_line_2-processed-gene-6.51 CDS=1-963	gene=snap_masked-flattened_line_2-processed-gene-6.51 CDS=1-963	yHMPu5000034613_Saturnispora_serradocipensis
4	yHMPu5000034613_Saturnispora_serradocipensis@Seq_5	177_4	OG1523	Saccharomyces_cerevisiae@YPL137C	genemark-flattened_line_2-processed-gene-4.29-mRNA-1_1 gene=genemark-flattened_line_2-processed-gene-4.29 CDS=1-3882	gene=genemark-flattened_line_2-processed-gene-4.29 CDS=1-3882	yHMPu5000034613_Saturnispora_serradocipensis
5	yHMPu5000034613_Saturnispora_serradocipensis@Seq_6	177_5	OG1600	Saccharomyces_cerevisiae@YBR260C	genemark-flattened_line_78-processed-gene-0.91-mRNA-1_1 gene=genemark-flattened_line_78-processed-gene-0.91 CDS=1-1926	gene=genemark-flattened_line_78-processed-gene-0.91 CDS=1-1926	yHMPu5000034613_Saturnispora_serradocipensis
6	yHMPu5000034613_Saturnispora_serradocipensis@Seq_7	177_6	OG2631	Saccharomyces_cerevisiae@YDL104C	genemark-flattened_line_14-processed-gene-0.14-mRNA-1_1 gene=genemark-flattened_line_14-processed-gene-0.14 CDS=1-1122	gene=genemark-flattened_line_14-processed-gene-0.14 CDS=1-1122	yHMPu5000034613_Saturnispora_serradocipensis
7	yHMPu5000034613_Saturnispora_serradocipensis@Seq_8	177_7	OG2021	Saccharomyces_cerevisiae@YJL111W	genemark-flattened_line_38-processed-gene-0.69-mRNA-1_1 gene=genemark-flattened_line_38-processed-gene-0.69 CDS=1-1638	gene=genemark-flattened_line_38-processed-gene-0.69 CDS=1-1638	yHMPu5000034613_Saturnispora_serradocipensis
8	yHMPu5000034613_Saturnispora_serradocipensis@Seq_9	177_8	OG24202	yHMPu5000034613_Saturnispora_serradocipensis@Seq_9	augustus_masked-flattened_line_989-processed-gene-0.1-mRNA-1_1 gene=augustus_masked-flattened_line_989-processed-gene-0.1 CDS=1-237	gene=augustus_masked-flattened_line_989-processed-gene-0.1 CDS=1-237	yHMPu5000034613_Saturnispora_serradocipensis
9	yHMPu5000034613_Saturnispora_serradocipensis@Seq_10	177_9	OG1718	Saccharomyces_cerevisiae@YFR037C	genemark-flattened_line_104-processed-gene-0.8-mRNA-1_1 gene=genemark-flattened_line_104-processed-gene-0.8 CDS=1-1620	gene=genemark-flattened_line_104-processed-gene-0.8 CDS=1-1620	yHMPu5000034613_Saturnispora_serradocipensis
