	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	Kluyveromyces_marxianus@Seq_1	51_0	OG1014	Saccharomyces_cerevisiae@YGR032W	genemark-BBIL01000029.1-processed-gene-4.57-mRNA-1_1 gene=genemark-BBIL01000029.1-processed-gene-4.57 CDS=1-5325	gene=genemark-BBIL01000029.1-processed-gene-4.57 CDS=1-5325	Kluyveromyces_marxianus
1	Kluyveromyces_marxianus@Seq_2	51_1	OG1112	Saccharomyces_cerevisiae@YBR117C	genemark-BBIL01000029.1-processed-gene-6.99-mRNA-1_1 gene=genemark-BBIL01000029.1-processed-gene-6.99 CDS=1-2037	gene=genemark-BBIL01000029.1-processed-gene-6.99 CDS=1-2037	Kluyveromyces_marxianus
2	Kluyveromyces_marxianus@Seq_3	51_2	OG2984	Saccharomyces_cerevisiae@YDR304C	genemark-BBIL01000005.1-processed-gene-9.146-mRNA-1_1 gene=genemark-BBIL01000005.1-processed-gene-9.146 CDS=1-600	gene=genemark-BBIL01000005.1-processed-gene-9.146 CDS=1-600	Kluyveromyces_marxianus
3	Kluyveromyces_marxianus@Seq_4	51_3	OG2997	Saccharomyces_cerevisiae@YIL153W	genemark-BBIL01000005.1-processed-gene-14.66-mRNA-1_1 gene=genemark-BBIL01000005.1-processed-gene-14.66 CDS=1-1101	gene=genemark-BBIL01000005.1-processed-gene-14.66 CDS=1-1101	Kluyveromyces_marxianus
4	Kluyveromyces_marxianus@Seq_5	51_4	OG3040	Saccharomyces_cerevisiae@YER122C	genemark-BBIL01000035.1-processed-gene-3.94-mRNA-1_1 gene=genemark-BBIL01000035.1-processed-gene-3.94 CDS=1-1551	gene=genemark-BBIL01000035.1-processed-gene-3.94 CDS=1-1551	Kluyveromyces_marxianus
5	Kluyveromyces_marxianus@Seq_6	51_5	OG2452	Saccharomyces_cerevisiae@YHR052W	genemark-BBIL01000008.1-processed-gene-6.57-mRNA-1_1 gene=genemark-BBIL01000008.1-processed-gene-6.57 CDS=1-1161	gene=genemark-BBIL01000008.1-processed-gene-6.57 CDS=1-1161	Kluyveromyces_marxianus
6	Kluyveromyces_marxianus@Seq_7	51_6	OG1489	Saccharomyces_cerevisiae@YIL046W	genemark-BBIL01000008.1-processed-gene-8.47-mRNA-1_1 gene=genemark-BBIL01000008.1-processed-gene-8.47 CDS=1-2022	gene=genemark-BBIL01000008.1-processed-gene-8.47 CDS=1-2022	Kluyveromyces_marxianus
7	Kluyveromyces_marxianus@Seq_8	51_7	OG6648	Saccharomyces_cerevisiae@YDR370C	genemark-BBIL01000004.1-processed-gene-12.116-mRNA-1_1 gene=genemark-BBIL01000004.1-processed-gene-12.116 CDS=1-1245	gene=genemark-BBIL01000004.1-processed-gene-12.116 CDS=1-1245	Kluyveromyces_marxianus
8	Kluyveromyces_marxianus@Seq_9	51_8	OG5426	Saccharomyces_cerevisiae@YNL136W	genemark-BBIL01000001.1-processed-gene-5.89-mRNA-1_1 gene=genemark-BBIL01000001.1-processed-gene-5.89 CDS=1-1482	gene=genemark-BBIL01000001.1-processed-gene-5.89 CDS=1-1482	Kluyveromyces_marxianus
9	Kluyveromyces_marxianus@Seq_10	51_9	OG4504	Saccharomyces_cerevisiae@YDL130W	genemark-BBIL01000023.1-processed-gene-1.19-mRNA-1_1 gene=genemark-BBIL01000023.1-processed-gene-1.19 CDS=1-312	gene=genemark-BBIL01000023.1-processed-gene-1.19 CDS=1-312	Kluyveromyces_marxianus
10	Kluyveromyces_marxianus@Seq_11	51_10	OG1048	Saccharomyces_cerevisiae@YDL210W	maker-BBIL01000029.1-snap-gene-0.0-mRNA-1_1 gene=maker-BBIL01000029.1-snap-gene-0.0 CDS=1-1728	gene=maker-BBIL01000029.1-snap-gene-0.0 CDS=1-1728	Kluyveromyces_marxianus
11	Kluyveromyces_marxianus@Seq_12	51_11	OG2316	Saccharomyces_cerevisiae@YDR376W	snap_masked-BBIL01000004.1-processed-gene-12.87-mRNA-1_1 gene=snap_masked-BBIL01000004.1-processed-gene-12.87 CDS=1-1434	gene=snap_masked-BBIL01000004.1-processed-gene-12.87 CDS=1-1434	Kluyveromyces_marxianus
12	Kluyveromyces_marxianus@Seq_13	51_12	OG2719	Saccharomyces_cerevisiae@YMR313C	genemark-BBIL01000001.1-processed-gene-6.50-mRNA-1_1 gene=genemark-BBIL01000001.1-processed-gene-6.50 CDS=1-1779	gene=genemark-BBIL01000001.1-processed-gene-6.50 CDS=1-1779	Kluyveromyces_marxianus
13	Kluyveromyces_marxianus@Seq_14	51_13	OG2799	Saccharomyces_cerevisiae@YDR498C	genemark-BBIL01000029.1-processed-gene-6.85-mRNA-1_1 gene=genemark-BBIL01000029.1-processed-gene-6.85 CDS=1-1047	gene=genemark-BBIL01000029.1-processed-gene-6.85 CDS=1-1047	Kluyveromyces_marxianus
14	Kluyveromyces_marxianus@Seq_15	51_14	OG8108	Lachancea_dasiensis@Seq_3790	snap_masked-BBIL01000005.1-processed-gene-9.94-mRNA-1_1 gene=snap_masked-BBIL01000005.1-processed-gene-9.94 CDS=1-834	gene=snap_masked-BBIL01000005.1-processed-gene-9.94 CDS=1-834	Kluyveromyces_marxianus
