	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	Candida_carpophila@Seq_1	17_0	OG28285	yHMPu5000034632_Candida_athensensis@Seq_3639	-processed-gene-4.147-mRNA-1_1 gene=snap_masked-gi|1002316125|dbj|BCGK01000005.1|-processed-gene-4.147 CDS=1-660	gene=snap_masked-gi|1002316125|dbj|BCGK01000005.1|-processed-gene-4.147 CDS=1-660	Candida_carpophila
1	Candida_carpophila@Seq_2	17_1	OG5188	yHMPu5000034669_Blastobotrys_raffinofermentans@Seq_651	-processed-gene-0.102-mRNA-1_1 gene=genemark-gi|1002316122|dbj|BCGK01000008.1|-processed-gene-0.102 CDS=1-1797	gene=genemark-gi|1002316122|dbj|BCGK01000008.1|-processed-gene-0.102 CDS=1-1797	Candida_carpophila
2	Candida_carpophila@Seq_3	17_2	OG4788	yHMPu5000041822_Dipodascus_geniculatus@Seq_6817	-processed-gene-0.210-mRNA-1_1 gene=genemark-gi|1002316121|dbj|BCGK01000009.1|-processed-gene-0.210 CDS=1-432	gene=genemark-gi|1002316121|dbj|BCGK01000009.1|-processed-gene-0.210 CDS=1-432	Candida_carpophila
3	Candida_carpophila@Seq_4	17_3	OG1628	Saccharomyces_cerevisiae@YPL026C	-processed-gene-1.57-mRNA-1_1 gene=genemark-gi|1002316122|dbj|BCGK01000008.1|-processed-gene-1.57 CDS=1-1491	gene=genemark-gi|1002316122|dbj|BCGK01000008.1|-processed-gene-1.57 CDS=1-1491	Candida_carpophila
4	Candida_carpophila@Seq_5	17_4	OG1574	Saccharomyces_cerevisiae@YER114C	-processed-gene-5.111-mRNA-1_1 gene=genemark-gi|1002316128|dbj|BCGK01000002.1|-processed-gene-5.111 CDS=1-2742	gene=genemark-gi|1002316128|dbj|BCGK01000002.1|-processed-gene-5.111 CDS=1-2742	Candida_carpophila
5	Candida_carpophila@Seq_6	17_5	OG2176	Saccharomyces_cerevisiae@YMR244W	-processed-gene-3.94-mRNA-1_1 gene=genemark-gi|1002316123|dbj|BCGK01000007.1|-processed-gene-3.94 CDS=1-870	gene=genemark-gi|1002316123|dbj|BCGK01000007.1|-processed-gene-3.94 CDS=1-870	Candida_carpophila
6	Candida_carpophila@Seq_7	17_6	OG3684	Saccharomyces_cerevisiae@YBR060C	-processed-gene-3.152-mRNA-1_1 gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-3.152 CDS=1-2325	gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-3.152 CDS=1-2325	Candida_carpophila
7	Candida_carpophila@Seq_8	17_7	OG1610	Saccharomyces_cerevisiae@YNR055C	-processed-gene-5.63-mRNA-1_1 gene=augustus_masked-gi|1002316123|dbj|BCGK01000007.1|-processed-gene-5.63 CDS=1-1896	gene=augustus_masked-gi|1002316123|dbj|BCGK01000007.1|-processed-gene-5.63 CDS=1-1896	Candida_carpophila
8	Candida_carpophila@Seq_9	17_8	OG2212	Saccharomyces_cerevisiae@YKL145W	-processed-gene-6.124-mRNA-1_1 gene=snap_masked-gi|1002316126|dbj|BCGK01000004.1|-processed-gene-6.124 CDS=1-1335	gene=snap_masked-gi|1002316126|dbj|BCGK01000004.1|-processed-gene-6.124 CDS=1-1335	Candida_carpophila
9	Candida_carpophila@Seq_10	17_9	OG2661	Saccharomyces_cerevisiae@YIL104C	-processed-gene-15.68-mRNA-1_1 gene=genemark-gi|1002316128|dbj|BCGK01000002.1|-processed-gene-15.68 CDS=1-1347	gene=genemark-gi|1002316128|dbj|BCGK01000002.1|-processed-gene-15.68 CDS=1-1347	Candida_carpophila
10	Candida_carpophila@Seq_11	17_10	OG1566	Saccharomyces_cerevisiae@YKL150W	-processed-gene-5.50-mRNA-1_1 gene=genemark-gi|1002316126|dbj|BCGK01000004.1|-processed-gene-5.50 CDS=1-882	gene=genemark-gi|1002316126|dbj|BCGK01000004.1|-processed-gene-5.50 CDS=1-882	Candida_carpophila
11	Candida_carpophila@Seq_12	17_11	OG1677	Saccharomyces_cerevisiae@YJL123C	-processed-gene-7.54-mRNA-1_1 gene=genemark-gi|1002316126|dbj|BCGK01000004.1|-processed-gene-7.54 CDS=1-1305	gene=genemark-gi|1002316126|dbj|BCGK01000004.1|-processed-gene-7.54 CDS=1-1305	Candida_carpophila
12	Candida_carpophila@Seq_13	17_12	OG4048	Metschnikowia_hibisci@Seq_3792	-processed-gene-8.41-mRNA-1_1 gene=snap_masked-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-8.41 CDS=1-1659	gene=snap_masked-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-8.41 CDS=1-1659	Candida_carpophila
13	Candida_carpophila@Seq_14	17_13	OG2827	Saccharomyces_cerevisiae@YDR228C	-processed-gene-8.74-mRNA-1_1 gene=genemark-gi|1002316126|dbj|BCGK01000004.1|-processed-gene-8.74 CDS=1-1578	gene=genemark-gi|1002316126|dbj|BCGK01000004.1|-processed-gene-8.74 CDS=1-1578	Candida_carpophila
