	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	yHMPu5000035703_Cyberlindnera_americana@Seq_1	326_0	OG1006	Saccharomyces_cerevisiae@YER172C	augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-1.27-mRNA-1_1 gene=augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-1.27 CDS=1-6384	gene=augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-1.27 CDS=1-6384	yHMPu5000035703_Cyberlindnera_americana
1	yHMPu5000035703_Cyberlindnera_americana@Seq_2	326_1	OG1073	Saccharomyces_cerevisiae@YKL217W	augustus_masked-NODE_13_length_418472_cov_68.5033_ID_3840-processed-gene-3.17-mRNA-1_1 gene=augustus_masked-NODE_13_length_418472_cov_68.5033_ID_3840-processed-gene-3.17 CDS=1-1506	gene=augustus_masked-NODE_13_length_418472_cov_68.5033_ID_3840-processed-gene-3.17 CDS=1-1506	yHMPu5000035703_Cyberlindnera_americana
2	yHMPu5000035703_Cyberlindnera_americana@Seq_3	326_2	OG7984	Saccharomyces_cerevisiae@YPL271W	maker-NODE_6_length_634179_cov_62.9887_ID_2943-snap-gene-5.0-mRNA-1_1 gene=maker-NODE_6_length_634179_cov_62.9887_ID_2943-snap-gene-5.0 CDS=1-183	gene=maker-NODE_6_length_634179_cov_62.9887_ID_2943-snap-gene-5.0 CDS=1-183	yHMPu5000035703_Cyberlindnera_americana
3	yHMPu5000035703_Cyberlindnera_americana@Seq_4	326_3	OG5035	Saccharomyces_cerevisiae@YOR147W	genemark-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-7.22-mRNA-1_1 gene=genemark-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-7.22 CDS=1-1488	gene=genemark-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-7.22 CDS=1-1488	yHMPu5000035703_Cyberlindnera_americana
4	yHMPu5000035703_Cyberlindnera_americana@Seq_5	326_4	OG3369	Lachancea_cidri@Seq_2635	augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-6.136-mRNA-1_1 gene=augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-6.136 CDS=1-2631	gene=augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-6.136 CDS=1-2631	yHMPu5000035703_Cyberlindnera_americana
5	yHMPu5000035703_Cyberlindnera_americana@Seq_6	326_5	OG4262	Saccharomyces_cerevisiae@YGL240W	maker-NODE_8_length_523989_cov_78.18_ID_4014-augustus-gene-4.133-mRNA-1_1 gene=maker-NODE_8_length_523989_cov_78.18_ID_4014-augustus-gene-4.133 CDS=1-612	gene=maker-NODE_8_length_523989_cov_78.18_ID_4014-augustus-gene-4.133 CDS=1-612	yHMPu5000035703_Cyberlindnera_americana
6	yHMPu5000035703_Cyberlindnera_americana@Seq_7	326_6	OG4067	Saccharomyces_cerevisiae@YPR128C	augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-7.297-mRNA-1_1 gene=augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-7.297 CDS=1-906	gene=augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-7.297 CDS=1-906	yHMPu5000035703_Cyberlindnera_americana
7	yHMPu5000035703_Cyberlindnera_americana@Seq_8	326_7	OG1375	Saccharomyces_cerevisiae@YCL064C	augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-6.154-mRNA-1_1 gene=augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-6.154 CDS=1-2037	gene=augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-6.154 CDS=1-2037	yHMPu5000035703_Cyberlindnera_americana
8	yHMPu5000035703_Cyberlindnera_americana@Seq_9	326_8	OG4912	Saccharomyces_cerevisiae@YEL020C	augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-7.308-mRNA-1_1 gene=augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-7.308 CDS=1-1698	gene=augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-7.308 CDS=1-1698	yHMPu5000035703_Cyberlindnera_americana
9	yHMPu5000035703_Cyberlindnera_americana@Seq_10	326_9	OG3009	Babjeviella_inositovora@Seq_3984	augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-2.110-mRNA-1_1 gene=augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-2.110 CDS=1-1488	gene=augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-2.110 CDS=1-1488	yHMPu5000035703_Cyberlindnera_americana
10	yHMPu5000035703_Cyberlindnera_americana@Seq_11	326_10	OG24953	yHMPu5000035703_Cyberlindnera_americana@Seq_2906	augustus_masked-NODE_207_length_276_cov_532.145_ID_9545-processed-gene-0.0-mRNA-1_1 gene=augustus_masked-NODE_207_length_276_cov_532.145_ID_9545-processed-gene-0.0 CDS=1-276	gene=augustus_masked-NODE_207_length_276_cov_532.145_ID_9545-processed-gene-0.0 CDS=1-276	yHMPu5000035703_Cyberlindnera_americana
11	yHMPu5000035703_Cyberlindnera_americana@Seq_12	326_11	OG5321	yHMPu5000035640_Yamadazyma_philogaea@Seq_2521	augustus_masked-NODE_8_length_523989_cov_78.18_ID_4014-processed-gene-1.167-mRNA-1_1 gene=augustus_masked-NODE_8_length_523989_cov_78.18_ID_4014-processed-gene-1.167 CDS=1-1380	gene=augustus_masked-NODE_8_length_523989_cov_78.18_ID_4014-processed-gene-1.167 CDS=1-1380	yHMPu5000035703_Cyberlindnera_americana
12	yHMPu5000035703_Cyberlindnera_americana@Seq_13	326_12	OG2834	Saccharomyces_cerevisiae@YLR114C	augustus_masked-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-1.39-mRNA-1_1 gene=augustus_masked-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-1.39 CDS=1-1569	gene=augustus_masked-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-1.39 CDS=1-1569	yHMPu5000035703_Cyberlindnera_americana
13	yHMPu5000035703_Cyberlindnera_americana@Seq_14	326_13	OG1708	Saccharomyces_cerevisiae@YOR360C	augustus_masked-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-4.28-mRNA-1_1 gene=augustus_masked-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-4.28 CDS=1-1707	gene=augustus_masked-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-4.28 CDS=1-1707	yHMPu5000035703_Cyberlindnera_americana
14	yHMPu5000035703_Cyberlindnera_americana@Seq_15	326_14	OG2033	Saccharomyces_cerevisiae@YOL123W	augustus_masked-NODE_7_length_568211_cov_77.8147_ID_2993-processed-gene-4.113-mRNA-1_1 gene=augustus_masked-NODE_7_length_568211_cov_77.8147_ID_2993-processed-gene-4.113 CDS=1-1353	gene=augustus_masked-NODE_7_length_568211_cov_77.8147_ID_2993-processed-gene-4.113 CDS=1-1353	yHMPu5000035703_Cyberlindnera_americana
15	yHMPu5000035703_Cyberlindnera_americana@Seq_16	326_15	OG1455	Saccharomyces_cerevisiae@YDR371W	augustus_masked-NODE_10_length_461391_cov_79.6907_ID_3272-processed-gene-3.225-mRNA-1_1 gene=augustus_masked-NODE_10_length_461391_cov_79.6907_ID_3272-processed-gene-3.225 CDS=1-1320	gene=augustus_masked-NODE_10_length_461391_cov_79.6907_ID_3272-processed-gene-3.225 CDS=1-1320	yHMPu5000035703_Cyberlindnera_americana
16	yHMPu5000035703_Cyberlindnera_americana@Seq_17	326_16	OG3362	Saccharomyces_cerevisiae@YPL042C	augustus_masked-NODE_11_length_458690_cov_86.9314_ID_2597-processed-gene-2.151-mRNA-1_1 gene=augustus_masked-NODE_11_length_458690_cov_86.9314_ID_2597-processed-gene-2.151 CDS=1-1314	gene=augustus_masked-NODE_11_length_458690_cov_86.9314_ID_2597-processed-gene-2.151 CDS=1-1314	yHMPu5000035703_Cyberlindnera_americana
17	yHMPu5000035703_Cyberlindnera_americana@Seq_18	326_17	OG2884	Saccharomyces_cerevisiae@YCR090C	augustus_masked-NODE_13_length_418472_cov_68.5033_ID_3840-processed-gene-0.21-mRNA-1_1 gene=augustus_masked-NODE_13_length_418472_cov_68.5033_ID_3840-processed-gene-0.21 CDS=1-489	gene=augustus_masked-NODE_13_length_418472_cov_68.5033_ID_3840-processed-gene-0.21 CDS=1-489	yHMPu5000035703_Cyberlindnera_americana
18	yHMPu5000035703_Cyberlindnera_americana@Seq_19	326_18	OG2615	Saccharomyces_cerevisiae@YOR336W	maker-NODE_6_length_634179_cov_62.9887_ID_2943-augustus-gene-5.84-mRNA-1_1 gene=maker-NODE_6_length_634179_cov_62.9887_ID_2943-augustus-gene-5.84 CDS=1-4281	gene=maker-NODE_6_length_634179_cov_62.9887_ID_2943-augustus-gene-5.84 CDS=1-4281	yHMPu5000035703_Cyberlindnera_americana
19	yHMPu5000035703_Cyberlindnera_americana@Seq_20	326_19	OG3226	Saccharomyces_cerevisiae@YPL031C	augustus_masked-NODE_20_length_192012_cov_49.1612_ID_3234-processed-gene-0.156-mRNA-1_1 gene=augustus_masked-NODE_20_length_192012_cov_49.1612_ID_3234-processed-gene-0.156 CDS=1-987	gene=augustus_masked-NODE_20_length_192012_cov_49.1612_ID_3234-processed-gene-0.156 CDS=1-987	yHMPu5000035703_Cyberlindnera_americana
20	yHMPu5000035703_Cyberlindnera_americana@Seq_21	326_20	OG4168	Saccharomyces_cerevisiae@YOR026W	snap_masked-NODE_11_length_458690_cov_86.9314_ID_2597-processed-gene-0.59-mRNA-1_1 gene=snap_masked-NODE_11_length_458690_cov_86.9314_ID_2597-processed-gene-0.59 CDS=1-1005	gene=snap_masked-NODE_11_length_458690_cov_86.9314_ID_2597-processed-gene-0.59 CDS=1-1005	yHMPu5000035703_Cyberlindnera_americana
21	yHMPu5000035703_Cyberlindnera_americana@Seq_22	326_21	OG4367	Saccharomyces_cerevisiae@YCR045C	augustus_masked-NODE_15_length_368651_cov_64.3218_ID_3775-processed-gene-2.39-mRNA-1_1 gene=augustus_masked-NODE_15_length_368651_cov_64.3218_ID_3775-processed-gene-2.39 CDS=1-1611	gene=augustus_masked-NODE_15_length_368651_cov_64.3218_ID_3775-processed-gene-2.39 CDS=1-1611	yHMPu5000035703_Cyberlindnera_americana
22	yHMPu5000035703_Cyberlindnera_americana@Seq_23	326_22	OG1598	Saccharomyces_cerevisiae@YGL173C	augustus_masked-NODE_15_length_368651_cov_64.3218_ID_3775-processed-gene-1.82-mRNA-1_1 gene=augustus_masked-NODE_15_length_368651_cov_64.3218_ID_3775-processed-gene-1.82 CDS=1-4401	gene=augustus_masked-NODE_15_length_368651_cov_64.3218_ID_3775-processed-gene-1.82 CDS=1-4401	yHMPu5000035703_Cyberlindnera_americana
23	yHMPu5000035703_Cyberlindnera_americana@Seq_24	326_23	OG123731	yHMPu5000035703_Cyberlindnera_americana@Seq_24	augustus_masked-NODE_9_length_467079_cov_75.7385_ID_4067-processed-gene-2.23-mRNA-1_1 gene=augustus_masked-NODE_9_length_467079_cov_75.7385_ID_4067-processed-gene-2.23 CDS=1-198	gene=augustus_masked-NODE_9_length_467079_cov_75.7385_ID_4067-processed-gene-2.23 CDS=1-198	yHMPu5000035703_Cyberlindnera_americana
24	yHMPu5000035703_Cyberlindnera_americana@Seq_25	326_24	OG10347	yHMPu5000034605_Spencermartinsiella_europaea@Seq_5627	augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-1.14-mRNA-1_1 gene=augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-1.14 CDS=1-1662	gene=augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-1.14 CDS=1-1662	yHMPu5000035703_Cyberlindnera_americana
25	yHMPu5000035703_Cyberlindnera_americana@Seq_26	326_25	OG197524	yHMPu5000035703_Cyberlindnera_americana@Seq_26	augustus_masked-NODE_18_length_235908_cov_98.2544_ID_4951-processed-gene-0.97-mRNA-1_1 gene=augustus_masked-NODE_18_length_235908_cov_98.2544_ID_4951-processed-gene-0.97 CDS=1-348	gene=augustus_masked-NODE_18_length_235908_cov_98.2544_ID_4951-processed-gene-0.97 CDS=1-348	yHMPu5000035703_Cyberlindnera_americana
26	yHMPu5000035703_Cyberlindnera_americana@Seq_27	326_26	OG97135	yHMPu5000035703_Cyberlindnera_americana@Seq_27	augustus_masked-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-7.167-mRNA-1_1 gene=augustus_masked-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-7.167 CDS=1-1584	gene=augustus_masked-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-7.167 CDS=1-1584	yHMPu5000035703_Cyberlindnera_americana
27	yHMPu5000035703_Cyberlindnera_americana@Seq_28	326_27	OG4954	yHMPu5000035296_Priceomyces_carsonii@Seq_1208	augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-4.82-mRNA-1_1 gene=augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-4.82 CDS=1-3018	gene=augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-4.82 CDS=1-3018	yHMPu5000035703_Cyberlindnera_americana
28	yHMPu5000035703_Cyberlindnera_americana@Seq_29	326_28	OG2636	Saccharomyces_cerevisiae@YMR158W	augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-10.173-mRNA-1_1 gene=augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-10.173 CDS=1-468	gene=augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-10.173 CDS=1-468	yHMPu5000035703_Cyberlindnera_americana
29	yHMPu5000035703_Cyberlindnera_americana@Seq_30	326_29	OG3785	Saccharomyces_cerevisiae@YPL032C	augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-6.144-mRNA-1_1 gene=augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-6.144 CDS=1-2634	gene=augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-6.144 CDS=1-2634	yHMPu5000035703_Cyberlindnera_americana
30	yHMPu5000035703_Cyberlindnera_americana@Seq_31	326_30	OG4069	Saccharomyces_cerevisiae@YBR091C	maker-NODE_7_length_568211_cov_77.8147_ID_2993-snap-gene-3.174-mRNA-1_1 gene=maker-NODE_7_length_568211_cov_77.8147_ID_2993-snap-gene-3.174 CDS=1-255	gene=maker-NODE_7_length_568211_cov_77.8147_ID_2993-snap-gene-3.174 CDS=1-255	yHMPu5000035703_Cyberlindnera_americana
31	yHMPu5000035703_Cyberlindnera_americana@Seq_32	326_31	OG5018	yHMPu5000034631_Martiniozyma_abiesophila@Seq_8921	augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-2.41-mRNA-1_1 gene=augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-2.41 CDS=1-945	gene=augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-2.41 CDS=1-945	yHMPu5000035703_Cyberlindnera_americana
32	yHMPu5000035703_Cyberlindnera_americana@Seq_33	326_32	OG5728	Ascoidea_rubescens@Seq_3608	augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-6.119-mRNA-1_1 gene=augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-6.119 CDS=1-1980	gene=augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-6.119 CDS=1-1980	yHMPu5000035703_Cyberlindnera_americana
33	yHMPu5000035703_Cyberlindnera_americana@Seq_34	326_33	OG4054	Saccharomyces_cerevisiae@YIL088C	augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-7.135-mRNA-1_1 gene=augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-7.135 CDS=1-1224	gene=augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-7.135 CDS=1-1224	yHMPu5000035703_Cyberlindnera_americana
34	yHMPu5000035703_Cyberlindnera_americana@Seq_35	326_34	OG1112	Saccharomyces_cerevisiae@YBR117C	augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-4.92-mRNA-1_1 gene=augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-4.92 CDS=1-2040	gene=augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-4.92 CDS=1-2040	yHMPu5000035703_Cyberlindnera_americana
35	yHMPu5000035703_Cyberlindnera_americana@Seq_36	326_35	OG2557	Saccharomyces_cerevisiae@YDR294C	augustus_masked-NODE_13_length_418472_cov_68.5033_ID_3840-processed-gene-3.31-mRNA-1_1 gene=augustus_masked-NODE_13_length_418472_cov_68.5033_ID_3840-processed-gene-3.31 CDS=1-3366	gene=augustus_masked-NODE_13_length_418472_cov_68.5033_ID_3840-processed-gene-3.31 CDS=1-3366	yHMPu5000035703_Cyberlindnera_americana
36	yHMPu5000035703_Cyberlindnera_americana@Seq_37	326_36	OG1206	Saccharomyces_cerevisiae@YGR197C	augustus_masked-NODE_22_length_121182_cov_66.2256_ID_3548-processed-gene-0.77-mRNA-1_1 gene=augustus_masked-NODE_22_length_121182_cov_66.2256_ID_3548-processed-gene-0.77 CDS=1-1503	gene=augustus_masked-NODE_22_length_121182_cov_66.2256_ID_3548-processed-gene-0.77 CDS=1-1503	yHMPu5000035703_Cyberlindnera_americana
37	yHMPu5000035703_Cyberlindnera_americana@Seq_38	326_37	OG2647	Saccharomyces_cerevisiae@YHR063C	augustus_masked-NODE_12_length_446973_cov_83.3758_ID_7689-processed-gene-0.82-mRNA-1_1 gene=augustus_masked-NODE_12_length_446973_cov_83.3758_ID_7689-processed-gene-0.82 CDS=1-1047	gene=augustus_masked-NODE_12_length_446973_cov_83.3758_ID_7689-processed-gene-0.82 CDS=1-1047	yHMPu5000035703_Cyberlindnera_americana
38	yHMPu5000035703_Cyberlindnera_americana@Seq_39	326_38	OG4218	Saccharomyces_cerevisiae@YPL004C	maker-NODE_1_length_1160020_cov_59.4726_ID_4662-snap-gene-6.4-mRNA-1_1 gene=maker-NODE_1_length_1160020_cov_59.4726_ID_4662-snap-gene-6.4 CDS=1-918	gene=maker-NODE_1_length_1160020_cov_59.4726_ID_4662-snap-gene-6.4 CDS=1-918	yHMPu5000035703_Cyberlindnera_americana
39	yHMPu5000035703_Cyberlindnera_americana@Seq_40	326_39	OG1879	Saccharomyces_cerevisiae@YGL180W	augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-0.144-mRNA-1_1 gene=augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-0.144 CDS=1-2364	gene=augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-0.144 CDS=1-2364	yHMPu5000035703_Cyberlindnera_americana
40	yHMPu5000035703_Cyberlindnera_americana@Seq_41	326_40	OG1649	Saccharomyces_cerevisiae@YLR024C	augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-2.15-mRNA-1_1 gene=augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-2.15 CDS=1-5364	gene=augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-2.15 CDS=1-5364	yHMPu5000035703_Cyberlindnera_americana
