	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	yHMPu5000035047_Barnettozyma_pratensis@Seq_1	271_0	OG5583	Fusarium_graminearum@Seq_3589	genemark-flattened_line_30-processed-gene-1.245-mRNA-1_1 gene=genemark-flattened_line_30-processed-gene-1.245 CDS=1-2016	gene=genemark-flattened_line_30-processed-gene-1.245 CDS=1-2016	yHMPu5000035047_Barnettozyma_pratensis
1	yHMPu5000035047_Barnettozyma_pratensis@Seq_2	271_1	OG3324	Saccharomyces_cerevisiae@YLR417W	augustus_masked-flattened_line_116-processed-gene-0.60-mRNA-1_1 gene=augustus_masked-flattened_line_116-processed-gene-0.60 CDS=1-1812	gene=augustus_masked-flattened_line_116-processed-gene-0.60 CDS=1-1812	yHMPu5000035047_Barnettozyma_pratensis
2	yHMPu5000035047_Barnettozyma_pratensis@Seq_3	271_2	OG3570	Metschnikowia_matae_maris@Seq_5472	augustus_masked-flattened_line_24-processed-gene-1.84-mRNA-1_1 gene=augustus_masked-flattened_line_24-processed-gene-1.84 CDS=1-954	gene=augustus_masked-flattened_line_24-processed-gene-1.84 CDS=1-954	yHMPu5000035047_Barnettozyma_pratensis
3	yHMPu5000035047_Barnettozyma_pratensis@Seq_4	271_3	OG5106	Saccharomyces_cerevisiae@YLR388W	maker-flattened_line_4-augustus-gene-2.52-mRNA-1_1 gene=maker-flattened_line_4-augustus-gene-2.52 CDS=1-201	gene=maker-flattened_line_4-augustus-gene-2.52 CDS=1-201	yHMPu5000035047_Barnettozyma_pratensis
4	yHMPu5000035047_Barnettozyma_pratensis@Seq_5	271_4	OG6962	Aspergillus_nidulans@Seq_9232	augustus_masked-flattened_line_66-processed-gene-0.162-mRNA-1_1 gene=augustus_masked-flattened_line_66-processed-gene-0.162 CDS=1-1113	gene=augustus_masked-flattened_line_66-processed-gene-0.162 CDS=1-1113	yHMPu5000035047_Barnettozyma_pratensis
5	yHMPu5000035047_Barnettozyma_pratensis@Seq_6	271_5	OG3202	Saccharomyces_cerevisiae@YOR124C	augustus_masked-flattened_line_94-processed-gene-0.32-mRNA-1_1 gene=augustus_masked-flattened_line_94-processed-gene-0.32 CDS=1-3765	gene=augustus_masked-flattened_line_94-processed-gene-0.32 CDS=1-3765	yHMPu5000035047_Barnettozyma_pratensis
6	yHMPu5000035047_Barnettozyma_pratensis@Seq_7	271_6	OG1739	Saccharomyces_cerevisiae@YEL013W	augustus_masked-flattened_line_78-processed-gene-0.35-mRNA-1_1 gene=augustus_masked-flattened_line_78-processed-gene-0.35 CDS=1-1725	gene=augustus_masked-flattened_line_78-processed-gene-0.35 CDS=1-1725	yHMPu5000035047_Barnettozyma_pratensis
7	yHMPu5000035047_Barnettozyma_pratensis@Seq_8	271_7	OG5594	Saccharomyces_cerevisiae@YNL165W	augustus_masked-flattened_line_36-processed-gene-0.121-mRNA-1_1 gene=augustus_masked-flattened_line_36-processed-gene-0.121 CDS=1-1086	gene=augustus_masked-flattened_line_36-processed-gene-0.121 CDS=1-1086	yHMPu5000035047_Barnettozyma_pratensis
8	yHMPu5000035047_Barnettozyma_pratensis@Seq_9	271_8	OG2817	Saccharomyces_cerevisiae@YMR115W	genemark-flattened_line_68-processed-gene-0.77-mRNA-1_1 gene=genemark-flattened_line_68-processed-gene-0.77 CDS=1-1461	gene=genemark-flattened_line_68-processed-gene-0.77 CDS=1-1461	yHMPu5000035047_Barnettozyma_pratensis
9	yHMPu5000035047_Barnettozyma_pratensis@Seq_10	271_9	OG1989	Saccharomyces_cerevisiae@YER095W	augustus_masked-flattened_line_46-processed-gene-0.52-mRNA-1_1 gene=augustus_masked-flattened_line_46-processed-gene-0.52 CDS=1-1059	gene=augustus_masked-flattened_line_46-processed-gene-0.52 CDS=1-1059	yHMPu5000035047_Barnettozyma_pratensis
