	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	Ogataea_methanolica@Seq_1	103_0	OG1237	Saccharomyces_cerevisiae@YJL133W	-processed-gene-7.93-mRNA-1_1 gene=genemark-gi|1002316333|dbj|BCKW01000004.1|-processed-gene-7.93 CDS=1-1071	gene=genemark-gi|1002316333|dbj|BCKW01000004.1|-processed-gene-7.93 CDS=1-1071	Ogataea_methanolica
1	Ogataea_methanolica@Seq_2	103_1	OG39201	yHMPu5000034886_Ogataea_trehalophila@Seq_1466	-processed-gene-0.84-mRNA-1_1 gene=snap_masked-gi|1002316328|dbj|BCKW01000009.1|-processed-gene-0.84 CDS=1-3066	gene=snap_masked-gi|1002316328|dbj|BCKW01000009.1|-processed-gene-0.84 CDS=1-3066	Ogataea_methanolica
2	Ogataea_methanolica@Seq_3	103_2	OG2065	Saccharomyces_cerevisiae@YER082C	-processed-gene-8.33-mRNA-1_1 gene=augustus_masked-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-8.33 CDS=1-1587	gene=augustus_masked-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-8.33 CDS=1-1587	Ogataea_methanolica
3	Ogataea_methanolica@Seq_4	103_3	OG7289	yHMPu5000034624_Pichia_nakasei@Seq_16	-processed-gene-35.147-mRNA-1_1 gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-35.147 CDS=1-1068	gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-35.147 CDS=1-1068	Ogataea_methanolica
4	Ogataea_methanolica@Seq_5	103_4	OG4282	Saccharomyces_cerevisiae@YBR273C	-processed-gene-24.50-mRNA-1_1 gene=snap_masked-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-24.50 CDS=1-1770	gene=snap_masked-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-24.50 CDS=1-1770	Ogataea_methanolica
5	Ogataea_methanolica@Seq_6	103_5	OG4741	yHMPu5000034607_Saccharomycopsis_capsularis@Seq_2827	-processed-gene-6.50-mRNA-1_1 gene=genemark-gi|1002316331|dbj|BCKW01000006.1|-processed-gene-6.50 CDS=1-1170	gene=genemark-gi|1002316331|dbj|BCKW01000006.1|-processed-gene-6.50 CDS=1-1170	Ogataea_methanolica
6	Ogataea_methanolica@Seq_7	103_6	OG1664	Saccharomyces_cerevisiae@YOL098C	-processed-gene-11.32-mRNA-1_1 gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-11.32 CDS=1-3087	gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-11.32 CDS=1-3087	Ogataea_methanolica
7	Ogataea_methanolica@Seq_8	103_7	OG39365	Ogataea_methanolica@Seq_8	-processed-gene-10.44-mRNA-1_1 gene=augustus_masked-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-10.44 CDS=1-1041	gene=augustus_masked-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-10.44 CDS=1-1041	Ogataea_methanolica
8	Ogataea_methanolica@Seq_9	103_8	OG7788	Candida_boidinii_JCM9604@Seq_4902	-processed-gene-5.49-mRNA-1_1 gene=augustus_masked-gi|1002316335|dbj|BCKW01000002.1|-processed-gene-5.49 CDS=1-1386	gene=augustus_masked-gi|1002316335|dbj|BCKW01000002.1|-processed-gene-5.49 CDS=1-1386	Ogataea_methanolica
9	Ogataea_methanolica@Seq_10	103_9	OG1530	Saccharomyces_cerevisiae@YLR456W	-processed-gene-15.69-mRNA-1_1 gene=augustus_masked-gi|1002316335|dbj|BCKW01000002.1|-processed-gene-15.69 CDS=1-558	gene=augustus_masked-gi|1002316335|dbj|BCKW01000002.1|-processed-gene-15.69 CDS=1-558	Ogataea_methanolica
