	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	yHMPu5000035018_Candida_canberraensis@Seq_1	260_0	OG6135	yHMPu5000041824_Debaryomyces_subglobosus@Seq_3360	snap_masked-NODE_8_length_661647_cov_16.5428_ID_15-processed-gene-4.41-mRNA-1_1 gene=snap_masked-NODE_8_length_661647_cov_16.5428_ID_15-processed-gene-4.41 CDS=1-1452	gene=snap_masked-NODE_8_length_661647_cov_16.5428_ID_15-processed-gene-4.41 CDS=1-1452	yHMPu5000035018_Candida_canberraensis
1	yHMPu5000035018_Candida_canberraensis@Seq_2	260_1	OG23016	yHMPu5000035018_Candida_canberraensis@Seq_5080	snap_masked-NODE_2_length_957285_cov_16.5771_ID_3-processed-gene-2.120-mRNA-1_1 gene=snap_masked-NODE_2_length_957285_cov_16.5771_ID_3-processed-gene-2.120 CDS=1-768	gene=snap_masked-NODE_2_length_957285_cov_16.5771_ID_3-processed-gene-2.120 CDS=1-768	yHMPu5000035018_Candida_canberraensis
2	yHMPu5000035018_Candida_canberraensis@Seq_3	260_2	OG13326	yHMPu5000035018_Candida_canberraensis@Seq_3368	snap_masked-NODE_23_length_252339_cov_12.3514_ID_45-processed-gene-0.75-mRNA-1_1 gene=snap_masked-NODE_23_length_252339_cov_12.3514_ID_45-processed-gene-0.75 CDS=1-1134	gene=snap_masked-NODE_23_length_252339_cov_12.3514_ID_45-processed-gene-0.75 CDS=1-1134	yHMPu5000035018_Candida_canberraensis
3	yHMPu5000035018_Candida_canberraensis@Seq_4	260_3	OG2598	Saccharomyces_cerevisiae@YKL125W	maker-NODE_7_length_663911_cov_18.1544_ID_13-augustus-gene-3.152-mRNA-1_1 gene=maker-NODE_7_length_663911_cov_18.1544_ID_13-augustus-gene-3.152 CDS=1-2019	gene=maker-NODE_7_length_663911_cov_18.1544_ID_13-augustus-gene-3.152 CDS=1-2019	yHMPu5000035018_Candida_canberraensis
4	yHMPu5000035018_Candida_canberraensis@Seq_5	260_4	OG4140	Saccharomyces_cerevisiae@YNL307C	snap_masked-NODE_13_length_496732_cov_18.5747_ID_25-processed-gene-0.74-mRNA-1_1 gene=snap_masked-NODE_13_length_496732_cov_18.5747_ID_25-processed-gene-0.74 CDS=1-1119	gene=snap_masked-NODE_13_length_496732_cov_18.5747_ID_25-processed-gene-0.74 CDS=1-1119	yHMPu5000035018_Candida_canberraensis
5	yHMPu5000035018_Candida_canberraensis@Seq_6	260_5	OG6555	yHMPu5000035667_Kurtzmaniella_cleridarum@Seq_147	snap_masked-NODE_2_length_957285_cov_16.5771_ID_3-processed-gene-2.105-mRNA-1_1 gene=snap_masked-NODE_2_length_957285_cov_16.5771_ID_3-processed-gene-2.105 CDS=1-2652	gene=snap_masked-NODE_2_length_957285_cov_16.5771_ID_3-processed-gene-2.105 CDS=1-2652	yHMPu5000035018_Candida_canberraensis
6	yHMPu5000035018_Candida_canberraensis@Seq_7	260_6	OG35205	yHMPu5000034643_Candida_schatavii@Seq_3637	genemark-NODE_68_length_787_cov_43.2898_ID_135-processed-gene-0.1-mRNA-1_1 gene=genemark-NODE_68_length_787_cov_43.2898_ID_135-processed-gene-0.1 CDS=1-696	gene=genemark-NODE_68_length_787_cov_43.2898_ID_135-processed-gene-0.1 CDS=1-696	yHMPu5000035018_Candida_canberraensis
7	yHMPu5000035018_Candida_canberraensis@Seq_8	260_7	OG4114	Saccharomyces_cerevisiae@YPR084W	snap_masked-NODE_3_length_931105_cov_16.3301_ID_5-processed-gene-8.114-mRNA-1_1 gene=snap_masked-NODE_3_length_931105_cov_16.3301_ID_5-processed-gene-8.114 CDS=1-1236	gene=snap_masked-NODE_3_length_931105_cov_16.3301_ID_5-processed-gene-8.114 CDS=1-1236	yHMPu5000035018_Candida_canberraensis
8	yHMPu5000035018_Candida_canberraensis@Seq_9	260_8	OG8819	yHMPu5000034643_Candida_schatavii@Seq_433	maker-NODE_3_length_931105_cov_16.3301_ID_5-snap-gene-5.133-mRNA-1_1 gene=maker-NODE_3_length_931105_cov_16.3301_ID_5-snap-gene-5.133 CDS=1-1146	gene=maker-NODE_3_length_931105_cov_16.3301_ID_5-snap-gene-5.133 CDS=1-1146	yHMPu5000035018_Candida_canberraensis
9	yHMPu5000035018_Candida_canberraensis@Seq_10	260_9	OG5737	Metschnikowia_ipomoeae@Seq_3193	snap_masked-NODE_3_length_931105_cov_16.3301_ID_5-processed-gene-8.88-mRNA-1_1 gene=snap_masked-NODE_3_length_931105_cov_16.3301_ID_5-processed-gene-8.88 CDS=1-1026	gene=snap_masked-NODE_3_length_931105_cov_16.3301_ID_5-processed-gene-8.88 CDS=1-1026	yHMPu5000035018_Candida_canberraensis
