	protein_id	index_id	ortholog_id	pan_id	mRNA_id	gene_id	strain
0	Candida_auris@Seq_1	15_0	OG5759	Metschnikowia_santaceciliae@Seq_2008	augustus_masked-LGST01000041.1-processed-gene-7.175-mRNA-1_1 gene=augustus_masked-LGST01000041.1-processed-gene-7.175 CDS=1-2082	gene=augustus_masked-LGST01000041.1-processed-gene-7.175 CDS=1-2082	Candida_auris
1	Candida_auris@Seq_2	15_1	OG1560	Saccharomyces_cerevisiae@YBR198C	maker-LGST01000041.1-snap-gene-7.167-mRNA-1_1 gene=maker-LGST01000041.1-snap-gene-7.167 CDS=1-1704	gene=maker-LGST01000041.1-snap-gene-7.167 CDS=1-1704	Candida_auris
2	Candida_auris@Seq_3	15_2	OG3673	Saccharomyces_cerevisiae@YNL011C	augustus_masked-LGST01000048.1-processed-gene-0.176-mRNA-1_1 gene=augustus_masked-LGST01000048.1-processed-gene-0.176 CDS=1-1371	gene=augustus_masked-LGST01000048.1-processed-gene-0.176 CDS=1-1371	Candida_auris
3	Candida_auris@Seq_4	15_3	OG4496	Millerozyma_acaciae@Seq_3379	snap_masked-LGST01000016.1-processed-gene-2.96-mRNA-1_1 gene=snap_masked-LGST01000016.1-processed-gene-2.96 CDS=1-528	gene=snap_masked-LGST01000016.1-processed-gene-2.96 CDS=1-528	Candida_auris
4	Candida_auris@Seq_5	15_4	OG189219	Candida_auris@Seq_5	snap_masked-LGST01000008.1-processed-gene-0.72-mRNA-1_1 gene=snap_masked-LGST01000008.1-processed-gene-0.72 CDS=1-375	gene=snap_masked-LGST01000008.1-processed-gene-0.72 CDS=1-375	Candida_auris
5	Candida_auris@Seq_6	15_5	OG1617	Saccharomyces_cerevisiae@YJL088W	snap_masked-LGST01000049.1-processed-gene-0.12-mRNA-1_1 gene=snap_masked-LGST01000049.1-processed-gene-0.12 CDS=1-1014	gene=snap_masked-LGST01000049.1-processed-gene-0.12 CDS=1-1014	Candida_auris
6	Candida_auris@Seq_7	15_6	OG3026	Saccharomyces_cerevisiae@YNL181W	snap_masked-LGST01000032.1-processed-gene-0.12-mRNA-1_1 gene=snap_masked-LGST01000032.1-processed-gene-0.12 CDS=1-1362	gene=snap_masked-LGST01000032.1-processed-gene-0.12 CDS=1-1362	Candida_auris
7	Candida_auris@Seq_8	15_7	OG33881	Candida_auris@Seq_8	snap_masked-LGST01000061.1-processed-gene-0.68-mRNA-1_1 gene=snap_masked-LGST01000061.1-processed-gene-0.68 CDS=1-1041	gene=snap_masked-LGST01000061.1-processed-gene-0.68 CDS=1-1041	Candida_auris
8	Candida_auris@Seq_9	15_8	OG3381	Saccharomyces_cerevisiae@YPL183C	snap_masked-LGST01000038.1-processed-gene-0.37-mRNA-1_1 gene=snap_masked-LGST01000038.1-processed-gene-0.37 CDS=1-3024	gene=snap_masked-LGST01000038.1-processed-gene-0.37 CDS=1-3024	Candida_auris
9	Candida_auris@Seq_10	15_9	OG9407	Metschnikowia_proteae@Seq_3333	augustus_masked-LGST01000018.1-processed-gene-3.24-mRNA-1_1 gene=augustus_masked-LGST01000018.1-processed-gene-3.24 CDS=1-2301	gene=augustus_masked-LGST01000018.1-processed-gene-3.24 CDS=1-2301	Candida_auris
